Importer,Year,Value,Ad val. duties,Number of lines,European Union
,(US$),Simple average,MFN duties,Pref. duties,European Union
,MFN,Best,All items,Non ad val.,All items,Non ad val.,European Union
610339 -- Of other textile materials,"10,237",25.00,25.00,3,,,,European Union
610341 -- Of wool or fine animal hair,,25.00,25.00,1,,,,European Union
610342 -- Of cotton,"11,078",25.00,25.00,1,,,,European Union
610343 -- Of synthetic fibres,,25.00,25.00,1,,,,European Union
610349 -- Of other textile materials,"7,091",25.00,25.00,3,,,,European Union
610411 -- Of wool or fine animal hair,,25.00,25.00,1,,,,European Union
610412 -- Of cotton,,25.00,25.00,1,,,,European Union
610413 -- Of synthetic fibres,,25.00,25.00,1,,,,European Union
610419 -- Of other textile materials,24,,,3,3,,,European Union
610421 -- Of wool or fine animal hair,,25.00,25.00,1,,,,European Union
610422 -- Of cotton,591,25.00,25.00,1,,,,European Union
610423 -- Of synthetic fibres,,25.00,25.00,1,,,,European Union
610429 -- Of other textile materials,286,25.00,25.00,3,,,,European Union
610431 -- Of wool or fine animal hair,"1,187",25.00,25.00,1,,,,European Union
610432 -- Of cotton,95,25.00,25.00,1,,,,European Union
610433 -- Of synthetic fibres,"32,654",25.00,25.00,1,,,,European Union
610439 -- Of other textile materials,425,25.00,25.00,3,,,,European Union
610441 -- Of wool or fine animal hair,"22,562",,,1,1,,,European Union
610442 -- Of cotton,930,25.00,25.00,1,,,,European Union
610443 -- Of synthetic fibres,929,,,1,1,,,European Union
610444 -- Of artificial fibres,"3,304",,,1,1,,,European Union
610449 -- Of other textile materials,"2,818",,,2,2,,,European Union
610451 -- Of wool or fine animal hair,,,,1,1,,,European Union
610452 -- Of cotton,"1,193",,,1,1,,,European Union
610453 -- Of synthetic fibres,"1,255",,,1,1,,,European Union
610459 -- Of other textile materials,"1,056",,,3,3,,,European Union
610461 -- Of wool or fine animal hair,77,25.00,25.00,1,,,,European Union
610462 -- Of cotton,"31,204",,,1,1,,,European Union
610463 -- Of synthetic fibres,"1,179",,,1,1,,,European Union
610469 -- Of other textile materials,"32,057",25.00,25.00,3,,,,European Union
610510 - Of cotton,"193,777",,,3,3,,,European Union
610520 - Of man-made fibres,"1,811",,,2,2,,,European Union
610590 - Of other textile materials,"29,808",,,2,2,,,European Union
610610 - Of cotton,"7,334",,,1,1,,,European Union
610620 - Of man-made fibres,"28,685",,,2,2,,,European Union
610690 - Of other textile materials,"36,069",,,3,3,,,European Union
610711 -- Of cotton,120,,,1,1,,,European Union
610712 -- Of man-made fibres,,,,2,2,,,European Union
610719 -- Of other textile materials,"16,929",25.00,25.00,2,,,,European Union
610721 -- Of cotton,,25.00,25.00,1,,,,European Union
610722 -- Of man-made fibres,,25.00,25.00,2,,,,European Union
610729 -- Of other textile materials,,25.00,25.00,3,,,,European Union
610791 -- Of cotton,297,25.00,25.00,2,,,,European Union
610792 -- Of man-made fibres,346,25.00,25.00,2,,,,European Union
610799 -- Of other textile materials,"4,463",25.00,25.00,3,,,,European Union
610811 -- Of man-made fibres,,25.00,25.00,2,,,,European Union
610819 -- Of other textile materials,"6,897",25.00,25.00,3,,,,European Union
610821 -- Of cotton,"4,808",,,1,1,,,European Union
610822 -- Of man-made fibres,"7,004",,,2,2,,,European Union
610829 -- Of other textile materials,"5,385",25.00,25.00,2,,,,European Union
610831 -- Of cotton,"3,796",25.00,25.00,1,,,,European Union
610832 -- Of man-made fibres,,25.00,25.00,2,,,,European Union
610839 -- Of other textile materials,,25.00,25.00,2,,,,European Union
610891 -- Of cotton,,,,1,1,,,European Union
610892 -- Of man-made fibres,,,,2,2,,,European Union
610899 -- Of other textile materials,"5,359",25.00,25.00,3,,,,European Union
610910 - Of cotton,"232,257",,,1,1,,,European Union
610990 - Of other textile materials,"75,421",,,5,5,,,European Union
611011 -- Of wool,"34,998",,,3,3,,,European Union
611012 -- Of Kashmir (cashmere) goats,86,,,1,1,,,European Union
611019 -- Other,"5,225",,,1,1,,,European Union
611020 - Of cotton,"39,588",,,1,1,,,European Union
611030 - Of man-made fibres,"36,590",,,2,2,,,European Union
611090 - Of other textile materials,"12,443",,,1,1,,,European Union
611110 - Of wool or fine animal hair,254,25.00,25.00,1,,,,European Union
611120 - Of cotton,"12,886",25.00,25.00,1,,,,European Union
611130 - Of synthetic fibres,"11,965",25.00,25.00,1,,,,European Union
611190 - Of other textile materials,506,25.00,25.00,3,,,,European Union
611211 -- Of cotton,,25.00,25.00,1,,,,European Union
611212 -- Of synthetic fibres,,25.00,25.00,1,,,,European Union
611219 -- Of other textile materials,,25.00,25.00,4,,,,European Union
611220 - Ski suits,,25.00,25.00,6,,,,European Union
611231 -- Of synthetic fibres,,25.00,25.00,1,,,,European Union
611239 -- Of other textile materials,,25.00,25.00,3,,,,European Union
611241 -- Of synthetic fibres,"2,553",25.00,25.00,1,,,,European Union
611249 -- Of other textile materials,"16,694",25.00,25.00,3,,,,European Union
"611300 Garments, made up of knitted or crocheted fabrics of heading 59.03, 59.06 or 59.07.",52,25.00,25.00,1,,,,European Union
611410 - Of wool or fine animal hair,,25.00,25.00,1,,,,European Union
611420 - Of cotton,"24,978",25.00,25.00,1,,,,European Union
611430 - Of man-made fibres,"39,331",25.00,25.00,2,,,,European Union
611490 - Of other textile materials,"3,587",25.00,25.00,2,,,,European Union
"611511 -- Of synthetic fibres, measuring per single yarn less than 67 decitex",,25.00,25.00,1,,,,European Union
"611512 -- Of synthetic fibres, measuring per single yarn 67 decitex or more",,25.00,25.00,1,,,,European Union
611519 -- Of other textile materials,"8,619",25.00,25.00,4,,,,European Union
"611520 - Women's full-length or knee-length hosiery, measuring per single yarn less than 67 decitex",123,25.00,25.00,2,,,,European Union
611591 -- Of wool or fine animal hair,"11,449",25.00,25.00,1,,,,European Union
611592 -- Of cotton,106,25.00,25.00,1,,,,European Union
611593 -- Of synthetic fibres,"91,492",25.00,25.00,1,,,,European Union
611599 -- Of other textile materials,"8,545",25.00,25.00,2,,,,European Union
"611610 - Impregnated, coated or covered with plastics or rubber","1,498",25.00,25.00,1,,,,European Union
611691 -- Of wool or fine animal hair,244,25.00,25.00,1,,,,European Union
611692 -- Of cotton,114,25.00,25.00,1,,,,European Union
611693 -- Of synthetic fibres,"31,834",25.00,25.00,1,,,,European Union
611699 -- Of other textile materials,"86,175",25.00,25.00,2,,,,European Union
"611710 - Shawls, scarves, mufflers, mantillas, veils and the like","13,645",25.00,25.00,5,,,,European Union
"611720 - Ties, bow ties and cravats","4,147",25.00,25.00,5,,,,European Union
611780 - Other accessories,"7,680",25.00,25.00,5,,,,European Union
611790 - Parts,"54,006",25.00,25.00,1,,,,European Union
,2002,"1,242,806",30.00,30.00,116,37,,,European Union
610110 - Of wool or fine animal hair,75,,,1,1,,,European Union
610120 - Of cotton,327,,,1,1,,,European Union
610130 - Of man-made fibres,,,,1,1,,,European Union
610190 - Of other textile materials,"1,761",30.00,30.00,1,,,,European Union
610210 - Of wool or fine animal hair,,,,1,1,,,European Union
610220 - Of cotton,76,,,1,1,,,European Union
610230 - Of man-made fibres,226,,,1,1,,,European Union
610290 - Of other textile materials,528,30.00,30.00,1,,,,European Union
610311 -- Of wool or fine animal hair,,30.00,30.00,1,,,,European Union
610312 -- Of synthetic fibres,770,30.00,30.00,1,,,,European Union
610319 -- Of other textile materials,,30.00,30.00,1,,,,European Union
610321 -- Of wool or fine animal hair,,30.00,30.00,1,,,,European Union
610322 -- Of cotton,,30.00,30.00,1,,,,European Union
610323 -- Of synthetic fibres,987,30.00,30.00,1,,,,European Union
610329 -- Of other textile materials,529,30.00,30.00,1,,,,European Union
610331 -- Of wool or fine animal hair,"3,999",30.00,30.00,1,,,,European Union
610332 -- Of cotton,94,30.00,30.00,1,,,,European Union
610333 -- Of synthetic fibres,,30.00,30.00,1,,,,European Union
610339 -- Of other textile materials,539,30.00,30.00,1,,,,European Union
610341 -- Of wool or fine animal hair,,30.00,30.00,1,,,,European Union
610342 -- Of cotton,"16,585",30.00,30.00,1,,,,European Union
610343 -- Of synthetic fibres,,30.00,30.00,1,,,,European Union
610349 -- Of other textile materials,"29,052",30.00,30.00,1,,,,European Union
610411 -- Of wool or fine animal hair,,30.00,30.00,1,,,,European Union
610412 -- Of cotton,,30.00,30.00,1,,,,European Union
610413 -- Of synthetic fibres,,30.00,30.00,1,,,,European Union
610419 -- Of other textile materials,"1,115",,,1,1,,,European Union
610421 -- Of wool or fine animal hair,,30.00,30.00,1,,,,European Union
610422 -- Of cotton,928,30.00,30.00,1,,,,European Union
610423 -- Of synthetic fibres,,30.00,30.00,1,,,,European Union
610429 -- Of other textile materials,822,30.00,30.00,1,,,,European Union
610431 -- Of wool or fine animal hair,31,30.00,30.00,1,,,,European Union
610432 -- Of cotton,"3,758",30.00,30.00,1,,,,European Union
610433 -- Of synthetic fibres,"1,243",30.00,30.00,1,,,,European Union
610439 -- Of other textile materials,"85,179",30.00,30.00,1,,,,European Union
610441 -- Of wool or fine animal hair,,,,1,1,,,European Union
610442 -- Of cotton,125,30.00,30.00,1,,,,European Union
610443 -- Of synthetic fibres,"3,711",,,1,1,,,European Union
610444 -- Of artificial fibres,943,,,1,1,,,European Union
610449 -- Of other textile materials,,,,1,1,,,European Union
610451 -- Of wool or fine animal hair,,,,1,1,,,European Union
610452 -- Of cotton,319,,,1,1,,,European Union
610453 -- Of synthetic fibres,183,,,1,1,,,European Union
610459 -- Of other textile materials,"15,016",,,1,1,,,European Union
610461 -- Of wool or fine animal hair,169,30.00,30.00,1,,,,European Union
610462 -- Of cotton,"8,918",,,1,1,,,European Union
610463 -- Of synthetic fibres,179,,,1,1,,,European Union
610469 -- Of other textile materials,575,30.00,30.00,1,,,,European Union
610510 - Of cotton,"52,980",,,1,1,,,European Union
610520 - Of man-made fibres,195,,,1,1,,,European Union
610590 - Of other textile materials,"13,937",,,1,1,,,European Union
610610 - Of cotton,"8,466",,,1,1,,,European Union
610620 - Of man-made fibres,"4,834",,,1,1,,,European Union
610690 - Of other textile materials,"2,488",,,1,1,,,European Union
610711 -- Of cotton,"2,319",,,1,1,,,European Union
610712 -- Of man-made fibres,,,,1,1,,,European Union
610719 -- Of other textile materials,745,30.00,30.00,1,,,,European Union
610721 -- Of cotton,595,30.00,30.00,1,,,,European Union
610722 -- Of man-made fibres,185,30.00,30.00,1,,,,European Union
610729 -- Of other textile materials,,30.00,30.00,1,,,,European Union
610791 -- Of cotton,274,30.00,30.00,1,,,,European Union
610792 -- Of man-made fibres,,30.00,30.00,1,,,,European Union
610799 -- Of other textile materials,,30.00,30.00,1,,,,European Union
610811 -- Of man-made fibres,675,30.00,30.00,1,,,,European Union
610819 -- Of other textile materials,"4,390",30.00,30.00,1,,,,European Union
610821 -- Of cotton,"9,036",,,1,1,,,European Union
610822 -- Of man-made fibres,"136,750",,,1,1,,,European Union
610829 -- Of other textile materials,"6,596",30.00,30.00,1,,,,European Union
610831 -- Of cotton,,30.00,30.00,1,,,,European Union
610832 -- Of man-made fibres,,30.00,30.00,1,,,,European Union
610839 -- Of other textile materials,615,30.00,30.00,1,,,,European Union
610891 -- Of cotton,320,,,1,1,,,European Union
610892 -- Of man-made fibres,,,,1,1,,,European Union
610899 -- Of other textile materials,94,30.00,30.00,1,,,,European Union
610910 - Of cotton,"303,829",,,1,1,,,European Union
610990 - Of other textile materials,"89,219",,,1,1,,,European Union
611011 -- Of wool,"8,991",,,1,1,,,European Union
611012 -- Of Kashmir (cashmere) goats,"8,991",,,1,1,,,European Union
611019 -- Other,"8,991",,,1,1,,,European Union
611020 - Of cotton,"18,366",,,1,1,,,European Union
611030 - Of man-made fibres,"32,406",,,1,1,,,European Union
611090 - Of other textile materials,"13,312",,,1,1,,,European Union
611110 - Of wool or fine animal hair,,30.00,30.00,1,,,,European Union
611120 - Of cotton,"6,295",30.00,30.00,1,,,,European Union
611130 - Of synthetic fibres,440,30.00,30.00,1,,,,European Union
611190 - Of other textile materials,"1,242",30.00,30.00,1,,,,European Union
611211 -- Of cotton,,30.00,30.00,1,,,,European Union
611212 -- Of synthetic fibres,,30.00,30.00,1,,,,European Union
611219 -- Of other textile materials,40,30.00,30.00,1,,,,European Union
611220 - Ski suits,"2,772",30.00,30.00,1,,,,European Union
611231 -- Of synthetic fibres,,30.00,30.00,1,,,,European Union
611239 -- Of other textile materials,439,30.00,30.00,1,,,,European Union
611241 -- Of synthetic fibres,"4,263",30.00,30.00,1,,,,European Union
611249 -- Of other textile materials,"1,781",30.00,30.00,1,,,,European Union
"611300 Garments, made up of knitted or crocheted fabrics of heading 59.03, 59.06 or 59.07.","64,774",30.00,30.00,1,,,,European Union
611410 - Of wool or fine animal hair,406,30.00,30.00,1,,,,European Union
611420 - Of cotton,"4,293",30.00,30.00,1,,,,European Union
611430 - Of man-made fibres,"5,068",30.00,30.00,1,,,,European Union
611490 - Of other textile materials,"5,872",30.00,30.00,1,,,,European Union
"611511 -- Of synthetic fibres, measuring per single yarn less than 67 decitex",731,30.00,30.00,1,,,,European Union
"611512 -- Of synthetic fibres, measuring per single yarn 67 decitex or more",,30.00,30.00,1,,,,European Union
611519 -- Of other textile materials,"14,408",30.00,30.00,1,,,,European Union
"611520 - Women's full-length or knee-length hosiery, measuring per single yarn less than 67 decitex","1,060",30.00,30.00,1,,,,European Union
611591 -- Of wool or fine animal hair,,30.00,30.00,1,,,,European Union
611592 -- Of cotton,"4,919",30.00,30.00,1,,,,European Union
611593 -- Of synthetic fibres,"52,290",30.00,30.00,1,,,,European Union
611599 -- Of other textile materials,"24,481",30.00,30.00,1,,,,European Union
"611610 - Impregnated, coated or covered with plastics or rubber",345,30.00,30.00,1,,,,European Union
611691 -- Of wool or fine animal hair,,30.00,30.00,1,,,,European Union
611692 -- Of cotton,219,30.00,30.00,1,,,,European Union
611693 -- Of synthetic fibres,"18,423",30.00,30.00,1,,,,European Union
611699 -- Of other textile materials,"26,807",30.00,30.00,1,,,,European Union
"611710 - Shawls, scarves, mufflers, mantillas, veils and the like","2,105",30.00,30.00,1,,,,European Union
"611720 - Ties, bow ties and cravats","1,927",30.00,30.00,1,,,,European Union
611780 - Other accessories,"9,891",30.00,30.00,1,,,,European Union
611790 - Parts,"79,156",30.00,30.00,1,,,,European Union
,2001,"1,260,857",35.00,35.00,114,35,,,European Union
610110 - Of wool or fine animal hair,,,,1,1,,,European Union
610120 - Of cotton,,,,1,1,,,European Union
610130 - Of man-made fibres,,,,1,1,,,European Union
610190 - Of other textile materials,"7,974",35.00,35.00,1,,,,European Union
610210 - Of wool or fine animal hair,,,,1,1,,,European Union
610220 - Of cotton,,,,1,1,,,European Union
610230 - Of man-made fibres,,,,1,1,,,European Union
610290 - Of other textile materials,,35.00,35.00,1,,,,European Union
610311 - - Of wool or fine animal hair,,35.00,35.00,1,,,,European Union
610312 - - Of synthetic fibres,"3,667",35.00,35.00,1,,,,European Union
610319 - - Of other textile materials,"17,346",35.00,35.00,1,,,,European Union
610321 - - Of wool or fine animal hair,,35.00,35.00,1,,,,European Union
610322 - - Of cotton,,35.00,35.00,1,,,,European Union
610323 - - Of synthetic fibres,,35.00,35.00,1,,,,European Union
610329 - - Of other textile materials,,35.00,35.00,1,,,,European Union
610331 - - Of wool or fine animal hair,"1,969",35.00,35.00,1,,,,European Union
610332 - - Of cotton,142,35.00,35.00,1,,,,European Union
610333 - - Of synthetic fibres,,35.00,35.00,1,,,,European Union
610339 - - Of other textile materials,241,35.00,35.00,1,,,,European Union
610341 - - Of wool or fine animal hair,,35.00,35.00,1,,,,European Union
610342 - - Of cotton,20,35.00,35.00,1,,,,European Union
610343 - - Of synthetic fibres,,35.00,35.00,1,,,,European Union
610349 - - Of other textile materials,869,35.00,35.00,1,,,,European Union
610411 - - Of wool or fine animal hair,,35.00,35.00,1,,,,European Union
610412 - - Of cotton,,35.00,35.00,1,,,,European Union
610413 - - Of synthetic fibres,,35.00,35.00,1,,,,European Union
610419 - - Of other textile materials,66,,,1,1,,,European Union
610421 - - Of wool or fine animal hair,,35.00,35.00,1,,,,European Union
610422 - - Of cotton,,35.00,35.00,1,,,,European Union
610423 - - Of synthetic fibres,,35.00,35.00,1,,,,European Union
610429 - - Of other textile materials,,35.00,35.00,1,,,,European Union
610431 - - Of wool or fine animal hair,,35.00,35.00,1,,,,European Union
610432 - - Of cotton,268,35.00,35.00,1,,,,European Union
610433 - - Of synthetic fibres,,35.00,35.00,1,,,,European Union
610439 - - Of other textile materials,960,35.00,35.00,1,,,,European Union
610441 - - Of wool or fine animal hair,,,,1,1,,,European Union
610442 - - Of cotton,"1,806",35.00,35.00,1,,,,European Union
610443 - - Of synthetic fibres,"3,873",,,1,1,,,European Union
610444 - - Of artificial fibres,"3,632",,,1,1,,,European Union
610449 - - Of other textile materials,537,,,1,1,,,European Union
610451 - - Of wool or fine animal hair,,,,1,1,,,European Union
610452 - - Of cotton,,,,1,1,,,European Union
610453 - - Of synthetic fibres,,,,1,1,,,European Union
610459 - - Of other textile materials,"1,024",,,1,1,,,European Union
610461 - - Of wool or fine animal hair,,35.00,35.00,1,,,,European Union
610462 - - Of cotton,"3,351",,,1,1,,,European Union
610463 - - Of synthetic fibres,"1,820",,,1,1,,,European Union
610469 - - Of other textile materials,"1,565",35.00,35.00,1,,,,European Union
610510 - Of cotton,"17,834",,,1,1,,,European Union
610520 - Of man-made fibres,748,,,1,1,,,European Union
610590 - Of other textile materials,"34,738",,,1,1,,,European Union
610610 - Of cotton,"4,951",,,1,1,,,European Union
610620 - Of man-made fibres,,,,1,1,,,European Union
610690 - Of other textile materials,"2,340",,,1,1,,,European Union
610711 - - Of cotton,"19,582",,,1,1,,,European Union
610712 - - Of man-made fibres,,,,1,1,,,European Union
610719 - - Of other textile materials,,35.00,35.00,1,,,,European Union
610721 - - Of cotton,607,35.00,35.00,1,,,,European Union
610722 - - Of man-made fibres,,35.00,35.00,1,,,,European Union
610729 - - Of other textile materials,,35.00,35.00,1,,,,European Union
610791 - - Of cotton,,35.00,35.00,1,,,,European Union
610792 - - Of man-made fibres,,35.00,35.00,1,,,,European Union
610799 - - Of other textile materials,,35.00,35.00,1,,,,European Union
610811 - - Of man-made fibres,,35.00,35.00,1,,,,European Union
610819 - - Of other textile materials,322,35.00,35.00,1,,,,European Union
610821 - - Of cotton,"103,030",,,1,1,,,European Union
610822 - - Of man-made fibres,"6,709",,,1,1,,,European Union
610829 - - Of other textile materials,427,35.00,35.00,1,,,,European Union
610831 - - Of cotton,107,35.00,35.00,1,,,,European Union
610832 - - Of man-made fibres,,35.00,35.00,1,,,,European Union
610839 - - Of other textile materials,107,35.00,35.00,1,,,,European Union
610891 - - Of cotton,,,,1,1,,,European Union
610892 - - Of man-made fibres,24,,,1,1,,,European Union
610899 - - Of other textile materials,"1,950",35.00,35.00,1,,,,European Union
610910 - Of cotton,"93,017",,,1,1,,,European Union
610990 - Of other textile materials,"15,700",,,1,1,,,European Union
611010 - Of wool or fine animal hair,"35,967",,,1,1,,,European Union
611020 - Of cotton,"6,751",,,1,1,,,European Union
611030 - Of man-made fibres,"23,562",,,1,1,,,European Union
611090 - Of other textile materials,"8,736",,,1,1,,,European Union
611110 - Of wool or fine animal hair,"240,916",35.00,35.00,1,,,,European Union
611120 - Of cotton,"20,691",35.00,35.00,1,,,,European Union
611130 - Of synthetic fibres,751,35.00,35.00,1,,,,European Union
611190 - Of other textile materials,,35.00,35.00,1,,,,European Union
611211 - - Of cotton,,35.00,35.00,1,,,,European Union
611212 - - Of synthetic fibres,,35.00,35.00,1,,,,European Union
611219 - - Of other textile materials,,35.00,35.00,1,,,,European Union
611220 - Ski suits,,35.00,35.00,1,,,,European Union
611231 - - Of synthetic fibres,"5,110",35.00,35.00,1,,,,European Union
611239 - - Of other textile materials,182,35.00,35.00,1,,,,European Union
611241 - - Of synthetic fibres,"6,847",35.00,35.00,1,,,,European Union
611249 - - Of other textile materials,338,35.00,35.00,1,,,,European Union
"611300 Garments, made up of knitted or crocheted fabrics of heading No. 59.03, 59.06 or 59.07","340,344",35.00,35.00,1,,,,European Union
611410 - Of wool or fine animal hair,363,35.00,35.00,1,,,,European Union
611420 - Of cotton,"1,559",35.00,35.00,1,,,,European Union
611430 - Of man-made fibres,"2,416",35.00,35.00,1,,,,European Union
611490 - Of other textile materials,"1,925",35.00,35.00,1,,,,European Union
"611511 - - Of synthetic fibres, measuring per single yarn less than 67 decitex",,35.00,35.00,1,,,,European Union
"611512 - - Of synthetic fibres, measuring per single yarn 67 decitex or more",,35.00,35.00,1,,,,European Union
611519 - - Of other textile materials,"12,215",35.00,35.00,1,,,,European Union
"611520 - Women's full-length or knee-length hosiery, measuring per single yarn less than 67 decitex","1,807",35.00,35.00,1,,,,European Union
611591 - - Of wool or fine animal hair,,35.00,35.00,1,,,,European Union
611592 - - Of cotton,"3,307",35.00,35.00,1,,,,European Union
611593 - - Of synthetic fibres,"67,144",35.00,35.00,1,,,,European Union
611599 - - Of other textile materials,"8,875",35.00,35.00,1,,,,European Union
"611610 - Impregnated, coated or covered with plastics or rubber",538,35.00,35.00,1,,,,European Union
611691 - - Of wool or fine animal hair,296,35.00,35.00,1,,,,European Union
611692 - - Of cotton,"34,266",35.00,35.00,1,,,,European Union
611693 - - Of synthetic fibres,"14,038",35.00,35.00,1,,,,European Union
611699 - - Of other textile materials,"15,790",35.00,35.00,1,,,,European Union
"611710 - Shawls, scarves, mufflers, mantillas, veils and the like","1,522",35.00,35.00,1,,,,European Union
"611720 - Ties, bow ties and cravats",352,35.00,35.00,1,,,,European Union
611780 - Other accessories,"30,589",35.00,35.00,1,,,,European Union
611790 - Parts,"20,337",35.00,35.00,1,,,,European Union
,2000,"707,147",37.97,37.97,114,35,,,European Union
610110 - Of wool or fine animal hair,,,,1,1,,,European Union
610120 - Of cotton,,,,1,1,,,European Union
610130 - Of man-made fibres,,,,1,1,,,European Union
610190 - Of other textile materials,525,38.50,38.50,1,,,,European Union
610210 - Of wool or fine animal hair,,,,1,1,,,European Union
610220 - Of cotton,"11,798",,,1,1,,,European Union
610230 - Of man-made fibres,,,,1,1,,,European Union
610290 - Of other textile materials,"8,227",38.50,38.50,1,,,,European Union
610311 - - Of wool or fine animal hair,497,38.50,38.50,1,,,,European Union
610312 - - Of synthetic fibres,,38.50,38.50,1,,,,European Union
610319 - - Of other textile materials,203,35.00,35.00,1,,,,European Union
610321 - - Of wool or fine animal hair,,38.50,38.50,1,,,,European Union
610322 - - Of cotton,,38.50,38.50,1,,,,European Union
610323 - - Of synthetic fibres,,38.50,38.50,1,,,,European Union
610329 - - Of other textile materials,,38.50,38.50,1,,,,European Union
610331 - - Of wool or fine animal hair,,38.50,38.50,1,,,,European Union
610332 - - Of cotton,,38.50,38.50,1,,,,European Union
610333 - - Of synthetic fibres,,38.50,38.50,1,,,,European Union
610339 - - Of other textile materials,"230,833",38.50,38.50,1,,,,European Union
610341 - - Of wool or fine animal hair,,38.50,38.50,1,,,,European Union
610342 - - Of cotton,"4,356",35.00,35.00,1,,,,European Union
610343 - - Of synthetic fibres,,35.00,35.00,1,,,,European Union
610349 - - Of other textile materials,,38.50,38.50,1,,,,European Union
610411 - - Of wool or fine animal hair,,38.50,38.50,1,,,,European Union
610412 - - Of cotton,,38.50,38.50,1,,,,European Union
610413 - - Of synthetic fibres,,38.50,38.50,1,,,,European Union
610419 - - Of other textile materials,"3,192",,,1,1,,,European Union
610421 - - Of wool or fine animal hair,,38.50,38.50,1,,,,European Union
610422 - - Of cotton,,38.50,38.50,1,,,,European Union
610423 - - Of synthetic fibres,,38.50,38.50,1,,,,European Union
610429 - - Of other textile materials,,38.50,38.50,1,,,,European Union
610431 - - Of wool or fine animal hair,,38.50,38.50,1,,,,European Union
610432 - - Of cotton,,38.50,38.50,1,,,,European Union
610433 - - Of synthetic fibres,,38.50,38.50,1,,,,European Union
610439 - - Of other textile materials,"3,355",38.50,38.50,1,,,,European Union
610441 - - Of wool or fine animal hair,,,,1,1,,,European Union
610442 - - Of cotton,"1,089",38.50,38.50,1,,,,European Union
610443 - - Of synthetic fibres,"4,571",,,1,1,,,European Union
610444 - - Of artificial fibres,,,,1,1,,,European Union
610449 - - Of other textile materials,53,,,1,1,,,European Union
610451 - - Of wool or fine animal hair,,,,1,1,,,European Union
610452 - - Of cotton,,,,1,1,,,European Union
610453 - - Of synthetic fibres,"2,517",,,1,1,,,European Union
610459 - - Of other textile materials,,,,1,1,,,European Union
610461 - - Of wool or fine animal hair,,38.50,38.50,1,,,,European Union
610462 - - Of cotton,53,,,1,1,,,European Union
610463 - - Of synthetic fibres,"6,259",,,1,1,,,European Union
610469 - - Of other textile materials,,38.50,38.50,1,,,,European Union
610510 - Of cotton,"10,356",,,1,1,,,European Union
610520 - Of man-made fibres,67,,,1,1,,,European Union
610590 - Of other textile materials,,,,1,1,,,European Union
610610 - Of cotton,229,,,1,1,,,European Union
610620 - Of man-made fibres,"9,374",,,1,1,,,European Union
610690 - Of other textile materials,,,,1,1,,,European Union
610711 - - Of cotton,,,,1,1,,,European Union
610712 - - Of man-made fibres,654,,,1,1,,,European Union
610719 - - Of other textile materials,,38.50,38.50,1,,,,European Union
610721 - - Of cotton,,38.50,38.50,1,,,,European Union
610722 - - Of man-made fibres,,38.50,38.50,1,,,,European Union
610729 - - Of other textile materials,,38.50,38.50,1,,,,European Union
610791 - - Of cotton,,38.50,38.50,1,,,,European Union
610792 - - Of man-made fibres,,38.50,38.50,1,,,,European Union
610799 - - Of other textile materials,"1,760",38.50,38.50,1,,,,European Union
610811 - - Of man-made fibres,,38.50,38.50,1,,,,European Union
610819 - - Of other textile materials,,38.50,38.50,1,,,,European Union
610821 - - Of cotton,"2,948",,,1,1,,,European Union
610822 - - Of man-made fibres,"2,601",,,1,1,,,European Union
610829 - - Of other textile materials,,38.50,38.50,1,,,,European Union
610831 - - Of cotton,,38.50,38.50,1,,,,European Union
610832 - - Of man-made fibres,,38.50,38.50,1,,,,European Union
610839 - - Of other textile materials,51,38.50,38.50,1,,,,European Union
610891 - - Of cotton,,,,1,1,,,European Union
610892 - - Of man-made fibres,,,,1,1,,,European Union
610899 - - Of other textile materials,,38.50,38.50,1,,,,European Union
610910 - Of cotton,"36,994",,,1,1,,,European Union
610990 - Of other textile materials,"67,707",,,1,1,,,European Union
611010 - Of wool or fine animal hair,"13,985",,,1,1,,,European Union
611020 - Of cotton,"7,223",,,1,1,,,European Union
611030 - Of man-made fibres,"11,596",,,1,1,,,European Union
611090 - Of other textile materials,"1,274",,,1,1,,,European Union
611110 - Of wool or fine animal hair,,38.50,38.50,1,,,,European Union
611120 - Of cotton,"10,680",38.50,38.50,1,,,,European Union
611130 - Of synthetic fibres,,38.50,38.50,1,,,,European Union
611190 - Of other textile materials,,38.50,38.50,1,,,,European Union
611211 - - Of cotton,60,38.50,38.50,1,,,,European Union
611212 - - Of synthetic fibres,39,38.50,38.50,1,,,,European Union
611219 - - Of other textile materials,874,38.50,38.50,1,,,,European Union
611220 - Ski suits,,38.50,38.50,1,,,,European Union
611231 - - Of synthetic fibres,,38.50,38.50,1,,,,European Union
611239 - - Of other textile materials,31,38.50,38.50,1,,,,European Union
611241 - - Of synthetic fibres,273,35.00,35.00,1,,,,European Union
611249 - - Of other textile materials,121,38.50,38.50,1,,,,European Union
"611300 Garments, made up of knitted or crocheted fabrics of heading No. 59.03, 59.06 or 59.07","6,269",38.50,38.50,1,,,,European Union
611410 - Of wool or fine animal hair,,38.50,38.50,1,,,,European Union
611420 - Of cotton,"3,481",38.50,38.50,1,,,,European Union
611430 - Of man-made fibres,,38.50,38.50,1,,,,European Union
611490 - Of other textile materials,"36,898",38.50,38.50,1,,,,European Union
"611511 - - Of synthetic fibres, measuring per single yarn less than 67 decitex",,35.00,35.00,1,,,,European Union
