Importer,Year,Value,Ad val. duties,Number of lines,India
,(US$),Simple average,MFN duties,Pref. duties,India
,MFN,Best,All items,Non ad val.,All items,Non ad val.,India
081290 - Other,"1,278,188",9.63,9.63,8,,,,India
081310 - Apricots,,6.30,6.30,1,,,,India
081320 - Prunes,,10.80,10.80,1,,,,India
081330 - Apples,,5.60,5.60,1,,,,India
081340 - Other fruit,"600,803",3.78,3.78,6,,,,India
081350 - Mixtures of nuts or dried fruits of this Chapter,"1,917",8.14,8.14,7,,,,India
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions",465,1.80,1.80,1,,,,India
,1996,"192,329,461",8.64,8.64,220,109,,,India
080111 - - Desiccated,"351,975",0.00,0.00,1,,,,India
080119 - - Other,"83,905",0.00,0.00,1,,,,India
080121 - - In shell,"92,857",0.00,0.00,1,,,,India
080122 - - Shelled,"5,866",0.00,0.00,1,,,,India
080131 - - In shell,"15,717,130",0.00,0.00,1,,,,India
080132 - - Shelled,"135,161,723",0.00,0.00,1,,,,India
080211 - - In shell,,3.25,3.25,2,,,,India
080212 - - Shelled,"29,369",2.90,2.90,2,,,,India
080221 - - In shell,,3.70,3.70,1,,,,India
080222 - - Shelled,"99,180",3.70,3.70,1,,,,India
080231 - - In shell,"1,078,018",6.70,6.70,1,,,,India
080232 - - Shelled,"18,141,706",7.00,7.00,1,,,,India
080240 - Chestnuts (Castanea spp.),"1,790",6.50,6.50,1,,,,India
080250 - Pistachios,,1.90,1.90,1,,,,India
080290 - Other,"613,150",1.20,1.20,5,,,,India
"080300 Bananas, including plantains, fresh or dried","19,593",18.70,18.70,3,1,,,India
080410 - Dates,"6,857",10.60,10.60,1,,,,India
080420 - Figs,,7.90,7.90,2,,,,India
080430 - Pineapples,"19,783",7.90,7.90,1,,,,India
080440 - Avocados,"2,514",5.00,5.00,3,,,,India
"080450 - Guavas, mangoes and mangosteens","1,964,278",4.00,4.00,1,,,,India
080510 - Oranges,"11,072",17.13,17.13,27,24,,,India
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids","117,147",,,15,15,,,India
"080530 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia)",926,14.90,14.90,4,3,,,India
080540 - Grapefruit,,1.93,1.93,3,,,,India
080590 - Other,,14.90,14.90,1,,,,India
080610 - Fresh,"16,757,095",18.03,18.03,10,7,,,India
080620 - Dried,"7,301",2.80,2.80,6,,,,India
080711 - - Watermelons,,10.30,10.30,1,,,,India
080719 - - Other,"3,771",10.30,10.30,1,,,,India
080720 - Papaws (papayas),711,2.00,2.00,1,,,,India
080810 - Apples,,,,13,13,,,India
080820 - Pears and quinces,,8.40,8.40,9,8,,,India
080910 - Apricots,,,,5,5,,,India
080920 - Cherries,,,,14,14,,,India
"080930 - Peaches, including nectarines",,,,10,10,,,India
080940 - Plums and sloes,"1,968",14.00,14.00,5,4,,,India
081010 - Strawberries,"81,264",13.10,13.10,3,1,,,India
"081020 - Raspberries, blackberries, mulberries and loganberries",,10.75,10.75,2,,,,India
"081030 - Black, white or red currants and gooseberries",,10.60,10.60,3,,,,India
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,4.65,4.65,4,,,,India
081050 - Kiwifruit,,10.30,10.30,1,,,,India
081090 - Other,"267,435",8.30,8.30,3,,,,India
081110 - Strawberries,,20.55,20.55,3,1,,,India
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,17.12,17.12,7,1,,,India
081190 - Other,"189,663",16.14,16.14,10,2,,,India
081210 - Cherries,,10.30,10.30,1,,,,India
081220 - Strawberries,,10.30,10.30,1,,,,India
081290 - Other,"977,238",10.05,10.05,8,,,,India
081310 - Apricots,"12,621",6.50,6.50,1,,,,India
081320 - Prunes,"91,676",11.20,11.20,1,,,,India
081330 - Apples,,6.40,6.40,1,,,,India
081340 - Other fruit,"398,154",4.13,4.13,6,,,,India
081350 - Mixtures of nuts or dried fruits of this Chapter,"15,821",8.59,8.59,7,,,,India
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions","5,904",1.90,1.90,1,,,,India
