Importer,Year,Value,Ad val. duties,Number of lines,Russian Federation
,(US$),Simple average,MFN duties,Pref. duties,Russian Federation
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Russian Federation
870590 - Other,"493,780",3.70,3.70,3,,,,Russian Federation
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.",,9.88,9.88,4,,,,Russian Federation
870710 - For the vehicles of heading 87.03,"7,319",4.50,4.50,2,,,,Russian Federation
870790 - Other,"11,832",4.50,4.50,2,,,,Russian Federation
870810 - Bumpers and parts thereof,"291,736",3.75,3.75,2,,,,Russian Federation
870821 -- Safety seat belts,"3,518",3.75,3.75,2,,,,Russian Federation
870829 -- Other,"848,287",3.75,3.75,2,,,,Russian Federation
870831 -- Mounted brake linings,"16,798",4.00,4.00,3,,,,Russian Federation
870839 -- Other,"2,689,699",3.75,3.75,2,,,,Russian Federation
870840 - Gear boxes (transmissions),"339,032",3.75,3.75,2,,,,Russian Federation
"870850 - Drive- Axles with differential, whether or not provided with other transmission components","4,355",3.75,3.75,2,,,,Russian Federation
870860 - Non-driving axles and parts thereof,"56,967",4.00,4.00,3,,,,Russian Federation
870870 - Road wheels and parts and accessories thereof,"2,940,520",3.75,3.75,4,,,,Russian Federation
870880 - Suspension shock- Absorbers,"41,040",3.75,3.75,2,,,,Russian Federation
870891 -- Radiators,"50,304",3.75,3.75,2,,,,Russian Federation
870892 -- Silencers (mufflers) and exhaust pipes,"78,483",3.75,3.75,2,,,,Russian Federation
870893 -- Clutches and parts thereof,"51,820",3.75,3.75,2,,,,Russian Federation
"870894 -- Steering wheels, steering columns and steering boxes","53,008",3.75,3.75,2,,,,Russian Federation
870899 -- Other,"3,397,457",3.50,3.50,6,,,,Russian Federation
870911 -- Electrical,,3.00,3.00,2,,,,Russian Federation
870919 -- Other,"3,088",3.00,3.00,2,,,,Russian Federation
870990 - Parts,,3.50,3.50,1,,,,Russian Federation
"871000 Tanks and other armoured fighting vehicles, motorized, whether or not fitted with weapons, and parts of such vehicles.","38,857",1.70,1.70,1,,,,Russian Federation
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"13,552",8.00,8.00,1,,,,Russian Federation
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"3,145",8.00,8.00,4,,,,Russian Federation
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"3,145",6.00,6.00,2,,,,Russian Federation
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"1,110,284",6.00,6.00,1,,,,Russian Federation
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"7,681",6.00,6.00,1,,,,Russian Federation
871190 - Other,"1,697",6.00,6.00,1,,,,Russian Federation
"871200 Bicycles and other cycles (including delivery tricycles), not motorized.","1,866",15.00,15.00,3,,,,Russian Federation
871310 - Not mechanically propelled,,0.00,0.00,1,,,,Russian Federation
871390 - Other,,0.00,0.00,1,,,,Russian Federation
871411 -- Saddles,"1,572",3.70,3.70,1,,,,Russian Federation
871419 -- Other,"2,007,213",3.70,3.70,1,,,,Russian Federation
871420 - Of carriages for disabled persons,"19,898",0.00,0.00,1,,,,Russian Federation
"871491 -- Frames and forks, and parts thereof","313,704",4.70,4.70,3,,,,Russian Federation
871492 -- Wheel rims and spokes,"58,155",4.70,4.70,2,,,,Russian Federation
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free- Wheel sprocket- Wheels",633,4.70,4.70,2,,,,Russian Federation
"871494 -- Brakes, including coaster braking hubs, and hub brakes, and parts thereof","24,581",4.70,4.70,3,,,,Russian Federation
871495 -- Saddles,,4.70,4.70,1,,,,Russian Federation
"871496 -- Pedals and crank-gear, and parts thereof","153,402",4.70,4.70,3,,,,Russian Federation
871499 -- Other,"137,045",4.70,4.70,4,,,,Russian Federation
871500 Baby carriages and parts thereof.,452,2.70,2.70,2,,,,Russian Federation
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping","57,680",2.70,2.70,5,,,,Russian Federation
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,"15,147",2.70,2.70,1,,,,Russian Federation
871631 -- Tanker trailers and tanker semi-trailers,283,2.70,2.70,1,,,,Russian Federation
871639 -- Other,"796,840",2.70,2.70,5,,,,Russian Federation
871640 - Other trailers and semi-trailers,"43,415",2.70,2.70,1,,,,Russian Federation
871680 - Other vehicles,"39,490",1.70,1.70,1,,,,Russian Federation
871690 - Parts,"195,641",1.70,1.70,4,,,,Russian Federation
,2002,"42,147,035",6.38,6.38,180,,,,Russian Federation
870110 - Pedestrian controlled tractors,,3.00,3.00,1,,,,Russian Federation
870120 - Road tractors for semi-trailers,"2,421,953",16.00,16.00,2,,,,Russian Federation
870130 - Track-laying tractors,"21,677",0.00,0.00,2,,,,Russian Federation
870190 - Other,"1,752,913",0.88,0.88,8,,,,Russian Federation
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),"1,352",13.00,13.00,4,,,,Russian Federation
870290 - Other,,12.40,12.40,5,,,,Russian Federation
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,"19,180",7.50,7.50,2,,,,Russian Federation
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","31,873",10.00,10.00,2,,,,Russian Federation
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","11,317,905",10.00,10.00,2,,,,Russian Federation
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","11,259,428",10.00,10.00,3,,,,Russian Federation
"870324 -- Of a cylinder capacity exceeding 3,000 cc","820,164",10.00,10.00,2,,,,Russian Federation
"870331 -- Of a cylinder capacity not exceeding 1,500 cc",,10.00,10.00,2,,,,Russian Federation
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","118,817",10.00,10.00,3,,,,Russian Federation
"870333 -- Of a cylinder capacity exceeding 2,500 cc","1,892",10.00,10.00,3,,,,Russian Federation
870390 - Other,,10.00,10.00,2,,,,Russian Federation
870410 - Dumpers designed for off-highway use,,0.00,0.00,2,,,,Russian Federation
870421 --g.v.w. not exceeding 5 tonnes,"15,189",13.50,13.50,5,,,,Russian Federation
870422 --g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,"270,510",15.83,15.83,3,,,,Russian Federation
870423 --g.v.w. exceeding 20 tonnes,"206,207",15.83,15.83,3,,,,Russian Federation
870431 --g.v.w. not exceeding 5 tonnes,681,13.50,13.50,5,,,,Russian Federation
870432 --g.v.w. exceeding 5 tonnes,"15,823",15.83,15.83,3,,,,Russian Federation
870490 - Other,,10.00,10.00,1,,,,Russian Federation
870510 - Crane lorries (mobile cranes),,3.70,3.70,1,,,,Russian Federation
870520 - Mobile drilling derricks,,3.70,3.70,1,,,,Russian Federation
870530 - Fire fighting vehicles,,3.70,3.70,1,,,,Russian Federation
870540 - Concrete-mixer lorries (concrete-mixers),,3.70,3.70,1,,,,Russian Federation
870590 - Other,"356,206",3.70,3.70,3,,,,Russian Federation
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.","12,087",9.88,9.88,4,,,,Russian Federation
870710 - For the vehicles of heading 87.03,"10,214",4.50,4.50,2,,,,Russian Federation
870790 - Other,"2,402",4.50,4.50,2,,,,Russian Federation
870810 - Bumpers and parts thereof,"279,173",3.75,3.75,2,,,,Russian Federation
870821 -- Safety seat belts,"1,362",3.75,3.75,2,,,,Russian Federation
870829 -- Other,"601,010",3.75,3.75,2,,,,Russian Federation
870831 -- Mounted brake linings,"27,153",4.00,4.00,3,,,,Russian Federation
870839 -- Other,"1,806,018",3.75,3.75,2,,,,Russian Federation
870840 - Gear boxes (transmissions),"186,591",3.75,3.75,2,,,,Russian Federation
"870850 - Drive- Axles with differential, whether or not provided with other transmission components","9,373",3.75,3.75,2,,,,Russian Federation
870860 - Non-driving axles and parts thereof,"7,018",4.00,4.00,3,,,,Russian Federation
870870 - Road wheels and parts and accessories thereof,"2,889,684",3.75,3.75,4,,,,Russian Federation
870880 - Suspension shock- Absorbers,"22,992",3.75,3.75,2,,,,Russian Federation
870891 -- Radiators,"14,631",3.75,3.75,2,,,,Russian Federation
870892 -- Silencers (mufflers) and exhaust pipes,"76,295",3.75,3.75,2,,,,Russian Federation
870893 -- Clutches and parts thereof,"82,840",3.75,3.75,2,,,,Russian Federation
"870894 -- Steering wheels, steering columns and steering boxes","24,089",3.75,3.75,2,,,,Russian Federation
870899 -- Other,"2,147,735",3.50,3.50,6,,,,Russian Federation
870911 -- Electrical,"20,117",3.00,3.00,2,,,,Russian Federation
870919 -- Other,"4,332",3.00,3.00,2,,,,Russian Federation
870990 - Parts,,3.50,3.50,1,,,,Russian Federation
"871000 Tanks and other armoured fighting vehicles, motorized, whether or not fitted with weapons, and parts of such vehicles.",,1.70,1.70,1,,,,Russian Federation
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"6,327",8.00,8.00,1,,,,Russian Federation
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,842,8.00,8.00,4,,,,Russian Federation
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"2,998",6.00,6.00,2,,,,Russian Federation
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"1,057,279",6.00,6.00,1,,,,Russian Federation
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"21,403",6.00,6.00,1,,,,Russian Federation
871190 - Other,"25,016",6.00,6.00,1,,,,Russian Federation
"871200 Bicycles and other cycles (including delivery tricycles), not motorized.","29,697",15.00,15.00,3,,,,Russian Federation
871310 - Not mechanically propelled,,0.00,0.00,1,,,,Russian Federation
871390 - Other,,0.00,0.00,1,,,,Russian Federation
871411 -- Saddles,,3.70,3.70,1,,,,Russian Federation
871419 -- Other,"2,540,827",3.70,3.70,1,,,,Russian Federation
871420 - Of carriages for disabled persons,"51,516",0.00,0.00,1,,,,Russian Federation
"871491 -- Frames and forks, and parts thereof","497,769",4.70,4.70,3,,,,Russian Federation
871492 -- Wheel rims and spokes,"45,425",4.70,4.70,2,,,,Russian Federation
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free- Wheel sprocket- Wheels","1,211",4.70,4.70,2,,,,Russian Federation
"871494 -- Brakes, including coaster braking hubs, and hub brakes, and parts thereof",,4.70,4.70,3,,,,Russian Federation
871495 -- Saddles,,4.70,4.70,1,,,,Russian Federation
"871496 -- Pedals and crank-gear, and parts thereof","228,981",4.70,4.70,3,,,,Russian Federation
871499 -- Other,"113,464",4.70,4.70,4,,,,Russian Federation
871500 Baby carriages and parts thereof.,,2.70,2.70,2,,,,Russian Federation
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping","34,890",2.70,2.70,5,,,,Russian Federation
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,"136,834",2.70,2.70,1,,,,Russian Federation
871631 -- Tanker trailers and tanker semi-trailers,"1,589",2.70,2.70,1,,,,Russian Federation
871639 -- Other,"273,186",2.70,2.70,5,,,,Russian Federation
871640 - Other trailers and semi-trailers,"45,246",2.70,2.70,1,,,,Russian Federation
871680 - Other vehicles,"7,112",1.70,1.70,1,,,,Russian Federation
871690 - Parts,"168,537",1.70,1.70,4,,,,Russian Federation
,2001,"41,454,446",6.38,6.38,180,,,,Russian Federation
870110 - Pedestrian controlled tractors,"5,991",3.00,3.00,1,,,,Russian Federation
870120 - Road tractors for semi-trailers,"1,640,853",16.00,16.00,2,,,,Russian Federation
870130 - Track-laying tractors,"18,904",0.00,0.00,2,,,,Russian Federation
870190 - Other,"2,136,321",0.88,0.88,8,,,,Russian Federation
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),"136,859",13.00,13.00,4,,,,Russian Federation
870290 - Other,,12.40,12.40,5,,,,Russian Federation
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,"1,057",7.50,7.50,2,,,,Russian Federation
"870321 - - Of a cylinder capacity not exceeding 1,000 cc",,10.00,10.00,2,,,,Russian Federation
"870322 - - Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","10,561,252",10.00,10.00,2,,,,Russian Federation
"870323 - - Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","10,849,897",10.00,10.00,3,,,,Russian Federation
"870324 - - Of a cylinder capacity exceeding 3,000 cc","375,159",10.00,10.00,2,,,,Russian Federation
"870331 - - Of a cylinder capacity not exceeding 1,500 cc","2,391",10.00,10.00,2,,,,Russian Federation
"870332 - - Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","1,790,723",10.00,10.00,3,,,,Russian Federation
"870333 - - Of a cylinder capacity exceeding 2,500 cc","28,835",10.00,10.00,3,,,,Russian Federation
870390 - Other,"11,238",10.00,10.00,2,,,,Russian Federation
870410 - Dumpers designed for off-highway use,"142,858",0.00,0.00,2,,,,Russian Federation
870421 - - g.v.w. not exceeding 5 tonnes,"47,730",13.50,13.50,5,,,,Russian Federation
870422 - - g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,"123,238",15.83,15.83,3,,,,Russian Federation
870423 - - g.v.w. exceeding 20 tonnes,"86,988",15.83,15.83,3,,,,Russian Federation
870431 - - g.v.w. not exceeding 5 tonnes,,13.50,13.50,5,,,,Russian Federation
870432 - - g.v.w. exceeding 5 tonnes,,15.83,15.83,3,,,,Russian Federation
870490 - Other,,10.00,10.00,1,,,,Russian Federation
870510 - Crane lorries,"2,104",3.70,3.70,1,,,,Russian Federation
870520 - Mobile drilling derricks,,3.70,3.70,1,,,,Russian Federation
870530 - Fire fighting vehicles,,3.70,3.70,1,,,,Russian Federation
870540 - Concrete-mixer lorries,,3.70,3.70,1,,,,Russian Federation
870590 - Other,"56,022",3.70,3.70,3,,,,Russian Federation
"870600 Chassis fitted with engines, for the motor vehicles of headings Nos. 87.01 to 87.05","566,732",9.88,9.88,4,,,,Russian Federation
870710 - For the vehicles of heading No. 87.03,"9,707",4.50,4.50,2,,,,Russian Federation
870790 - Other,"3,009",4.50,4.50,2,,,,Russian Federation
870810 - Bumpers and parts thereof,"26,095",3.75,3.75,2,,,,Russian Federation
870821 - - Safety seat belts,510,3.75,3.75,2,,,,Russian Federation
870829 - - Other,"836,939",3.75,3.75,2,,,,Russian Federation
870831 - - Mounted brake linings,"20,605",4.00,4.00,3,,,,Russian Federation
870839 - - Other,"1,423,829",3.75,3.75,2,,,,Russian Federation
870840 - Gear boxes,"131,915",3.75,3.75,2,,,,Russian Federation
"870850 - Drive-axles with differential, whether or not provided with other transmission components","8,265",3.75,3.75,2,,,,Russian Federation
870860 - Non-driving axles and parts thereof,"24,098",4.00,4.00,3,,,,Russian Federation
870870 - Road wheels and parts and accessories thereof,"2,285,502",3.75,3.75,4,,,,Russian Federation
870880 - Suspension shock-absorbers,"39,662",3.75,3.75,2,,,,Russian Federation
870891 - - Radiators,"68,702",3.75,3.75,2,,,,Russian Federation
870892 - - Silencers and exhaust pipes,"108,283",3.75,3.75,2,,,,Russian Federation
870893 - - Clutches and parts thereof,"44,515",3.75,3.75,2,,,,Russian Federation
"870894 - - Steering wheels, steering columns and steering boxes","20,005",3.75,3.75,2,,,,Russian Federation
870899 - - Other,"2,992,451",3.50,3.50,6,,,,Russian Federation
870911 - - Electrical,,3.00,3.00,2,,,,Russian Federation
870919 - - Other,"5,615",3.00,3.00,2,,,,Russian Federation
870990 - Parts,,3.50,3.50,1,,,,Russian Federation
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles","88,081",1.70,1.70,1,,,,Russian Federation
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"17,623",8.00,8.00,1,,,,Russian Federation
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"52,852",8.00,8.00,4,,,,Russian Federation
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"3,063",6.00,6.00,2,,,,Russian Federation
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"1,128,969",6.00,6.00,1,,,,Russian Federation
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"25,647",6.00,6.00,1,,,,Russian Federation
871190 - Other,457,6.00,6.00,1,,,,Russian Federation
"871200 Bicycles and other cycles (including delivery tricycles), not motorised","38,112",15.00,15.00,3,,,,Russian Federation
871310 - Not mechanically propelled,618,0.00,0.00,1,,,,Russian Federation
871390 - Other,"14,785",0.00,0.00,1,,,,Russian Federation
871411 - - Saddles,,3.70,3.70,1,,,,Russian Federation
871419 - - Other,"1,306,833",3.70,3.70,1,,,,Russian Federation
871420 - Of invalid carriages,"4,558",0.00,0.00,1,,,,Russian Federation
"871491 - - Frames and forks, and parts thereof","646,369",4.70,4.70,3,,,,Russian Federation
871492 - - Wheel rims and spokes,"11,230",4.70,4.70,2,,,,Russian Federation
"871493 - - Hubs, other than coaster braking hubs and hub brakes, and free-wheel sprocket-wheels",,4.70,4.70,2,,,,Russian Federation
"871494 - - Brakes, including coaster braking hubs and hub brakes, and parts thereof",90,4.70,4.70,3,,,,Russian Federation
871495 - - Saddles,,4.70,4.70,1,,,,Russian Federation
"871496 - - Pedals and crank-gear, and parts thereof","59,962",4.70,4.70,3,,,,Russian Federation
871499 - - Other,"87,132",4.70,4.70,4,,,,Russian Federation
871500 Baby carriages and parts thereof,"3,152",2.70,2.70,2,,,,Russian Federation
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping","35,847",2.70,2.70,5,,,,Russian Federation
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,"270,413",2.70,2.70,1,,,,Russian Federation
871631 - - Tanker trailers and tanker semi-trailers,"31,083",2.70,2.70,1,,,,Russian Federation
871639 - - Other,"761,968",2.70,2.70,5,,,,Russian Federation
871640 - Other trailers and semi-trailers,"21,017",2.70,2.70,1,,,,Russian Federation
871680 - Other vehicles,"93,660",1.70,1.70,1,,,,Russian Federation
871690 - Parts,"116,065",1.70,1.70,4,,,,Russian Federation
,2000,"41,567,385",6.39,6.39,179,,,,Russian Federation
870110 - Pedestrian controlled tractors,,3.00,3.00,1,,,,Russian Federation
870120 - Road tractors for semi-trailers,"1,228,813",16.00,16.00,2,,,,Russian Federation
870130 - Track-laying tractors,"1,346",0.00,0.00,2,,,,Russian Federation
870190 - Other,"688,466",0.88,0.88,8,,,,Russian Federation
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),"1,600,215",13.00,13.00,4,,,,Russian Federation
870290 - Other,,12.40,12.40,5,,,,Russian Federation
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,"9,524",7.50,7.50,2,,,,Russian Federation
"870321 - - Of a cylinder capacity not exceeding 1,000 cc","40,445",10.00,10.00,2,,,,Russian Federation
"870322 - - Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","15,037,869",10.00,10.00,2,,,,Russian Federation
"870323 - - Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","6,527,036",10.00,10.00,3,,,,Russian Federation
"870324 - - Of a cylinder capacity exceeding 3,000 cc","721,720",10.00,10.00,2,,,,Russian Federation
"870331 - - Of a cylinder capacity not exceeding 1,500 cc","9,542",10.00,10.00,2,,,,Russian Federation
"870332 - - Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","2,160,559",10.00,10.00,3,,,,Russian Federation
"870333 - - Of a cylinder capacity exceeding 2,500 cc","43,405",10.00,10.00,3,,,,Russian Federation
870390 - Other,,10.00,10.00,2,,,,Russian Federation
870410 - Dumpers designed for off-highway use,"144,892",0.00,0.00,2,,,,Russian Federation
870421 - - g.v.w. not exceeding 5 tonnes,"13,635",13.50,13.50,5,,,,Russian Federation
870422 - - g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,"498,113",15.83,15.83,3,,,,Russian Federation
870423 - - g.v.w. exceeding 20 tonnes,"12,843",15.83,15.83,3,,,,Russian Federation
870431 - - g.v.w. not exceeding 5 tonnes,"18,291",13.50,13.50,5,,,,Russian Federation
870432 - - g.v.w. exceeding 5 tonnes,,15.83,15.83,3,,,,Russian Federation
870490 - Other,,10.00,10.00,1,,,,Russian Federation
870510 - Crane lorries,,3.70,3.70,1,,,,Russian Federation
870520 - Mobile drilling derricks,,3.70,3.70,1,,,,Russian Federation
870530 - Fire fighting vehicles,,3.70,3.70,1,,,,Russian Federation
870540 - Concrete-mixer lorries,,3.70,3.70,1,,,,Russian Federation
870590 - Other,"84,247",3.70,3.70,3,,,,Russian Federation
"870600 Chassis fitted with engines, for the motor vehicles of headings Nos. 87.01 to 87.05",,9.88,9.88,4,,,,Russian Federation
870710 - For the vehicles of heading No. 87.03,"28,460",4.50,4.50,2,,,,Russian Federation
870790 - Other,618,4.50,4.50,2,,,,Russian Federation
870810 - Bumpers and parts thereof,"199,240",3.75,3.75,2,,,,Russian Federation
870821 - - Safety seat belts,443,3.75,3.75,2,,,,Russian Federation
870829 - - Other,"957,348",3.75,3.75,2,,,,Russian Federation
870831 - - Mounted brake linings,"72,805",4.00,4.00,3,,,,Russian Federation
870839 - - Other,"1,471,946",3.75,3.75,2,,,,Russian Federation
870840 - Gear boxes,"78,789",3.75,3.75,2,,,,Russian Federation
"870850 - Drive-axles with differential, whether or not provided with other transmission components","3,061",3.75,3.75,2,,,,Russian Federation
870860 - Non-driving axles and parts thereof,"7,624",4.00,4.00,3,,,,Russian Federation
870870 - Road wheels and parts and accessories thereof,"2,227,280",3.75,3.75,4,,,,Russian Federation
870880 - Suspension shock-absorbers,"51,002",3.75,3.75,2,,,,Russian Federation
870891 - - Radiators,"35,310",3.75,3.75,2,,,,Russian Federation
870892 - - Silencers and exhaust pipes,"89,022",3.75,3.75,2,,,,Russian Federation
870893 - - Clutches and parts thereof,"40,694",3.75,3.75,2,,,,Russian Federation
"870894 - - Steering wheels, steering columns and steering boxes","32,968",3.75,3.75,2,,,,Russian Federation
870899 - - Other,"2,609,994",3.60,3.60,5,,,,Russian Federation
870911 - - Electrical,,3.00,3.00,2,,,,Russian Federation
870919 - - Other,"7,541",3.00,3.00,2,,,,Russian Federation
870990 - Parts,"54,118",3.50,3.50,1,,,,Russian Federation
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles",,1.70,1.70,1,,,,Russian Federation
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"59,041",8.00,8.00,1,,,,Russian Federation
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"122,120",8.00,8.00,4,,,,Russian Federation
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"32,157",6.00,6.00,2,,,,Russian Federation
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"1,460,873",6.00,6.00,1,,,,Russian Federation
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"15,553",6.00,6.00,1,,,,Russian Federation
871190 - Other,"15,562",6.00,6.00,1,,,,Russian Federation
"871200 Bicycles and other cycles (including delivery tricycles), not motorised","3,402",15.00,15.00,3,,,,Russian Federation
871310 - Not mechanically propelled,"48,420",0.00,0.00,1,,,,Russian Federation
871390 - Other,"150,506",0.00,0.00,1,,,,Russian Federation
871411 - - Saddles,,3.70,3.70,1,,,,Russian Federation
871419 - - Other,"135,239",3.70,3.70,1,,,,Russian Federation
871420 - Of invalid carriages,,0.00,0.00,1,,,,Russian Federation
"871491 - - Frames and forks, and parts thereof","655,912",4.70,4.70,3,,,,Russian Federation
871492 - - Wheel rims and spokes,"280,149",4.70,4.70,2,,,,Russian Federation
"871493 - - Hubs, other than coaster braking hubs and hub brakes, and free-wheel sprocket-wheels","13,239",4.70,4.70,2,,,,Russian Federation
"871494 - - Brakes, including coaster braking hubs and hub brakes, and parts thereof",,4.70,4.70,3,,,,Russian Federation
871495 - - Saddles,,4.70,4.70,1,,,,Russian Federation
"871496 - - Pedals and crank-gear, and parts thereof","3,042",4.70,4.70,3,,,,Russian Federation
871499 - - Other,"58,423",4.70,4.70,4,,,,Russian Federation
871500 Baby carriages and parts thereof,"12,667",2.70,2.70,2,,,,Russian Federation
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping","6,020",2.70,2.70,5,,,,Russian Federation
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,"457,391",2.70,2.70,1,,,,Russian Federation
871631 - - Tanker trailers and tanker semi-trailers,"3,411",2.70,2.70,1,,,,Russian Federation
871639 - - Other,"899,976",2.70,2.70,5,,,,Russian Federation
871640 - Other trailers and semi-trailers,"36,675",2.70,2.70,1,,,,Russian Federation
871680 - Other vehicles,"120,184",1.70,1.70,1,,,,Russian Federation
871690 - Parts,"168,198",1.70,1.70,4,,,,Russian Federation
,1999,"39,200,484",6.36,6.36,184,,,,Russian Federation
870110 - Pedestrian controlled tractors,,3.00,3.00,2,,,,Russian Federation
870120 - Road tractors for semi-trailers,"2,772,658",16.00,16.00,2,,,,Russian Federation
870130 - Track-laying tractors,639,0.00,0.00,2,,,,Russian Federation
870190 - Other,"655,114",0.88,0.88,8,,,,Russian Federation
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),"606,152",13.00,13.00,4,,,,Russian Federation
870290 - Other,,12.40,12.40,5,,,,Russian Federation
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,"6,970",8.33,8.33,3,,,,Russian Federation
"870321 - - Of a cylinder capacity not exceeding 1,000 cc","32,304",10.00,10.00,2,,,,Russian Federation
"870322 - - Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","10,512,459",10.00,10.00,3,,,,Russian Federation
"870323 - - Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","7,100,247",10.00,10.00,3,,,,Russian Federation
"870324 - - Of a cylinder capacity exceeding 3,000 cc","378,490",10.00,10.00,2,,,,Russian Federation
"870331 - - Of a cylinder capacity not exceeding 1,500 cc","49,793",10.00,10.00,2,,,,Russian Federation
"870332 - - Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","177,175",10.00,10.00,3,,,,Russian Federation
"870333 - - Of a cylinder capacity exceeding 2,500 cc","137,145",10.00,10.00,3,,,,Russian Federation
870390 - Other,,10.00,10.00,2,,,,Russian Federation
870410 - Dumpers designed for off-highway use,,0.00,0.00,3,,,,Russian Federation
870421 - - g.v.w. not exceeding 5 tonnes,"34,116",13.50,13.50,5,,,,Russian Federation
870422 - - g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,"196,082",15.83,15.83,3,,,,Russian Federation
870423 - - g.v.w. exceeding 20 tonnes,"14,367",15.83,15.83,3,,,,Russian Federation
870431 - - g.v.w. not exceeding 5 tonnes,"7,450",13.50,13.50,5,,,,Russian Federation
870432 - - g.v.w. exceeding 5 tonnes,"4,252",15.83,15.83,3,,,,Russian Federation
870490 - Other,,10.00,10.00,1,,,,Russian Federation
870510 - Crane lorries,"246,451",3.70,3.70,1,,,,Russian Federation
870520 - Mobile drilling derricks,,3.70,3.70,1,,,,Russian Federation
870530 - Fire fighting vehicles,,3.70,3.70,1,,,,Russian Federation
870540 - Concrete-mixer lorries,,3.70,3.70,1,,,,Russian Federation
870590 - Other,"795,786",3.70,3.70,3,,,,Russian Federation
"870600 Chassis fitted with engines, for the motor vehicles of headings Nos. 87.01 to 87.05",,9.88,9.88,4,,,,Russian Federation
