Importer,Year,Value,Ad val. duties,Number of lines,India
,(US$),Simple average,MFN duties,Pref. duties,India
,MFN,Best,All items,Non ad val.,All items,Non ad val.,India
"851920 - Apparatus operated by coins, banknotes, bank cards, tokens or by other means of payment","290,595",6.67,0.00,3,,3,,India
851930 - Turntables (record-decks),"7,398",2.00,0.00,1,,1,,India
851950 - Telephone answering machines,"58,531",0.00,0.00,1,,,,India
"851981 - - Using magnetic, optical or semiconductor media","8,958,463",2.56,0.00,10,,5,,India
851989 - - Other,"438,056",0.00,0.00,1,,,,India
852110 - Magnetic tape-type,"51,040",3.00,0.00,2,,1,,India
852190 - Other,"8,914,661",12.20,0.00,1,,1,,India
852210 - Pick-up cartridges,"10,033",4.00,0.00,1,,1,,India
852290 - Other,"4,982,132",1.00,0.00,6,,2,,India
852321 - - Cards incorporating a magnetic stripe,"168,337",0.00,0.00,1,,,,India
852329 - - Other,"117,042",0.00,0.00,3,,,,India
852341 - - Unrecorded,"142,760",0.00,0.00,3,,,,India
852349 - - Other,"18,916,364",0.00,0.00,3,,,,India
852351 - - Solid-state non-volatile storage devices,"310,131,442",0.00,0.00,2,,,,India
852352 - - “Smart cards”,"2,172,925",0.00,0.00,1,,,,India
852359 - - Other,"360,935",0.00,0.00,2,,,,India
852380 - Other,"395,588",0.00,0.00,2,,,,India
852550 - Transmission apparatus,"503,176",2.70,0.00,1,,1,,India
852560 - Transmission apparatus incorporating reception apparatus,"1,683,157",0.00,0.00,1,,,,India
"852580 - Television cameras, digital cameras and video camera recorders","113,742,976",3.74,0.00,5,,3,,India
852610 - Radar apparatus,"13,189,511",2.80,0.00,1,,1,,India
852691 - - Radio navigational aid apparatus,"222,799,894",2.80,0.00,2,,2,,India
852692 - - Radio remote control apparatus,"19,713,616",2.80,0.00,1,,1,,India
852712 - - Pocket-size radio cassette-players,"21,912",3.75,0.00,2,,1,,India
852713 - - Other apparatus combined with sound recording or reproducing apparatus,"761,271",9.00,0.00,3,,3,,India
852719 - - Other,"298,194",0.00,0.00,1,,,,India
852721 - - Combined with sound recording or reproducing apparatus,"57,485,556",11.90,0.00,6,,6,,India
852729 - - Other,"94,676",10.50,0.00,1,,1,,India
852791 - - Combined with sound recording or reproducing apparatus,"286,918",6.90,0.00,5,,4,,India
852792 - - Not combined with sound recording or reproducing apparatus but combined with a clock,"53,345",3.40,0.00,2,,1,,India
852799 - - Other,"156,814",6.80,0.00,1,,1,,India
852842 - - Capable of directly connecting to and designed for use with an automatic data processing machine of heading 84.71,"554,893",0.00,0.00,1,,,,India
852849 - - Other,"79,373",10.50,0.00,1,,1,,India
852852 - - Capable of directly connecting to and designed for use with an automatic data processing machine of heading 84.71,"150,266,969",0.00,0.00,3,,,,India
852859 - - Other,"21,492,115",14.00,0.00,1,,1,,India
852862 - - Capable of directly connecting to and designed for use with an automatic data processing machine of heading 84.71,"10,405,798",0.00,0.00,1,,,,India
852869 - - Other,"1,502,211",8.00,0.00,2,,2,,India
852871 - - Not designed to incorporate a video display or screen,"28,538,554",4.92,0.00,5,,2,,India
"852872 - - Other, colour","18,204,931",14.00,0.00,6,,6,,India
"852873 - - Other, monochrome","47,551",2.00,0.00,1,,1,,India
852910 - Aerials and aerial reflectors of all kinds; parts suitable for use therewith,"40,514,244",2.13,0.00,7,,5,,India
852990 - Other,"962,104,096",1.58,0.00,8,,4,,India
853010 - Equipment for railways or tramways,"45,718",1.70,0.00,1,,1,,India
853080 - Other equipment,"401,016",1.70,0.00,1,,1,,India
853090 - Parts,"247,355",1.70,0.00,1,,1,,India
853110 - Burglar or fire alarms and similar apparatus,"2,252,396",2.20,0.00,2,,2,,India
853120 - Indicator panels incorporating liquid crystal devices (LCD) or light-emitting diodes (LED),"12,826,140",0.00,0.00,3,,,,India
853180 - Other apparatus,"3,689,905",1.10,0.00,2,,1,,India
853190 - Parts,"4,436,559",0.00,0.00,1,,,,India
853210 - Fixed capacitors designed for use in 50/60 Hz circuits and having a reactive power handling capacity of not less than 0.5 kvar (power capacitors),"726,575",0.00,0.00,1,,,,India
853221 - - Tantalum,"242,328",0.00,0.00,1,,,,India
853222 - - Aluminium electrolytic,"27,626,802",0.00,0.00,1,,,,India
"853223 - - Ceramic dielectric, single layer","2,097,459",0.00,0.00,1,,,,India
"853224 - - Ceramic dielectric, multilayer","54,057,881",0.00,0.00,1,,,,India
853225 - - Dielectric of paper or plastics,"2,376,835",0.00,0.00,1,,,,India
853229 - - Other,"13,513,319",0.00,0.00,1,,,,India
853230 - Variable or adjustable (pre-set) capacitors,"119,854",0.00,0.00,1,,,,India
853290 - Parts,"481,829",0.00,0.00,1,,,,India
"853310 - Fixed carbon resistors, composition or film types","312,295",0.00,0.00,1,,,,India
853321 - - For a power handling capacity not exceeding 20 W,"5,677,183",0.00,0.00,1,,,,India
853329 - - Other,"1,007,416",0.00,0.00,1,,,,India
853331 - - For a power handling capacity not exceeding 20 W,"46,725",0.00,0.00,1,,,,India
853339 - - Other,"250,254",0.00,0.00,1,,,,India
"853340 - Other variable resistors, including rheostats and potentiometers","18,030,803",0.00,0.00,2,,,,India
853390 - Parts,"127,251",0.00,0.00,1,,,,India
853400 Printed circuits.,"99,061,205",0.00,0.00,3,,,,India
853510 - Fuses,"96,949",2.70,0.00,1,,1,,India
853521 - - For a voltage of less than 72.5 kV,"379,495",2.70,0.00,1,,1,,India
853529 - - Other,"519,320",2.70,0.00,1,,1,,India
853530 - Isolating switches and make-and-break switches,"1,045,514",2.70,0.00,2,,2,,India
"853540 - Lightning arresters, voltage limiters and surge suppressors","746,208",2.70,0.00,1,,1,,India
853590 - Other,"1,300,690",2.70,0.00,1,,1,,India
853610 - Fuses,"4,962,874",2.30,0.00,3,,3,,India
853620 - Automatic circuit breakers,"8,368,348",2.30,0.00,2,,2,,India
853630 - Other apparatus for protecting electrical circuits,"2,270,926",1.70,0.00,3,,3,,India
853641 - - For a voltage not exceeding 60 V,"16,485,909",2.30,0.00,2,,2,,India
853649 - - Other,"4,102,292",2.30,0.00,1,,1,,India
853650 - Other switches,"105,197,980",0.97,0.00,7,,4,,India
853661 - - Lamp-holders,"516,644",2.30,0.00,2,,2,,India
853669 - - Other,"76,009,304",0.77,0.00,3,,1,,India
"853670 - Connectors for optical fibres, optical fibre bundles or cables","6,274,595",3.00,0.00,1,,1,,India
853690 - Other apparatus,"19,643,861",1.14,0.00,5,,3,,India
"853710 - For a voltage not exceeding 1,000 V","351,765,073",1.58,0.00,4,,3,,India
"853720 - For a voltage exceeding 1,000 V","2,052,113",2.10,0.00,2,,2,,India
"853810 - Boards, panels, consoles, desks, cabinets and other bases for the goods of heading 85.37, not equipped with their apparatus","812,814",1.70,0.00,1,,1,,India
853890 - Other,"67,115,550",1.23,0.00,4,,2,,India
853910 - Sealed beam lamp units,"143,321",2.70,0.00,1,,1,,India
853921 - - Tungsten halogen,"14,458,817",2.70,0.00,3,,3,,India
"853922 - - Other, of a power not exceeding 200 W and for a voltage exceeding 100 V","298,670",2.70,0.00,2,,2,,India
853929 - - Other,"1,721,976",2.70,0.00,3,,3,,India
"853931 - - Fluorescent, hot cathode","185,674",2.70,0.00,2,,2,,India
853932 - - Mercury or sodium vapour lamps; metal halide lamps,"216,711",2.70,0.00,2,,2,,India
853939 - - Other,"664,458",2.35,0.00,2,,2,,India
853941 - - Arc-lamps,"43,848",2.70,0.00,1,,1,,India
853949 - - Other,"2,245,732",2.70,0.00,1,,1,,India
853950 - Light-emitting diode (LED) lamps,"3,067,729",3.70,0.00,1,,1,,India
853990 - Parts,"1,397,910",2.70,0.00,2,,2,,India
854011 - - Colour,"37,566",14.00,0.00,1,,1,,India
854012 - - Monochrome,980,7.50,0.00,1,,1,,India
854020 - Television camera tubes; image converters and intensifiers; other photo-cathode tubes,"49,423",2.70,0.00,2,,2,,India
"854040 - Data/graphic display tubes, monochrome; data/graphic display tubes, colour, with a phosphor dot screen pitch smaller than 0.4 mm","6,361",2.60,0.00,1,,1,,India
854060 - Other cathode-ray tubes,,2.60,0.00,1,,1,,India
854071 - - Magnetrons,"187,115",2.70,0.00,1,,1,,India
854079 - - Other,"418,207",2.70,0.00,1,,1,,India
854081 - - Receiver or amplifier valves and tubes,"51,505",2.70,0.00,1,,1,,India
854089 - - Other,"37,174",2.70,0.00,1,,1,,India
854091 - - Of cathode-ray tubes,"6,352",2.70,0.00,1,,1,,India
854099 - - Other,"12,296",2.70,0.00,1,,1,,India
"854110 - Diodes, other than photosensitive or light-emitting diodes (LED)","20,371,965",0.00,0.00,1,,,,India
854121 - - With a dissipation rate of less than 1 W,"8,675,938",0.00,0.00,1,,,,India
854129 - - Other,"40,093,492",0.00,0.00,1,,,,India
"854130 - Thyristors, diacs and triacs, other than photosensitive devices","2,393,124",0.00,0.00,1,,,,India
"854140 - Photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light-emitting diodes (LED)","330,833,106",0.00,0.00,2,,,,India
854150 - Other semiconductor devices,"1,338,501",0.00,0.00,1,,,,India
854160 - Mounted piezo-electric crystals,"8,500,247",0.00,0.00,1,,,,India
854190 - Parts,"574,042",0.00,0.00,1,,,,India
"854231 - - Processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","514,329,407",0.00,0.00,3,,,,India
854232 - - Memories,"563,119,050",0.00,0.00,10,,,,India
854233 - - Amplifiers,"11,297,458",0.00,0.00,2,,,,India
854239 - - Other,"1,419,835,958",0.00,0.00,3,,,,India
854290 - Parts,"16,481,117",0.00,0.00,1,,,,India
854310 - Particle accelerators,,4.00,0.00,1,,1,,India
854320 - Signal generators,"2,187,500",2.80,0.00,1,,1,,India
"854330 - Machines and apparatus for electroplating, electrolysis or electrophoresis","977,037",1.85,0.00,2,,1,,India
854370 - Other machines and apparatus,"72,376,834",2.46,0.00,14,,11,,India
854390 - Parts,"6,721,318",0.00,0.00,1,,,,India
854411 - - Of copper,"7,270,860",3.70,0.00,2,,2,,India
854419 - - Other,"192,706",3.70,0.00,1,,1,,India
854420 - Co-axial cable and other co-axial electric conductors,"12,806,237",3.70,0.00,1,,1,,India
"854430 - Ignition wiring sets and other wiring sets of a kind used in vehicles, aircraft or ships","20,440,080",3.70,0.00,1,,1,,India
854442 - - Fitted with connectors,"48,853,197",1.65,0.00,2,,1,,India
854449 - - Other,"24,460,456",2.96,0.00,5,,4,,India
"854460 - Other electric conductors, for a voltage exceeding 1,000 V","46,217,637",3.70,0.00,2,,2,,India
854470 - Optical fibre cables,"32,603,054",0.00,0.00,1,,,,India
854511 - - Of a kind used for furnaces,"1,645",2.70,0.00,1,,1,,India
854519 - - Other,"192,357",2.70,0.00,1,,1,,India
854520 - Brushes,"823,172",2.70,0.00,1,,1,,India
854590 - Other,"1,794,410",2.20,0.00,2,,2,,India
854610 - Of glass,2,3.70,0.00,1,,1,,India
854620 - Of ceramics,"154,380",4.70,0.00,1,,1,,India
854690 - Other,"439,853",3.70,0.00,2,,2,,India
854710 - Insulating fittings of ceramics,"14,461,426",4.70,0.00,1,,1,,India
854720 - Insulating fittings of plastics,"17,895,779",3.70,0.00,1,,1,,India
854790 - Other,"224,339",3.70,0.00,1,,1,,India
"854810 - Waste and scrap of primary cells, primary batteries and electric accumulators; spent primary cells, spent primary batteries and spent electric accumulators",50,1.98,0.00,5,,3,,India
854890 - Other,"8,453,165",0.90,0.00,3,,1,,India
,2016,"8,627,368,598",3.03,0.07,501,,375,,India
850110 -Motors of an output not exceeding 37.5 W,"70,652,435",3.20,0.00,4,,4,,India
850120 - Universal AC/DC motors of an output exceeding 37.5 W,"17,959,048",2.70,0.00,1,,1,,India
850131 -- Of an output not exceeding 750 W,"38,021,706",2.70,0.00,1,,1,,India
850132 -- Of an output exceeding 750 W but not exceeding 75 kW,"234,359",2.70,0.00,1,,1,,India
850133 -- Of an output exceeding 75 kW but not exceeding 375 kW,"83,351",2.70,0.00,1,,1,,India
850134 -- Of an output exceeding 375 kW,"344,841",2.70,0.00,1,,1,,India
"850140 - Other AC motors, single-phase","4,178,950",2.70,0.00,2,,2,,India
850151 -- Of an output not exceeding 750 W,"7,736,337",2.70,0.00,1,,1,,India
850152 -- Of an output exceeding 750 W but not exceeding 75 kW,"4,451,963",2.70,0.00,3,,3,,India
850153 -- Of an output exceeding 75 kW,"19,816,606",2.70,0.00,4,,4,,India
850161 -- Of an output not exceeding 75 kVA,"1,003,449",2.70,0.00,2,,2,,India
850162 -- Of an output exceeding 75 kVA but not exceeding 375 kVA,"228,180",2.70,0.00,1,,1,,India
850163 -- Of an output exceeding 375 kVA but not exceeding 750 kVA,687,2.70,0.00,1,,1,,India
850164 -- Of an output exceeding 750 kVA,"866,571",2.70,0.00,1,,1,,India
850211 -- Of an output not exceeding 75 kVA,,2.70,0.00,2,,2,,India
850212 -- Of an output exceeding 75 kVA but not exceeding 375 kVA,,2.70,0.00,1,,1,,India
850213 -- Of an output exceeding 375 kVA,"5,663,654",2.70,0.00,3,,3,,India
850220 - Generating sets with spark-ignition internal combustion piston engines,"8,677",2.70,0.00,4,,4,,India
850231 -- Wind-powered,"23,978",2.70,0.00,1,,1,,India
850239 -- Other,"231,837",2.70,0.00,2,,2,,India
850240 - Electric rotary converters,"240,228",2.70,0.00,1,,1,,India
850300 Parts suitable for use solely or principally with the machines of heading 85.01 or 85.02.,"14,044,677",2.70,0.00,3,,3,,India
850410 - Ballasts for discharge lamps or tubes,"119,842",3.70,0.00,2,,2,,India
850421 -- Having a power handling capacity not exceeding 650 kVA,"13,830",3.70,0.00,1,,1,,India
"850422 -- Having a power handling capacity exceeding 650 kVA but not exceeding 10,000 kVA",,3.70,0.00,2,,2,,India
"850423 -- Having a power handling capacity exceeding 10,000 kVA","30,342,766",3.70,0.00,1,,1,,India
850431 -- Having a power handling capacity not exceeding 1 kVA,"3,134,239",3.70,0.00,3,,3,,India
850432 -- Having a power handling capacity exceeding 1 kVA but not exceeding 16 kVA,"1,249,540",3.70,0.00,1,,1,,India
850433 -- Having a power handling capacity exceeding 16 kVA but not exceeding 500 kVA,"2,298,935",3.70,0.00,1,,1,,India
850434 -- Having a power handling capacity exceeding 500 kVA,"445,702",3.70,0.00,1,,1,,India
850440 - Static converters,"104,977,070",2.75,0.00,6,,5,,India
850450 - Other inductors,"13,031,752",1.85,0.00,2,,1,,India
850490 - Parts,"17,366,498",1.32,0.00,5,,3,,India
850511 -- Of metal,"5,148,266",2.20,0.00,1,,1,,India
850519 -- Other,"35,382,840",2.20,0.00,2,,2,,India
"850520 - Electro-magnetic couplings, clutches and brakes","7,363,686",2.20,0.00,1,,1,,India
"850590 - Other, including parts","37,622,811",1.93,0.00,3,,3,,India
850610 -Manganese dioxide,"648,661",4.70,0.00,4,,4,,India
850630 -Mercuric oxide,,4.70,0.00,1,,1,,India
850640 - Silver oxide,,4.70,0.00,1,,1,,India
850650 - Lithium,"21,579,982",4.70,0.00,3,,3,,India
850660 - Air-zinc,"150,890",4.70,0.00,1,,1,,India
850680 - Other primary cells and primary batteries,"224,538",2.35,0.00,2,,1,,India
850690 - Parts,"61,284",4.70,0.00,1,,1,,India
"850710 - Lead-acid, of a kind used for starting piston engines","205,843,526",3.70,0.00,2,,2,,India
850720 - Other lead-acid accumulators,"8,506,697",3.70,0.00,2,,2,,India
850730 - Nickel-cadmium,"106,203",2.60,0.00,2,,2,,India
850740 - Nickel-iron,"8,214",2.70,0.00,1,,1,,India
850750 - Nickel-metal hydride,"267,625",2.70,0.00,1,,1,,India
850760 - Lithium-ion,"871,076,449",2.70,0.00,1,,1,,India
850780 - Other accumulators,"28,178,204",2.70,0.00,1,,1,,India
850790 - Parts,"2,404,905",2.70,0.00,2,,2,,India
"850811 -- Of a power not exceeding 1,500 W and having a dust bag or other receptacle capacity not exceeding 20 l","23,958,295",2.20,0.00,1,,1,,India
850819 -- Other,"359,361",1.70,0.00,1,,1,,India
850860 - Other vacuum cleaners,"212,970",1.70,0.00,1,,1,,India
850870 - Parts,"1,244,776",1.70,0.00,1,,1,,India
850940 - Food grinders and mixers; fruit or vegetable juice extractors,"45,199,802",2.20,0.00,1,,1,,India
850980 - Other appliances,"4,335,856",2.20,0.00,1,,1,,India
850990 - Parts,"2,608,742",2.20,0.00,1,,1,,India
851010 - Shavers,"1,885",2.20,0.00,1,,1,,India
851020 - Hair clippers,"59,920",2.20,0.00,1,,1,,India
851030 - Hair-removing appliances,"19,459",2.20,0.00,1,,1,,India
851090 - Parts,"45,197",2.20,0.00,1,,1,,India
851110 - Sparking plugs,"5,480,008",3.20,0.00,1,,1,,India
851120 - Ignition magnetos; magneto-dynamos; magnetic flywheels,"9,386",3.20,0.00,1,,1,,India
851130 - Distributors; ignition coils,"8,171,156",3.20,0.00,1,,1,,India
851140 - Starter motors and dual purpose starter-generators,"24,621,699",3.20,0.00,1,,1,,India
851150 - Other generators,"29,324,796",3.20,0.00,1,,1,,India
851180 - Other equipment,"2,659,993",3.20,0.00,1,,1,,India
851190 - Parts,"19,155,587",3.20,0.00,1,,1,,India
851210 - Lighting or visual signalling equipment of a kind used on bicycles,"7,899",2.70,0.00,1,,1,,India
851220 - Other lighting or visual signalling equipment,"418,174,125",2.70,0.00,1,,1,,India
851230 - Sound signalling equipment,"6,303,074",2.45,0.00,2,,2,,India
"851240 -Windscreen wipers, defrosters and demisters","9,977,301",2.70,0.00,1,,1,,India
851290 - Parts,"66,559,015",2.45,0.00,2,,2,,India
851310 - Lamps,"881,499",5.70,0.90,1,,1,,India
851390 - Parts,"69,287",5.70,0.00,1,,1,,India
851410 - Resistance heated furnaces and ovens,"1,461,646",2.20,0.00,2,,2,,India
851420 - Furnaces and ovens functioning by induction or dielectric loss,"1,074,397",2.20,0.00,2,,2,,India
851430 - Other furnaces and ovens,"2,603,235",2.20,0.00,1,,1,,India
851440 - Other equipment for the heat treatment of materials by induction or dielectric loss,"241,436",2.20,0.00,1,,1,,India
851490 - Parts,"1,381,029",2.20,0.00,1,,1,,India
851511 -- Soldering irons and guns,"19,152",2.70,0.00,1,,1,,India
851519 -- Other,"240,705",2.70,0.00,1,,1,,India
851521 -- Fully or partly automatic,"24,607,014",2.70,0.00,1,,1,,India
851529 -- Other,"913,274",2.70,0.00,1,,1,,India
851531 -- Fully or partly automatic,"1,544,156",2.70,0.00,1,,1,,India
851539 -- Other,"493,607",2.70,0.00,3,,3,,India
851580 - Other machines and apparatus,"12,848,822",2.70,0.00,2,,2,,India
851590 - Parts,"11,426,726",2.70,0.00,1,,1,,India
851610 - Electric instantaneous or storage water heaters and immersion heaters,"2,040,756",2.70,0.00,2,,2,,India
851621 -- Storage heating radiators,"45,225",2.70,0.00,1,,1,,India
851629 -- Other,"5,386,057",2.70,0.00,4,,4,,India
851631 -- Hair dryers,"910,858",2.70,0.00,1,,1,,India
851632 -- Other hair-dressing apparatus,"6,988,826",2.70,0.00,1,,1,,India
851633 -- Hand-drying apparatus,"311,248",2.70,0.00,1,,1,,India
851640 - Electric smoothing irons,"68,928",2.70,0.00,1,,1,,India
851650 -Microwave ovens,"2,703,097",5.00,0.00,1,,1,,India
"851660 - Other ovens; cookers, cooking plates, boiling rings, grillers and roasters","2,007,998",2.70,0.00,5,,5,,India
851671 -- Coffee or tea makers,"536,435",2.70,0.00,1,,1,,India
851672 -- Toasters,897,2.70,0.00,1,,1,,India
851679 -- Other,"11,510,903",2.70,0.00,2,,2,,India
851680 - Electric heating resistors,"4,162,498",2.70,0.00,2,,2,,India
851690 - Parts,"5,943,328",2.70,0.00,1,,1,,India
