Importer,Year,Value,Ad val. duties,Number of lines,Russian Federation
,(US$),Simple average,MFN duties,Pref. duties,Russian Federation
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Russian Federation
392061 -- Of polycarbonates,"667,560",6.50,6.50,1,,,,Russian Federation
392062 -- Of poly(ethylene terephthalate),"1,789,395",4.33,4.33,3,,,,Russian Federation
392063 -- Of unsaturated polyesters,,6.50,6.50,1,,,,Russian Federation
392069 -- Of other polyesters,"95,077",6.50,6.50,1,,,,Russian Federation
392071 -- Of regenerated cellulose,,6.50,6.50,1,,,,Russian Federation
392073 -- Of cellulose acetate,,6.40,6.40,2,,,,Russian Federation
392079 -- Of other cellulose derivatives,555,6.10,6.10,2,,,,Russian Federation
392091 -- Of poly(vinyl butyral),"2,757,518",6.10,6.10,1,,,,Russian Federation
392092 -- Of polyamides,"5,801",6.50,6.50,1,,,,Russian Federation
392093 -- Of amino-resins,,6.50,6.50,1,,,,Russian Federation
392094 -- Of phenolic resins,,6.50,6.50,1,,,,Russian Federation
392099 -- Of other plastics,"143,382",3.25,3.25,6,,,,Russian Federation
392111 -- Of polymers of styrene,"4,008,571",6.50,6.50,1,,,,Russian Federation
392112 -- Of polymers of vinyl chloride,"25,130",6.50,6.50,1,,,,Russian Federation
392113 -- Of polyurethanes,"8,142,196",6.50,6.50,2,,,,Russian Federation
392114 -- Of regenerated cellulose,,6.50,6.50,1,,,,Russian Federation
392119 -- Of other plastics,"18,853,274",6.50,6.50,1,,,,Russian Federation
392190 - Other,"8,295,075",6.50,6.50,8,,,,Russian Federation
"392210 - Baths, shower-baths, sinks and wash-basins","14,459",6.50,6.50,1,,,,Russian Federation
392220 - Lavatory seats and covers,"200,105",6.50,6.50,1,,,,Russian Federation
392290 - Other,"244,800",6.50,6.50,1,,,,Russian Federation
"392310 - Boxes, cases, crates and similar articles","3,983,314",6.50,6.50,1,,,,Russian Federation
392321 -- Of polymers of ethylene,"527,389",6.50,6.50,1,,,,Russian Federation
392329 -- Of other plastics,"484,481",6.50,6.50,2,,,,Russian Federation
"392330 - Carboys, bottles, flasks and similar articles","737,495",6.50,6.50,2,,,,Russian Federation
"392340 - Spools, cops, bobbins and similar supports","223,654",5.90,5.90,2,,,,Russian Federation
"392350 - Stoppers, lids, caps and other closures","2,588,623",6.50,6.50,2,,,,Russian Federation
392390 - Other,"2,687,191",6.50,6.50,1,,,,Russian Federation
392410 - Tableware and kitchenware,"681,064",6.50,6.50,1,,,,Russian Federation
392490 - Other,"231,180",6.50,6.50,1,,,,Russian Federation
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","24,725",6.50,6.50,1,,,,Russian Federation
"392520 - Doors, windows and their frames and thresholds for doors","126,022",6.50,6.50,1,,,,Russian Federation
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","64,017",6.50,6.50,1,,,,Russian Federation
392590 - Other,"6,279,109",6.50,6.50,3,,,,Russian Federation
392610 - Office or school supplies,"443,810",6.50,6.50,1,,,,Russian Federation
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","26,160",6.50,6.50,1,,,,Russian Federation
"392630 - Fittings for furniture, coachwork or the like","247,258",6.50,6.50,1,,,,Russian Federation
392640 - Statuettes and other ornamental articles,"118,166",6.50,6.50,1,,,,Russian Federation
392690 - Other,"8,178,072",6.50,6.50,3,,,,Russian Federation
,2015,"317,987,102",5.53,5.53,205,,,,Russian Federation
390110 - Polyethylene having a specific gravity of less than 0.94,"38,617,897",6.50,6.50,2,,,,Russian Federation
390120 - Polyethylene having a specific gravity of 0.94 or more,"13,521,022",3.25,3.25,2,,,,Russian Federation
390130 - Ethylene-vinyl acetate copolymers,"13,205",6.50,6.50,1,,,,Russian Federation
390190 - Other,"390,282",3.25,3.25,2,,,,Russian Federation
390210 - Polypropylene,"63,354,762",6.50,6.50,1,,,,Russian Federation
390220 - Polyisobutylene,"5,525,035",6.50,6.50,1,,,,Russian Federation
390230 - Propylene copolymers,"243,755",6.50,6.50,1,,,,Russian Federation
390290 - Other,"11,056",2.17,2.17,3,,,,Russian Federation
390311 -- Expansible,"563,112",6.50,6.50,1,,,,Russian Federation
390319 -- Other,"18,311,206",6.50,6.50,1,,,,Russian Federation
390320 - Styrene-acrylonitrile (SAN) copolymers,"2,707",6.50,6.50,1,,,,Russian Federation
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"304,736",6.50,6.50,1,,,,Russian Federation
390390 - Other,"740,236",2.17,2.17,3,,,,Russian Federation
"390410 - Poly(vinyl chloride), not mixed with any other substances","33,388",6.50,6.50,1,,,,Russian Federation
390421 -- Non-plasticised,"535,697",6.50,6.50,1,,,,Russian Federation
390422 -- Plasticised,"19,418",6.50,6.50,1,,,,Russian Federation
390430 - Vinyl chloride-vinyl acetate copolymers,,6.50,6.50,1,,,,Russian Federation
390440 - Other vinyl chloride copolymers,,6.50,6.50,1,,,,Russian Federation
390450 - Vinylidene chloride polymers,,3.25,3.25,2,,,,Russian Federation
390461 -- Polytetrafluoroethylene,"13,524,300",6.50,6.50,1,,,,Russian Federation
390469 -- Other,"90,116",4.33,4.33,3,,,,Russian Federation
390490 - Other,"24,001",6.50,6.50,1,,,,Russian Federation
390512 -- In aqueous dispersion,"1,544",6.50,6.50,1,,,,Russian Federation
390519 -- Other,,6.50,6.50,1,,,,Russian Federation
390521 -- In aqueous dispersion,"1,466",6.50,6.50,1,,,,Russian Federation
390529 -- Other,"617,253",6.50,6.50,1,,,,Russian Federation
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,6.50,6.50,1,,,,Russian Federation
390591 -- Copolymers,,6.50,6.50,1,,,,Russian Federation
390599 -- Other,"102,646",3.25,3.25,2,,,,Russian Federation
390610 - Poly(methyl methacrylate),926,6.50,6.50,1,,,,Russian Federation
390690 - Other,"142,705",0.93,0.93,7,,,,Russian Federation
390710 - Polyacetals,"2,196",6.50,6.50,1,,,,Russian Federation
390720 - Other polyethers,"13,040,962",4.88,4.88,4,,,,Russian Federation
390730 - Epoxide resins,"83,769",6.50,6.50,1,,,,Russian Federation
390740 - Polycarbonates,"679,878",6.50,6.50,1,,,,Russian Federation
390750 - Alkyd resins,"20,930",6.50,6.50,1,,,,Russian Federation
390760 - Poly(ethylene terephthalate),"4,221,564",6.50,6.50,2,,,,Russian Federation
390770 - Poly(lactic acid),,0.00,0.00,1,,,,Russian Federation
390791 -- Unsaturated,"88,630",6.50,6.50,2,,,,Russian Federation
390799 -- Other,"168,451",3.25,3.25,2,,,,Russian Federation
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","21,199,144",6.50,6.50,1,,,,Russian Federation
390890 - Other,"28,454",6.50,6.50,1,,,,Russian Federation
390910 - Urea resins; thiourea resins,"6,740,684",6.50,6.50,1,,,,Russian Federation
390920 - Melamine resins,"13,930",6.50,6.50,1,,,,Russian Federation
390930 - Other amino-resins,"30,302",6.50,6.50,1,,,,Russian Federation
390940 - Phenolic resins,"396,101",6.50,6.50,1,,,,Russian Federation
390950 - Polyurethanes,"74,706",3.25,3.25,2,,,,Russian Federation
391000 Silicones in primary forms.,"810,228",6.50,6.50,1,,,,Russian Federation
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","674,358",6.50,6.50,1,,,,Russian Federation
391190 - Other,"78,124",3.30,3.30,5,,,,Russian Federation
391211 -- Non-plasticised,,6.50,6.50,1,,,,Russian Federation
391212 -- Plasticised,,6.50,6.50,1,,,,Russian Federation
391220 - Cellulose nitrates (including collodions),"692,082",6.33,6.33,3,,,,Russian Federation
391231 -- Carboxymethylcellulose and its salts,"107,603",6.50,6.50,1,,,,Russian Federation
391239 -- Other,"34,191",3.25,3.25,2,,,,Russian Federation
391290 - Other,61,6.45,6.45,2,,,,Russian Federation
"391310 - Alginic acid, its salts and esters",,5.00,5.00,1,,,,Russian Federation
391390 - Other,"1,393",6.50,6.50,1,,,,Russian Federation
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.","47,389",6.50,6.50,1,,,,Russian Federation
391510 - Of polymers of ethylene,"486,014",6.50,6.50,1,,,,Russian Federation
391520 - Of polymers of styrene,"15,737",6.50,6.50,1,,,,Russian Federation
391530 - Of polymers of vinyl chloride,"57,006",6.50,6.50,1,,,,Russian Federation
391590 - Of other plastics,"377,575",6.50,6.50,2,,,,Russian Federation
391610 - Of polymers of ethylene,"26,473",6.50,6.50,1,,,,Russian Federation
391620 - Of polymers of vinyl chloride,"1,182,009",6.50,6.50,1,,,,Russian Federation
391690 - Of other plastics,"536,104",6.50,6.50,3,,,,Russian Federation
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"2,102,700",5.90,5.90,2,,,,Russian Federation
391721 -- Of polymers of ethylene,"75,546",6.50,6.50,2,,,,Russian Federation
391722 -- Of polymers of propylene,"267,255",6.50,6.50,2,,,,Russian Federation
391723 -- Of polymers of vinyl chloride,"131,271",6.50,6.50,2,,,,Russian Federation
391729 -- Of other plastics,"93,806",6.50,6.50,1,,,,Russian Federation
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","6,794",6.50,6.50,1,,,,Russian Federation
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","6,574,433",6.50,6.50,1,,,,Russian Federation
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","154,950",6.50,6.50,1,,,,Russian Federation
391739 -- Other,"343,984",6.50,6.50,1,,,,Russian Federation
391740 - Fittings,"404,204",6.50,6.50,1,,,,Russian Federation
391810 - Of polymers of vinyl chloride,"427,466",6.50,6.50,2,,,,Russian Federation
391890 - Of other plastics,"4,304",6.50,6.50,1,,,,Russian Federation
391910 - In rolls of a width not exceeding 20 cm,"479,366",6.35,6.35,4,,,,Russian Federation
391990 - Other,"164,748",6.50,6.50,1,,,,Russian Federation
392010 - Of polymers of ethylene,"1,379,306",4.64,4.64,7,,,,Russian Federation
392020 - Of polymers of propylene,"36,764,920",6.50,6.50,3,,,,Russian Federation
392030 - Of polymers of styrene,"599,492",6.50,6.50,1,,,,Russian Federation
392043 -- Containing by weight not less than 6 % of plasticisers,"41,661",6.50,6.50,2,,,,Russian Federation
392049 -- Other,"93,240",6.50,6.50,2,,,,Russian Federation
392051 -- Of poly(methyl methacrylate),"4,758",6.50,6.50,1,,,,Russian Federation
392059 -- Other,240,3.25,3.25,2,,,,Russian Federation
392061 -- Of polycarbonates,"231,370",6.50,6.50,1,,,,Russian Federation
392062 -- Of poly(ethylene terephthalate),"1,418,422",4.33,4.33,3,,,,Russian Federation
392063 -- Of unsaturated polyesters,,6.50,6.50,1,,,,Russian Federation
392069 -- Of other polyesters,262,6.50,6.50,1,,,,Russian Federation
392071 -- Of regenerated cellulose,43,6.50,6.50,1,,,,Russian Federation
392073 -- Of cellulose acetate,238,6.40,6.40,2,,,,Russian Federation
392079 -- Of other cellulose derivatives,"3,873",6.10,6.10,2,,,,Russian Federation
392091 -- Of poly(vinyl butyral),"3,161,509",6.10,6.10,1,,,,Russian Federation
392092 -- Of polyamides,"3,253",6.50,6.50,1,,,,Russian Federation
392093 -- Of amino-resins,,6.50,6.50,1,,,,Russian Federation
392094 -- Of phenolic resins,"83,189",6.50,6.50,1,,,,Russian Federation
392099 -- Of other plastics,"106,514",3.25,3.25,6,,,,Russian Federation
392111 -- Of polymers of styrene,"1,938,141",6.50,6.50,1,,,,Russian Federation
392112 -- Of polymers of vinyl chloride,"12,429",6.50,6.50,1,,,,Russian Federation
392113 -- Of polyurethanes,"7,017,609",6.50,6.50,2,,,,Russian Federation
392114 -- Of regenerated cellulose,,6.50,6.50,1,,,,Russian Federation
392119 -- Of other plastics,"15,357,247",6.50,6.50,1,,,,Russian Federation
392190 - Other,"5,203,307",6.50,6.50,8,,,,Russian Federation
"392210 - Baths, shower-baths, sinks and wash-basins","7,789",6.50,6.50,1,,,,Russian Federation
392220 - Lavatory seats and covers,"32,659",6.50,6.50,1,,,,Russian Federation
392290 - Other,"573,651",6.50,6.50,1,,,,Russian Federation
"392310 - Boxes, cases, crates and similar articles","4,398,101",6.50,6.50,1,,,,Russian Federation
392321 -- Of polymers of ethylene,"874,618",6.50,6.50,1,,,,Russian Federation
392329 -- Of other plastics,"353,843",6.50,6.50,2,,,,Russian Federation
"392330 - Carboys, bottles, flasks and similar articles","704,996",6.50,6.50,2,,,,Russian Federation
"392340 - Spools, cops, bobbins and similar supports","178,113",5.90,5.90,2,,,,Russian Federation
"392350 - Stoppers, lids, caps and other closures","2,675,893",6.50,6.50,2,,,,Russian Federation
392390 - Other,"2,891,009",6.50,6.50,1,,,,Russian Federation
392410 - Tableware and kitchenware,"915,104",6.50,6.50,1,,,,Russian Federation
392490 - Other,"232,169",6.50,6.50,1,,,,Russian Federation
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","103,327",6.50,6.50,1,,,,Russian Federation
"392520 - Doors, windows and their frames and thresholds for doors","84,349",6.50,6.50,1,,,,Russian Federation
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","54,749",6.50,6.50,1,,,,Russian Federation
392590 - Other,"4,138,581",6.50,6.50,3,,,,Russian Federation
392610 - Office or school supplies,"381,705",6.50,6.50,1,,,,Russian Federation
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","17,886",6.50,6.50,1,,,,Russian Federation
"392630 - Fittings for furniture, coachwork or the like","182,172",6.50,6.50,1,,,,Russian Federation
392640 - Statuettes and other ornamental articles,"38,635",6.50,6.50,1,,,,Russian Federation
392690 - Other,"5,887,384",6.50,6.50,3,,,,Russian Federation
,2014,"320,815,457",5.53,5.53,205,,,,Russian Federation
390110 - Polyethylene having a specific gravity of less than 0.94,"44,057,397",6.50,6.50,2,,,,Russian Federation
390120 - Polyethylene having a specific gravity of 0.94 or more,"4,699,490",3.25,3.25,2,,,,Russian Federation
390130 - Ethylene-vinyl acetate copolymers,"29,398",6.50,6.50,1,,,,Russian Federation
390190 - Other,"267,825",3.25,3.25,2,,,,Russian Federation
390210 - Polypropylene,"32,356,489",6.50,6.50,1,,,,Russian Federation
390220 - Polyisobutylene,"7,722,369",6.50,6.50,1,,,,Russian Federation
390230 - Propylene copolymers,"18,225",6.50,6.50,1,,,,Russian Federation
390290 - Other,"8,414",2.17,2.17,3,,,,Russian Federation
390311 -- Expansible,"924,083",6.50,6.50,1,,,,Russian Federation
390319 -- Other,"37,663,619",6.50,6.50,1,,,,Russian Federation
390320 - Styrene-acrylonitrile (SAN) copolymers,"3,718",6.50,6.50,1,,,,Russian Federation
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"6,106",6.50,6.50,1,,,,Russian Federation
390390 - Other,"105,657",2.17,2.17,3,,,,Russian Federation
"390410 - Poly(vinyl chloride), not mixed with any other substances","182,126",6.50,6.50,1,,,,Russian Federation
390421 -- Non-plasticised,"988,486",6.50,6.50,1,,,,Russian Federation
390422 -- Plasticised,"52,435",6.50,6.50,1,,,,Russian Federation
390430 - Vinyl chloride-vinyl acetate copolymers,,6.50,6.50,1,,,,Russian Federation
390440 - Other vinyl chloride copolymers,,6.50,6.50,1,,,,Russian Federation
390450 - Vinylidene chloride polymers,,3.25,3.25,2,,,,Russian Federation
390461 -- Polytetrafluoroethylene,"17,896,232",6.50,6.50,1,,,,Russian Federation
390469 -- Other,"120,246",4.33,4.33,3,,,,Russian Federation
390490 - Other,"212,673",6.50,6.50,1,,,,Russian Federation
390512 -- In aqueous dispersion,"30,739",6.50,6.50,1,,,,Russian Federation
390519 -- Other,,6.50,6.50,1,,,,Russian Federation
390521 -- In aqueous dispersion,"36,587",6.50,6.50,1,,,,Russian Federation
390529 -- Other,"245,117",6.50,6.50,1,,,,Russian Federation
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",463,6.50,6.50,1,,,,Russian Federation
390591 -- Copolymers,540,6.50,6.50,1,,,,Russian Federation
390599 -- Other,"113,395",3.25,3.25,2,,,,Russian Federation
390610 - Poly(methyl methacrylate),,6.50,6.50,1,,,,Russian Federation
390690 - Other,"96,114",0.93,0.93,7,,,,Russian Federation
390710 - Polyacetals,,6.50,6.50,1,,,,Russian Federation
390720 - Other polyethers,"14,070,657",4.88,4.88,4,,,,Russian Federation
390730 - Epoxide resins,"222,804",6.50,6.50,1,,,,Russian Federation
390740 - Polycarbonates,"976,939",6.50,6.50,1,,,,Russian Federation
390750 - Alkyd resins,556,6.50,6.50,1,,,,Russian Federation
390760 - Poly(ethylene terephthalate),"9,731,641",6.50,6.50,2,,,,Russian Federation
390770 - Poly(lactic acid),,0.00,0.00,1,,,,Russian Federation
390791 -- Unsaturated,"89,698",6.50,6.50,2,,,,Russian Federation
390799 -- Other,,3.25,3.25,2,,,,Russian Federation
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","33,380,174",6.50,6.50,1,,,,Russian Federation
390890 - Other,"3,379",6.50,6.50,1,,,,Russian Federation
390910 - Urea resins; thiourea resins,"10,824,156",6.50,6.50,1,,,,Russian Federation
390920 - Melamine resins,,6.50,6.50,1,,,,Russian Federation
390930 - Other amino-resins,"65,997",6.50,6.50,1,,,,Russian Federation
390940 - Phenolic resins,"349,306",6.50,6.50,1,,,,Russian Federation
390950 - Polyurethanes,"54,717",3.25,3.25,2,,,,Russian Federation
391000 Silicones in primary forms.,"929,705",6.50,6.50,1,,,,Russian Federation
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","1,770,538",6.50,6.50,1,,,,Russian Federation
391190 - Other,456,3.30,3.30,5,,,,Russian Federation
391211 -- Non-plasticised,,6.50,6.50,1,,,,Russian Federation
391212 -- Plasticised,,6.50,6.50,1,,,,Russian Federation
391220 - Cellulose nitrates (including collodions),"1,189,349",6.33,6.33,3,,,,Russian Federation
391231 -- Carboxymethylcellulose and its salts,"22,740",6.50,6.50,1,,,,Russian Federation
391239 -- Other,"13,331",3.25,3.25,2,,,,Russian Federation
391290 - Other,338,6.45,6.45,2,,,,Russian Federation
"391310 - Alginic acid, its salts and esters",161,5.00,5.00,1,,,,Russian Federation
391390 - Other,"7,297",6.50,6.50,1,,,,Russian Federation
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.","40,459",6.50,6.50,1,,,,Russian Federation
391510 - Of polymers of ethylene,"583,811",6.50,6.50,1,,,,Russian Federation
391520 - Of polymers of styrene,"7,780",6.50,6.50,1,,,,Russian Federation
391530 - Of polymers of vinyl chloride,"142,283",6.50,6.50,1,,,,Russian Federation
391590 - Of other plastics,"659,932",6.50,6.50,2,,,,Russian Federation
391610 - Of polymers of ethylene,"1,794",6.50,6.50,1,,,,Russian Federation
391620 - Of polymers of vinyl chloride,"1,532,107",6.50,6.50,1,,,,Russian Federation
391690 - Of other plastics,"544,945",6.50,6.50,3,,,,Russian Federation
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"2,249,794",5.90,5.90,2,,,,Russian Federation
