Importer,Year,Value,Ad val. duties,Number of lines,United States of America
,(US$),Simple average,MFN duties,Pref. duties,United States of America
,MFN,Best,All items,Non ad val.,All items,Non ad val.,United States of America
392091 -- Of poly(vinyl butyral),"24,294,800",6.10,6.10,1,,,,United States of America
392092 -- Of polyamides,"11,414,752",6.50,6.50,1,,,,United States of America
392093 -- Of amino-resins,"8,600",6.50,6.50,1,,,,United States of America
392094 -- Of phenolic resins,"165,283",6.50,6.50,1,,,,United States of America
392099 -- Of other plastics,"286,854,276",3.25,3.25,6,,,,United States of America
392111 -- Of polymers of styrene,"16,428,956",6.50,6.50,1,,,,United States of America
392112 -- Of polymers of vinyl chloride,"9,688,145",6.50,6.50,1,,,,United States of America
392113 -- Of polyurethanes,"40,797,671",6.50,6.50,2,,,,United States of America
392114 -- Of regenerated cellulose,"9,212,959",6.50,6.50,1,,,,United States of America
392119 -- Of other plastics,"91,610,994",6.50,6.50,1,,,,United States of America
392190 - Other,"157,715,712",6.50,6.50,8,,,,United States of America
"392210 - Baths, shower-baths, sinks and wash-basins","4,172,993",6.50,6.50,1,,,,United States of America
392220 - Lavatory seats and covers,"662,730",6.50,6.50,1,,,,United States of America
392290 - Other,"3,625,170",6.50,6.50,1,,,,United States of America
"392310 - Boxes, cases, crates and similar articles","85,295,351",6.50,6.50,1,,,,United States of America
392321 -- Of polymers of ethylene,"48,513,282",6.50,6.50,1,,,,United States of America
392329 -- Of other plastics,"35,614,343",6.50,6.50,2,,,,United States of America
"392330 - Carboys, bottles, flasks and similar articles","123,562,667",6.50,6.50,2,,,,United States of America
"392340 - Spools, cops, bobbins and similar supports","3,642,407",5.90,5.90,2,,,,United States of America
"392350 - Stoppers, lids, caps and other closures","107,561,266",6.50,6.50,2,,,,United States of America
392390 - Other,"76,915,608",6.50,6.50,1,,,,United States of America
392410 - Tableware and kitchenware,"48,321,431",6.50,6.50,1,,,,United States of America
392490 - Other,"29,868,616",6.50,6.50,1,,,,United States of America
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","1,300,814",6.50,6.50,1,,,,United States of America
"392520 - Doors, windows and their frames and thresholds for doors","2,138,961",6.50,6.50,1,,,,United States of America
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","3,590,067",6.50,6.50,1,,,,United States of America
392590 - Other,"36,010,659",6.50,6.50,3,,,,United States of America
392610 - Office or school supplies,"7,153,697",6.50,6.50,1,,,,United States of America
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","5,689,419",6.50,6.50,1,,,,United States of America
"392630 - Fittings for furniture, coachwork or the like","22,069,558",6.50,6.50,1,,,,United States of America
392640 - Statuettes and other ornamental articles,"6,886,234",6.50,6.50,1,,,,United States of America
392690 - Other,"953,142,672",6.50,6.50,3,,,,United States of America
,2015,"7,537,357,896",5.53,5.53,205,,,,United States of America
390110 - Polyethylene having a specific gravity of less than 0.94,"122,606,027",6.50,6.50,2,,,,United States of America
390120 - Polyethylene having a specific gravity of 0.94 or more,"115,331,109",3.25,3.25,2,,,,United States of America
390130 - Ethylene-vinyl acetate copolymers,"33,852,716",6.50,6.50,1,,,,United States of America
390190 - Other,"402,393,699",3.25,3.25,2,,,,United States of America
390210 - Polypropylene,"60,665,917",6.50,6.50,1,,,,United States of America
390220 - Polyisobutylene,"39,220,464",6.50,6.50,1,,,,United States of America
390230 - Propylene copolymers,"42,805,104",6.50,6.50,1,,,,United States of America
390290 - Other,"121,088,180",2.17,2.17,3,,,,United States of America
390311 -- Expansible,"2,766,511",6.50,6.50,1,,,,United States of America
390319 -- Other,"9,445,599",6.50,6.50,1,,,,United States of America
390320 - Styrene-acrylonitrile (SAN) copolymers,"11,423,470",6.50,6.50,1,,,,United States of America
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"18,142,347",6.50,6.50,1,,,,United States of America
390390 - Other,"84,902,843",2.17,2.17,3,,,,United States of America
"390410 - Poly(vinyl chloride), not mixed with any other substances","52,628,408",6.50,6.50,1,,,,United States of America
390421 -- Non-plasticised,"896,907",6.50,6.50,1,,,,United States of America
390422 -- Plasticised,"6,761,218",6.50,6.50,1,,,,United States of America
390430 - Vinyl chloride-vinyl acetate copolymers,"596,413",6.50,6.50,1,,,,United States of America
390440 - Other vinyl chloride copolymers,"2,135,349",6.50,6.50,1,,,,United States of America
390450 - Vinylidene chloride polymers,"2,471,949",3.25,3.25,2,,,,United States of America
390461 -- Polytetrafluoroethylene,"23,173,554",6.50,6.50,1,,,,United States of America
390469 -- Other,"96,629,122",4.33,4.33,3,,,,United States of America
390490 - Other,"4,330,097",6.50,6.50,1,,,,United States of America
390512 -- In aqueous dispersion,"1,214,553",6.50,6.50,1,,,,United States of America
390519 -- Other,"3,773,322",6.50,6.50,1,,,,United States of America
390521 -- In aqueous dispersion,"187,501",6.50,6.50,1,,,,United States of America
390529 -- Other,"2,470,497",6.50,6.50,1,,,,United States of America
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups","23,415,790",6.50,6.50,1,,,,United States of America
390591 -- Copolymers,"51,821,839",6.50,6.50,1,,,,United States of America
390599 -- Other,"136,424,004",3.25,3.25,2,,,,United States of America
390610 - Poly(methyl methacrylate),"16,832,675",6.50,6.50,1,,,,United States of America
390690 - Other,"249,579,238",0.93,0.93,7,,,,United States of America
390710 - Polyacetals,"14,647,750",6.50,6.50,1,,,,United States of America
390720 - Other polyethers,"214,525,551",4.88,4.88,4,,,,United States of America
390730 - Epoxide resins,"63,739,353",6.50,6.50,1,,,,United States of America
390740 - Polycarbonates,"44,342,143",6.50,6.50,1,,,,United States of America
390750 - Alkyd resins,"988,877",6.50,6.50,1,,,,United States of America
390760 - Poly(ethylene terephthalate),"28,113,827",6.50,6.50,2,,,,United States of America
390770 - Poly(lactic acid),"47,242,997",0.00,0.00,1,,,,United States of America
390791 -- Unsaturated,"10,588,162",6.50,6.50,2,,,,United States of America
390799 -- Other,"220,275,979",3.25,3.25,2,,,,United States of America
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","234,838,959",6.50,6.50,1,,,,United States of America
390890 - Other,"85,849,386",6.50,6.50,1,,,,United States of America
390910 - Urea resins; thiourea resins,"3,016,200",6.50,6.50,1,,,,United States of America
390920 - Melamine resins,"4,119,068",6.50,6.50,1,,,,United States of America
390930 - Other amino-resins,"4,934,148",6.50,6.50,1,,,,United States of America
390940 - Phenolic resins,"26,569,639",6.50,6.50,1,,,,United States of America
390950 - Polyurethanes,"94,668,464",3.25,3.25,2,,,,United States of America
391000 Silicones in primary forms.,"258,186,364",6.50,6.50,1,,,,United States of America
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","63,207,814",6.50,6.50,1,,,,United States of America
391190 - Other,"290,276,537",3.30,3.30,5,,,,United States of America
391211 -- Non-plasticised,"81,562,825",6.50,6.50,1,,,,United States of America
391212 -- Plasticised,"458,019",6.50,6.50,1,,,,United States of America
391220 - Cellulose nitrates (including collodions),"30,591",6.33,6.33,3,,,,United States of America
391231 -- Carboxymethylcellulose and its salts,"3,035,753",6.50,6.50,1,,,,United States of America
391239 -- Other,"121,704,798",3.25,3.25,2,,,,United States of America
391290 - Other,"60,071,216",6.45,6.45,2,,,,United States of America
"391310 - Alginic acid, its salts and esters","107,338",5.00,5.00,1,,,,United States of America
391390 - Other,"76,583,647",6.50,6.50,1,,,,United States of America
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.","22,414,567",6.50,6.50,1,,,,United States of America
391510 - Of polymers of ethylene,"404,768",6.50,6.50,1,,,,United States of America
391520 - Of polymers of styrene,"45,184",6.50,6.50,1,,,,United States of America
391530 - Of polymers of vinyl chloride,"180,726",6.50,6.50,1,,,,United States of America
391590 - Of other plastics,"2,209,947",6.50,6.50,2,,,,United States of America
391610 - Of polymers of ethylene,"6,414,320",6.50,6.50,1,,,,United States of America
391620 - Of polymers of vinyl chloride,"3,231,985",6.50,6.50,1,,,,United States of America
391690 - Of other plastics,"58,925,796",6.50,6.50,3,,,,United States of America
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"2,160,541",5.90,5.90,2,,,,United States of America
391721 -- Of polymers of ethylene,"5,049,497",6.50,6.50,2,,,,United States of America
391722 -- Of polymers of propylene,"4,483,123",6.50,6.50,2,,,,United States of America
391723 -- Of polymers of vinyl chloride,"6,920,595",6.50,6.50,2,,,,United States of America
391729 -- Of other plastics,"26,368,329",6.50,6.50,1,,,,United States of America
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","25,116,385",6.50,6.50,1,,,,United States of America
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","123,423,550",6.50,6.50,1,,,,United States of America
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","17,888,775",6.50,6.50,1,,,,United States of America
391739 -- Other,"60,840,375",6.50,6.50,1,,,,United States of America
391740 - Fittings,"90,939,409",6.50,6.50,1,,,,United States of America
391810 - Of polymers of vinyl chloride,"23,115,323",6.50,6.50,2,,,,United States of America
391890 - Of other plastics,"33,781,776",6.50,6.50,1,,,,United States of America
391910 - In rolls of a width not exceeding 20 cm,"106,107,012",6.35,6.35,4,,,,United States of America
391990 - Other,"361,021,760",6.50,6.50,1,,,,United States of America
392010 - Of polymers of ethylene,"136,065,769",4.64,4.64,7,,,,United States of America
392020 - Of polymers of propylene,"33,654,884",6.50,6.50,3,,,,United States of America
392030 - Of polymers of styrene,"13,265,274",6.50,6.50,1,,,,United States of America
392043 -- Containing by weight not less than 6 % of plasticisers,"18,964,602",6.50,6.50,2,,,,United States of America
392049 -- Other,"25,157,493",6.50,6.50,2,,,,United States of America
392051 -- Of poly(methyl methacrylate),"65,660,657",6.50,6.50,1,,,,United States of America
392059 -- Other,"6,784,492",3.25,3.25,2,,,,United States of America
392061 -- Of polycarbonates,"36,887,988",6.50,6.50,1,,,,United States of America
392062 -- Of poly(ethylene terephthalate),"109,810,238",4.33,4.33,3,,,,United States of America
392063 -- Of unsaturated polyesters,"2,114,729",6.50,6.50,1,,,,United States of America
392069 -- Of other polyesters,"28,168,102",6.50,6.50,1,,,,United States of America
392071 -- Of regenerated cellulose,"2,059,144",6.50,6.50,1,,,,United States of America
392073 -- Of cellulose acetate,"1,889,255",6.40,6.40,2,,,,United States of America
392079 -- Of other cellulose derivatives,"983,307",6.10,6.10,2,,,,United States of America
392091 -- Of poly(vinyl butyral),"21,170,971",6.10,6.10,1,,,,United States of America
392092 -- Of polyamides,"11,146,304",6.50,6.50,1,,,,United States of America
392093 -- Of amino-resins,"77,807",6.50,6.50,1,,,,United States of America
392094 -- Of phenolic resins,"146,853",6.50,6.50,1,,,,United States of America
392099 -- Of other plastics,"280,356,182",3.25,3.25,6,,,,United States of America
392111 -- Of polymers of styrene,"18,752,836",6.50,6.50,1,,,,United States of America
392112 -- Of polymers of vinyl chloride,"11,532,324",6.50,6.50,1,,,,United States of America
392113 -- Of polyurethanes,"44,124,052",6.50,6.50,2,,,,United States of America
392114 -- Of regenerated cellulose,"10,454,152",6.50,6.50,1,,,,United States of America
392119 -- Of other plastics,"103,473,808",6.50,6.50,1,,,,United States of America
392190 - Other,"152,825,510",6.50,6.50,8,,,,United States of America
"392210 - Baths, shower-baths, sinks and wash-basins","4,612,995",6.50,6.50,1,,,,United States of America
392220 - Lavatory seats and covers,"643,285",6.50,6.50,1,,,,United States of America
392290 - Other,"3,808,440",6.50,6.50,1,,,,United States of America
"392310 - Boxes, cases, crates and similar articles","73,951,069",6.50,6.50,1,,,,United States of America
392321 -- Of polymers of ethylene,"54,813,051",6.50,6.50,1,,,,United States of America
392329 -- Of other plastics,"26,598,975",6.50,6.50,2,,,,United States of America
"392330 - Carboys, bottles, flasks and similar articles","130,773,968",6.50,6.50,2,,,,United States of America
"392340 - Spools, cops, bobbins and similar supports","4,713,501",5.90,5.90,2,,,,United States of America
"392350 - Stoppers, lids, caps and other closures","115,610,993",6.50,6.50,2,,,,United States of America
392390 - Other,"73,447,784",6.50,6.50,1,,,,United States of America
392410 - Tableware and kitchenware,"55,329,603",6.50,6.50,1,,,,United States of America
392490 - Other,"33,353,105",6.50,6.50,1,,,,United States of America
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","1,577,206",6.50,6.50,1,,,,United States of America
"392520 - Doors, windows and their frames and thresholds for doors","2,079,471",6.50,6.50,1,,,,United States of America
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","4,121,115",6.50,6.50,1,,,,United States of America
392590 - Other,"29,251,149",6.50,6.50,3,,,,United States of America
392610 - Office or school supplies,"5,926,356",6.50,6.50,1,,,,United States of America
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","4,172,390",6.50,6.50,1,,,,United States of America
"392630 - Fittings for furniture, coachwork or the like","22,303,594",6.50,6.50,1,,,,United States of America
392640 - Statuettes and other ornamental articles,"8,481,312",6.50,6.50,1,,,,United States of America
392690 - Other,"971,546,227",6.50,6.50,3,,,,United States of America
,2014,"7,665,477,755",5.53,5.53,205,,,,United States of America
390110 - Polyethylene having a specific gravity of less than 0.94,"128,681,801",6.50,6.50,2,,,,United States of America
390120 - Polyethylene having a specific gravity of 0.94 or more,"89,643,944",3.25,3.25,2,,,,United States of America
390130 - Ethylene-vinyl acetate copolymers,"27,714,964",6.50,6.50,1,,,,United States of America
390190 - Other,"396,649,500",3.25,3.25,2,,,,United States of America
390210 - Polypropylene,"69,620,020",6.50,6.50,1,,,,United States of America
