Importer,Year,Value,Ad val. duties,Number of lines,Japan
,(US$),Simple average,MFN duties,Pref. duties,Japan
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Japan
852610 - Radar apparatus,"781,000",0.00,0.00,1,,,,Japan
852691 -- Radio navigational aid apparatus,"262,000",0.00,0.00,1,,,,Japan
852692 -- Radio remote control apparatus,"328,000",18.00,18.00,1,,,,Japan
852712 -- Pocket-size radio cassette-players,,20.00,20.00,1,,,,Japan
852713 -- Other apparatus combined with sound recording or reproducing apparatus,"8,000",20.00,20.00,4,,,,Japan
852719 -- Other,"27,000",20.00,20.00,2,,,,Japan
852721 -- Combined with sound recording or reproducing apparatus,"4,455,000",20.00,20.00,2,,,,Japan
852729 -- Other,"7,000",20.00,20.00,1,,,,Japan
852791 -- Combined with sound recording or reproducing apparatus,"18,000",20.00,20.00,3,,,,Japan
852792 -- Not combined with sound recording or reproducing apparatus but combined with a clock,,20.00,20.00,1,,,,Japan
852799 -- Other,"253,000",20.00,20.00,2,,,,Japan
852841 -- Of a kind solely or principally used in an automatic data processing system of heading 84.71,"42,000",16.00,16.00,2,,,,Japan
852849 -- Other,"2,070,000",18.67,18.67,3,,,,Japan
852851 -- Of a kind solely or principally used in an automatic data processing system of heading 84.71,"598,000",12.00,12.00,2,,,,Japan
852859 -- Other,"924,000",20.00,20.00,2,,,,Japan
852861 -- Of a kind solely or principally used in an automatic data processing system of heading 84.71,"1,241,000",16.00,16.00,1,,,,Japan
852869 -- Other,"469,000",20.00,20.00,1,,,,Japan
852871 -- Not designed to incorporate a video display or screen,"1,316,000",13.33,13.33,3,,,,Japan
"852872 -- Other, colour","613,000",20.00,20.00,1,,,,Japan
"852873 -- Other, black and white or other monochrome","2,000",20.00,20.00,1,,,,Japan
852910 - Aerials and aerial reflectors of all kinds; parts suitable for use therewith,"3,281,000",16.00,16.00,3,,,,Japan
852990 - Other,"91,351,000",8.00,8.00,7,,,,Japan
853010 - Equipment for railways or tramways,,14.00,14.00,2,,,,Japan
853080 - Other equipment,"8,000",14.00,14.00,2,,,,Japan
853090 - Parts,"7,000",14.00,14.00,1,,,,Japan
853110 - Burglar or fire alarms and similar apparatus,"539,000",18.00,18.00,2,,,,Japan
853120 - Indicator panels incorporating liquid crystal devices (LCD) or light emitting diodes (LED),"377,000",12.00,12.00,1,,,,Japan
853180 - Other apparatus,"90,000",18.00,18.00,1,,,,Japan
853190 - Parts,"2,024,000",16.00,16.00,1,,,,Japan
853210 - Fixed capacitors designed for use in 50/60 Hz circuits and having a reactive power handling capacity of not less than 0.5 kvar (power capacitors),"38,000",16.00,16.00,1,,,,Japan
853221 -- Tantalum,"3,507,000",10.67,10.67,3,,,,Japan
853222 -- Aluminium electrolytic,"10,280,000",16.00,16.00,1,,,,Japan
"853223 -- Ceramic dielectric, single layer","908,000",16.00,16.00,2,,,,Japan
"853224 -- Ceramic dielectric, multilayer","24,080,000",16.00,16.00,2,,,,Japan
853225 -- Dielectric of paper or plastics,"1,576,000",16.00,16.00,2,,,,Japan
853229 -- Other,"607,000",16.00,16.00,2,,,,Japan
853230 - Variable or adjustable (pre-set) capacitors,"654,000",16.00,16.00,2,,,,Japan
853290 - Parts,"457,000",14.00,14.00,1,,,,Japan
"853310 - Fixed carbon resistors, composition or film types","580,000",16.00,16.00,1,,,,Japan
853321 -- For a power handling capacity not exceeding 20 W,"4,316,000",16.00,16.00,3,,,,Japan
853329 -- Other,"205,000",16.00,16.00,1,,,,Japan
853331 -- For a power handling capacity not exceeding 20 W,"270,000",16.00,16.00,2,,,,Japan
853339 -- Other,"277,000",16.00,16.00,2,,,,Japan
"853340 - Other variable resistors, including rheostats and potentiometers","10,594,000",13.67,13.67,6,,,,Japan
853390 - Parts,"6,000",14.00,14.00,1,,,,Japan
853400 Printed circuits.,"7,033,000",10.00,10.00,1,,,,Japan
853510 - Fuses,"24,000",16.00,16.00,1,,,,Japan
853521 -- For a voltage of less than 72.5 kV,"5,000",16.00,16.00,1,,,,Japan
853529 -- Other,"13,000",16.00,16.00,1,,,,Japan
853530 - Isolating switches and make-and-break switches,"11,000",16.00,16.00,6,,,,Japan
"853540 - Lightning arresters, voltage limiters and surge suppressors","199,000",16.00,16.00,2,,,,Japan
853590 - Other,"15,000",16.00,16.00,1,,,,Japan
853610 - Fuses,"2,756,000",16.00,16.00,1,,,,Japan
853620 - Automatic circuit breakers,"294,000",18.00,18.00,1,,,,Japan
853630 - Other apparatus for protecting electrical circuits,"73,000",16.00,16.00,1,,,,Japan
853641 -- For a voltage not exceeding 60 V,"13,399,000",16.00,16.00,1,,,,Japan
853649 -- Other,"838,000",16.00,16.00,1,,,,Japan
853650 - Other switches,"36,035,000",5.00,5.00,4,,,,Japan
853661 -- Lamp-holders,"357,000",16.00,16.00,1,,,,Japan
853669 -- Other,"1,059,000",16.00,16.00,2,,,,Japan
"853670 - Connectors for optical fibres, optical fibre bundles or cables","73,000",16.00,16.00,1,,,,Japan
853690 - Other apparatus,"53,469,000",12.67,12.67,6,,,,Japan
"853710 - For a voltage not exceeding 1,000 V","17,131,000",12.40,12.40,5,,,,Japan
"853720 - For a voltage exceeding 1,000 V","2,053,000",18.00,18.00,1,,,,Japan
"853810 - Boards, panels, consoles, desks, cabinets and other bases for the goods of heading 85.37, not equipped with their apparatus","391,000",16.00,16.00,1,,,,Japan
853890 - Other,"16,034,000",10.00,10.00,3,,,,Japan
853910 - Sealed beam lamp units,"141,000",18.00,18.00,2,,,,Japan
853921 -- Tungsten halogen,"1,158,000",18.00,18.00,2,,,,Japan
"853922 -- Other, of a power not exceeding 200 W and for a voltage exceeding 100 V","20,000",18.00,18.00,1,,,,Japan
853929 -- Other,"1,224,000",18.00,18.00,2,,,,Japan
"853931 -- Fluorescent, hot cathode","197,000",18.00,18.00,1,,,,Japan
853932 -- Mercury or sodium vapour lamps; metal halide lamps,"24,000",18.00,18.00,1,,,,Japan
853939 -- Other,"545,000",18.00,18.00,1,,,,Japan
853941 -- Arc-lamps,"22,000",18.00,18.00,1,,,,Japan
853949 -- Other,"261,000",18.00,18.00,1,,,,Japan
853990 - Parts,"99,000",14.00,14.00,3,,,,Japan
854011 -- Colour,"40,000",18.00,18.00,1,,,,Japan
854012 -- Black and white or other monochrome,"2,000",18.00,18.00,1,,,,Japan
854020 - Television camera tubes; image converters and intensifiers; other photo-cathode tubes,"30,000",4.50,4.50,4,,,,Japan
"854040 - Data/graphic display tubes, colour, with a phosphor dot screen pitch smaller than 0.4 mm","167,000",0.00,0.00,1,,,,Japan
"854050 - Data/graphic display tubes, black and white or other monochrome","21,000",4.00,4.00,2,,,,Japan
854060 - Other cathode-ray tubes,"54,000",13.00,13.00,2,,,,Japan
854071 -- Magnetrons,"31,000",18.00,18.00,1,,,,Japan
854072 -- Klystrons,,18.00,18.00,1,,,,Japan
854079 -- Other,,18.00,18.00,1,,,,Japan
854081 -- Receiver or amplifier valves and tubes,"38,000",18.00,18.00,1,,,,Japan
854089 -- Other,"97,000",9.00,9.00,2,,,,Japan
854091 -- Of cathode-ray tubes,"219,000",10.40,10.40,5,,,,Japan
854099 -- Other,,16.00,16.00,1,,,,Japan
"854110 - Diodes, other than photosensitive or light emitting diodes","6,101,000",3.33,3.33,9,,,,Japan
854121 -- With a dissipation rate of less than 1 W,"3,175,000",3.00,3.00,4,,,,Japan
854129 -- Other,"6,136,000",0.00,0.00,2,,,,Japan
"854130 - Thyristors, diacs and triacs, other than photosensitive devices","1,960,000",4.50,4.50,4,,,,Japan
"854140 - Photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes","16,412,000",4.44,4.44,18,,,,Japan
854150 - Other semiconductor devices,"2,244,000",6.00,6.00,2,,,,Japan
854160 - Mounted piezo-electric crystals,"31,238,000",6.00,6.00,2,,,,Japan
854190 - Parts,"118,000",0.00,0.00,3,,,,Japan
"854231 -- Processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","46,410,000",0.00,0.00,3,,,,Japan
854232 -- Memories,"21,133,000",3.20,3.20,5,,,,Japan
854233 -- Amplifiers,"12,583,000",4.50,4.50,4,,,,Japan
854239 -- Other,"42,522,000",3.43,3.43,7,,,,Japan
854290 - Parts,"13,000",0.00,0.00,3,,,,Japan
854310 - Particle accelerators,,0.00,0.00,1,,,,Japan
854320 - Signal generators,"6,155,000",14.00,14.00,1,,,,Japan
"854330 - Machines and apparatus for electroplating, electrolysis or electrophoresis",,14.00,14.00,1,,,,Japan
854370 - Other machines and apparatus,"28,501,000",5.58,5.58,19,,,,Japan
854390 - Parts,"1,735,000",13.00,13.00,2,,,,Japan
854411 -- Of copper,"69,000",14.00,14.00,1,,,,Japan
854419 -- Other,"46,000",14.00,14.00,2,,,,Japan
854420 - Co-axial cable and other co-axial electric conductors,"1,545,000",16.00,16.00,1,,,,Japan
"854430 - Ignition wiring sets and other wiring sets of a kind used in vehicles, aircraft or ships","18,673,000",16.00,16.00,1,,,,Japan
854442 -- Fitted with connectors,"6,212,000",16.00,16.00,1,,,,Japan
854449 -- Other,"5,424,000",16.00,16.00,1,,,,Japan
"854460 - Other electric conductors, for a voltage exceeding 1,000 V","1,666,000",16.00,16.00,1,,,,Japan
854470 - Optical fibre cables,"344,000",11.00,11.00,4,,,,Japan
854511 -- Of a kind used for furnaces,"6,921,000",10.00,10.00,1,,,,Japan
854519 -- Other,"18,000",7.00,7.00,2,,,,Japan
854520 - Brushes,"826,000",12.00,12.00,1,,,,Japan
854590 - Other,"1,941,000",12.00,12.00,4,,,,Japan
854610 - Of glass,,16.00,16.00,1,,,,Japan
854620 - Of ceramics,"5,000",16.00,16.00,1,,,,Japan
854690 - Other,"248,000",16.00,16.00,1,,,,Japan
854710 - Insulating fittings of ceramics,"235,000",16.00,16.00,1,,,,Japan
854720 - Insulating fittings of plastics,"5,872,000",9.00,9.00,2,,,,Japan
854790 - Other,"270,000",16.00,16.00,1,,,,Japan
"854810 - Waste and scrap of primary cells, primary batteries and electric accumulators; spent primary cells, spent primary batteries and spent electric accumulators","16,000",11.00,11.00,2,,,,Japan
854890 - Other,"20,000",14.00,14.00,1,,,,Japan
,2007,"658,660,500",12.46,12.46,632,,,,Japan
850110 - Motors of an output not exceeding 37.5 W,"2,476,000",14.40,14.40,5,,,,Japan
850120 - Universal AC/DC motors of an output exceeding 37.5 W,"131,000",18.00,18.00,1,,,,Japan
850131 -- Of an output not exceeding 750 W,"5,956,000",18.00,18.00,2,,,,Japan
850132 -- Of an output exceeding 750 W but not exceeding 75 kW,"170,000",18.00,18.00,2,,,,Japan
850133 -- Of an output exceeding 75 kW but not exceeding 375 kW,,14.00,14.00,2,,,,Japan
850134 -- Of an output exceeding 375 kW,"4,000",9.33,9.33,3,,,,Japan
"850140 - Other AC motors, single-phase","364,000",16.00,16.00,4,,,,Japan
850151 -- Of an output not exceeding 750 W,"743,000",14.00,14.00,3,,,,Japan
850152 -- Of an output exceeding 750 W but not exceeding 75 kW,"3,767,000",14.00,14.00,3,,,,Japan
850153 -- Of an output exceeding 75 kW,"17,000",9.33,9.33,3,,,,Japan
850161 -- Of an output not exceeding 75 kVA,"287,000",14.00,14.00,1,,,,Japan
850162 -- Of an output exceeding 75 kVA but not exceeding 375 kVA,,14.00,14.00,1,,,,Japan
850163 -- Of an output exceeding 375 kVA but not exceeding 750 kVA,,14.00,14.00,1,,,,Japan
850164 -- Of an output exceeding 750 kVA,,14.00,14.00,1,,,,Japan
850211 -- Of an output not exceeding 75 kVA,"7,000",14.00,14.00,2,,,,Japan
850212 -- Of an output exceeding 75 kVA but not exceeding 375 kVA,,14.00,14.00,2,,,,Japan
850213 -- Of an output exceeding 375 kVA,,14.00,14.00,3,,,,Japan
850220 - Generating sets with spark-ignition internal combustion piston engines,"206,000",9.33,9.33,3,,,,Japan
850231 -- Wind-powered,,0.00,0.00,1,,,,Japan
850239 -- Other,,0.00,0.00,1,,,,Japan
850240 - Electric rotary converters,"98,000",14.00,14.00,2,,,,Japan
850300 Parts suitable for use solely or principally with the machines of heading 85.01 or 85.02.,"2,085,000",14.00,14.00,2,,,,Japan
850410 - Ballasts for discharge lamps or tubes,"14,000",18.00,18.00,1,,,,Japan
850421 -- Having a power handling capacity not exceeding 650 kVA,"157,000",14.00,14.00,1,,,,Japan
"850422 -- Having a power handling capacity exceeding 650 kVA but not exceeding 10,000 kVA",,14.00,14.00,1,,,,Japan
"850423 -- Having a power handling capacity exceeding 10,000 kVA",,14.00,14.00,1,,,,Japan
850431 -- Having a power handling capacity not exceeding 1 kVA,"1,188,000",14.40,14.40,5,,,,Japan
850432 -- Having a power handling capacity exceeding 1 kVA but not exceeding 16 kVA,"13,000",18.00,18.00,4,,,,Japan
850433 -- Having a power handling capacity exceeding 16 kVA but not exceeding 500 kVA,"28,000",14.00,14.00,1,,,,Japan
850434 -- Having a power handling capacity exceeding 500 kVA,,14.00,14.00,1,,,,Japan
850440 - Static converters,"13,052,000",16.22,16.22,9,,,,Japan
850450 - Other inductors,"7,530,000",18.00,18.00,1,,,,Japan
850490 - Parts,"2,898,000",15.20,15.20,5,,,,Japan
850511 -- Of metal,"1,152,000",16.00,16.00,1,,,,Japan
850519 -- Other,"124,000",16.00,16.00,2,,,,Japan
"850520 - Electro-magnetic couplings, clutches and brakes","281,000",7.00,7.00,2,,,,Japan
"850590 - Other, including parts","1,635,000",14.67,14.67,3,,,,Japan
850610 - Manganese dioxide,"1,824,000",16.00,16.00,3,,,,Japan
850630 - Mercuric oxide,,8.00,8.00,2,,,,Japan
850640 - Silver oxide,"216,000",8.00,8.00,2,,,,Japan
850650 - Lithium,"10,321,000",8.00,8.00,2,,,,Japan
850660 - Air-zinc,"377,000",8.00,8.00,2,,,,Japan
850680 - Other primary cells and primary batteries,"937,000",8.00,8.00,2,,,,Japan
850690 - Parts,"7,000",14.00,14.00,1,,,,Japan
"850710 - Lead-acid, of a kind used for starting piston engines","1,565,000",18.00,18.00,1,,,,Japan
850720 - Other lead-acid accumulators,"25,000",18.00,18.00,2,,,,Japan
850730 - Nickel-cadmium,"167,000",18.00,18.00,3,,,,Japan
850740 - Nickel-iron,"2,000",18.00,18.00,1,,,,Japan
850780 - Other accumulators,"15,483,000",18.00,18.00,1,,,,Japan
850790 - Parts,"1,784,000",16.00,16.00,3,,,,Japan
"850811 -- Of a power not exceeding 1,500 W and having a dust bag or other receptacle capacity not exceeding 20 l","1,000",20.00,20.00,1,,,,Japan
850819 -- Other,"2,000",20.00,20.00,1,,,,Japan
850860 - Other vacuum cleaners,"3,000",14.00,14.00,1,,,,Japan
850870 - Parts,,14.00,14.00,1,,,,Japan
850940 - Food grinders and mixers; fruit or vegetable juice extractors,"3,000",20.00,20.00,6,,,,Japan
850980 - Other appliances,"1,000",20.00,20.00,2,,,,Japan
850990 - Parts,,16.00,16.00,1,,,,Japan
851010 - Shavers,"19,000",20.00,20.00,1,,,,Japan
851020 - Hair clippers,"13,000",0.00,0.00,1,,,,Japan
851030 - Hair-removing appliances,,20.00,20.00,1,,,,Japan
851090 - Parts,"1,000",10.67,10.67,3,,,,Japan
851110 - Sparking plugs,"4,858,000",18.00,18.00,1,,,,Japan
851120 - Ignition magnetos; magneto-dynamos; magnetic flywheels,"2,713,000",18.00,18.00,2,,,,Japan
851130 - Distributors; ignition coils,"8,531,000",18.00,18.00,2,,,,Japan
851140 - Starter motors and dual purpose starter-generators,"7,058,000",18.00,18.00,1,,,,Japan
851150 - Other generators,"4,682,000",18.00,18.00,2,,,,Japan
851180 - Other equipment,"6,991,000",17.50,17.50,4,,,,Japan
851190 - Parts,"10,876,000",16.00,16.00,1,,,,Japan
851210 - Lighting or visual signalling equipment of a kind used on bicycles,"9,000",18.00,18.00,1,,,,Japan
851220 - Other lighting or visual signalling equipment,"9,606,000",18.00,18.00,6,,,,Japan
851230 - Sound signalling equipment,"1,883,000",18.00,18.00,1,,,,Japan
"851240 - Windscreen wipers, defrosters and demisters","1,355,000",18.00,18.00,2,,,,Japan
851290 - Parts,"3,129,000",16.00,16.00,1,,,,Japan
851310 - Lamps,"1,000",18.00,18.00,2,,,,Japan
851390 - Parts,,16.00,16.00,1,,,,Japan
851410 - Resistance heated furnaces and ovens,"295,000",14.00,14.00,2,,,,Japan
851420 - Furnaces and ovens functioning by induction or dielectric loss,,14.00,14.00,3,,,,Japan
851430 - Other furnaces and ovens,"8,000",14.00,14.00,5,,,,Japan
851440 - Other equipment for the heat treatment of materials by induction or dielectric loss,"15,000",14.00,14.00,1,,,,Japan
851490 - Parts,"96,000",14.00,14.00,1,,,,Japan
851511 -- Soldering irons and guns,"37,000",14.00,14.00,1,,,,Japan
851519 -- Other,"149,000",14.00,14.00,1,,,,Japan
851521 -- Fully or partly automatic,"1,901,000",14.00,14.00,1,,,,Japan
851529 -- Other,"2,320,000",14.00,14.00,1,,,,Japan
851531 -- Fully or partly automatic,"3,488,000",7.00,7.00,2,,,,Japan
851539 -- Other,"377,000",14.00,14.00,1,,,,Japan
851580 - Other machines and apparatus,"982,000",7.00,7.00,2,,,,Japan
851590 - Parts,"7,429,000",14.00,14.00,1,,,,Japan
851610 - Electric instantaneous or storage water heaters and immersion heaters,"7,000",20.00,20.00,1,,,,Japan
851621 -- Storage heating radiators,,20.00,20.00,1,,,,Japan
851629 -- Other,"17,000",20.00,20.00,1,,,,Japan
851631 -- Hair dryers,"1,000",20.00,20.00,1,,,,Japan
851632 -- Other hair-dressing apparatus,"12,000",20.00,20.00,1,,,,Japan
851633 -- Hand-drying apparatus,"8,000",20.00,20.00,1,,,,Japan
851640 - Electric smoothing irons,,20.00,20.00,1,,,,Japan
851650 - Microwave ovens,"2,000",20.00,20.00,1,,,,Japan
"851660 - Other ovens; cookers, cooking plates, boiling rings, grillers and roasters","2,000",20.00,20.00,1,,,,Japan
851671 -- Coffee or tea makers,,20.00,20.00,1,,,,Japan
851672 -- Toasters,,20.00,20.00,1,,,,Japan
851679 -- Other,"82,000",20.00,20.00,3,,,,Japan
851680 - Electric heating resistors,"356,000",16.00,16.00,2,,,,Japan
851690 - Parts,"77,000",16.00,16.00,1,,,,Japan
851711 -- Line telephone sets with cordless handsets,"18,000",20.00,20.00,1,,,,Japan
851712 -- Telephones for cellular networks or for other wireless networks,"813,000",10.67,10.67,15,,,,Japan
851718 -- Other,"11,000",18.50,18.50,4,,,,Japan
851761 -- Base stations,"198,000",6.91,6.91,11,,,,Japan
"851762 -- Machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","23,777,000",11.53,11.53,38,,,,Japan
851769 -- Other,"7,000",14.00,14.00,1,,,,Japan
851770 - Parts,"19,944,500",9.00,9.00,6,,,,Japan
851810 - Microphones and stands therefor,"1,291,000",11.00,11.00,2,,,,Japan
"851821 -- Single loudspeakers, mounted in their enclosures","57,000",20.00,20.00,1,,,,Japan
"851822 -- Multiple loudspeakers, mounted in the same enclosure","2,000",20.00,20.00,1,,,,Japan
851829 -- Other,"123,000",11.00,11.00,2,,,,Japan
"851830 - Headphones and earphones, whether or not combined with a microphone, and sets consisting of a microphone and one or more loudspeakers","65,000",20.00,20.00,1,,,,Japan
851840 - Audio-frequency electric amplifiers,"75,000",20.00,20.00,1,,,,Japan
851850 - Electric sound amplifier sets,"143,000",20.00,20.00,1,,,,Japan
851890 - Parts,"239,000",16.00,16.00,2,,,,Japan
"851920 - Apparatus operated by coins, banknotes, bank cards, tokens or by other means of payment",,20.00,20.00,1,,,,Japan
851930 - Turntables (record-decks),,20.00,20.00,1,,,,Japan
851950 - Telephone answering machines,,20.00,20.00,1,,,,Japan
"851981 -- Using magnetic, optical or semiconductor media","52,000",13.33,13.33,3,,,,Japan
851989 -- Other,"54,000",20.00,20.00,1,,,,Japan
852110 - Magnetic tape-type,"5,037,000",10.00,10.00,4,,,,Japan
852190 - Other,"3,309,000",10.00,10.00,2,,,,Japan
852210 - Pick-up cartridges,,18.00,18.00,1,,,,Japan
852290 - Other,"743,000",16.00,16.00,6,,,,Japan
852321 -- Cards incorporating a magnetic stripe,"2,000",16.00,16.00,2,,,,Japan
852329 -- Other,"5,982,000",14.67,14.67,12,,,,Japan
852340 - Optical media,"2,977,000",16.00,16.00,5,,,,Japan
852351 -- Solid-state non-volatile storage devices,"6,936,000",16.00,16.00,1,,,,Japan
852352 -- “Smart cards”,"5,205,500",6.00,6.00,1,,,,Japan
852359 -- Other,"154,000",14.00,14.00,2,,,,Japan
852380 - Other,"305,000",16.00,16.00,1,,,,Japan
852550 - Transmission apparatus,"7,315,000",3.00,3.00,8,,,,Japan
852560 - Transmission apparatus incorporating reception apparatus,"884,000",8.00,8.00,3,,,,Japan
"852580 - Television cameras, digital cameras and video camera recorders","19,508,000",5.71,5.71,7,,,,Japan
852610 - Radar apparatus,"486,000",0.00,0.00,1,,,,Japan
852691 -- Radio navigational aid apparatus,"236,000",0.00,0.00,1,,,,Japan
852692 -- Radio remote control apparatus,"166,000",18.00,18.00,1,,,,Japan
852712 -- Pocket-size radio cassette-players,,20.00,20.00,1,,,,Japan
852713 -- Other apparatus combined with sound recording or reproducing apparatus,"56,000",20.00,20.00,4,,,,Japan
852719 -- Other,"20,000",20.00,20.00,2,,,,Japan
852721 -- Combined with sound recording or reproducing apparatus,"3,534,000",20.00,20.00,2,,,,Japan
852729 -- Other,"12,000",20.00,20.00,1,,,,Japan
852791 -- Combined with sound recording or reproducing apparatus,"39,000",20.00,20.00,3,,,,Japan
852792 -- Not combined with sound recording or reproducing apparatus but combined with a clock,,20.00,20.00,1,,,,Japan
852799 -- Other,"202,000",20.00,20.00,2,,,,Japan
852841 -- Of a kind solely or principally used in an automatic data processing system of heading 84.71,"67,000",16.00,16.00,2,,,,Japan
852849 -- Other,"863,500",18.67,18.67,3,,,,Japan
852851 -- Of a kind solely or principally used in an automatic data processing system of heading 84.71,"469,000",12.00,12.00,2,,,,Japan
852859 -- Other,"822,500",20.00,20.00,2,,,,Japan
852861 -- Of a kind solely or principally used in an automatic data processing system of heading 84.71,"969,000",16.00,16.00,1,,,,Japan
852869 -- Other,"626,000",20.00,20.00,1,,,,Japan
852871 -- Not designed to incorporate a video display or screen,"512,500",13.33,13.33,3,,,,Japan
"852872 -- Other, colour","697,500",20.00,20.00,1,,,,Japan
"852873 -- Other, black and white or other monochrome",,20.00,20.00,1,,,,Japan
852910 - Aerials and aerial reflectors of all kinds; parts suitable for use therewith,"2,477,000",16.00,16.00,3,,,,Japan
852990 - Other,"49,309,000",8.00,8.00,7,,,,Japan
853010 - Equipment for railways or tramways,,14.00,14.00,2,,,,Japan
853080 - Other equipment,"2,000",14.00,14.00,2,,,,Japan
853090 - Parts,"65,000",14.00,14.00,1,,,,Japan
853110 - Burglar or fire alarms and similar apparatus,"140,000",18.00,18.00,2,,,,Japan
853120 - Indicator panels incorporating liquid crystal devices (LCD) or light emitting diodes (LED),"288,000",12.00,12.00,1,,,,Japan
853180 - Other apparatus,"48,000",18.00,18.00,1,,,,Japan
853190 - Parts,"584,000",16.00,16.00,1,,,,Japan
853210 - Fixed capacitors designed for use in 50/60 Hz circuits and having a reactive power handling capacity of not less than 0.5 kvar (power capacitors),"14,000",16.00,16.00,1,,,,Japan
853221 -- Tantalum,"3,489,000",10.67,10.67,3,,,,Japan
853222 -- Aluminium electrolytic,"8,973,000",16.00,16.00,1,,,,Japan
"853223 -- Ceramic dielectric, single layer","531,000",16.00,16.00,2,,,,Japan
"853224 -- Ceramic dielectric, multilayer","11,527,000",16.00,16.00,2,,,,Japan
853225 -- Dielectric of paper or plastics,"1,087,000",16.00,16.00,2,,,,Japan
853229 -- Other,"509,000",16.00,16.00,2,,,,Japan
853230 - Variable or adjustable (pre-set) capacitors,"47,000",16.00,16.00,2,,,,Japan
853290 - Parts,"2,918,000",14.00,14.00,1,,,,Japan
"853310 - Fixed carbon resistors, composition or film types","279,000",16.00,16.00,1,,,,Japan
853321 -- For a power handling capacity not exceeding 20 W,"2,687,000",16.00,16.00,3,,,,Japan
853329 -- Other,"196,000",16.00,16.00,1,,,,Japan
853331 -- For a power handling capacity not exceeding 20 W,"75,000",16.00,16.00,2,,,,Japan
853339 -- Other,"218,000",16.00,16.00,2,,,,Japan
"853340 - Other variable resistors, including rheostats and potentiometers","5,487,000",13.67,13.67,6,,,,Japan
853390 - Parts,"4,000",14.00,14.00,1,,,,Japan
853400 Printed circuits.,"8,382,000",10.00,10.00,1,,,,Japan
853510 - Fuses,"2,000",16.00,16.00,1,,,,Japan
853521 -- For a voltage of less than 72.5 kV,"1,000",16.00,16.00,1,,,,Japan
853529 -- Other,"3,000",16.00,16.00,1,,,,Japan
853530 - Isolating switches and make-and-break switches,"19,000",16.00,16.00,6,,,,Japan
"853540 - Lightning arresters, voltage limiters and surge suppressors","39,000",16.00,16.00,2,,,,Japan
853590 - Other,"25,000",16.00,16.00,1,,,,Japan
853610 - Fuses,"1,666,000",16.00,16.00,1,,,,Japan
853620 - Automatic circuit breakers,"368,000",18.00,18.00,1,,,,Japan
853630 - Other apparatus for protecting electrical circuits,"718,000",16.00,16.00,1,,,,Japan
853641 -- For a voltage not exceeding 60 V,"9,098,000",16.00,16.00,1,,,,Japan
853649 -- Other,"866,000",16.00,16.00,1,,,,Japan
853650 - Other switches,"25,495,000",5.00,5.00,4,,,,Japan
853661 -- Lamp-holders,"451,000",16.00,16.00,1,,,,Japan
853669 -- Other,"647,000",16.00,16.00,2,,,,Japan
"853670 - Connectors for optical fibres, optical fibre bundles or cables","4,000",16.00,16.00,1,,,,Japan
853690 - Other apparatus,"26,026,000",12.67,12.67,6,,,,Japan
"853710 - For a voltage not exceeding 1,000 V","14,772,000",12.40,12.40,5,,,,Japan
"853720 - For a voltage exceeding 1,000 V","985,000",18.00,18.00,1,,,,Japan
"853810 - Boards, panels, consoles, desks, cabinets and other bases for the goods of heading 85.37, not equipped with their apparatus","174,000",16.00,16.00,1,,,,Japan
853890 - Other,"11,820,000",10.00,10.00,3,,,,Japan
853910 - Sealed beam lamp units,"74,000",18.00,18.00,2,,,,Japan
853921 -- Tungsten halogen,"876,000",18.00,18.00,2,,,,Japan
"853922 -- Other, of a power not exceeding 200 W and for a voltage exceeding 100 V","92,000",18.00,18.00,1,,,,Japan
853929 -- Other,"1,537,000",18.00,18.00,2,,,,Japan
"853931 -- Fluorescent, hot cathode","157,000",18.00,18.00,1,,,,Japan
853932 -- Mercury or sodium vapour lamps; metal halide lamps,"66,000",18.00,18.00,1,,,,Japan
853939 -- Other,"285,000",18.00,18.00,1,,,,Japan
853941 -- Arc-lamps,"34,000",18.00,18.00,1,,,,Japan
853949 -- Other,"308,000",18.00,18.00,1,,,,Japan
853990 - Parts,"45,000",14.00,14.00,3,,,,Japan
854011 -- Colour,"14,000",18.00,18.00,1,,,,Japan
854012 -- Black and white or other monochrome,,18.00,18.00,1,,,,Japan
854020 - Television camera tubes; image converters and intensifiers; other photo-cathode tubes,"41,000",4.50,4.50,4,,,,Japan
"854040 - Data/graphic display tubes, colour, with a phosphor dot screen pitch smaller than 0.4 mm","99,000",0.00,0.00,1,,,,Japan
"854050 - Data/graphic display tubes, black and white or other monochrome","13,000",4.00,4.00,2,,,,Japan
854060 - Other cathode-ray tubes,"91,000",13.00,13.00,2,,,,Japan
854071 -- Magnetrons,"542,000",18.00,18.00,1,,,,Japan
854072 -- Klystrons,,18.00,18.00,1,,,,Japan
854079 -- Other,,18.00,18.00,1,,,,Japan
854081 -- Receiver or amplifier valves and tubes,,18.00,18.00,1,,,,Japan
854089 -- Other,"93,000",9.00,9.00,2,,,,Japan
854091 -- Of cathode-ray tubes,"1,011,000",10.40,10.40,5,,,,Japan
854099 -- Other,,16.00,16.00,1,,,,Japan
