Importer,Year,Value,Ad val. duties,Number of lines,Albania
,(US$),Simple average,MFN duties,Pref. duties,Albania
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Albania
850433 - - Having a power handling capacity exceeding 16 kVA but not exceeding 500 kVA,,2.40,2.40,2,,,,Albania
850434 - - Having a power handling capacity exceeding 500 kVA,,4.80,4.80,1,,,,Albania
850440 - Static converters,"46,201",3.70,3.70,8,,,,Albania
850450 - Other inductors,,2.40,2.40,2,,,,Albania
850490 - Parts,"2,279",3.10,3.10,3,,,,Albania
850511 - - Of metal,,3.10,3.10,1,,,,Albania
850519 - - Other,,3.10,3.10,2,,,,Albania
"850520 - Electro-magnetic couplings, clutches and brakes",,3.10,3.10,1,,,,Albania
850530 - Electro-magnetic lifting heads,,3.10,3.10,1,,,,Albania
"850590 - Other, including parts",,2.80,2.80,3,,,,Albania
850610 - Manganese dioxide,,6.40,6.40,6,,,,Albania
850630 - Mercuric oxide,,6.40,6.40,3,,,,Albania
850640 - Silver oxide,,6.40,6.40,3,,,,Albania
850650 - Lithium,,6.40,6.40,3,,,,Albania
850660 - Air-zinc,,6.40,6.40,3,,,,Albania
850680 - Other,,4.80,4.80,4,,,,Albania
850690 - Parts,,6.40,6.40,1,,,,Albania
"850710 - Lead-acid, of a kind used for starting piston engines","15,695",3.76,3.76,5,,,,Albania
850720 - Other lead-acid accumulators,,3.76,3.76,5,,,,Albania
850730 - Nickel-cadmium,,2.70,2.70,4,,,,Albania
850740 - Nickel-iron,,1.85,1.85,2,,,,Albania
850780 - Other accumulators,,2.47,2.47,3,,,,Albania
850790 - Parts,,2.93,2.93,4,,,,Albania
850810 - Drills of all kinds,,3.40,3.40,3,,,,Albania
850820 - Saws,,3.40,3.40,3,,,,Albania
850880 - Other tools,"2,257",3.40,3.40,8,,,,Albania
850890 - Parts,,3.40,3.40,1,,,,Albania
850910 - Vacuum cleaners,,2.90,2.90,2,,,,Albania
850920 - Floor polishers,,2.90,2.90,1,,,,Albania
850930 - Kitchen waste disposers,,3.40,3.40,1,,,,Albania
850940 - Food grinders and mixers; fruit or vegetable juice extractors,,3.40,3.40,1,,,,Albania
850980 - Other appliances,,3.40,3.40,1,,,,Albania
850990 - Parts,,3.15,3.15,2,,,,Albania
851010 - Shavers,,3.20,3.20,1,,,,Albania
851020 - Hair clippers,,3.00,3.00,1,,,,Albania
851030 - Hair-removing appliances,,3.40,3.40,1,,,,Albania
851090 - Parts,,3.20,3.20,1,,,,Albania
851110 - Sparking plugs,,2.10,2.10,2,,,,Albania
851120 - Ignition magnetos; magneto-dynamos; magnetic flywheels,,1.95,1.95,2,,,,Albania
851130 - Distributors; ignition coils,,2.10,2.10,2,,,,Albania
851140 - Starter motors and dual purpose starter-generators,,2.10,2.10,2,,,,Albania
851150 - Other generators,,2.10,2.10,2,,,,Albania
851180 - Other equipment,,2.10,2.10,2,,,,Albania
851190 - Parts,,4.20,4.20,1,,,,Albania
851210 - Lighting or visual signalling equipment of a kind used on bicycles,,3.60,3.60,1,,,,Albania
851220 - Other lighting or visual signalling equipment,,3.60,3.60,1,,,,Albania
851230 - Sound signalling equipment,,3.60,3.60,1,,,,Albania
"851240 - Windscreen wipers, defrosters and demisters",,3.60,3.60,1,,,,Albania
851290 - Parts,,3.60,3.60,1,,,,Albania
851310 - Lamps,,6.30,6.30,1,,,,Albania
851390 - Parts,,6.30,6.30,1,,,,Albania
851410 - Resistance heated furnaces and ovens,,3.00,3.00,2,,,,Albania
851420 - Induction or dielectric furnaces and ovens,,3.00,3.00,2,,,,Albania
851430 - Other furnaces and ovens,,1.50,1.50,4,,,,Albania
851440 - Other induction or dielectric heating equipment,,3.00,3.00,1,,,,Albania
851490 - Parts,,3.00,3.00,1,,,,Albania
851511 - - Soldering irons and guns,,3.70,3.70,1,,,,Albania
851519 - - Other,,3.70,3.70,1,,,,Albania
851521 - - Fully or partly automatic,,3.70,3.70,1,,,,Albania
851529 - - Other,,3.70,3.70,2,,,,Albania
851531 - - Fully or partly automatic,,3.70,3.70,1,,,,Albania
851539 - - Other,,3.70,3.70,3,,,,Albania
851580 - Other machines and apparatus,,3.70,3.70,4,,,,Albania
851590 - Parts,,3.70,3.70,1,,,,Albania
851610 - Electric instantaneous or storage water heaters and immersion heaters,,3.70,3.70,4,,,,Albania
851621 - - Storage heating radiators,,3.90,3.90,1,,,,Albania
851629 - - Other,,3.90,3.90,4,,,,Albania
851631 - - Hair dryers,,4.00,4.00,2,,,,Albania
851632 - - Other hair-dressing apparatus,,4.00,4.00,1,,,,Albania
851633 - - Hand-drying apparatus,,3.70,3.70,1,,,,Albania
851640 - Electric smoothing irons,,4.00,4.00,2,,,,Albania
851650 - Microwave ovens,,5.00,5.00,1,,,,Albania
"851660 - Other ovens; cookers, cooking plates, boiling rings, grillers and roasters",748,3.70,3.70,6,,,,Albania
851671 - - Coffee or tea makers,,3.70,3.70,1,,,,Albania
851672 - - Toasters,,3.70,3.70,1,,,,Albania
851679 - - Other,,3.70,3.70,3,,,,Albania
851680 - Electric heating resistors,,2.40,2.40,3,,,,Albania
851690 - Parts,"12,633",3.70,3.70,1,,,,Albania
851711 - - Line telephone sets with cordless handsets,,7.50,7.50,1,,,,Albania
851719 - - Other,,10.75,10.75,2,,,,Albania
851721 - - Facsimile machines,,7.50,7.50,1,,,,Albania
851722 - - Teleprinters,,7.50,7.50,1,,,,Albania
851730 - Telephonic or telegraphic switching apparatus,,7.50,7.50,1,,,,Albania
"851750 - Other apparatus, for carrier-current line systems or for digital line systems",329,6.05,6.05,2,,,,Albania
851780 - Other apparatus,,7.50,7.50,2,,,,Albania
851790 - Parts,"25,539",6.05,6.05,4,,,,Albania
851810 - Microphones and stands therefor,,1.75,1.75,2,,,,Albania
"851821 - - Single loudspeakers, mounted in their enclosures",465,2.35,2.35,2,,,,Albania
"851822 - - Multiple loudspeakers, mounted in the same enclosure",,2.35,2.35,2,,,,Albania
851829 - - Other,544,1.90,1.90,2,,,,Albania
"851830 - Headphones, earphones and combined microphone/speaker sets",,2.00,2.00,2,,,,Albania
851840 - Audio-frequency electric amplifiers,,3.30,3.30,4,,,,Albania
851850 - Electric sound amplifier sets,,1.60,1.60,2,,,,Albania
851890 - Parts,"44,761",3.20,3.20,1,,,,Albania
851910 - Coin- or disc-operated record-players,,7.40,7.40,1,,,,Albania
851921 - - Without loudspeaker,,5.00,5.00,1,,,,Albania
851929 - - Other,,5.00,5.00,1,,,,Albania
851931 - - With automatic record changing mechanism,,5.00,5.00,1,,,,Albania
851939 - - Other,,5.00,5.00,1,,,,Albania
851940 - Transcribing machines,,6.80,6.80,1,,,,Albania
851992 - - Pocket-size cassette-players,,0.00,0.00,1,,,,Albania
"851993 - - Other, cassette-type",,7.10,7.10,4,,,,Albania
851999 - - Other,,8.40,8.40,3,,,,Albania
852010 - Dictating machines not capable of operating without an external source of power,,5.20,5.20,1,,,,Albania
852020 - Telephone answering machines,,3.90,3.90,1,,,,Albania
852032 - - Digital audio type,,3.17,3.17,6,,,,Albania
"852033 - - Other, cassette-type",,2.00,2.00,4,,,,Albania
852039 - - Other,,5.50,5.50,2,,,,Albania
852090 - Other,,1.60,1.60,2,,,,Albania
852110 - Magnetic tape-type,,7.33,7.33,3,,,,Albania
852190 - Other,"3,368",14.00,14.00,1,,,,Albania
852210 - Pick-up cartridges,,4.90,4.90,1,,,,Albania
852290 - Other,,2.18,2.18,5,,,,Albania
852311 - - Of a width not exceeding 4 mm,,3.20,3.20,1,,,,Albania
852312 - - Of a width exceeding 4 mm but not exceeding 6.5 mm,,4.10,4.10,1,,,,Albania
852313 - - Of a width exceeding 6.5 mm,,4.10,4.10,1,,,,Albania
852320 - Magnetic discs,,2.73,2.73,3,,,,Albania
852330 - Cards incorporating a magnetic stripe,,4.10,4.10,1,,,,Albania
852390 - Other,,4.10,4.10,1,,,,Albania
852410 - Gramophone records,,4.10,4.10,1,,,,Albania
852431 - - For reproducing phenomena other than sound or image,,4.10,4.10,1,,,,Albania
852432 - - For reproducing sound only,,4.10,4.10,1,,,,Albania
852439 - - Other,,4.10,4.10,1,,,,Albania
852440 - Magnetic tapes for reproducing phenomena other than sound or image,,2.57,2.57,3,,,,Albania
852451 - - Of a width not exceeding 4 mm,,4.10,4.10,1,,,,Albania
852452 - - Of a width exceeding 4 mm but not exceeding 6.5 mm,"1,225",3.60,3.60,1,,,,Albania
852453 - - Of a width exceeding 6.5 mm,,4.10,4.10,1,,,,Albania
852460 - Cards incorporating a magnetic stripe,,4.10,4.10,1,,,,Albania
852491 - - For reproducing phenomena other than sound or image,"1,021",2.05,2.05,2,,,,Albania
852499 - - Other,,4.10,4.10,1,,,,Albania
852510 - Transmission apparatus,,2.05,2.05,2,,,,Albania
852520 - Transmission apparatus incorporating reception apparatus,"13,030",4.33,4.33,3,,,,Albania
852530 - Television cameras,,4.35,4.35,2,,,,Albania
852540 - Still image video cameras and other video camera recorders,295,7.93,7.93,3,,,,Albania
852610 - Radar apparatus,,2.35,2.35,2,,,,Albania
852691 - - Radio navigational aid apparatus,,1.57,1.57,3,,,,Albania
852692 - - Radio remote control apparatus,,2.35,2.35,2,,,,Albania
852712 - - Pocket-size radio cassette-players,,12.80,12.80,2,,,,Albania
852713 - - Other apparatus combined with sound recording or reproducing apparatus,,12.80,12.80,3,,,,Albania
852719 - - Other,,0.00,0.00,1,,,,Albania
852721 - - Combined with sound recording or reproducing apparatus,,13.20,13.20,6,,,,Albania
852729 - - Other,,12.80,12.80,1,,,,Albania
852731 - - Combined with sound recording or reproducing apparatus,,12.80,12.80,5,,,,Albania
852732 - - Not combined with sound recording or reproducing apparatus but combined with a clock,,5.50,5.50,2,,,,Albania
852739 - - Other,408,11.00,11.00,3,,,,Albania
852790 - Other apparatus,,6.93,6.93,3,,,,Albania
852812 - - Colour,,14.00,14.00,18,,,,Albania
852813 - - Black and white or other monochrome,,6.80,6.80,1,,,,Albania
852821 - - Colour,"1,644",14.00,14.00,4,,,,Albania
852822 - - Black and white or other monochrome,,14.00,14.00,1,,,,Albania
852830 - Video projectors,,10.40,10.40,2,,,,Albania
852910 - Aerials and aerial reflectors of all kinds; parts suitable for use therewith,,4.53,4.53,8,,,,Albania
852990 - Other,"68,507",3.70,3.70,6,,,,Albania
853010 - Equipment for railways or tramways,,2.80,2.80,1,,,,Albania
853080 - Other equipment,,2.80,2.80,1,,,,Albania
853090 - Parts,,2.80,2.80,1,,,,Albania
853110 - Burglar or fire alarms and similar apparatus,,2.33,2.33,4,,,,Albania
853120 - Indicator panels incorporating liquid crystal devices (LCD) or light emitting diodes (LED),,3.36,3.36,5,,,,Albania
853180 - Other apparatus,,1.55,1.55,2,,,,Albania
853190 - Parts,,3.65,3.65,2,,,,Albania
853210 - Fixed capacitors designed for use in 50/60 Hz circuits and having a reactive power handling capacity of not less than 0.5 kvar (power capacitors),,3.60,3.60,1,,,,Albania
853221 - - Tantalum,,5.00,5.00,1,,,,Albania
853222 - - Aluminium electrolytic,,5.00,5.00,1,,,,Albania
"853223 - - Ceramic dielectric, single layer",,3.60,3.60,1,,,,Albania
"853224 - - Ceramic dielectric, multilayer",,3.60,3.60,2,,,,Albania
853225 - - Dielectric of paper or plastics,,3.60,3.60,1,,,,Albania
853229 - - Other,,3.60,3.60,1,,,,Albania
853230 - Variable or adjustable (pre-set) capacitors,,5.00,5.00,1,,,,Albania
853290 - Parts,,4.70,4.70,1,,,,Albania
"853310 - Fixed carbon resistors, composition or film types",,3.70,3.70,1,,,,Albania
853321 - - For a power handling capacity not exceeding 20 W,,3.70,3.70,1,,,,Albania
853329 - - Other,,3.70,3.70,1,,,,Albania
853331 - - For a power handling capacity not exceeding 20 W,,3.70,3.70,1,,,,Albania
853339 - - Other,,3.70,3.70,1,,,,Albania
"853340 - Other variable resistors, including rheostats and potentiometers",,3.70,3.70,2,,,,Albania
853390 - Parts,,3.70,3.70,1,,,,Albania
853400 Printed circuits,,5.20,5.20,3,,,,Albania
853510 - Fuses,,4.60,4.60,1,,,,Albania
853521 - - For a voltage of less than 72.5 kV,,4.60,4.60,1,,,,Albania
853529 - - Other,,4.60,4.60,1,,,,Albania
853530 - Isolating switches and make-and-break switches,"4,525",4.60,4.60,2,,,,Albania
"853540 - Lightning arresters, voltage limiters and surge suppressors",,4.60,4.60,1,,,,Albania
853590 - Other,,3.50,3.50,1,,,,Albania
853610 - Fuses,,3.20,3.20,3,,,,Albania
853620 - Automatic circuit breakers,,3.20,3.20,2,,,,Albania
853630 - Other apparatus for protecting electrical circuits,,3.20,3.20,3,,,,Albania
853641 - - For a voltage not exceeding 60 V,,3.20,3.20,2,,,,Albania
853649 - - Other,,3.20,3.20,1,,,,Albania
853650 - Other switches,,3.20,3.20,4,,,,Albania
853661 - - Lamp-holders,,3.20,3.20,2,,,,Albania
853669 - - Other,,3.20,3.20,3,,,,Albania
853690 - Other apparatus,272,2.40,2.40,4,,,,Albania
"853710 - For a voltage not exceeding 1,000 V",,2.90,2.90,3,,,,Albania
"853720 - For a voltage exceeding 1,000 V",,2.90,2.90,2,,,,Albania
"853810 - Boards, panels, consoles, desks, cabinets and other bases for the goods of heading No. 85.37, not equipped with their apparatus",,3.00,3.00,1,,,,Albania
853890 - Other,,3.35,3.35,2,,,,Albania
853910 - Sealed beam lamp units,,2.00,2.00,2,,,,Albania
853921 - - Tungsten halogen,,4.00,4.00,3,,,,Albania
"853922 - - Other, of a power not exceeding 200 W and for a voltage exceeding 100 V",,4.00,4.00,2,,,,Albania
853929 - - Other,,4.00,4.00,3,,,,Albania
"853931 - - Fluorescent, hot cathode",,3.60,3.60,2,,,,Albania
853932 - - Mercury or sodium vapour lamps; metal halide lamps,,3.60,3.60,3,,,,Albania
853939 - - Other,,3.60,3.60,1,,,,Albania
853941 - - Arc-lamps,,3.60,3.60,1,,,,Albania
853949 - - Other,,3.60,3.60,2,,,,Albania
853990 - Parts,,3.70,3.70,2,,,,Albania
854011 - - Colour,,14.40,14.40,6,,,,Albania
854012 - - Black and white or other monochrome,,10.50,10.50,1,,,,Albania
854020 - Television camera tubes; image converters and intensifiers; other photo-cathode tubes,,3.60,3.60,3,,,,Albania
"854040 - Data/graphic display tubes, colour, with a phosphor dot screen pitch smaller than 0.4 mm",,3.60,3.60,1,,,,Albania
"854050 - Data/graphic display tubes, black and white or other monochrome",,3.60,3.60,1,,,,Albania
854060 - Other cathode-ray tubes,,3.60,3.60,1,,,,Albania
854071 - - Magnetrons,,3.70,3.70,1,,,,Albania
854072 - - Klystrons,,3.70,3.70,1,,,,Albania
854079 - - Other,,3.70,3.70,1,,,,Albania
854081 - - Receiver or amplifier valves and tubes,,3.70,3.70,1,,,,Albania
854089 - - Other,,3.70,3.70,3,,,,Albania
854091 - - Of cathode-ray tubes,,3.90,3.90,1,,,,Albania
854099 - - Other,,3.90,3.90,1,,,,Albania
"854110 - Diodes, other than photosensitive or light emitting diodes",,7.00,7.00,3,,,,Albania
854121 - - With a dissipation rate of less than 1 W,,7.00,7.00,2,,,,Albania
854129 - - Other,,7.00,7.00,4,,,,Albania
"854130 - Thyristors, diacs and triacs, other than photosensitive devices",,7.00,7.00,2,,,,Albania
"854140 - Photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes",,4.16,4.16,5,,,,Albania
854150 - Other semiconductor devices,,7.00,7.00,2,,,,Albania
854160 - Mounted piezo-electric crystals,,5.60,5.60,1,,,,Albania
854190 - Parts,,4.10,4.10,1,,,,Albania
"854212 - - Cards incorporating an electronic integrated circuit (""smart"" cards)",,14.00,14.00,1,,,,Albania
854213 - - Metal oxide semiconductors (MOS technology),"1,599",4.07,4.07,33,,,,Albania
854214 - - Circuits obtained by bipolar technology,,5.13,5.13,18,,,,Albania
"854219 - - Other, including circuits obtained by a combination of bipolar and MOS technologies (BIMOS technology)",590,4.40,4.40,21,,,,Albania
854230 - Other monolithic integrated circuits,,7.00,7.00,11,,,,Albania
854240 - Hybrid integrated circuits,,7.00,7.00,4,,,,Albania
854250 - Electronic microassemblies,"3,890",7.00,7.00,1,,,,Albania
854290 - Parts,,4.10,4.10,1,,,,Albania
854311 - - Ion implanters for doping semiconductor materials,,0.00,0.00,1,,,,Albania
854319 - - Other,,5.20,5.20,1,,,,Albania
854320 - Signal generators,,5.00,5.00,1,,,,Albania
"854330 - Machines and apparatus for electroplating, electrolysis or electrophoresis",,2.50,2.50,2,,,,Albania
854340 - Electric fence energisers,,5.00,5.00,1,,,,Albania
854381 - - Proximity cards and tags,,5.00,5.00,1,,,,Albania
854389 - - Other,,3.57,3.57,7,,,,Albania
854390 - Parts,,2.50,2.50,2,,,,Albania
854411 - - Of copper,,4.80,4.80,2,,,,Albania
854419 - - Other,,4.80,4.80,2,,,,Albania
854420 - Co-axial cable and other co-axial electric conductors,"3,300",4.80,4.80,1,,,,Albania
"854430 - Ignition wiring sets and other wiring sets of a kind used in vehicles, aircraft or ships",,2.40,2.40,2,,,,Albania
854441 - - Fitted with connectors,,4.60,4.60,2,,,,Albania
854449 - - Other,,4.80,4.80,2,,,,Albania
854451 - - Fitted with connectors,,4.60,4.60,1,,,,Albania
854459 - - Other,,4.80,4.80,3,,,,Albania
"854460 - Other electric conductors, for a voltage exceeding 1,000 V",,4.80,4.80,2,,,,Albania
854470 - Optical fibre cables,,6.30,6.30,1,,,,Albania
854511 - - Of a kind used for furnaces,,3.70,3.70,1,,,,Albania
854519 - - Other,,3.80,3.80,2,,,,Albania
854520 - Brushes,,3.70,3.70,1,,,,Albania
854590 - Other,,3.20,3.20,2,,,,Albania
854610 - Of glass,,4.70,4.70,1,,,,Albania
854620 - Of ceramics,,6.80,6.80,3,,,,Albania
854690 - Other,,5.00,5.00,2,,,,Albania
854710 - Insulating fittings of ceramics,,6.80,6.80,2,,,,Albania
854720 - Insulating fittings of plastics,,5.20,5.20,1,,,,Albania
854790 - Other,,4.70,4.70,1,,,,Albania
"854810 - Waste and scrap of primary cells, primary batteries and electric accumulators; spent primary cells, spent primary batteries and spent electric accumulators",,2.72,2.72,5,,,,Albania
854890 - Other,,3.30,3.30,1,,,,Albania
,1996,"1,227,720",4.69,4.69,703,,,,Albania
850110 - Motors of an output not exceeding 37.5 W,"144,612",4.25,4.25,4,,,,Albania
850120 - Universal AC/DC motors of an output exceeding 37.5 W,,1.80,1.80,2,,,,Albania
850131 - - Of an output not exceeding 750 W,"31,287",1.80,1.80,2,,,,Albania
850132 - - Of an output exceeding 750 W but not exceeding 75 kW,,2.40,2.40,3,,,,Albania
850133 - - Of an output exceeding 75 kW but not exceeding 375 kW,,1.80,1.80,2,,,,Albania
850134 - - Of an output exceeding 375 kW,,2.70,2.70,4,,,,Albania
"850140 - Other AC motors, single-phase",,2.40,2.40,3,,,,Albania
850151 - - Of an output not exceeding 750 W,,1.80,1.80,2,,,,Albania
850152 - - Of an output exceeding 750 W but not exceeding 75 kW,,2.70,2.70,4,,,,Albania
850153 - - Of an output exceeding 75 kW,,2.88,2.88,5,,,,Albania
850161 - - Of an output not exceeding 75 kVA,"8,291",2.40,2.40,3,,,,Albania
850162 - - Of an output exceeding 75 kVA but not exceeding 375 kVA,,1.80,1.80,2,,,,Albania
850163 - - Of an output exceeding 375 kVA but not exceeding 750 kVA,"93,631",1.80,1.80,2,,,,Albania
850164 - - Of an output exceeding 750 kVA,,3.60,3.60,1,,,,Albania
850211 - - Of an output not exceeding 75 kVA,"1,206",2.40,2.40,3,,,,Albania
850212 - - Of an output exceeding 75 kVA but not exceeding 375 kVA,"24,849",1.80,1.80,2,,,,Albania
850213 - - Of an output exceeding 375 kVA,"36,632",2.40,2.40,3,,,,Albania
850220 - Generating sets with spark-ignition internal combustion piston engines,,2.40,2.40,3,,,,Albania
850231 - - Wind-powered,,3.60,3.60,1,,,,Albania
850239 - - Other,,2.40,2.40,3,,,,Albania
850240 - Electric rotary converters,,1.80,1.80,2,,,,Albania
850300 Parts suitable for use solely or principally with the machines of heading No. 85.01 or 85.02,,3.40,3.40,3,,,,Albania
850410 - Ballasts for discharge lamps or tubes,,3.20,3.20,3,,,,Albania
850421 - - Having a power handling capacity not exceeding 650 kVA,,4.80,4.80,1,,,,Albania
"850422 - - Having a power handling capacity exceeding 650 kVA but not exceeding 10,000 kVA",,4.80,4.80,2,,,,Albania
"850423 - - Having a power handling capacity exceeding 10,000 kVA",,4.80,4.80,1,,,,Albania
850431 - - Having a power handling capacity not exceeding 1 kVA,"2,463",3.60,3.60,4,,,,Albania
850432 - - Having a power handling capacity exceeding 1 kVA but not exceeding 16 kVA,,3.20,3.20,3,,,,Albania
850433 - - Having a power handling capacity exceeding 16 kVA but not exceeding 500 kVA,,2.40,2.40,2,,,,Albania
850434 - - Having a power handling capacity exceeding 500 kVA,,4.80,4.80,1,,,,Albania
