Importer,Year,Value,Ad val. duties,Number of lines,Brazil
,(US$),Simple average,MFN duties,Pref. duties,Brazil
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Brazil
870422 --g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,"203,729",15.83,15.83,3,,,,Brazil
870423 --g.v.w. exceeding 20 tonnes,,15.83,15.83,3,,,,Brazil
870431 --g.v.w. not exceeding 5 tonnes,"9,083,755",13.50,13.50,5,,,,Brazil
870432 --g.v.w. exceeding 5 tonnes,,15.83,15.83,3,,,,Brazil
870490 - Other,,10.00,10.00,1,,,,Brazil
870510 - Crane lorries (mobile cranes),,3.70,3.70,1,,,,Brazil
870520 - Mobile drilling derricks,,3.70,3.70,1,,,,Brazil
870530 - Fire fighting vehicles,,3.70,3.70,1,,,,Brazil
870540 - Concrete-mixer lorries (concrete-mixers),,3.70,3.70,1,,,,Brazil
870590 - Other,"48,386",3.70,3.70,3,,,,Brazil
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.",,9.88,9.88,4,,,,Brazil
870710 - For the vehicles of heading 87.03,"2,300,251",4.50,4.50,2,,,,Brazil
870790 - Other,"4,811,210",4.50,4.50,2,,,,Brazil
870810 - Bumpers and parts thereof,"3,188,227",3.75,3.75,2,,,,Brazil
870821 -- Safety seat belts,"163,335",3.75,3.75,2,,,,Brazil
870829 -- Other,"15,416,192",3.75,3.75,2,,,,Brazil
870831 -- Mounted brake linings,"1,506,956",4.00,4.00,3,,,,Brazil
870839 -- Other,"12,336,720",3.75,3.75,2,,,,Brazil
870840 - Gear boxes (transmissions),"3,896,402",3.75,3.75,2,,,,Brazil
"870850 - Drive- Axles with differential, whether or not provided with other transmission components","2,629,805",3.75,3.75,2,,,,Brazil
870860 - Non-driving axles and parts thereof,"2,953,089",4.00,4.00,3,,,,Brazil
870870 - Road wheels and parts and accessories thereof,"18,531,291",3.75,3.75,4,,,,Brazil
870880 - Suspension shock- Absorbers,"7,966,098",3.75,3.75,2,,,,Brazil
870891 -- Radiators,"17,863,936",3.75,3.75,2,,,,Brazil
870892 -- Silencers (mufflers) and exhaust pipes,"687,264",3.75,3.75,2,,,,Brazil
870893 -- Clutches and parts thereof,"16,707,275",3.75,3.75,2,,,,Brazil
"870894 -- Steering wheels, steering columns and steering boxes","1,250,604",3.75,3.75,2,,,,Brazil
870899 -- Other,"53,192,416",3.50,3.50,6,,,,Brazil
870911 -- Electrical,,3.00,3.00,2,,,,Brazil
870919 -- Other,870,3.00,3.00,2,,,,Brazil
870990 - Parts,"45,501",3.50,3.50,1,,,,Brazil
"871000 Tanks and other armoured fighting vehicles, motorized, whether or not fitted with weapons, and parts of such vehicles.","10,905",1.70,1.70,1,,,,Brazil
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"11,415",8.00,8.00,1,,,,Brazil
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"704,080",8.00,8.00,4,,,,Brazil
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"617,097",6.00,6.00,2,,,,Brazil
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"5,041",6.00,6.00,1,,,,Brazil
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"11,378",6.00,6.00,1,,,,Brazil
871190 - Other,"5,457",6.00,6.00,1,,,,Brazil
"871200 Bicycles and other cycles (including delivery tricycles), not motorized.","1,352",15.00,15.00,3,,,,Brazil
871310 - Not mechanically propelled,"39,164",0.00,0.00,1,,,,Brazil
871390 - Other,,0.00,0.00,1,,,,Brazil
871411 -- Saddles,47,3.70,3.70,1,,,,Brazil
871419 -- Other,"256,361",3.70,3.70,1,,,,Brazil
871420 - Of carriages for disabled persons,"41,623",0.00,0.00,1,,,,Brazil
"871491 -- Frames and forks, and parts thereof","71,122",4.70,4.70,3,,,,Brazil
871492 -- Wheel rims and spokes,"1,258",4.70,4.70,2,,,,Brazil
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free- Wheel sprocket- Wheels","20,495",4.70,4.70,2,,,,Brazil
"871494 -- Brakes, including coaster braking hubs, and hub brakes, and parts thereof","153,650",4.70,4.70,3,,,,Brazil
871495 -- Saddles,955,4.70,4.70,1,,,,Brazil
"871496 -- Pedals and crank-gear, and parts thereof",,4.70,4.70,3,,,,Brazil
871499 -- Other,"9,373",4.70,4.70,4,,,,Brazil
871500 Baby carriages and parts thereof.,,2.70,2.70,2,,,,Brazil
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping",,2.70,2.70,5,,,,Brazil
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,"11,728",2.70,2.70,1,,,,Brazil
871631 -- Tanker trailers and tanker semi-trailers,,2.70,2.70,1,,,,Brazil
871639 -- Other,,2.70,2.70,5,,,,Brazil
871640 - Other trailers and semi-trailers,,2.70,2.70,1,,,,Brazil
871680 - Other vehicles,"36,705",1.70,1.70,1,,,,Brazil
871690 - Parts,"572,731",1.70,1.70,4,,,,Brazil
,2001,"287,784,651",6.38,6.38,180,,,,Brazil
870110 - Pedestrian controlled tractors,"7,459",3.00,3.00,1,,,,Brazil
870120 - Road tractors for semi-trailers,"18,328,548",16.00,16.00,2,,,,Brazil
870130 - Track-laying tractors,,0.00,0.00,2,,,,Brazil
870190 - Other,"334,871",0.88,0.88,8,,,,Brazil
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),"287,445",13.00,13.00,4,,,,Brazil
870290 - Other,,12.40,12.40,5,,,,Brazil
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,,7.50,7.50,2,,,,Brazil
"870321 - - Of a cylinder capacity not exceeding 1,000 cc","124,823",10.00,10.00,2,,,,Brazil
"870322 - - Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","35,236,465",10.00,10.00,2,,,,Brazil
"870323 - - Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","7,794,233",10.00,10.00,3,,,,Brazil
"870324 - - Of a cylinder capacity exceeding 3,000 cc","2,015,528",10.00,10.00,2,,,,Brazil
"870331 - - Of a cylinder capacity not exceeding 1,500 cc",,10.00,10.00,2,,,,Brazil
"870332 - - Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","56,078,732",10.00,10.00,3,,,,Brazil
"870333 - - Of a cylinder capacity exceeding 2,500 cc",,10.00,10.00,3,,,,Brazil
870390 - Other,895,10.00,10.00,2,,,,Brazil
870410 - Dumpers designed for off-highway use,,0.00,0.00,2,,,,Brazil
870421 - - g.v.w. not exceeding 5 tonnes,"31,371,246",13.50,13.50,5,,,,Brazil
870422 - - g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,"304,245",15.83,15.83,3,,,,Brazil
870423 - - g.v.w. exceeding 20 tonnes,"379,027",15.83,15.83,3,,,,Brazil
870431 - - g.v.w. not exceeding 5 tonnes,"4,253,210",13.50,13.50,5,,,,Brazil
870432 - - g.v.w. exceeding 5 tonnes,,15.83,15.83,3,,,,Brazil
870490 - Other,,10.00,10.00,1,,,,Brazil
870510 - Crane lorries,,3.70,3.70,1,,,,Brazil
870520 - Mobile drilling derricks,,3.70,3.70,1,,,,Brazil
870530 - Fire fighting vehicles,,3.70,3.70,1,,,,Brazil
870540 - Concrete-mixer lorries,"221,832",3.70,3.70,1,,,,Brazil
870590 - Other,"94,197",3.70,3.70,3,,,,Brazil
"870600 Chassis fitted with engines, for the motor vehicles of headings Nos. 87.01 to 87.05",,9.88,9.88,4,,,,Brazil
870710 - For the vehicles of heading No. 87.03,"493,132",4.50,4.50,2,,,,Brazil
870790 - Other,"667,717",4.50,4.50,2,,,,Brazil
870810 - Bumpers and parts thereof,"450,443",3.75,3.75,2,,,,Brazil
870821 - - Safety seat belts,"247,999",3.75,3.75,2,,,,Brazil
870829 - - Other,"18,389,747",3.75,3.75,2,,,,Brazil
870831 - - Mounted brake linings,"1,639,214",4.00,4.00,3,,,,Brazil
870839 - - Other,"7,264,332",3.75,3.75,2,,,,Brazil
870840 - Gear boxes,"2,333,850",3.75,3.75,2,,,,Brazil
"870850 - Drive-axles with differential, whether or not provided with other transmission components","1,630,724",3.75,3.75,2,,,,Brazil
870860 - Non-driving axles and parts thereof,"917,346",4.00,4.00,3,,,,Brazil
870870 - Road wheels and parts and accessories thereof,"15,821,420",3.75,3.75,4,,,,Brazil
870880 - Suspension shock-absorbers,"7,647,596",3.75,3.75,2,,,,Brazil
870891 - - Radiators,"15,789,782",3.75,3.75,2,,,,Brazil
870892 - - Silencers and exhaust pipes,"738,945",3.75,3.75,2,,,,Brazil
870893 - - Clutches and parts thereof,"7,860,643",3.75,3.75,2,,,,Brazil
"870894 - - Steering wheels, steering columns and steering boxes","1,008,767",3.75,3.75,2,,,,Brazil
870899 - - Other,"46,738,551",3.50,3.50,6,,,,Brazil
870911 - - Electrical,,3.00,3.00,2,,,,Brazil
870919 - - Other,,3.00,3.00,2,,,,Brazil
870990 - Parts,"21,743",3.50,3.50,1,,,,Brazil
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles","99,427",1.70,1.70,1,,,,Brazil
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"2,382",8.00,8.00,1,,,,Brazil
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"9,797",8.00,8.00,4,,,,Brazil
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"45,088",6.00,6.00,2,,,,Brazil
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"7,030",6.00,6.00,1,,,,Brazil
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"118,913",6.00,6.00,1,,,,Brazil
871190 - Other,,6.00,6.00,1,,,,Brazil
"871200 Bicycles and other cycles (including delivery tricycles), not motorised","83,147",15.00,15.00,3,,,,Brazil
871310 - Not mechanically propelled,"13,871",0.00,0.00,1,,,,Brazil
871390 - Other,"2,481",0.00,0.00,1,,,,Brazil
871411 - - Saddles,90,3.70,3.70,1,,,,Brazil
871419 - - Other,"246,396",3.70,3.70,1,,,,Brazil
871420 - Of invalid carriages,"2,669",0.00,0.00,1,,,,Brazil
"871491 - - Frames and forks, and parts thereof","138,372",4.70,4.70,3,,,,Brazil
871492 - - Wheel rims and spokes,869,4.70,4.70,2,,,,Brazil
"871493 - - Hubs, other than coaster braking hubs and hub brakes, and free-wheel sprocket-wheels","7,791",4.70,4.70,2,,,,Brazil
"871494 - - Brakes, including coaster braking hubs and hub brakes, and parts thereof","11,212",4.70,4.70,3,,,,Brazil
871495 - - Saddles,,4.70,4.70,1,,,,Brazil
"871496 - - Pedals and crank-gear, and parts thereof",,4.70,4.70,3,,,,Brazil
871499 - - Other,"33,635",4.70,4.70,4,,,,Brazil
871500 Baby carriages and parts thereof,134,2.70,2.70,2,,,,Brazil
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping",,2.70,2.70,5,,,,Brazil
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,2.70,2.70,1,,,,Brazil
871631 - - Tanker trailers and tanker semi-trailers,,2.70,2.70,1,,,,Brazil
871639 - - Other,"79,439",2.70,2.70,5,,,,Brazil
871640 - Other trailers and semi-trailers,"23,919",2.70,2.70,1,,,,Brazil
871680 - Other vehicles,"10,155",1.70,1.70,1,,,,Brazil
871690 - Parts,"353,130",1.70,1.70,4,,,,Brazil
,2000,"560,797,051",6.39,6.39,179,,,,Brazil
870110 - Pedestrian controlled tractors,,3.00,3.00,1,,,,Brazil
870120 - Road tractors for semi-trailers,"27,672,109",16.00,16.00,2,,,,Brazil
870130 - Track-laying tractors,,0.00,0.00,2,,,,Brazil
870190 - Other,"392,966",0.88,0.88,8,,,,Brazil
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),"2,391,652",13.00,13.00,4,,,,Brazil
870290 - Other,"11,570",12.40,12.40,5,,,,Brazil
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,,7.50,7.50,2,,,,Brazil
"870321 - - Of a cylinder capacity not exceeding 1,000 cc","616,554",10.00,10.00,2,,,,Brazil
"870322 - - Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","82,912,528",10.00,10.00,2,,,,Brazil
"870323 - - Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","7,796,811",10.00,10.00,3,,,,Brazil
"870324 - - Of a cylinder capacity exceeding 3,000 cc","134,179",10.00,10.00,2,,,,Brazil
"870331 - - Of a cylinder capacity not exceeding 1,500 cc",,10.00,10.00,2,,,,Brazil
"870332 - - Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","121,734,255",10.00,10.00,3,,,,Brazil
"870333 - - Of a cylinder capacity exceeding 2,500 cc","235,693",10.00,10.00,3,,,,Brazil
870390 - Other,"56,220",10.00,10.00,2,,,,Brazil
870410 - Dumpers designed for off-highway use,"238,247",0.00,0.00,2,,,,Brazil
870421 - - g.v.w. not exceeding 5 tonnes,"167,228,114",13.50,13.50,5,,,,Brazil
870422 - - g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,"287,174",15.83,15.83,3,,,,Brazil
870423 - - g.v.w. exceeding 20 tonnes,"259,710",15.83,15.83,3,,,,Brazil
870431 - - g.v.w. not exceeding 5 tonnes,"15,167,871",13.50,13.50,5,,,,Brazil
870432 - - g.v.w. exceeding 5 tonnes,,15.83,15.83,3,,,,Brazil
870490 - Other,,10.00,10.00,1,,,,Brazil
870510 - Crane lorries,,3.70,3.70,1,,,,Brazil
870520 - Mobile drilling derricks,,3.70,3.70,1,,,,Brazil
870530 - Fire fighting vehicles,,3.70,3.70,1,,,,Brazil
870540 - Concrete-mixer lorries,"272,248",3.70,3.70,1,,,,Brazil
870590 - Other,"314,297",3.70,3.70,3,,,,Brazil
"870600 Chassis fitted with engines, for the motor vehicles of headings Nos. 87.01 to 87.05",,9.88,9.88,4,,,,Brazil
870710 - For the vehicles of heading No. 87.03,"453,676",4.50,4.50,2,,,,Brazil
870790 - Other,"3,697,363",4.50,4.50,2,,,,Brazil
870810 - Bumpers and parts thereof,"1,112,529",3.75,3.75,2,,,,Brazil
870821 - - Safety seat belts,"5,952,310",3.75,3.75,2,,,,Brazil
870829 - - Other,"21,487,637",3.75,3.75,2,,,,Brazil
870831 - - Mounted brake linings,"1,905,855",4.00,4.00,3,,,,Brazil
870839 - - Other,"7,462,996",3.75,3.75,2,,,,Brazil
870840 - Gear boxes,"530,326",3.75,3.75,2,,,,Brazil
"870850 - Drive-axles with differential, whether or not provided with other transmission components","629,812",3.75,3.75,2,,,,Brazil
870860 - Non-driving axles and parts thereof,"3,062,711",4.00,4.00,3,,,,Brazil
870870 - Road wheels and parts and accessories thereof,"11,493,178",3.75,3.75,4,,,,Brazil
870880 - Suspension shock-absorbers,"7,853,574",3.75,3.75,2,,,,Brazil
870891 - - Radiators,"15,970,159",3.75,3.75,2,,,,Brazil
870892 - - Silencers and exhaust pipes,"543,786",3.75,3.75,2,,,,Brazil
870893 - - Clutches and parts thereof,"5,733,009",3.75,3.75,2,,,,Brazil
"870894 - - Steering wheels, steering columns and steering boxes","881,925",3.75,3.75,2,,,,Brazil
870899 - - Other,"43,497,644",3.60,3.60,5,,,,Brazil
870911 - - Electrical,,3.00,3.00,2,,,,Brazil
870919 - - Other,,3.00,3.00,2,,,,Brazil
870990 - Parts,"8,629",3.50,3.50,1,,,,Brazil
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles",,1.70,1.70,1,,,,Brazil
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,959,8.00,8.00,1,,,,Brazil
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"158,416",8.00,8.00,4,,,,Brazil
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"1,512",6.00,6.00,2,,,,Brazil
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"4,813",6.00,6.00,1,,,,Brazil
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,,6.00,6.00,1,,,,Brazil
871190 - Other,"2,941",6.00,6.00,1,,,,Brazil
"871200 Bicycles and other cycles (including delivery tricycles), not motorised",267,15.00,15.00,3,,,,Brazil
871310 - Not mechanically propelled,"23,030",0.00,0.00,1,,,,Brazil
871390 - Other,,0.00,0.00,1,,,,Brazil
871411 - - Saddles,,3.70,3.70,1,,,,Brazil
871419 - - Other,"92,120",3.70,3.70,1,,,,Brazil
871420 - Of invalid carriages,"4,444",0.00,0.00,1,,,,Brazil
"871491 - - Frames and forks, and parts thereof","229,055",4.70,4.70,3,,,,Brazil
871492 - - Wheel rims and spokes,"54,348",4.70,4.70,2,,,,Brazil
"871493 - - Hubs, other than coaster braking hubs and hub brakes, and free-wheel sprocket-wheels",,4.70,4.70,2,,,,Brazil
"871494 - - Brakes, including coaster braking hubs and hub brakes, and parts thereof",,4.70,4.70,3,,,,Brazil
871495 - - Saddles,,4.70,4.70,1,,,,Brazil
"871496 - - Pedals and crank-gear, and parts thereof",37,4.70,4.70,3,,,,Brazil
871499 - - Other,"132,224",4.70,4.70,4,,,,Brazil
871500 Baby carriages and parts thereof,396,2.70,2.70,2,,,,Brazil
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping",,2.70,2.70,5,,,,Brazil
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,2.70,2.70,1,,,,Brazil
871631 - - Tanker trailers and tanker semi-trailers,,2.70,2.70,1,,,,Brazil
871639 - - Other,,2.70,2.70,5,,,,Brazil
871640 - Other trailers and semi-trailers,,2.70,2.70,1,,,,Brazil
871680 - Other vehicles,"53,666",1.70,1.70,1,,,,Brazil
871690 - Parts,"39,505",1.70,1.70,4,,,,Brazil
,1999,"685,039,381",6.36,6.36,184,,,,Brazil
870110 - Pedestrian controlled tractors,,3.00,3.00,2,,,,Brazil
870120 - Road tractors for semi-trailers,"4,760,466",16.00,16.00,2,,,,Brazil
870130 - Track-laying tractors,,0.00,0.00,2,,,,Brazil
870190 - Other,"2,336,786",0.88,0.88,8,,,,Brazil
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),"2,222,407",13.00,13.00,4,,,,Brazil
870290 - Other,,12.40,12.40,5,,,,Brazil
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,,8.33,8.33,3,,,,Brazil
"870321 - - Of a cylinder capacity not exceeding 1,000 cc","292,759",10.00,10.00,2,,,,Brazil
"870322 - - Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","187,659,419",10.00,10.00,3,,,,Brazil
"870323 - - Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","17,844,364",10.00,10.00,3,,,,Brazil
"870324 - - Of a cylinder capacity exceeding 3,000 cc","122,213",10.00,10.00,2,,,,Brazil
"870331 - - Of a cylinder capacity not exceeding 1,500 cc",,10.00,10.00,2,,,,Brazil
"870332 - - Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","195,252,835",10.00,10.00,3,,,,Brazil
"870333 - - Of a cylinder capacity exceeding 2,500 cc","49,452",10.00,10.00,3,,,,Brazil
870390 - Other,"94,396",10.00,10.00,2,,,,Brazil
870410 - Dumpers designed for off-highway use,"1,137,262",0.00,0.00,3,,,,Brazil
870421 - - g.v.w. not exceeding 5 tonnes,"145,979,164",13.50,13.50,5,,,,Brazil
870422 - - g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,"2,211,184",15.83,15.83,3,,,,Brazil
870423 - - g.v.w. exceeding 20 tonnes,"277,636",15.83,15.83,3,,,,Brazil
870431 - - g.v.w. not exceeding 5 tonnes,"13,567,720",13.50,13.50,5,,,,Brazil
870432 - - g.v.w. exceeding 5 tonnes,,15.83,15.83,3,,,,Brazil
870490 - Other,,10.00,10.00,1,,,,Brazil
870510 - Crane lorries,,3.70,3.70,1,,,,Brazil
870520 - Mobile drilling derricks,,3.70,3.70,1,,,,Brazil
870530 - Fire fighting vehicles,,3.70,3.70,1,,,,Brazil
870540 - Concrete-mixer lorries,,3.70,3.70,1,,,,Brazil
870590 - Other,,3.70,3.70,3,,,,Brazil
"870600 Chassis fitted with engines, for the motor vehicles of headings Nos. 87.01 to 87.05",,9.88,9.88,4,,,,Brazil
870710 - For the vehicles of heading No. 87.03,"100,716",4.50,4.50,2,,,,Brazil
870790 - Other,"58,128",4.50,4.50,2,,,,Brazil
870810 - Bumpers and parts thereof,"1,234,237",3.75,3.75,2,,,,Brazil
870821 - - Safety seat belts,"249,552",3.75,3.75,2,,,,Brazil
870829 - - Other,"9,057,360",3.75,3.75,2,,,,Brazil
870831 - - Mounted brake linings,"886,867",4.00,4.00,3,,,,Brazil
870839 - - Other,"7,990,621",3.75,3.75,2,,,,Brazil
870840 - Gear boxes,"4,326,395",3.75,3.75,2,,,,Brazil
"870850 - Drive-axles with differential, whether or not provided with other transmission components","3,122,863",3.75,3.75,2,,,,Brazil
870860 - Non-driving axles and parts thereof,"2,578,473",4.00,4.00,3,,,,Brazil
870870 - Road wheels and parts and accessories thereof,"9,390,342",3.75,3.75,4,,,,Brazil
870880 - Suspension shock-absorbers,"6,339,526",3.75,3.75,2,,,,Brazil
870891 - - Radiators,"10,005,958",3.75,3.75,2,,,,Brazil
870892 - - Silencers and exhaust pipes,"507,887",3.75,3.75,2,,,,Brazil
870893 - - Clutches and parts thereof,"4,673,402",3.75,3.75,2,,,,Brazil
"870894 - - Steering wheels, steering columns and steering boxes","2,738,788",3.75,3.75,2,,,,Brazil
870899 - - Other,"46,883,521",3.60,3.60,5,,,,Brazil
870911 - - Electrical,,3.00,3.00,2,,,,Brazil
870919 - - Other,,3.00,3.00,2,,,,Brazil
870990 - Parts,,3.50,3.50,1,,,,Brazil
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles",,1.70,1.70,1,,,,Brazil
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"223,888",8.00,8.00,1,,,,Brazil
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"47,459",8.00,8.00,4,,,,Brazil
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"136,025",6.00,6.00,2,,,,Brazil
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,,6.00,6.00,1,,,,Brazil
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,,6.00,6.00,1,,,,Brazil
871190 - Other,,6.00,6.00,1,,,,Brazil
"871200 Bicycles and other cycles (including delivery tricycles), not motorised",277,15.00,15.00,3,,,,Brazil
871310 - Not mechanically propelled,"8,942",0.00,0.00,1,,,,Brazil
871390 - Other,,0.00,0.00,1,,,,Brazil
871411 - - Saddles,,3.70,3.70,1,,,,Brazil
871419 - - Other,"55,772",3.70,3.70,1,,,,Brazil
871420 - Of invalid carriages,,0.00,0.00,1,,,,Brazil
"871491 - - Frames and forks, and parts thereof","297,736",4.70,4.70,3,,,,Brazil
871492 - - Wheel rims and spokes,"37,047",4.70,4.70,2,,,,Brazil
"871493 - - Hubs, other than coaster braking hubs and hub brakes, and free-wheel sprocket-wheels",,4.70,4.70,2,,,,Brazil
"871494 - - Brakes, including coaster braking hubs and hub brakes, and parts thereof","6,800",4.70,4.70,3,,,,Brazil
871495 - - Saddles,,4.70,4.70,1,,,,Brazil
"871496 - - Pedals and crank-gear, and parts thereof",,4.70,4.70,3,,,,Brazil
871499 - - Other,"83,419",4.70,4.70,4,,,,Brazil
871500 Baby carriages and parts thereof,,2.70,2.70,2,,,,Brazil
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping",,2.70,2.70,5,,,,Brazil
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,"1,759",2.70,2.70,2,,,,Brazil
871631 - - Tanker trailers and tanker semi-trailers,"6,917",2.70,2.70,1,,,,Brazil
871639 - - Other,,2.70,2.70,5,,,,Brazil
871640 - Other trailers and semi-trailers,490,2.70,2.70,1,,,,Brazil
871680 - Other vehicles,"12,747",1.70,1.70,1,,,,Brazil
871690 - Parts,"167,402",1.70,1.70,4,,,,Brazil
,1998,"901,880,500",6.83,6.83,185,,,,Brazil
870110 - Pedestrian controlled tractors,,3.30,3.30,2,,,,Brazil
870120 - Road tractors for semi-trailers,,16.80,16.80,2,,,,Brazil
870130 - Track-laying tractors,"501,858",1.10,1.10,2,,,,Brazil
870190 - Other,"963,719",2.38,2.38,9,,,,Brazil
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),"543,743",13.50,13.50,4,,,,Brazil
870290 - Other,,12.90,12.90,5,,,,Brazil
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,,8.50,8.50,3,,,,Brazil
"870321 - - Of a cylinder capacity not exceeding 1,000 cc","6,298,920",10.00,10.00,2,,,,Brazil
"870322 - - Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","233,740,475",10.00,10.00,3,,,,Brazil
"870323 - - Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","82,033,413",10.00,10.00,3,,,,Brazil
"870324 - - Of a cylinder capacity exceeding 3,000 cc","298,899",10.00,10.00,2,,,,Brazil
"870331 - - Of a cylinder capacity not exceeding 1,500 cc","11,649",10.00,10.00,2,,,,Brazil
"870332 - - Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","238,091,154",10.00,10.00,3,,,,Brazil
"870333 - - Of a cylinder capacity exceeding 2,500 cc","72,690",10.00,10.00,3,,,,Brazil
870390 - Other,,10.25,10.25,2,,,,Brazil
870410 - Dumpers designed for off-highway use,,2.20,2.20,3,,,,Brazil
870421 - - g.v.w. not exceeding 5 tonnes,"156,535,344",13.66,13.66,5,,,,Brazil
870422 - - g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,"542,023",15.97,15.97,3,,,,Brazil
870423 - - g.v.w. exceeding 20 tonnes,"215,891",15.97,15.97,3,,,,Brazil
870431 - - g.v.w. not exceeding 5 tonnes,"35,924,739",13.66,13.66,5,,,,Brazil
870432 - - g.v.w. exceeding 5 tonnes,,15.97,15.97,3,,,,Brazil
870490 - Other,,10.00,10.00,1,,,,Brazil
870510 - Crane lorries,,4.20,4.20,1,,,,Brazil
870520 - Mobile drilling derricks,,4.20,4.20,1,,,,Brazil
870530 - Fire fighting vehicles,,4.20,4.20,1,,,,Brazil
870540 - Concrete-mixer lorries,,4.20,4.20,1,,,,Brazil
870590 - Other,,4.20,4.20,3,,,,Brazil
"870600 Chassis fitted with engines, for the motor vehicles of headings Nos. 87.01 to 87.05","19,641",10.25,10.25,4,,,,Brazil
870710 - For the vehicles of heading No. 87.03,"146,289",5.20,5.20,2,,,,Brazil
870790 - Other,"136,105",5.20,5.20,2,,,,Brazil
870810 - Bumpers and parts thereof,"570,709",4.20,4.20,2,,,,Brazil
870821 - - Safety seat belts,"1,237,746",4.20,4.20,2,,,,Brazil
870829 - - Other,"7,614,878",4.20,4.20,2,,,,Brazil
870831 - - Mounted brake linings,"1,550,642",4.47,4.47,3,,,,Brazil
870839 - - Other,"6,207,025",4.20,4.20,2,,,,Brazil
870840 - Gear boxes,"21,364,139",4.20,4.20,2,,,,Brazil
"870850 - Drive-axles with differential, whether or not provided with other transmission components","367,302",4.20,4.20,2,,,,Brazil
