Importer,Year,Value,Ad val. duties,Number of lines,Japan
,(US$),Simple average,MFN duties,Pref. duties,Japan
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Japan
"391732 - - Other, not reinforced or otherwise combined with other materials, without fittings","189,614",15.00,15.00,8,,,,Japan
"391733 - - Other, not reinforced or otherwise combined with other materials, with fittings","45,569",18.50,18.50,1,,,,Japan
391739 - - Other,"260,109",18.50,18.50,1,,,,Japan
391740 - Fittings,"72,562",16.00,16.00,1,,,,Japan
391810 - Of polymers of vinyl chloride,,18.50,18.50,1,,,,Japan
391890 - Of other plastics,"8,547",18.50,18.50,1,,,,Japan
391910 - In rolls of a width not exceeding 20 cm,"897,820",18.50,18.50,1,,,,Japan
391990 - Other,"1,522,244",18.50,18.50,1,,,,Japan
392010 - Of polymers of ethylene,"978,847",11.50,11.50,2,,,,Japan
392020 - Of polymers of propylene,"915,868",13.83,13.83,3,,,,Japan
392030 - Of polymers of styrene,,18.50,18.50,1,,,,Japan
392041 - - Rigid,503,18.50,18.50,1,,,,Japan
392042 - - Flexible,"327,549",18.50,18.50,2,,,,Japan
392051 - - Of polymethyl methacrylate,"100,560",18.50,18.50,1,,,,Japan
392059 - - Other,"4,323",18.50,18.50,1,,,,Japan
392061 - - Of polycarbonates,"45,845",18.50,18.50,1,,,,Japan
392062 - - Of polyethylene terephthalate,"331,360",15.00,15.00,4,,,,Japan
392063 - - Of unsaturated polyesters,"75,036",18.50,18.50,1,,,,Japan
392069 - - Of other polyesters,"59,191",18.50,18.50,1,,,,Japan
392071 - - Of regenerated cellulose,,18.50,18.50,1,,,,Japan
392072 - - Of vulcanised fibre,"2,485,352",11.50,11.50,2,,,,Japan
392073 - - Of cellulose acetate,"6,901",18.50,18.50,2,,,,Japan
392079 - - Of other cellulose derivatives,,18.50,18.50,1,,,,Japan
392091 - - Of polyvinyl butyral,"170,825",18.50,18.50,1,,,,Japan
392092 - - Of polyamides,121,18.50,18.50,1,,,,Japan
392093 - - Of amino-resins,,18.50,18.50,1,,,,Japan
392094 - - Of phenolic resins,,18.50,18.50,1,,,,Japan
392099 - - Of other plastics,"266,259",12.90,12.90,5,,,,Japan
392111 - - Of polymers of styrene,634,18.50,18.50,1,,,,Japan
392112 - - Of polymers of vinyl chloride,313,18.50,18.50,1,,,,Japan
392113 - - Of polyurethanes,"274,474",18.50,18.50,1,,,,Japan
392114 - - Of regenerated cellulose,,18.50,18.50,1,,,,Japan
392119 - - Of other plastics,"12,346",18.50,18.50,1,,,,Japan
392190 - Other,"1,388,727",15.70,15.70,5,,,,Japan
"392210 - Baths, shower-baths and wash-basins",,20.50,20.50,1,,,,Japan
392220 - Lavatory seats and covers,,20.50,20.50,1,,,,Japan
392290 - Other,,20.50,20.50,1,,,,Japan
"392310 - Boxes, cases, crates and similar articles","15,498",20.50,20.50,1,,,,Japan
392321 - - Of polymers of ethylene,"41,312",20.50,20.50,2,,,,Japan
392329 - - Of other plastics,"29,745",20.50,20.50,2,,,,Japan
"392330 - Carboys, bottles, flasks and similar articles","18,829",20.50,20.50,1,,,,Japan
"392340 - Spools, cops, bobbins and similar supports","53,776",20.50,20.50,1,,,,Japan
"392350 - Stoppers, lids, caps and other closures","16,350",20.50,20.50,1,,,,Japan
392390 - Other,"262,252",20.50,20.50,1,,,,Japan
392410 - Tableware and kitchenware,"122,184",20.50,20.50,1,,,,Japan
392490 - Other,"68,548",20.50,20.50,1,,,,Japan
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","2,269",20.50,20.50,1,,,,Japan
"392520 - Doors, windows and their frames and thresholds for doors",,20.50,20.50,1,,,,Japan
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","38,838",20.50,20.50,1,,,,Japan
392590 - Other,"84,450",20.50,20.50,1,,,,Japan
392610 - Office or school supplies,"9,336",20.50,20.50,1,,,,Japan
392620 - Articles of apparel and clothing accessories (including gloves),"69,356",20.50,20.50,1,,,,Japan
"392630 - Fittings for furniture, coachwork of the like","900,842",20.50,20.50,1,,,,Japan
392640 - Statuettes and other ornamental articles,"5,288",20.50,20.50,1,,,,Japan
392690 - Other,"3,905,558",16.42,16.42,6,,,,Japan
,2000,"62,195,789",15.04,15.04,274,,,,Japan
390110 - Polyethylene having a specific gravity of less than 0.94,"143,192",17.00,17.00,3,,,,Japan
390120 - Polyethylene having a specific gravity of 0.94 or more,"284,549",11.00,11.00,4,,,,Japan
390130 - Ethylene-vinyl acetate copolymers,"15,098",17.00,17.00,2,,,,Japan
390190 - Other,"163,034",14.00,14.00,4,,,,Japan
390210 - Polypropylene,"1,153,618",17.00,17.00,2,,,,Japan
390220 - Polyisobutylene,"41,594",17.00,17.00,1,,,,Japan
390230 - Propylene copolymers,,17.00,17.00,1,,,,Japan
390290 - Other,"582,530",17.00,17.00,1,,,,Japan
390311 - - Expansible,"448,792",17.00,17.00,2,,,,Japan
390319 - - Other,"1,016,180",17.00,17.00,1,,,,Japan
390320 - Styrene-acrylonitrile (SAN) copolymers,"141,497",17.00,17.00,1,,,,Japan
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"141,434",17.00,17.00,2,,,,Japan
390390 - Other,"601,684",17.00,17.00,2,,,,Japan
"390410 - Polyvinyl chloride, not mixed with any other substances","4,309,810",17.00,17.00,3,,,,Japan
390421 - - Non-plasticised,,17.00,17.00,1,,,,Japan
390422 - - Plasticised,,17.00,17.00,1,,,,Japan
390430 - Vinyl chloride-vinyl acetate copolymers,"62,212",17.00,17.00,1,,,,Japan
390440 - Other vinyl chloride copolymers,,17.00,17.00,2,,,,Japan
390450 - Vinylidene chloride polymers,"42,279",5.00,5.00,2,,,,Japan
390461 - - Polytetrafluoroethylene,"114,007",5.00,5.00,2,,,,Japan
390469 - - Other,"65,194",5.00,5.00,2,,,,Japan
390490 - Other,"33,030",17.00,17.00,1,,,,Japan
390512 - - In aqueous dispersion,,17.00,17.00,1,,,,Japan
390519 - - Other,"46,012",17.00,17.00,2,,,,Japan
390521 - - In aqueous dispersion,,17.00,17.00,1,,,,Japan
390529 - - Other,"416,795",17.00,17.00,1,,,,Japan
"390530 - Polyvinyl alcohol, whether or not containing unhydrolysed acetate groups","4,468,797",5.00,5.00,1,,,,Japan
390591 - - Copolymers,"121,377",8.67,8.67,6,,,,Japan
390599 - - Other,,5.00,5.00,1,,,,Japan
390610 - Polymethyl methacrylate,"146,678",17.00,17.00,1,,,,Japan
390690 - Other,"20,035,935",15.29,15.29,14,,,,Japan
390710 - Polyacetals,"462,975",14.60,14.60,5,,,,Japan
390720 - Other polyethers,"5,267",13.00,13.00,6,,,,Japan
390730 - Epoxide resins,"1,063,252",17.00,17.00,5,,,,Japan
390740 - Polycarbonates,"415,975",17.00,17.00,1,,,,Japan
390750 - Alkyd resins,"5,960",17.00,17.00,2,,,,Japan
390760 - Polyethylene terephthalate,"7,570",19.00,19.00,1,,,,Japan
390791 - - Unsaturated,,17.00,17.00,1,,,,Japan
390799 - - Other,"179,192",12.20,12.20,5,,,,Japan
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","2,729,548",9.80,9.80,10,,,,Japan
390890 - Other,"39,874",9.00,9.00,3,,,,Japan
390910 - Urea resins; thiourea resins,,17.00,17.00,1,,,,Japan
390920 - Melamine resins,"99,633",17.00,17.00,4,,,,Japan
390930 - Other amino-resins,,17.00,17.00,2,,,,Japan
390940 - Phenolic resins,"251,495",17.00,17.00,4,,,,Japan
390950 - Polyurethanes,"457,376",12.20,12.20,5,,,,Japan
391000 Silicones in primary forms,"865,992",13.57,13.57,7,,,,Japan
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","1,204,258",17.00,17.00,2,,,,Japan
391190 - Other,"159,682",13.00,13.00,6,,,,Japan
391211 - - Non-plasticised,,8.00,8.00,2,,,,Japan
391212 - - Plasticised,,5.00,5.00,1,,,,Japan
391220 - Cellulose nitrates (including collodions),,17.00,17.00,3,,,,Japan
391231 - - Carboxymethylcellulose and its salts,"52,690",17.00,17.00,4,,,,Japan
391239 - - Other,"241,716",17.00,17.00,4,,,,Japan
391290 - Other,"40,403",13.00,13.00,6,,,,Japan
"391310 - Alginic acid, its salts and esters","2,641,798",5.00,5.00,1,,,,Japan
391390 - Other,"12,120",6.50,6.50,8,,,,Japan
"391400 Ion-exchangers based on polymers of headings Nos. 39.01 to 39.13, in primary forms","111,840",5.00,5.00,3,,,,Japan
391510 - Of polymers of ethylene,,17.00,17.00,1,,,,Japan
391520 - Of polymers of styrene,,17.00,17.00,1,,,,Japan
391530 - Of polymers of vinyl chloride,,17.00,17.00,1,,,,Japan
391590 - Of other plastics,"43,682",17.00,17.00,1,,,,Japan
391610 - Of polymers of ethylene,"3,151",19.00,19.00,1,,,,Japan
391620 - Of polymers of vinyl chloride,,19.00,19.00,1,,,,Japan
391690 - Of other plastics,"2,904",19.00,19.00,2,,,,Japan
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"135,812",9.67,9.67,3,,,,Japan
391721 - - Of polymers of ethylene,"8,567",19.00,19.00,1,,,,Japan
391722 - - Of polymers of propylene,,19.00,19.00,1,,,,Japan
391723 - - Of polymers of vinyl chloride,427,19.00,19.00,1,,,,Japan
391729 - - Of other plastics,"23,130",19.00,19.00,1,,,,Japan
"391731 - - Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","175,793",19.00,19.00,1,,,,Japan
"391732 - - Other, not reinforced or otherwise combined with other materials, without fittings","251,200",15.50,15.50,8,,,,Japan
"391733 - - Other, not reinforced or otherwise combined with other materials, with fittings","31,331",19.00,19.00,1,,,,Japan
391739 - - Other,"237,466",19.00,19.00,1,,,,Japan
391740 - Fittings,"324,219",19.00,19.00,2,,,,Japan
391810 - Of polymers of vinyl chloride,,19.00,19.00,1,,,,Japan
391890 - Of other plastics,"6,395",19.00,19.00,1,,,,Japan
391910 - In rolls of a width not exceeding 20 cm,"1,106,306",19.00,19.00,1,,,,Japan
391990 - Other,"1,511,027",19.00,19.00,1,,,,Japan
392010 - Of polymers of ethylene,"543,948",12.00,12.00,2,,,,Japan
392020 - Of polymers of propylene,"316,708",14.33,14.33,3,,,,Japan
392030 - Of polymers of styrene,"7,604",19.00,19.00,1,,,,Japan
392041 - - Rigid,244,19.00,19.00,1,,,,Japan
392042 - - Flexible,"266,883",19.00,19.00,2,,,,Japan
392051 - - Of polymethyl methacrylate,233,19.00,19.00,1,,,,Japan
392059 - - Other,"3,230",19.00,19.00,1,,,,Japan
392061 - - Of polycarbonates,"50,716",19.00,19.00,1,,,,Japan
392062 - - Of polyethylene terephthalate,"1,015,326",15.50,15.50,4,,,,Japan
392063 - - Of unsaturated polyesters,"130,133",19.00,19.00,1,,,,Japan
392069 - - Of other polyesters,"217,007",19.00,19.00,1,,,,Japan
392071 - - Of regenerated cellulose,,19.00,19.00,1,,,,Japan
392072 - - Of vulcanised fibre,"2,738,247",12.00,12.00,2,,,,Japan
392073 - - Of cellulose acetate,"2,718",19.00,19.00,2,,,,Japan
392079 - - Of other cellulose derivatives,"3,507",19.00,19.00,1,,,,Japan
392091 - - Of polyvinyl butyral,"144,691",19.00,19.00,1,,,,Japan
392092 - - Of polyamides,"1,435",19.00,19.00,1,,,,Japan
392093 - - Of amino-resins,,19.00,19.00,1,,,,Japan
392094 - - Of phenolic resins,,19.00,19.00,1,,,,Japan
392099 - - Of other plastics,"263,599",13.40,13.40,5,,,,Japan
392111 - - Of polymers of styrene,479,19.00,19.00,1,,,,Japan
392112 - - Of polymers of vinyl chloride,"53,757",19.00,19.00,1,,,,Japan
392113 - - Of polyurethanes,"428,273",19.00,19.00,1,,,,Japan
392114 - - Of regenerated cellulose,,19.00,19.00,1,,,,Japan
392119 - - Of other plastics,"118,771",19.00,19.00,1,,,,Japan
392190 - Other,"616,349",16.20,16.20,5,,,,Japan
"392210 - Baths, shower-baths and wash-basins",,21.00,21.00,1,,,,Japan
392220 - Lavatory seats and covers,,21.00,21.00,1,,,,Japan
392290 - Other,371,21.00,21.00,1,,,,Japan
"392310 - Boxes, cases, crates and similar articles","21,126",21.00,21.00,1,,,,Japan
392321 - - Of polymers of ethylene,"19,708",21.00,21.00,2,,,,Japan
392329 - - Of other plastics,"35,319",21.00,21.00,2,,,,Japan
"392330 - Carboys, bottles, flasks and similar articles","13,796",23.00,23.00,1,,,,Japan
"392340 - Spools, cops, bobbins and similar supports","93,013",21.00,21.00,1,,,,Japan
"392350 - Stoppers, lids, caps and other closures","21,719",21.00,21.00,1,,,,Japan
392390 - Other,"271,950",21.00,21.00,1,,,,Japan
392410 - Tableware and kitchenware,"95,023",21.00,21.00,1,,,,Japan
392490 - Other,"62,793",21.00,21.00,1,,,,Japan
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l",,21.00,21.00,1,,,,Japan
"392520 - Doors, windows and their frames and thresholds for doors",,21.00,21.00,1,,,,Japan
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","56,199",21.00,21.00,1,,,,Japan
392590 - Other,"54,954",21.00,21.00,1,,,,Japan
392610 - Office or school supplies,"15,010",21.00,21.00,1,,,,Japan
392620 - Articles of apparel and clothing accessories (including gloves),"238,861",21.00,21.00,1,,,,Japan
"392630 - Fittings for furniture, coachwork of the like","1,970,600",21.00,21.00,1,,,,Japan
392640 - Statuettes and other ornamental articles,"6,578",21.00,21.00,1,,,,Japan
392690 - Other,"2,789,557",17.67,17.67,6,,,,Japan
,1999,"57,723,208",15.01,15.01,274,,,,Japan
390110 - Polyethylene having a specific gravity of less than 0.94,"115,018",17.00,17.00,3,,,,Japan
390120 - Polyethylene having a specific gravity of 0.94 or more,"6,921",11.00,11.00,4,,,,Japan
390130 - Ethylene-vinyl acetate copolymers,"27,104",17.00,17.00,2,,,,Japan
390190 - Other,"265,369",14.00,14.00,4,,,,Japan
390210 - Polypropylene,"142,906",17.00,17.00,2,,,,Japan
390220 - Polyisobutylene,"44,240",17.00,17.00,1,,,,Japan
390230 - Propylene copolymers,"348,507",17.00,17.00,1,,,,Japan
390290 - Other,"578,698",17.00,17.00,1,,,,Japan
390311 - - Expansible,"131,939",17.00,17.00,2,,,,Japan
390319 - - Other,"1,271,461",17.00,17.00,1,,,,Japan
390320 - Styrene-acrylonitrile (SAN) copolymers,"68,396",17.00,17.00,1,,,,Japan
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"159,231",17.00,17.00,2,,,,Japan
390390 - Other,"226,630",17.00,17.00,2,,,,Japan
"390410 - Polyvinyl chloride, not mixed with any other substances","29,590",17.00,17.00,3,,,,Japan
390421 - - Non-plasticised,,17.00,17.00,1,,,,Japan
390422 - - Plasticised,,17.00,17.00,1,,,,Japan
390430 - Vinyl chloride-vinyl acetate copolymers,"53,770",17.00,17.00,1,,,,Japan
390440 - Other vinyl chloride copolymers,,17.00,17.00,2,,,,Japan
390450 - Vinylidene chloride polymers,"8,320",5.00,5.00,2,,,,Japan
390461 - - Polytetrafluoroethylene,"70,192",5.00,5.00,2,,,,Japan
390469 - - Other,"32,498",5.00,5.00,2,,,,Japan
390490 - Other,"109,667",17.00,17.00,1,,,,Japan
390512 - - In aqueous dispersion,,17.00,17.00,1,,,,Japan
390519 - - Other,,17.00,17.00,2,,,,Japan
390521 - - In aqueous dispersion,,17.00,17.00,1,,,,Japan
390529 - - Other,"370,213",17.00,17.00,1,,,,Japan
"390530 - Polyvinyl alcohol, whether or not containing unhydrolysed acetate groups","3,784,735",5.00,5.00,1,,,,Japan
390591 - - Copolymers,"46,208",8.67,8.67,6,,,,Japan
390599 - - Other,,5.00,5.00,1,,,,Japan
390610 - Polymethyl methacrylate,"52,299",17.00,17.00,1,,,,Japan
390690 - Other,"24,850,196",15.29,15.29,14,,,,Japan
390710 - Polyacetals,"423,587",14.60,14.60,5,,,,Japan
390720 - Other polyethers,"434,447",13.00,13.00,6,,,,Japan
390730 - Epoxide resins,"869,523",14.60,14.60,5,,,,Japan
390740 - Polycarbonates,"1,862,534",17.00,17.00,1,,,,Japan
390750 - Alkyd resins,,17.00,17.00,2,,,,Japan
390760 - Polyethylene terephthalate,,20.00,20.00,1,,,,Japan
390791 - - Unsaturated,658,17.00,17.00,1,,,,Japan
390799 - - Other,"62,324",12.20,12.20,5,,,,Japan
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","1,666,327",9.80,9.80,10,,,,Japan
390890 - Other,"15,581",9.00,9.00,3,,,,Japan
390910 - Urea resins; thiourea resins,"6,459",17.00,17.00,1,,,,Japan
390920 - Melamine resins,"19,475",17.00,17.00,4,,,,Japan
390930 - Other amino-resins,,17.00,17.00,2,,,,Japan
390940 - Phenolic resins,"221,013",17.00,17.00,4,,,,Japan
390950 - Polyurethanes,"212,438",12.20,12.20,5,,,,Japan
391000 Silicones in primary forms,"557,298",13.57,13.57,7,,,,Japan
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","161,851",17.00,17.00,2,,,,Japan
391190 - Other,"128,815",13.00,13.00,6,,,,Japan
391211 - - Non-plasticised,,8.00,8.00,2,,,,Japan
391212 - - Plasticised,,5.00,5.00,1,,,,Japan
391220 - Cellulose nitrates (including collodions),,17.00,17.00,3,,,,Japan
391231 - - Carboxymethylcellulose and its salts,"79,635",17.00,17.00,4,,,,Japan
391239 - - Other,"235,350",17.00,17.00,4,,,,Japan
391290 - Other,"10,550",13.00,13.00,6,,,,Japan
"391310 - Alginic acid, its salts and esters","2,907,164",5.00,5.00,1,,,,Japan
391390 - Other,"76,926",6.50,6.50,8,,,,Japan
"391400 Ion-exchangers based on polymers of headings Nos. 39.01 to 39.13, in primary forms","115,926",5.00,5.00,3,,,,Japan
391510 - Of polymers of ethylene,,17.00,17.00,1,,,,Japan
391520 - Of polymers of styrene,,17.00,17.00,1,,,,Japan
391530 - Of polymers of vinyl chloride,"9,186",17.00,17.00,1,,,,Japan
391590 - Of other plastics,"4,600",17.00,17.00,1,,,,Japan
391610 - Of polymers of ethylene,"6,075",19.00,19.00,1,,,,Japan
391620 - Of polymers of vinyl chloride,,19.00,19.00,1,,,,Japan
391690 - Of other plastics,589,19.00,19.00,2,,,,Japan
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,9.67,9.67,3,,,,Japan
391721 - - Of polymers of ethylene,333,19.00,19.00,1,,,,Japan
391722 - - Of polymers of propylene,,19.00,19.00,1,,,,Japan
391723 - - Of polymers of vinyl chloride,284,19.00,19.00,1,,,,Japan
391729 - - Of other plastics,"18,476",19.00,19.00,1,,,,Japan
"391731 - - Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","70,492",19.00,19.00,1,,,,Japan
"391732 - - Other, not reinforced or otherwise combined with other materials, without fittings","188,805",15.50,15.50,8,,,,Japan
"391733 - - Other, not reinforced or otherwise combined with other materials, with fittings","13,674",19.00,19.00,1,,,,Japan
391739 - - Other,"151,371",19.00,19.00,1,,,,Japan
391740 - Fittings,"210,353",19.00,19.00,2,,,,Japan
391810 - Of polymers of vinyl chloride,,19.00,19.00,1,,,,Japan
391890 - Of other plastics,"6,206",19.00,19.00,1,,,,Japan
391910 - In rolls of a width not exceeding 20 cm,"644,245",19.00,19.00,1,,,,Japan
391990 - Other,"2,224,538",19.00,19.00,1,,,,Japan
392010 - Of polymers of ethylene,"259,578",12.00,12.00,2,,,,Japan
392020 - Of polymers of propylene,"441,331",14.33,14.33,3,,,,Japan
392030 - Of polymers of styrene,,19.00,19.00,1,,,,Japan
392041 - - Rigid,,19.00,19.00,1,,,,Japan
392042 - - Flexible,"196,164",19.00,19.00,2,,,,Japan
392051 - - Of polymethyl methacrylate,9,19.00,19.00,1,,,,Japan
392059 - - Other,"4,673",19.00,19.00,1,,,,Japan
392061 - - Of polycarbonates,"60,598",19.00,19.00,1,,,,Japan
392062 - - Of polyethylene terephthalate,"1,245,486",15.50,15.50,4,,,,Japan
392063 - - Of unsaturated polyesters,"73,162",19.00,19.00,1,,,,Japan
392069 - - Of other polyesters,"409,201",19.00,19.00,1,,,,Japan
392071 - - Of regenerated cellulose,,19.00,19.00,1,,,,Japan
392072 - - Of vulcanised fibre,"1,704,529",12.00,12.00,2,,,,Japan
392073 - - Of cellulose acetate,"4,740",19.00,19.00,2,,,,Japan
392079 - - Of other cellulose derivatives,"1,296",19.00,19.00,1,,,,Japan
392091 - - Of polyvinyl butyral,"217,626",19.00,19.00,1,,,,Japan
392092 - - Of polyamides,"15,568",19.00,19.00,1,,,,Japan
392093 - - Of amino-resins,,19.00,19.00,1,,,,Japan
392094 - - Of phenolic resins,,19.00,19.00,1,,,,Japan
392099 - - Of other plastics,"281,669",13.40,13.40,5,,,,Japan
392111 - - Of polymers of styrene,412,19.00,19.00,1,,,,Japan
392112 - - Of polymers of vinyl chloride,"32,398",19.00,19.00,1,,,,Japan
392113 - - Of polyurethanes,"316,192",19.00,19.00,1,,,,Japan
392114 - - Of regenerated cellulose,410,19.00,19.00,1,,,,Japan
392119 - - Of other plastics,"160,943",19.00,19.00,1,,,,Japan
392190 - Other,"516,877",16.20,16.20,5,,,,Japan
"392210 - Baths, shower-baths and wash-basins",,21.00,21.00,1,,,,Japan
392220 - Lavatory seats and covers,"14,641",21.00,21.00,1,,,,Japan
392290 - Other,,21.00,21.00,1,,,,Japan
"392310 - Boxes, cases, crates and similar articles","29,212",21.00,21.00,1,,,,Japan
392321 - - Of polymers of ethylene,"25,824",21.00,21.00,2,,,,Japan
392329 - - Of other plastics,"57,146",21.00,21.00,2,,,,Japan
"392330 - Carboys, bottles, flasks and similar articles","9,534",25.00,25.00,1,,,,Japan
"392340 - Spools, cops, bobbins and similar supports","50,010",21.00,21.00,1,,,,Japan
"392350 - Stoppers, lids, caps and other closures","23,357",21.00,21.00,1,,,,Japan
392390 - Other,"213,068",21.00,21.00,1,,,,Japan
392410 - Tableware and kitchenware,"138,533",21.00,21.00,1,,,,Japan
392490 - Other,"56,542",21.00,21.00,1,,,,Japan
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l",,21.00,21.00,1,,,,Japan
"392520 - Doors, windows and their frames and thresholds for doors",,21.00,21.00,1,,,,Japan
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","20,049",21.00,21.00,1,,,,Japan
392590 - Other,"106,950",21.00,21.00,1,,,,Japan
392610 - Office or school supplies,"28,395",21.00,21.00,1,,,,Japan
392620 - Articles of apparel and clothing accessories (including gloves),"27,563",21.00,21.00,1,,,,Japan
"392630 - Fittings for furniture, coachwork of the like","1,882,171",21.00,21.00,1,,,,Japan
392640 - Statuettes and other ornamental articles,"4,912",21.00,21.00,1,,,,Japan
392690 - Other,"2,681,223",17.50,17.50,6,,,,Japan
,1998,"57,207,226",15.07,15.07,272,,,,Japan
390110 - Polyethylene having a specific gravity of less than 0.94,"168,981",17.00,17.00,3,,,,Japan
390120 - Polyethylene having a specific gravity of 0.94 or more,"953,151",11.00,11.00,4,,,,Japan
390130 - Ethylene-vinyl acetate copolymers,"56,510",17.00,17.00,2,,,,Japan
390190 - Other,"64,688",14.00,14.00,4,,,,Japan
390210 - Polypropylene,"17,326",17.00,17.00,2,,,,Japan
390220 - Polyisobutylene,"27,237",17.00,17.00,1,,,,Japan
390230 - Propylene copolymers,"274,870",17.00,17.00,1,,,,Japan
390290 - Other,"99,799",17.00,17.00,1,,,,Japan
390311 - - Expansible,"250,940",17.00,17.00,2,,,,Japan
390319 - - Other,"6,197,469",17.00,17.00,1,,,,Japan
390320 - Styrene-acrylonitrile (SAN) copolymers,"145,590",17.00,17.00,1,,,,Japan
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"104,021",17.00,17.00,2,,,,Japan
390390 - Other,"104,568",17.00,17.00,2,,,,Japan
"390410 - Polyvinyl chloride, not mixed with any other substances","278,425",17.00,17.00,3,,,,Japan
390421 - - Non-plasticised,,17.00,17.00,1,,,,Japan
390422 - - Plasticised,"17,813",17.00,17.00,1,,,,Japan
390430 - Vinyl chloride-vinyl acetate copolymers,"59,422",17.00,17.00,1,,,,Japan
390440 - Other vinyl chloride copolymers,,17.00,17.00,2,,,,Japan
390450 - Vinylidene chloride polymers,"26,900",5.00,5.00,2,,,,Japan
390461 - - Polytetrafluoroethylene,"98,191",5.00,5.00,2,,,,Japan
390469 - - Other,"232,606",5.00,5.00,2,,,,Japan
390490 - Other,,17.00,17.00,1,,,,Japan
390512 - - In aqueous dispersion,,17.00,17.00,1,,,,Japan
390519 - - Other,"126,371",17.00,17.00,2,,,,Japan
390521 - - In aqueous dispersion,,17.00,17.00,1,,,,Japan
390529 - - Other,"182,918",17.00,17.00,1,,,,Japan
"390530 - Polyvinyl alcohol, whether or not containing unhydrolysed acetate groups","4,796,712",5.00,5.00,1,,,,Japan
390591 - - Copolymers,"275,220",8.67,8.67,6,,,,Japan
390599 - - Other,,5.00,5.00,1,,,,Japan
390610 - Polymethyl methacrylate,"74,551",17.00,17.00,1,,,,Japan
390690 - Other,"16,114,159",15.29,15.29,14,,,,Japan
390710 - Polyacetals,"498,627",14.60,14.60,5,,,,Japan
390720 - Other polyethers,"63,610",13.00,13.00,6,,,,Japan
390730 - Epoxide resins,"857,883",14.60,14.60,5,,,,Japan
390740 - Polycarbonates,"4,013,612",17.00,17.00,1,,,,Japan
390750 - Alkyd resins,"41,580",17.00,17.00,2,,,,Japan
390760 - Polyethylene terephthalate,"3,657",23.00,23.00,1,,,,Japan
390791 - - Unsaturated,"7,305",17.00,17.00,1,,,,Japan
390799 - - Other,"179,030",12.20,12.20,5,,,,Japan
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","714,631",9.80,9.80,10,,,,Japan
390890 - Other,"50,679",5.00,5.00,2,,,,Japan
390910 - Urea resins; thiourea resins,,17.00,17.00,1,,,,Japan
390920 - Melamine resins,"81,776",17.00,17.00,4,,,,Japan
390930 - Other amino-resins,,17.00,17.00,2,,,,Japan
390940 - Phenolic resins,"177,599",17.00,17.00,4,,,,Japan
390950 - Polyurethanes,"246,404",12.20,12.20,5,,,,Japan
391000 Silicones in primary forms,"681,794",13.57,13.57,7,,,,Japan
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","518,864",17.00,17.00,2,,,,Japan
391190 - Other,"1,498,463",13.00,13.00,6,,,,Japan
391211 - - Non-plasticised,,8.00,8.00,2,,,,Japan
391212 - - Plasticised,,5.00,5.00,1,,,,Japan
391220 - Cellulose nitrates (including collodions),,17.00,17.00,3,,,,Japan
391231 - - Carboxymethylcellulose and its salts,"62,408",17.00,17.00,4,,,,Japan
391239 - - Other,"235,696",17.00,17.00,4,,,,Japan
391290 - Other,"3,474",13.00,13.00,6,,,,Japan
"391310 - Alginic acid, its salts and esters","1,308,055",5.00,5.00,1,,,,Japan
391390 - Other,"25,314",6.50,6.50,8,,,,Japan
"391400 Ion-exchangers based on polymers of headings Nos. 39.01 to 39.13, in primary forms","44,800",5.00,5.00,3,,,,Japan
391510 - Of polymers of ethylene,,17.00,17.00,1,,,,Japan
391520 - Of polymers of styrene,,17.00,17.00,1,,,,Japan
391530 - Of polymers of vinyl chloride,"8,573",17.00,17.00,1,,,,Japan
391590 - Of other plastics,"8,636",17.00,17.00,1,,,,Japan
391610 - Of polymers of ethylene,,19.00,19.00,1,,,,Japan
391620 - Of polymers of vinyl chloride,,19.00,19.00,1,,,,Japan
391690 - Of other plastics,197,19.00,19.00,2,,,,Japan
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"38,659",9.67,9.67,3,,,,Japan
391721 - - Of polymers of ethylene,289,19.00,19.00,1,,,,Japan
391722 - - Of polymers of propylene,"1,962",19.00,19.00,1,,,,Japan
