Importer,Year,Value,Ad val. duties,Number of lines,Brazil
,(US$),Simple average,MFN duties,Pref. duties,Brazil
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Brazil
390599 -- Other,,3.25,3.25,2,,,,Brazil
390610 - Poly(methyl methacrylate),"1,817,077",6.50,6.50,1,,,,Brazil
390690 - Other,"456,885",1.64,1.64,7,,,,Brazil
390710 - Polyacetals,,6.50,6.50,1,,,,Brazil
390720 - Other polyethers,"551,346",5.20,5.20,5,,,,Brazil
390730 - Epoxide resins,"4,941,195",6.50,6.50,1,,,,Brazil
390740 - Polycarbonates,"10,640,646",6.50,6.50,1,,,,Brazil
390750 - Alkyd resins,"6,966",6.50,6.50,1,,,,Brazil
390760 - Poly(ethylene terephthalate),"10,260,995",6.50,6.50,2,,,,Brazil
390791 -- Unsaturated,"25,488",6.50,6.50,2,,,,Brazil
390799 -- Other,"169,121",3.25,3.25,4,,,,Brazil
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","968,588",6.50,6.50,1,,,,Brazil
390890 - Other,"7,687",6.50,6.50,1,,,,Brazil
390910 - Urea resins; thiourea resins,,6.50,6.50,1,,,,Brazil
390920 - Melamine resins,"90,892",6.50,6.50,1,,,,Brazil
390930 - Other amino-resins,"308,077",6.50,6.50,1,,,,Brazil
390940 - Phenolic resins,"8,631,187",6.50,6.50,1,,,,Brazil
390950 - Polyurethanes,"109,239",3.25,3.25,2,,,,Brazil
391000 Silicones in primary forms.,"7,725",6.50,6.50,1,,,,Brazil
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","1,866,572",6.50,6.50,1,,,,Brazil
391190 - Other,"514,427",2.75,2.75,6,,,,Brazil
391211 -- Non-plasticised,"40,315",6.50,6.50,1,,,,Brazil
391212 -- Plasticised,398,6.50,6.50,1,,,,Brazil
391220 - Cellulose nitrates (including collodions),"3,044,657",6.33,6.33,3,,,,Brazil
391231 -- Carboxymethylcellulose and its salts,"297,976",6.50,6.50,1,,,,Brazil
391239 -- Other,"226,925",4.33,4.33,3,,,,Brazil
391290 - Other,"1,447,950",6.45,6.45,2,,,,Brazil
"391310 - Alginic acid, its salts and esters",12,5.00,5.00,1,,,,Brazil
391390 - Other,"4,777,435",6.50,6.50,1,,,,Brazil
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.",,6.50,6.50,1,,,,Brazil
391510 - Of polymers of ethylene,"150,699",6.50,6.50,1,,,,Brazil
391520 - Of polymers of styrene,,6.50,6.50,1,,,,Brazil
391530 - Of polymers of vinyl chloride,,6.50,6.50,1,,,,Brazil
391590 - Of other plastics,"9,777",6.50,6.50,3,,,,Brazil
391610 - Of polymers of ethylene,"2,898",6.50,6.50,1,,,,Brazil
391620 - Of polymers of vinyl chloride,"193,675",6.50,6.50,2,,,,Brazil
391690 - Of other plastics,"209,523",6.50,6.50,7,,,,Brazil
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"366,801",5.90,5.90,2,,,,Brazil
391721 -- Of polymers of ethylene,"90,456",4.33,4.33,3,,,,Brazil
391722 -- Of polymers of propylene,"55,366",4.33,4.33,3,,,,Brazil
391723 -- Of polymers of vinyl chloride,"1,873,314",4.33,4.33,3,,,,Brazil
391729 -- Of other plastics,"413,186",5.20,5.20,5,,,,Brazil
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","1,099,309",3.25,3.25,2,,,,Brazil
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","1,601,721",6.50,6.50,7,,,,Brazil
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","1,427,376",3.25,3.25,2,,,,Brazil
391739 -- Other,"123,258",5.20,5.20,5,,,,Brazil
391740 - Fittings,"506,753",3.25,3.25,2,,,,Brazil
391810 - Of polymers of vinyl chloride,,6.50,6.50,2,,,,Brazil
391890 - Of other plastics,"23,833",6.50,6.50,1,,,,Brazil
391910 - In rolls of a width not exceeding 20 cm,"1,210,725",6.41,6.41,9,,,,Brazil
391990 - Other,"400,349",6.50,6.50,6,,,,Brazil
392010 - Of polymers of ethylene,"2,628,411",4.88,4.88,8,,,,Brazil
392020 - Of polymers of propylene,"4,249,238",6.50,6.50,5,,,,Brazil
392030 - Of polymers of styrene,"63,451",6.50,6.50,1,,,,Brazil
392043 -- Containing by weight not less than 6% of plasticizers,"3,085",6.50,6.50,2,,,,Brazil
392049 -- Other,"599,212",6.50,6.50,2,,,,Brazil
392051 -- Of poly(methyl methacrylate),"553,871",6.50,6.50,1,,,,Brazil
392059 -- Other,"41,049",3.25,3.25,2,,,,Brazil
392061 -- Of polycarbonates,"170,613",6.50,6.50,1,,,,Brazil
392062 -- Of poly(ethylene terephthalate),"1,450,338",3.25,3.25,4,,,,Brazil
392063 -- Of unsaturated polyesters,,6.50,6.50,1,,,,Brazil
392069 -- Of other polyesters,"34,829",6.50,6.50,1,,,,Brazil
392071 -- Of regenerated cellulose,"57,331",6.50,6.50,2,,,,Brazil
392072 -- Of vulcanised fibre,,5.70,5.70,1,,,,Brazil
392073 -- Of cellulose acetate,112,6.43,6.43,3,,,,Brazil
392079 -- Of other cellulose derivatives,,6.50,6.50,1,,,,Brazil
392091 -- Of poly(vinyl butyral),,6.50,6.50,1,,,,Brazil
392092 -- Of polyamides,"33,038",6.50,6.50,1,,,,Brazil
392093 -- Of amino-resins,,6.50,6.50,1,,,,Brazil
392094 -- Of phenolic resins,"32,416",6.50,6.50,1,,,,Brazil
392099 -- Of other plastics,"3,621,404",2.79,2.79,7,,,,Brazil
392111 -- Of polymers of styrene,"47,231",6.50,6.50,1,,,,Brazil
392112 -- Of polymers of vinyl chloride,"533,795",6.50,6.50,1,,,,Brazil
392113 -- Of polyurethanes,"3,321",6.50,6.50,2,,,,Brazil
392114 -- Of regenerated cellulose,"46,149",6.50,6.50,1,,,,Brazil
392119 -- Of other plastics,"148,472",6.50,6.50,1,,,,Brazil
392190 - Other,"4,139,314",6.50,6.50,9,,,,Brazil
"392210 - Baths, shower-baths, sinks and wash-basins","112,672",6.50,6.50,1,,,,Brazil
392220 - Lavatory seats and covers,"1,567",6.50,6.50,1,,,,Brazil
392290 - Other,"12,601",6.50,6.50,1,,,,Brazil
"392310 - Boxes, cases, crates and similar articles","274,678",6.50,6.50,1,,,,Brazil
392321 -- Of polymers of ethylene,"5,248,363",6.50,6.50,1,,,,Brazil
392329 -- Of other plastics,"338,030",6.50,6.50,2,,,,Brazil
"392330 - Carboys, bottles, flasks and similar articles","1,399,525",6.50,6.50,2,,,,Brazil
"392340 - Spools, cops, bobbins and similar supports","365,893",5.90,5.90,2,,,,Brazil
"392350 - Stoppers, lids, caps and other closures","1,831,506",6.50,6.50,2,,,,Brazil
392390 - Other,"358,741",6.50,6.50,2,,,,Brazil
392410 - Tableware and kitchenware,"1,099,160",6.50,6.50,1,,,,Brazil
392490 - Other,"679,990",6.50,6.50,3,,,,Brazil
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 litres","69,609",6.50,6.50,1,,,,Brazil
"392520 - Doors, windows and their frames and thresholds for doors","6,257",6.50,6.50,1,,,,Brazil
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",373,6.50,6.50,1,,,,Brazil
392590 - Other,"355,768",6.50,6.50,3,,,,Brazil
392610 - Office or school supplies,"49,905",6.50,6.50,1,,,,Brazil
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","19,666",6.50,6.50,1,,,,Brazil
"392630 - Fittings for furniture, coachwork or the like","430,054",6.50,6.50,1,,,,Brazil
392640 - Statuettes and other ornamental articles,"476,103",6.50,6.50,1,,,,Brazil
392690 - Other,"12,041,725",4.88,4.88,4,,,,Brazil
,2003,"184,821,536",5.68,5.68,263,,,,Brazil
390110 - Polyethylene having a specific gravity of less than 0.94,"38,476,104",7.10,7.10,2,,,,Brazil
390120 - Polyethylene having a specific gravity of 0.94 or more,"38,556,261",3.55,3.55,2,,,,Brazil
390130 - Ethylene-vinyl acetate copolymers,"4,275,348",7.10,7.10,1,,,,Brazil
390190 - Other,"1,561,689",2.37,2.37,3,,,,Brazil
390210 - Polypropylene,"17,455,581",7.10,7.10,1,,,,Brazil
390220 - Polyisobutylene,"2,499,907",7.10,7.10,1,,,,Brazil
390230 - Propylene copolymers,"2,975,090",7.10,7.10,1,,,,Brazil
390290 - Other,"1,357",2.37,2.37,3,,,,Brazil
390311 -- Expansible,"45,293",7.10,7.10,1,,,,Brazil
390319 -- Other,"1,165",7.10,7.10,1,,,,Brazil
390320 - Styrene- Acrylonitrile (SAN) copolymers,,7.10,7.10,1,,,,Brazil
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"2,817",7.10,7.10,1,,,,Brazil
390390 - Other,"369,574",2.37,2.37,3,,,,Brazil
"390410 - Poly(vinyl chloride), not mixed with any other substances","7,724,693",7.10,7.10,1,,,,Brazil
390421 -- Non-plasticised,"1,143",7.10,7.10,1,,,,Brazil
390422 -- Plasticised,,7.10,7.10,1,,,,Brazil
390430 - Vinyl chloride-vinyl acetate copolymers,"30,667",7.10,7.10,1,,,,Brazil
390440 - Other vinyl chloride copolymers,928,7.10,7.10,1,,,,Brazil
390450 - Vinylidene chloride polymers,,3.55,3.55,2,,,,Brazil
390461 -- Polytetrafluoroethylene,,7.10,7.10,1,,,,Brazil
390469 -- Other,,3.55,3.55,2,,,,Brazil
390490 - Other,,7.10,7.10,1,,,,Brazil
390512 -- In aqueous dispersion,"51,967",7.10,7.10,1,,,,Brazil
390519 -- Other,"254,927",7.10,7.10,1,,,,Brazil
390521 -- In aqueous dispersion,,7.10,7.10,1,,,,Brazil
390529 -- Other,,7.10,7.10,1,,,,Brazil
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,7.10,7.10,1,,,,Brazil
390591 -- Copolymers,,7.10,7.10,1,,,,Brazil
390599 -- Other,,3.55,3.55,2,,,,Brazil
390610 - Poly(methyl methacrylate),"1,818,687",7.10,7.10,1,,,,Brazil
390690 - Other,"273,140",1.73,1.73,7,,,,Brazil
390710 - Polyacetals,"67,216",6.50,6.50,1,,,,Brazil
390720 - Other polyethers,"141,264",5.20,5.20,5,,,,Brazil
390730 - Epoxide resins,"540,227",6.50,6.50,1,,,,Brazil
390740 - Polycarbonates,"11,509,926",6.50,6.50,1,,,,Brazil
390750 - Alkyd resins,,6.50,6.50,1,,,,Brazil
390760 - Poly(ethylene terephthalate),"514,232",6.50,6.50,2,,,,Brazil
390791 -- Unsaturated,,6.50,6.50,2,,,,Brazil
390799 -- Other,"65,994",3.25,3.25,4,,,,Brazil
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","1,222,510",6.50,6.50,1,,,,Brazil
390890 - Other,,6.50,6.50,1,,,,Brazil
390910 - Urea resins; thiourea resins,,6.50,6.50,1,,,,Brazil
390920 - Melamine resins,90,6.50,6.50,1,,,,Brazil
390930 - Other amino-resins,"303,919",6.50,6.50,1,,,,Brazil
390940 - Phenolic resins,"4,098,971",6.50,6.50,1,,,,Brazil
390950 - Polyurethanes,"85,451",3.25,3.25,2,,,,Brazil
391000 Silicones in primary forms.,"35,248",6.50,6.50,1,,,,Brazil
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","1,963,265",7.10,7.10,1,,,,Brazil
391190 - Other,"495,500",2.85,2.85,6,,,,Brazil
391211 -- Non-plasticised,,6.50,6.50,1,,,,Brazil
391212 -- Plasticised,,6.50,6.50,1,,,,Brazil
391220 - Cellulose nitrates (including collodions),"1,718,768",6.67,6.67,3,,,,Brazil
391231 -- Carboxymethylcellulose and its salts,"238,242",6.50,6.50,1,,,,Brazil
391239 -- Other,"51,786",4.33,4.33,3,,,,Brazil
391290 - Other,"1,276,050",6.45,6.45,2,,,,Brazil
"391310 - Alginic acid, its salts and esters",,5.00,5.00,1,,,,Brazil
391390 - Other,"4,776,548",6.95,6.95,4,,,,Brazil
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.",928,6.50,6.50,1,,,,Brazil
391510 - Of polymers of ethylene,,7.10,7.10,1,,,,Brazil
391520 - Of polymers of styrene,,7.10,7.10,1,,,,Brazil
391530 - Of polymers of vinyl chloride,,7.10,7.10,1,,,,Brazil
391590 - Of other plastics,"50,655",6.80,6.80,6,,,,Brazil
391610 - Of polymers of ethylene,"68,438",7.10,7.10,1,,,,Brazil
391620 - Of polymers of vinyl chloride,,7.10,7.10,2,,,,Brazil
391690 - Of other plastics,"166,976",6.67,6.67,7,,,,Brazil
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"356,430",5.90,5.90,2,,,,Brazil
391721 -- Of polymers of ethylene,"62,951",4.53,4.53,3,,,,Brazil
391722 -- Of polymers of propylene,"14,604",4.53,4.53,3,,,,Brazil
391723 -- Of polymers of vinyl chloride,"475,828",4.53,4.53,3,,,,Brazil
391729 -- Of other plastics,"10,599",5.32,5.32,5,,,,Brazil
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","354,869",3.25,3.25,2,,,,Brazil
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","3,628,957",6.76,6.76,7,,,,Brazil
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","908,376",3.25,3.25,2,,,,Brazil
391739 -- Other,"1,143,643",5.32,5.32,5,,,,Brazil
391740 - Fittings,"100,926",3.25,3.25,2,,,,Brazil
391810 - Of polymers of vinyl chloride,"132,577",7.10,7.10,2,,,,Brazil
391890 - Of other plastics,"31,617",7.10,7.10,1,,,,Brazil
391910 - In rolls of a width not exceeding 20 cm,"445,093",6.62,6.62,9,,,,Brazil
391990 - Other,"513,044",6.82,6.82,6,,,,Brazil
392010 - Of polymers of ethylene,"2,377,941",5.33,5.33,8,,,,Brazil
392020 - Of polymers of propylene,"3,480,024",7.10,7.10,5,,,,Brazil
392030 - Of polymers of styrene,"4,740",7.10,7.10,1,,,,Brazil
392043 -- Containing by weight not less than 6% of plasticizers,"7,828",7.10,7.10,2,,,,Brazil
392049 -- Other,"854,689",7.10,7.10,2,,,,Brazil
392051 -- Of poly(methyl methacrylate),"335,740",7.10,7.10,1,,,,Brazil
392059 -- Other,,3.55,3.55,2,,,,Brazil
392061 -- Of polycarbonates,"221,387",7.20,7.20,1,,,,Brazil
392062 -- Of poly(ethylene terephthalate),"3,546,866",3.60,3.60,4,,,,Brazil
392063 -- Of unsaturated polyesters,,7.20,7.20,1,,,,Brazil
392069 -- Of other polyesters,260,7.20,7.20,1,,,,Brazil
392071 -- Of regenerated cellulose,,6.85,6.85,2,,,,Brazil
392072 -- Of vulcanised fibre,"5,056",5.70,5.70,1,,,,Brazil
392073 -- Of cellulose acetate,,6.67,6.67,3,,,,Brazil
392079 -- Of other cellulose derivatives,"5,611",6.50,6.50,1,,,,Brazil
392091 -- Of poly(vinyl butyral),645,7.10,7.10,1,,,,Brazil
392092 -- Of polyamides,"2,511",6.50,6.50,1,,,,Brazil
392093 -- Of amino-resins,,6.50,6.50,1,,,,Brazil
392094 -- Of phenolic resins,,6.50,6.50,1,,,,Brazil
392099 -- Of other plastics,"95,971",2.87,2.87,7,,,,Brazil
392111 -- Of polymers of styrene,,7.10,7.10,1,,,,Brazil
392112 -- Of polymers of vinyl chloride,"323,795",7.10,7.10,1,,,,Brazil
392113 -- Of polyurethanes,"15,464",6.50,6.50,2,,,,Brazil
392114 -- Of regenerated cellulose,,6.50,6.50,1,,,,Brazil
392119 -- Of other plastics,"120,258",7.10,7.10,1,,,,Brazil
392190 - Other,"3,132,666",6.72,6.72,9,,,,Brazil
"392210 - Baths, shower-baths, sinks and wash-basins","103,810",6.50,6.50,1,,,,Brazil
392220 - Lavatory seats and covers,,6.50,6.50,1,,,,Brazil
392290 - Other,"2,002",6.50,6.50,1,,,,Brazil
"392310 - Boxes, cases, crates and similar articles","163,877",6.50,6.50,1,,,,Brazil
392321 -- Of polymers of ethylene,"1,305,031",6.50,6.50,1,,,,Brazil
392329 -- Of other plastics,"213,899",6.50,6.50,2,,,,Brazil
"392330 - Carboys, bottles, flasks and similar articles","93,177",6.50,6.50,2,,,,Brazil
"392340 - Spools, cops, bobbins and similar supports","42,658",5.90,5.90,2,,,,Brazil
"392350 - Stoppers, lids, caps and other closures","2,254,323",6.50,6.50,2,,,,Brazil
392390 - Other,"396,746",6.50,6.50,2,,,,Brazil
392410 - Tableware and kitchenware,"411,395",6.50,6.50,1,,,,Brazil
392490 - Other,"408,623",6.50,6.50,3,,,,Brazil
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 litres",,6.50,6.50,1,,,,Brazil
"392520 - Doors, windows and their frames and thresholds for doors","9,197",6.50,6.50,1,,,,Brazil
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","3,575",6.50,6.50,1,,,,Brazil
392590 - Other,"212,009",6.50,6.50,3,,,,Brazil
392610 - Office or school supplies,"73,109",6.50,6.50,1,,,,Brazil
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","13,563",6.50,6.50,1,,,,Brazil
"392630 - Fittings for furniture, coachwork or the like","263,524",6.50,6.50,1,,,,Brazil
392640 - Statuettes and other ornamental articles,"231,625",6.50,6.50,1,,,,Brazil
392690 - Other,"10,139,884",4.88,4.88,4,,,,Brazil
,2002,"114,126,783",5.90,5.90,263,,,,Brazil
390110 - Polyethylene having a specific gravity of less than 0.94,"16,417,755",7.70,7.70,2,,,,Brazil
390120 - Polyethylene having a specific gravity of 0.94 or more,"28,513,634",3.85,3.85,2,,,,Brazil
390130 - Ethylene-vinyl acetate copolymers,"671,233",7.70,7.70,1,,,,Brazil
390190 - Other,"832,478",2.57,2.57,3,,,,Brazil
390210 - Polypropylene,"2,569,484",7.70,7.70,1,,,,Brazil
390220 - Polyisobutylene,"2,084,104",7.70,7.70,1,,,,Brazil
390230 - Propylene copolymers,"640,543",7.70,7.70,1,,,,Brazil
390290 - Other,"1,797",2.57,2.57,3,,,,Brazil
390311 -- Expansible,,7.70,7.70,1,,,,Brazil
390319 -- Other,"3,571,104",7.70,7.70,1,,,,Brazil
390320 - Styrene- Acrylonitrile (SAN) copolymers,,7.70,7.70,1,,,,Brazil
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"100,971",7.70,7.70,1,,,,Brazil
390390 - Other,"535,071",2.57,2.57,3,,,,Brazil
"390410 - Poly(vinyl chloride), not mixed with any other substances","4,480,104",7.70,7.70,1,,,,Brazil
390421 -- Non-plasticised,"21,545",7.70,7.70,1,,,,Brazil
390422 -- Plasticised,"217,442",7.70,7.70,1,,,,Brazil
390430 - Vinyl chloride-vinyl acetate copolymers,"33,802",7.70,7.70,1,,,,Brazil
390440 - Other vinyl chloride copolymers,"1,059",7.70,7.70,1,,,,Brazil
390450 - Vinylidene chloride polymers,"197,676",3.85,3.85,2,,,,Brazil
390461 -- Polytetrafluoroethylene,"1,598",7.70,7.70,1,,,,Brazil
390469 -- Other,"15,889",3.85,3.85,2,,,,Brazil
390490 - Other,"3,112",7.70,7.70,1,,,,Brazil
390512 -- In aqueous dispersion,"27,333",7.60,7.60,1,,,,Brazil
390519 -- Other,"757,753",7.60,7.60,1,,,,Brazil
390521 -- In aqueous dispersion,,7.60,7.60,1,,,,Brazil
390529 -- Other,,7.60,7.60,1,,,,Brazil
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",690,7.70,7.70,1,,,,Brazil
390591 -- Copolymers,,7.70,7.70,1,,,,Brazil
390599 -- Other,"1,031",3.85,3.85,2,,,,Brazil
390610 - Poly(methyl methacrylate),"741,136",7.70,7.70,1,,,,Brazil
390690 - Other,"181,636",1.81,1.81,7,,,,Brazil
390710 - Polyacetals,,6.50,6.50,1,,,,Brazil
390720 - Other polyethers,"171,800",5.20,5.20,5,,,,Brazil
390730 - Epoxide resins,"106,314",6.50,6.50,1,,,,Brazil
390740 - Polycarbonates,"6,130,638",6.50,6.50,1,,,,Brazil
390750 - Alkyd resins,"4,861",6.50,6.50,1,,,,Brazil
390760 - Poly(ethylene terephthalate),"8,831,186",6.50,6.50,2,,,,Brazil
390791 -- Unsaturated,,6.50,6.50,2,,,,Brazil
390799 -- Other,"49,748",3.25,3.25,4,,,,Brazil
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","2,012,008",6.50,6.50,1,,,,Brazil
390890 - Other,"1,381",6.50,6.50,1,,,,Brazil
390910 - Urea resins; thiourea resins,"2,705",6.50,6.50,1,,,,Brazil
390920 - Melamine resins,,6.50,6.50,1,,,,Brazil
390930 - Other amino-resins,"387,010",6.50,6.50,1,,,,Brazil
390940 - Phenolic resins,"3,663,647",6.50,6.50,1,,,,Brazil
390950 - Polyurethanes,"30,530",3.25,3.25,2,,,,Brazil
391000 Silicones in primary forms.,"74,045",6.50,6.50,1,,,,Brazil
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","1,593,938",7.70,7.70,1,,,,Brazil
391190 - Other,"390,651",2.95,2.95,6,,,,Brazil
391211 -- Non-plasticised,,6.50,6.50,1,,,,Brazil
391212 -- Plasticised,,6.50,6.50,1,,,,Brazil
391220 - Cellulose nitrates (including collodions),"1,281,890",6.97,6.97,3,,,,Brazil
391231 -- Carboxymethylcellulose and its salts,"162,304",6.50,6.50,1,,,,Brazil
391239 -- Other,"222,171",4.33,4.33,3,,,,Brazil
391290 - Other,"803,869",6.45,6.45,2,,,,Brazil
"391310 - Alginic acid, its salts and esters","109,104",5.00,5.00,1,,,,Brazil
391390 - Other,"606,817",7.33,7.33,4,,,,Brazil
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.",785,6.50,6.50,1,,,,Brazil
391510 - Of polymers of ethylene,"10,886",7.70,7.70,1,,,,Brazil
391520 - Of polymers of styrene,,7.70,7.70,1,,,,Brazil
391530 - Of polymers of vinyl chloride,"1,116",7.70,7.70,1,,,,Brazil
391590 - Of other plastics,"62,440",7.10,7.10,6,,,,Brazil
391610 - Of polymers of ethylene,"1,958",7.70,7.70,1,,,,Brazil
391620 - Of polymers of vinyl chloride,"252,862",7.70,7.70,2,,,,Brazil
391690 - Of other plastics,"315,831",6.84,6.84,7,,,,Brazil
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"1,148,243",5.90,5.90,2,,,,Brazil
391721 -- Of polymers of ethylene,"62,062",4.73,4.73,3,,,,Brazil
391722 -- Of polymers of propylene,"11,330",4.73,4.73,3,,,,Brazil
391723 -- Of polymers of vinyl chloride,757,4.73,4.73,3,,,,Brazil
391729 -- Of other plastics,"118,449",5.44,5.44,5,,,,Brazil
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","41,614",3.25,3.25,2,,,,Brazil
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","6,732,404",7.01,7.01,7,,,,Brazil
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","133,789",3.25,3.25,2,,,,Brazil
391739 -- Other,"6,819",5.44,5.44,5,,,,Brazil
391740 - Fittings,"76,626",3.25,3.25,2,,,,Brazil
391810 - Of polymers of vinyl chloride,293,7.70,7.70,2,,,,Brazil
391890 - Of other plastics,993,7.70,7.70,1,,,,Brazil
391910 - In rolls of a width not exceeding 20 cm,"187,187",6.82,6.82,9,,,,Brazil
391990 - Other,"170,769",7.12,7.12,6,,,,Brazil
392010 - Of polymers of ethylene,"488,539",5.78,5.78,8,,,,Brazil
392020 - Of polymers of propylene,"1,894,278",7.70,7.70,5,,,,Brazil
392030 - Of polymers of styrene,"4,700",7.70,7.70,1,,,,Brazil
392043 -- Containing by weight not less than 6% of plasticizers,"3,830",7.70,7.70,2,,,,Brazil
392049 -- Other,"722,910",7.70,7.70,2,,,,Brazil
392051 -- Of poly(methyl methacrylate),"138,300",7.70,7.70,1,,,,Brazil
392059 -- Other,"44,650",3.85,3.85,2,,,,Brazil
392061 -- Of polycarbonates,"129,514",7.80,7.80,1,,,,Brazil
392062 -- Of poly(ethylene terephthalate),"2,563,998",3.90,3.90,4,,,,Brazil
392063 -- Of unsaturated polyesters,,7.80,7.80,1,,,,Brazil
392069 -- Of other polyesters,"4,956",7.80,7.80,1,,,,Brazil
392071 -- Of regenerated cellulose,,7.15,7.15,2,,,,Brazil
