Importer,Year,Value,Ad val. duties,Number of lines,India
,(US$),Simple average,MFN duties,Pref. duties,India
,MFN,Best,All items,Non ad val.,All items,Non ad val.,India
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"33,046",7.20,7.20,1,,,,India
871190 - Other,"45,645",7.20,7.20,1,,,,India
"871200 Bicycles and other cycles (including delivery tricycles), not motorised","20,232,011",15.80,15.80,3,,,,India
871310 - Not mechanically propelled,"2,234",2.00,2.00,1,,,,India
871390 - Other,,2.00,2.00,1,,,,India
871411 - - Saddles,"6,657",4.60,4.60,1,,,,India
871419 - - Other,"1,536,057",4.60,4.60,1,,,,India
871420 - Of invalid carriages,"39,272",3.20,3.20,1,,,,India
"871491 - - Frames and forks, and parts thereof","5,407,398",6.00,6.00,3,,,,India
871492 - - Wheel rims and spokes,"106,407",6.00,6.00,2,,,,India
"871493 - - Hubs, other than coaster braking hubs and hub brakes, and free-wheel sprocket-wheels","5,329,965",6.00,6.00,2,,,,India
"871494 - - Brakes, including coaster braking hubs and hub brakes, and parts thereof","445,122",6.00,6.00,3,,,,India
871495 - - Saddles,"71,150",6.00,6.00,1,,,,India
"871496 - - Pedals and crank-gear, and parts thereof","5,553,530",6.00,6.00,3,,,,India
871499 - - Other,"8,839,275",6.00,6.00,4,,,,India
871500 Baby carriages and parts thereof,,3.60,3.60,2,,,,India
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping",,3.70,3.70,5,,,,India
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,3.70,3.70,2,,,,India
871631 - - Tanker trailers and tanker semi-trailers,,3.70,3.70,1,,,,India
871639 - - Other,,3.70,3.70,5,,,,India
871640 - Other trailers and semi-trailers,975,3.70,3.70,1,,,,India
871680 - Other vehicles,"23,248",2.70,2.70,1,,,,India
871690 - Parts,"2,337,710",2.80,2.80,4,,,,India
,1996,"209,673,602",7.37,7.37,184,,,,India
870110 - Pedestrian controlled tractors,"3,034",3.60,3.60,2,,,,India
870120 - Road tractors for semi-trailers,"51,234",17.60,17.60,2,,,,India
870130 - Track-laying tractors,,4.40,4.40,1,,,,India
870190 - Other,"146,974",3.98,3.98,9,,,,India
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),"20,341",14.00,14.00,4,,,,India
870290 - Other,,13.40,13.40,5,,,,India
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,,10.50,10.50,2,,,,India
"870321 - - Of a cylinder capacity not exceeding 1,000 cc","87,048,476",10.00,10.00,2,,,,India
"870322 - - Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","932,009",10.00,10.00,3,,,,India
"870323 - - Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","696,915",10.00,10.00,3,,,,India
"870324 - - Of a cylinder capacity exceeding 3,000 cc","310,441",10.00,10.00,2,,,,India
"870331 - - Of a cylinder capacity not exceeding 1,500 cc","9,383",10.00,10.00,2,,,,India
"870332 - - Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","26,593,059",10.00,10.00,3,,,,India
"870333 - - Of a cylinder capacity exceeding 2,500 cc",,10.00,10.00,3,,,,India
870390 - Other,,10.50,10.50,2,,,,India
870410 - Dumpers designed for off-highway use,"316,739",4.40,4.40,3,,,,India
870421 - - g.v.w. not exceeding 5 tonnes,"12,757,724",13.80,13.80,5,,,,India
870422 - - g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,"22,843",16.07,16.07,3,,,,India
870423 - - g.v.w. exceeding 20 tonnes,,16.07,16.07,3,,,,India
870431 - - g.v.w. not exceeding 5 tonnes,,13.80,13.80,5,,,,India
870432 - - g.v.w. exceeding 5 tonnes,,16.07,16.07,3,,,,India
870490 - Other,,10.00,10.00,1,,,,India
870510 - Crane lorries,,4.70,4.70,1,,,,India
870520 - Mobile drilling derricks,,4.70,4.70,1,,,,India
870530 - Fire fighting vehicles,,4.70,4.70,1,,,,India
870540 - Concrete-mixer lorries,,4.70,4.70,1,,,,India
870590 - Other,,4.70,4.70,3,,,,India
"870600 Chassis fitted with engines, for the motor vehicles of headings Nos. 87.01 to 87.05","16,304",10.60,10.60,4,,,,India
870710 - For the vehicles of heading No. 87.03,"32,099",5.90,5.90,2,,,,India
870790 - Other,"536,254",5.90,5.90,2,,,,India
870810 - Bumpers and parts thereof,"219,210",4.65,4.65,2,,,,India
870821 - - Safety seat belts,"91,626",4.65,4.65,2,,,,India
870829 - - Other,"1,308,833",4.65,4.65,2,,,,India
870831 - - Mounted brake linings,"1,842,914",4.93,4.93,3,,,,India
870839 - - Other,"3,683,583",4.65,4.65,2,,,,India
870840 - Gear boxes,"215,426",4.65,4.65,2,,,,India
"870850 - Drive-axles with differential, whether or not provided with other transmission components","380,265",4.65,4.65,2,,,,India
870860 - Non-driving axles and parts thereof,"152,103",4.93,4.93,3,,,,India
870870 - Road wheels and parts and accessories thereof,"2,475,390",4.65,4.65,4,,,,India
870880 - Suspension shock-absorbers,"410,980",4.65,4.65,2,,,,India
870891 - - Radiators,"1,948,038",4.65,4.65,2,,,,India
870892 - - Silencers and exhaust pipes,"609,505",4.65,4.65,2,,,,India
870893 - - Clutches and parts thereof,"285,820",4.65,4.65,2,,,,India
"870894 - - Steering wheels, steering columns and steering boxes","204,722",4.65,4.65,2,,,,India
870899 - - Other,"14,864,012",5.04,5.04,5,,,,India
870911 - - Electrical,,3.75,3.75,2,,,,India
870919 - - Other,,3.75,3.75,2,,,,India
870990 - Parts,"42,067",4.20,4.20,2,,,,India
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles",,2.50,2.50,1,,,,India
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"1,222,058",8.40,8.40,1,,,,India
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"1,034,783",8.40,8.40,4,,,,India
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"462,024",7.20,7.20,2,,,,India
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"358,603",7.20,7.20,1,,,,India
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"588,389",7.20,7.20,1,,,,India
871190 - Other,"12,647",7.20,7.20,1,,,,India
"871200 Bicycles and other cycles (including delivery tricycles), not motorised","22,682,102",15.80,15.80,3,,,,India
871310 - Not mechanically propelled,,2.00,2.00,1,,,,India
871390 - Other,,2.00,2.00,1,,,,India
871411 - - Saddles,"6,552",4.60,4.60,1,,,,India
871419 - - Other,"1,296,110",4.60,4.60,1,,,,India
871420 - Of invalid carriages,"98,012",3.20,3.20,1,,,,India
"871491 - - Frames and forks, and parts thereof","3,173,245",6.00,6.00,3,,,,India
871492 - - Wheel rims and spokes,"67,678",6.00,6.00,2,,,,India
"871493 - - Hubs, other than coaster braking hubs and hub brakes, and free-wheel sprocket-wheels","4,784,253",6.00,6.00,2,,,,India
"871494 - - Brakes, including coaster braking hubs and hub brakes, and parts thereof","823,840",6.00,6.00,3,,,,India
871495 - - Saddles,"99,929",6.00,6.00,1,,,,India
"871496 - - Pedals and crank-gear, and parts thereof","4,708,156",6.00,6.00,3,,,,India
871499 - - Other,"8,091,761",6.00,6.00,4,,,,India
871500 Baby carriages and parts thereof,"1,333",3.60,3.60,2,,,,India
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping",,3.70,3.70,5,,,,India
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,3.70,3.70,2,,,,India
871631 - - Tanker trailers and tanker semi-trailers,,3.70,3.70,1,,,,India
871639 - - Other,,3.70,3.70,5,,,,India
871640 - Other trailers and semi-trailers,"11,009",3.70,3.70,1,,,,India
871680 - Other vehicles,"51,006",2.70,2.70,1,,,,India
871690 - Parts,"1,871,789",2.80,2.80,4,,,,India
