Importer,Year,Value,Ad val. duties,Number of lines,"Korea, Republic of"
,(US$),Simple average,MFN duties,Pref. duties,"Korea, Republic of"
,MFN,Best,All items,Non ad val.,All items,Non ad val.,"Korea, Republic of"
854099 - - Other,,2.70,2.70,1,,,,"Korea, Republic of"
"854110 - Diodes, other than photosensitive or light emitting diodes","1,632,031",0.00,0.00,1,,,,"Korea, Republic of"
854121 - - With a dissipation rate of less than 1 W,"10,077",0.00,0.00,1,,,,"Korea, Republic of"
854129 - - Other,"386,024",0.00,0.00,1,,,,"Korea, Republic of"
"854130 - Thyristors, diacs and triacs, other than photosensitive devices","192,159",0.00,0.00,1,,,,"Korea, Republic of"
"854140 - Photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes","3,160,851",0.00,0.00,2,,,,"Korea, Republic of"
854150 - Other semiconductor devices,"12,962",0.00,0.00,1,,,,"Korea, Republic of"
854160 - Mounted piezo-electric crystals,"5,532",0.00,0.00,1,,,,"Korea, Republic of"
854190 - Parts,"145,325",0.00,0.00,1,,,,"Korea, Republic of"
"854212 - - Cards incorporating an electronic integrated circuit (""smart"" cards)","6,785",0.00,0.00,1,,,,"Korea, Republic of"
854213 - - Metal oxide semiconductors (MOS technology),"1,507,791",0.00,0.00,18,,,,"Korea, Republic of"
854214 - - Circuits obtained by bipolar technology,"1,088",0.00,0.00,7,,,,"Korea, Republic of"
"854219 - - Other, including circuits obtained by a combination of bipolar and MOS technologies (BIMOS technology)","50,061",0.00,0.00,7,,,,"Korea, Republic of"
854230 - Other monolithic integrated circuits,"131,892",0.00,0.00,7,,,,"Korea, Republic of"
854240 - Hybrid integrated circuits,"8,408",0.00,0.00,1,,,,"Korea, Republic of"
854250 - Electronic microassemblies,"95,384",0.00,0.00,1,,,,"Korea, Republic of"
854290 - Parts,"19,545",0.00,0.00,1,,,,"Korea, Republic of"
854311 - - Ion implanters for doping semiconductor materials,,0.00,0.00,1,,,,"Korea, Republic of"
854319 - - Other,,4.00,4.00,1,,,,"Korea, Republic of"
854320 - Signal generators,"13,847",3.70,3.70,1,,,,"Korea, Republic of"
"854330 - Machines and apparatus for electroplating, electrolysis or electrophoresis","8,076",1.85,1.85,2,,,,"Korea, Republic of"
854340 - Electric fence energisers,,3.70,3.70,1,,,,"Korea, Republic of"
854381 - - Proximity cards and tags,,0.00,0.00,1,,,,"Korea, Republic of"
854389 - - Other,"785,453",2.02,2.02,11,,,,"Korea, Republic of"
854390 - Parts,"69,044",1.48,1.48,5,,,,"Korea, Republic of"
854411 - - Of copper,"65,015",3.70,3.70,2,,,,"Korea, Republic of"
854419 - - Other,"50,992",3.70,3.70,2,,,,"Korea, Republic of"
854420 - Co-axial cable and other co-axial electric conductors,"266,762",3.70,3.70,1,,,,"Korea, Republic of"
"854430 - Ignition wiring sets and other wiring sets of a kind used in vehicles, aircraft or ships","281,956",1.85,1.85,2,,,,"Korea, Republic of"
854441 - - Fitted with connectors,"592,861",1.65,1.65,2,,,,"Korea, Republic of"
854449 - - Other,"680,297",1.85,1.85,2,,,,"Korea, Republic of"
854451 - - Fitted with connectors,"71,966",1.65,1.65,2,,,,"Korea, Republic of"
854459 - - Other,"182,986",3.70,3.70,3,,,,"Korea, Republic of"
"854460 - Other electric conductors, for a voltage exceeding 1,000 V","30,719",3.70,3.70,2,,,,"Korea, Republic of"
854470 - Optical fibre cables,"3,978,010",0.00,0.00,1,,,,"Korea, Republic of"
854511 - - Of a kind used for furnaces,"1,217",2.70,2.70,1,,,,"Korea, Republic of"
854519 - - Other,"79,904",2.70,2.70,2,,,,"Korea, Republic of"
854520 - Brushes,"75,507",2.70,2.70,1,,,,"Korea, Republic of"
854590 - Other,"3,577",2.20,2.20,2,,,,"Korea, Republic of"
854610 - Of glass,"4,075",3.70,3.70,1,,,,"Korea, Republic of"
854620 - Of ceramics,"738,342",4.70,4.70,3,,,,"Korea, Republic of"
854690 - Other,"71,044",3.70,3.70,2,,,,"Korea, Republic of"
854710 - Insulating fittings of ceramics,"4,195",4.70,4.70,2,,,,"Korea, Republic of"
854720 - Insulating fittings of plastics,"823,677",3.70,3.70,1,,,,"Korea, Republic of"
854790 - Other,"64,812",3.70,3.70,1,,,,"Korea, Republic of"
"854810 - Waste and scrap of primary cells, primary batteries and electric accumulators; spent primary cells, spent primary batteries and spent electric accumulators",,1.98,1.98,5,,,,"Korea, Republic of"
854890 - Other,"156,360",1.35,1.35,2,,,,"Korea, Republic of"
,1999,"178,171,505",3.03,3.03,684,,,,"Korea, Republic of"
850110 - Motors of an output not exceeding 37.5 W,"1,899,305",3.20,3.20,4,,,,"Korea, Republic of"
850120 - Universal AC/DC motors of an output exceeding 37.5 W,"960,129",1.35,1.35,2,,,,"Korea, Republic of"
850131 - - Of an output not exceeding 750 W,"1,310,771",1.35,1.35,2,,,,"Korea, Republic of"
850132 - - Of an output exceeding 750 W but not exceeding 75 kW,"184,529",1.80,1.80,3,,,,"Korea, Republic of"
850133 - - Of an output exceeding 75 kW but not exceeding 375 kW,"146,715",1.35,1.35,2,,,,"Korea, Republic of"
850134 - - Of an output exceeding 375 kW,"232,074",2.03,2.03,4,,,,"Korea, Republic of"
"850140 - Other AC motors, single-phase","49,996",1.80,1.80,3,,,,"Korea, Republic of"
850151 - - Of an output not exceeding 750 W,"4,250,629",1.35,1.35,2,,,,"Korea, Republic of"
850152 - - Of an output exceeding 750 W but not exceeding 75 kW,"10,784,350",2.03,2.03,4,,,,"Korea, Republic of"
850153 - - Of an output exceeding 75 kW,"4,212,058",2.16,2.16,5,,,,"Korea, Republic of"
850161 - - Of an output not exceeding 75 kVA,"3,123",1.80,1.80,3,,,,"Korea, Republic of"
850162 - - Of an output exceeding 75 kVA but not exceeding 375 kVA,"26,932",1.35,1.35,2,,,,"Korea, Republic of"
850163 - - Of an output exceeding 375 kVA but not exceeding 750 kVA,"24,609",1.35,1.35,2,,,,"Korea, Republic of"
850164 - - Of an output exceeding 750 kVA,"1,693,546",2.70,2.70,1,,,,"Korea, Republic of"
850211 - - Of an output not exceeding 75 kVA,"46,734",1.80,1.80,3,,,,"Korea, Republic of"
850212 - - Of an output exceeding 75 kVA but not exceeding 375 kVA,"2,622",1.35,1.35,2,,,,"Korea, Republic of"
850213 - - Of an output exceeding 375 kVA,,2.03,2.03,4,,,,"Korea, Republic of"
850220 - Generating sets with spark-ignition internal combustion piston engines,"619,922",2.16,2.16,5,,,,"Korea, Republic of"
850231 - - Wind-powered,,2.70,2.70,1,,,,"Korea, Republic of"
850239 - - Other,"13,471",1.80,1.80,3,,,,"Korea, Republic of"
850240 - Electric rotary converters,"29,980",1.35,1.35,2,,,,"Korea, Republic of"
850300 Parts suitable for use solely or principally with the machines of heading No. 85.01 or 85.02,"6,417,711",2.70,2.70,3,,,,"Korea, Republic of"
850410 - Ballasts for discharge lamps or tubes,"7,162",2.47,2.47,3,,,,"Korea, Republic of"
850421 - - Having a power handling capacity not exceeding 650 kVA,"6,555",3.70,3.70,1,,,,"Korea, Republic of"
"850422 - - Having a power handling capacity exceeding 650 kVA but not exceeding 10,000 kVA",,3.70,3.70,2,,,,"Korea, Republic of"
"850423 - - Having a power handling capacity exceeding 10,000 kVA",,3.70,3.70,1,,,,"Korea, Republic of"
850431 - - Having a power handling capacity not exceeding 1 kVA,"261,809",2.78,2.78,4,,,,"Korea, Republic of"
850432 - - Having a power handling capacity exceeding 1 kVA but not exceeding 16 kVA,"26,868",2.47,2.47,3,,,,"Korea, Republic of"
850433 - - Having a power handling capacity exceeding 16 kVA but not exceeding 500 kVA,"28,126",1.85,1.85,2,,,,"Korea, Republic of"
850434 - - Having a power handling capacity exceeding 500 kVA,,3.70,3.70,1,,,,"Korea, Republic of"
850440 - Static converters,"4,962,975",2.20,2.20,9,,,,"Korea, Republic of"
850450 - Other inductors,"42,642",1.63,1.63,3,,,,"Korea, Republic of"
850490 - Parts,"429,968",1.64,1.64,5,,,,"Korea, Republic of"
850511 - - Of metal,"146,886",2.20,2.20,1,,,,"Korea, Republic of"
850519 - - Other,"1,171,846",2.20,2.20,2,,,,"Korea, Republic of"
"850520 - Electro-magnetic couplings, clutches and brakes","53,971",2.20,2.20,1,,,,"Korea, Republic of"
850530 - Electro-magnetic lifting heads,,2.20,2.20,1,,,,"Korea, Republic of"
"850590 - Other, including parts","234,184",1.80,1.80,3,,,,"Korea, Republic of"
850610 - Manganese dioxide,"3,133",4.70,4.70,6,,,,"Korea, Republic of"
850630 - Mercuric oxide,,4.70,4.70,3,,,,"Korea, Republic of"
850640 - Silver oxide,,4.70,4.70,3,,,,"Korea, Republic of"
850650 - Lithium,"9,816",4.70,4.70,3,,,,"Korea, Republic of"
850660 - Air-zinc,,4.70,4.70,3,,,,"Korea, Republic of"
850680 - Other,394,3.53,3.53,4,,,,"Korea, Republic of"
850690 - Parts,,4.70,4.70,1,,,,"Korea, Republic of"
"850710 - Lead-acid, of a kind used for starting piston engines","20,175",2.96,2.96,5,,,,"Korea, Republic of"
850720 - Other lead-acid accumulators,"33,455",2.96,2.96,5,,,,"Korea, Republic of"
850730 - Nickel-cadmium,"2,249",1.95,1.95,4,,,,"Korea, Republic of"
850740 - Nickel-iron,,1.35,1.35,2,,,,"Korea, Republic of"
850780 - Other accumulators,"65,609",1.80,1.80,3,,,,"Korea, Republic of"
850790 - Parts,"32,282",2.03,2.03,4,,,,"Korea, Republic of"
850810 - Drills of all kinds,"99,299",2.70,2.70,3,,,,"Korea, Republic of"
850820 - Saws,"24,012",2.70,2.70,3,,,,"Korea, Republic of"
850880 - Other tools,"12,651",2.70,2.70,8,,,,"Korea, Republic of"
850890 - Parts,"44,550",2.70,2.70,1,,,,"Korea, Republic of"
850910 - Vacuum cleaners,"3,069",2.20,2.20,2,,,,"Korea, Republic of"
850920 - Floor polishers,"565,396",2.20,2.20,1,,,,"Korea, Republic of"
850930 - Kitchen waste disposers,,2.20,2.20,1,,,,"Korea, Republic of"
850940 - Food grinders and mixers; fruit or vegetable juice extractors,"4,731,701",2.20,2.20,1,,,,"Korea, Republic of"
850980 - Other appliances,"4,114",2.20,2.20,1,,,,"Korea, Republic of"
850990 - Parts,"25,760",2.20,2.20,2,,,,"Korea, Republic of"
851010 - Shavers,,2.20,2.20,1,,,,"Korea, Republic of"
851020 - Hair clippers,,2.20,2.20,1,,,,"Korea, Republic of"
851030 - Hair-removing appliances,,2.20,2.20,1,,,,"Korea, Republic of"
851090 - Parts,693,2.20,2.20,1,,,,"Korea, Republic of"
851110 - Sparking plugs,"2,560,376",1.60,1.60,2,,,,"Korea, Republic of"
851120 - Ignition magnetos; magneto-dynamos; magnetic flywheels,"34,776",1.60,1.60,2,,,,"Korea, Republic of"
851130 - Distributors; ignition coils,"1,123,652",1.60,1.60,2,,,,"Korea, Republic of"
851140 - Starter motors and dual purpose starter-generators,"588,545",1.60,1.60,2,,,,"Korea, Republic of"
851150 - Other generators,"128,597",1.60,1.60,2,,,,"Korea, Republic of"
851180 - Other equipment,"518,182",1.60,1.60,2,,,,"Korea, Republic of"
851190 - Parts,"5,933,399",3.20,3.20,1,,,,"Korea, Republic of"
851210 - Lighting or visual signalling equipment of a kind used on bicycles,"74,946",2.70,2.70,1,,,,"Korea, Republic of"
851220 - Other lighting or visual signalling equipment,"5,249,531",2.70,2.70,1,,,,"Korea, Republic of"
851230 - Sound signalling equipment,"3,581",2.70,2.70,1,,,,"Korea, Republic of"
"851240 - Windscreen wipers, defrosters and demisters","1,081,873",2.70,2.70,1,,,,"Korea, Republic of"
851290 - Parts,"3,120,795",2.70,2.70,1,,,,"Korea, Republic of"
851310 - Lamps,"27,103",5.70,5.70,1,,,,"Korea, Republic of"
851390 - Parts,437,5.70,5.70,1,,,,"Korea, Republic of"
851410 - Resistance heated furnaces and ovens,"18,054",1.73,1.73,3,,,,"Korea, Republic of"
851420 - Induction or dielectric furnaces and ovens,,1.73,1.73,3,,,,"Korea, Republic of"
851430 - Other furnaces and ovens,"11,585",1.10,1.10,4,,,,"Korea, Republic of"
851440 - Other induction or dielectric heating equipment,"4,594",2.20,2.20,1,,,,"Korea, Republic of"
851490 - Parts,"27,764",1.50,1.50,2,,,,"Korea, Republic of"
851511 - - Soldering irons and guns,"5,180",2.70,2.70,1,,,,"Korea, Republic of"
851519 - - Other,,2.70,2.70,1,,,,"Korea, Republic of"
851521 - - Fully or partly automatic,"94,684",2.70,2.70,1,,,,"Korea, Republic of"
851529 - - Other,"9,784",2.70,2.70,2,,,,"Korea, Republic of"
851531 - - Fully or partly automatic,"98,553",2.70,2.70,1,,,,"Korea, Republic of"
851539 - - Other,"47,086",2.70,2.70,3,,,,"Korea, Republic of"
851580 - Other machines and apparatus,"182,355",2.34,2.34,5,,,,"Korea, Republic of"
851590 - Parts,"324,967",1.80,1.80,2,,,,"Korea, Republic of"
851610 - Electric instantaneous or storage water heaters and immersion heaters,"29,757",2.70,2.70,4,,,,"Korea, Republic of"
851621 - - Storage heating radiators,,2.70,2.70,1,,,,"Korea, Republic of"
851629 - - Other,714,2.70,2.70,4,,,,"Korea, Republic of"
851631 - - Hair dryers,"3,293",2.70,2.70,2,,,,"Korea, Republic of"
851632 - - Other hair-dressing apparatus,,2.70,2.70,1,,,,"Korea, Republic of"
851633 - - Hand-drying apparatus,,2.70,2.70,1,,,,"Korea, Republic of"
851640 - Electric smoothing irons,"45,807",2.70,2.70,2,,,,"Korea, Republic of"
851650 - Microwave ovens,"20,314",5.00,5.00,1,,,,"Korea, Republic of"
"851660 - Other ovens; cookers, cooking plates, boiling rings, grillers and roasters","19,983",2.70,2.70,6,,,,"Korea, Republic of"
851671 - - Coffee or tea makers,,2.70,2.70,1,,,,"Korea, Republic of"
851672 - - Toasters,,2.70,2.70,1,,,,"Korea, Republic of"
851679 - - Other,"120,518",2.70,2.70,3,,,,"Korea, Republic of"
851680 - Electric heating resistors,"5,276",1.80,1.80,3,,,,"Korea, Republic of"
851690 - Parts,"28,659",2.70,2.70,1,,,,"Korea, Republic of"
851711 - - Line telephone sets with cordless handsets,"20,676",1.90,1.90,1,,,,"Korea, Republic of"
851719 - - Other,"791,363",2.70,2.70,2,,,,"Korea, Republic of"
851721 - - Facsimile machines,"2,142",1.90,1.90,1,,,,"Korea, Republic of"
851722 - - Teleprinters,"57,328",1.90,1.90,1,,,,"Korea, Republic of"
851730 - Telephonic or telegraphic switching apparatus,"3,304",1.90,1.90,1,,,,"Korea, Republic of"
"851750 - Other apparatus, for carrier-current line systems or for digital line systems","768,086",1.50,1.50,2,,,,"Korea, Republic of"
851780 - Other apparatus,"263,685",1.90,1.90,2,,,,"Korea, Republic of"
851790 - Parts,"1,593,405",1.50,1.50,4,,,,"Korea, Republic of"
851810 - Microphones and stands therefor,"18,715",1.13,1.13,3,,,,"Korea, Republic of"
"851821 - - Single loudspeakers, mounted in their enclosures","77,269",2.25,2.25,2,,,,"Korea, Republic of"
"851822 - - Multiple loudspeakers, mounted in the same enclosure","6,896",2.25,2.25,2,,,,"Korea, Republic of"
851829 - - Other,"299,250",1.30,1.30,3,,,,"Korea, Republic of"
"851830 - Headphones, earphones and combined microphone/speaker sets","8,878",1.00,1.00,3,,,,"Korea, Republic of"
851840 - Audio-frequency electric amplifiers,"2,835",3.00,3.00,4,,,,"Korea, Republic of"
851850 - Electric sound amplifier sets,"1,513",1.00,1.00,2,,,,"Korea, Republic of"
851890 - Parts,"68,913",2.00,2.00,1,,,,"Korea, Republic of"
851910 - Coin- or disc-operated record-players,,6.00,6.00,1,,,,"Korea, Republic of"
851921 - - Without loudspeaker,,2.00,2.00,1,,,,"Korea, Republic of"
851929 - - Other,,2.00,2.00,1,,,,"Korea, Republic of"
851931 - - With automatic record changing mechanism,,2.00,2.00,1,,,,"Korea, Republic of"
851939 - - Other,,2.00,2.00,1,,,,"Korea, Republic of"
851940 - Transcribing machines,,5.00,5.00,1,,,,"Korea, Republic of"
851992 - - Pocket-size cassette-players,,0.00,0.00,1,,,,"Korea, Republic of"
"851993 - - Other, cassette-type",,5.50,5.50,4,,,,"Korea, Republic of"
851999 - - Other,"10,029",7.67,7.67,3,,,,"Korea, Republic of"
852010 - Dictating machines not capable of operating without an external source of power,,4.00,4.00,1,,,,"Korea, Republic of"
852020 - Telephone answering machines,,1.30,1.30,1,,,,"Korea, Republic of"
852032 - - Digital audio type,,2.17,2.17,6,,,,"Korea, Republic of"
"852033 - - Other, cassette-type",,1.00,1.00,4,,,,"Korea, Republic of"
852039 - - Other,,4.50,4.50,2,,,,"Korea, Republic of"
852090 - Other,96,1.00,1.00,2,,,,"Korea, Republic of"
852110 - Magnetic tape-type,"872,373",7.33,7.33,3,,,,"Korea, Republic of"
852190 - Other,"2,142",14.00,14.00,1,,,,"Korea, Republic of"
852210 - Pick-up cartridges,,4.00,4.00,1,,,,"Korea, Republic of"
852290 - Other,"109,583",1.53,1.53,6,,,,"Korea, Republic of"
852311 - - Of a width not exceeding 4 mm,469,0.80,0.80,1,,,,"Korea, Republic of"
852312 - - Of a width exceeding 4 mm but not exceeding 6.5 mm,"8,302",1.00,1.00,1,,,,"Korea, Republic of"
852313 - - Of a width exceeding 6.5 mm,938,1.00,1.00,1,,,,"Korea, Republic of"
852320 - Magnetic discs,224,0.67,0.67,3,,,,"Korea, Republic of"
852330 - Cards incorporating a magnetic stripe,"5,265",3.50,3.50,1,,,,"Korea, Republic of"
852390 - Other,107,1.00,1.00,1,,,,"Korea, Republic of"
852410 - Gramophone records,"4,029",3.50,3.50,1,,,,"Korea, Republic of"
852431 - - For reproducing phenomena other than sound or image,"34,958",1.00,1.00,1,,,,"Korea, Republic of"
852432 - - For reproducing sound only,"1,414,610",3.50,3.50,1,,,,"Korea, Republic of"
852439 - - Other,"235,431",2.25,2.25,2,,,,"Korea, Republic of"
852440 - Magnetic tapes for reproducing phenomena other than sound or image,"13,013",0.63,0.63,3,,,,"Korea, Republic of"
852451 - - Of a width not exceeding 4 mm,"6,096",3.50,3.50,1,,,,"Korea, Republic of"
852452 - - Of a width exceeding 4 mm but not exceeding 6.5 mm,895,2.60,2.60,1,,,,"Korea, Republic of"
852453 - - Of a width exceeding 6.5 mm,"31,281",3.50,3.50,1,,,,"Korea, Republic of"
852460 - Cards incorporating a magnetic stripe,,3.50,3.50,1,,,,"Korea, Republic of"
852491 - - For reproducing phenomena other than sound or image,"25,621",0.50,0.50,2,,,,"Korea, Republic of"
852499 - - Other,"4,135",2.25,2.25,2,,,,"Korea, Republic of"
852510 - Transmission apparatus,"2,924,799",1.53,1.53,3,,,,"Korea, Republic of"
852520 - Transmission apparatus incorporating reception apparatus,"11,593,831",1.07,1.07,3,,,,"Korea, Republic of"
852530 - Television cameras,"301,967",3.95,3.95,2,,,,"Korea, Republic of"
852540 - Still image video cameras and other video camera recorders,"23,650",6.25,6.25,4,,,,"Korea, Republic of"
852610 - Radar apparatus,"191,521",1.85,1.85,2,,,,"Korea, Republic of"
852691 - - Radio navigational aid apparatus,"41,427",1.23,1.23,3,,,,"Korea, Republic of"
852692 - - Radio remote control apparatus,"16,562",1.85,1.85,2,,,,"Korea, Republic of"
852712 - - Pocket-size radio cassette-players,,12.00,12.00,2,,,,"Korea, Republic of"
852713 - - Other apparatus combined with sound recording or reproducing apparatus,714,12.00,12.00,3,,,,"Korea, Republic of"
852719 - - Other,501,0.00,0.00,1,,,,"Korea, Republic of"
852721 - - Combined with sound recording or reproducing apparatus,"671,175",12.67,12.67,6,,,,"Korea, Republic of"
852729 - - Other,"4,039",12.00,12.00,1,,,,"Korea, Republic of"
852731 - - Combined with sound recording or reproducing apparatus,,12.00,12.00,5,,,,"Korea, Republic of"
852732 - - Not combined with sound recording or reproducing apparatus but combined with a clock,,4.50,4.50,2,,,,"Korea, Republic of"
852739 - - Other,,9.00,9.00,3,,,,"Korea, Republic of"
852790 - Other apparatus,"18,054",3.90,3.90,3,,,,"Korea, Republic of"
852812 - - Colour,"81,170",13.45,13.45,19,,,,"Korea, Republic of"
852813 - - Black and white or other monochrome,,2.00,2.00,1,,,,"Korea, Republic of"
852821 - - Colour,"87,170",14.00,14.00,4,,,,"Korea, Republic of"
852822 - - Black and white or other monochrome,,14.00,14.00,1,,,,"Korea, Republic of"
852830 - Video projectors,"9,251",6.50,6.50,3,,,,"Korea, Republic of"
852910 - Aerials and aerial reflectors of all kinds; parts suitable for use therewith,"909,547",3.14,3.14,9,,,,"Korea, Republic of"
852990 - Other,"3,275,600",2.46,2.46,7,,,,"Korea, Republic of"
853010 - Equipment for railways or tramways,234,1.70,1.70,1,,,,"Korea, Republic of"
853080 - Other equipment,,1.70,1.70,1,,,,"Korea, Republic of"
853090 - Parts,"361,875",1.70,1.70,1,,,,"Korea, Republic of"
853110 - Burglar or fire alarms and similar apparatus,"16,509",1.65,1.65,4,,,,"Korea, Republic of"
853120 - Indicator panels incorporating liquid crystal devices (LCD) or light emitting diodes (LED),"193,386",0.83,0.83,4,,,,"Korea, Republic of"
853180 - Other apparatus,"14,708",1.00,1.00,3,,,,"Korea, Republic of"
853190 - Parts,"447,329",1.37,1.37,3,,,,"Korea, Republic of"
853210 - Fixed capacitors designed for use in 50/60 Hz circuits and having a reactive power handling capacity of not less than 0.5 kvar (power capacitors),"14,633",0.90,0.90,1,,,,"Korea, Republic of"
853221 - - Tantalum,,1.30,1.30,1,,,,"Korea, Republic of"
853222 - - Aluminium electrolytic,"8,054,429",1.30,1.30,1,,,,"Korea, Republic of"
"853223 - - Ceramic dielectric, single layer","873,332",0.90,0.90,1,,,,"Korea, Republic of"
"853224 - - Ceramic dielectric, multilayer","13,898",0.90,0.90,1,,,,"Korea, Republic of"
853225 - - Dielectric of paper or plastics,"2,371,915",0.90,0.90,1,,,,"Korea, Republic of"
853229 - - Other,"8,100",0.90,0.90,1,,,,"Korea, Republic of"
853230 - Variable or adjustable (pre-set) capacitors,"1,535",1.30,1.30,1,,,,"Korea, Republic of"
853290 - Parts,"11,830",1.20,1.20,1,,,,"Korea, Republic of"
"853310 - Fixed carbon resistors, composition or film types","69,723",0.90,0.90,1,,,,"Korea, Republic of"
853321 - - For a power handling capacity not exceeding 20 W,"8,101,164",0.90,0.90,1,,,,"Korea, Republic of"
853329 - - Other,"244,106",0.90,0.90,1,,,,"Korea, Republic of"
853331 - - For a power handling capacity not exceeding 20 W,"144,999",0.90,0.90,1,,,,"Korea, Republic of"
853339 - - Other,"1,057,467",0.90,0.90,1,,,,"Korea, Republic of"
"853340 - Other variable resistors, including rheostats and potentiometers","853,018",0.90,0.90,2,,,,"Korea, Republic of"
853390 - Parts,,0.90,0.90,1,,,,"Korea, Republic of"
853400 Printed circuits,"1,470,211",1.30,1.30,3,,,,"Korea, Republic of"
853510 - Fuses,"15,848",4.60,4.60,1,,,,"Korea, Republic of"
853521 - - For a voltage of less than 72.5 kV,,4.60,4.60,1,,,,"Korea, Republic of"
853529 - - Other,"24,417",4.60,4.60,1,,,,"Korea, Republic of"
853530 - Isolating switches and make-and-break switches,"1,905,849",4.60,4.60,2,,,,"Korea, Republic of"
"853540 - Lightning arresters, voltage limiters and surge suppressors","6,267",4.60,4.60,1,,,,"Korea, Republic of"
853590 - Other,"31,707",2.70,2.70,1,,,,"Korea, Republic of"
853610 - Fuses,"10,679",2.30,2.30,3,,,,"Korea, Republic of"
853620 - Automatic circuit breakers,"120,945",2.30,2.30,2,,,,"Korea, Republic of"
853630 - Other apparatus for protecting electrical circuits,"193,354",2.30,2.30,3,,,,"Korea, Republic of"
853641 - - For a voltage not exceeding 60 V,"1,465,980",2.30,2.30,2,,,,"Korea, Republic of"
853649 - - Other,"1,437,769",2.30,2.30,1,,,,"Korea, Republic of"
853650 - Other switches,"4,681,151",1.66,1.66,7,,,,"Korea, Republic of"
853661 - - Lamp-holders,"27,764",2.30,2.30,2,,,,"Korea, Republic of"
853669 - - Other,"466,375",1.30,1.30,3,,,,"Korea, Republic of"
853690 - Other apparatus,"2,693,322",1.35,1.35,4,,,,"Korea, Republic of"
"853710 - For a voltage not exceeding 1,000 V","265,688",2.10,2.10,3,,,,"Korea, Republic of"
"853720 - For a voltage exceeding 1,000 V","31,398",2.10,2.10,2,,,,"Korea, Republic of"
"853810 - Boards, panels, consoles, desks, cabinets and other bases for the goods of heading No. 85.37, not equipped with their apparatus","752,750",2.20,2.20,1,,,,"Korea, Republic of"
853890 - Other,"3,092,968",2.45,2.45,4,,,,"Korea, Republic of"
853910 - Sealed beam lamp units,"93,565",1.35,1.35,2,,,,"Korea, Republic of"
853921 - - Tungsten halogen,"125,314",2.70,2.70,3,,,,"Korea, Republic of"
"853922 - - Other, of a power not exceeding 200 W and for a voltage exceeding 100 V","20,687",2.70,2.70,2,,,,"Korea, Republic of"
853929 - - Other,"284,606",2.70,2.70,3,,,,"Korea, Republic of"
"853931 - - Fluorescent, hot cathode","127,030",2.70,2.70,2,,,,"Korea, Republic of"
853932 - - Mercury or sodium vapour lamps; metal halide lamps,"908,481",2.70,2.70,3,,,,"Korea, Republic of"
853939 - - Other,"266,701",2.70,2.70,1,,,,"Korea, Republic of"
853941 - - Arc-lamps,,2.70,2.70,1,,,,"Korea, Republic of"
853949 - - Other,,2.70,2.70,2,,,,"Korea, Republic of"
853990 - Parts,"552,181",2.70,2.70,2,,,,"Korea, Republic of"
854011 - - Colour,"1,760,551",14.00,14.00,5,,,,"Korea, Republic of"
854012 - - Black and white or other monochrome,714,7.50,7.50,1,,,,"Korea, Republic of"
854020 - Television camera tubes; image converters and intensifiers; other photo-cathode tubes,,2.70,2.70,2,,,,"Korea, Republic of"
"854040 - Data/graphic display tubes, colour, with a phosphor dot screen pitch smaller than 0.4 mm","1,012",2.60,2.60,1,,,,"Korea, Republic of"
"854050 - Data/graphic display tubes, black and white or other monochrome","34,457",2.60,2.60,1,,,,"Korea, Republic of"
854060 - Other cathode-ray tubes,,2.60,2.60,1,,,,"Korea, Republic of"
854071 - - Magnetrons,,2.70,2.70,1,,,,"Korea, Republic of"
854072 - - Klystrons,,2.70,2.70,1,,,,"Korea, Republic of"
854079 - - Other,,2.70,2.70,1,,,,"Korea, Republic of"
854081 - - Receiver or amplifier valves and tubes,"106,695",2.70,2.70,1,,,,"Korea, Republic of"
854089 - - Other,"18,790",2.70,2.70,1,,,,"Korea, Republic of"
854091 - - Of cathode-ray tubes,"25,008,462",2.70,2.70,1,,,,"Korea, Republic of"
854099 - - Other,"613,356",2.70,2.70,1,,,,"Korea, Republic of"
"854110 - Diodes, other than photosensitive or light emitting diodes","880,356",0.00,0.00,1,,,,"Korea, Republic of"
854121 - - With a dissipation rate of less than 1 W,"3,464",0.00,0.00,1,,,,"Korea, Republic of"
854129 - - Other,"49,058",0.00,0.00,1,,,,"Korea, Republic of"
"854130 - Thyristors, diacs and triacs, other than photosensitive devices","110,798",0.00,0.00,1,,,,"Korea, Republic of"
"854140 - Photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes","2,134,661",0.00,0.00,2,,,,"Korea, Republic of"
854150 - Other semiconductor devices,,0.00,0.00,1,,,,"Korea, Republic of"
854160 - Mounted piezo-electric crystals,"4,892",0.00,0.00,1,,,,"Korea, Republic of"
854190 - Parts,"121,915",0.00,0.00,1,,,,"Korea, Republic of"
"854212 - - Cards incorporating an electronic integrated circuit (""smart"" cards)","4,338",0.00,0.00,1,,,,"Korea, Republic of"
854213 - - Metal oxide semiconductors (MOS technology),"765,816",0.00,0.00,18,,,,"Korea, Republic of"
854214 - - Circuits obtained by bipolar technology,"1,311",0.00,0.00,7,,,,"Korea, Republic of"
"854219 - - Other, including circuits obtained by a combination of bipolar and MOS technologies (BIMOS technology)","80,850",0.00,0.00,7,,,,"Korea, Republic of"
