Importer,Year,Value,Ad val. duties,Number of lines,European Union
,(US$),Simple average,MFN duties,Pref. duties,European Union
,MFN,Best,All items,Non ad val.,All items,Non ad val.,European Union
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","1,449,523",10.00,10.00,10,,,,European Union
"392630 - Fittings for furniture, coachwork or the like","3,548,816",10.00,10.00,2,,,,European Union
392640 - Statuettes and other ornamental articles,"2,538,186",10.00,10.00,13,,,,European Union
392690 - Other,"156,652,129",10.00,10.00,16,,,,European Union
,2015,"1,899,891,739",9.11,9.11,411,,,,European Union
390110 - Polyethylene having a specific gravity of less than 0.94,"113,708,427",7.50,7.50,2,,,,European Union
390120 - Polyethylene having a specific gravity of 0.94 or more,"19,626,811",7.50,7.50,1,,,,European Union
390130 - Ethylene-vinyl acetate copolymers,"31,357,897",7.50,7.50,1,,,,European Union
390190 - Other,"53,856,638",7.50,7.50,2,,,,European Union
390210 - Polypropylene,"24,270,178",7.50,7.50,1,,,,European Union
390220 - Polyisobutylene,"7,255,455",7.50,7.50,1,,,,European Union
390230 - Propylene copolymers,"15,656,817",7.50,7.50,1,,,,European Union
390290 - Other,"7,471,481",7.50,7.50,1,,,,European Union
390311 -- Expansible,"298,445",7.50,7.50,1,,,,European Union
390319 -- Other,"587,316",7.50,7.50,2,,,,European Union
390320 - Styrene-acrylonitrile (SAN) copolymers,"1,922,338",7.50,7.50,1,,,,European Union
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"2,586,475",7.50,7.50,1,,,,European Union
390390 - Other,"5,182,916",7.50,7.50,3,,,,European Union
"390410 - Poly(vinyl chloride), not mixed with any other substances","5,873,096",7.50,7.50,2,,,,European Union
390421 -- Non-plasticised,"66,274,170",7.50,7.50,2,,,,European Union
390422 -- Plasticised,"10,092,629",7.50,7.50,2,,,,European Union
390430 - Vinyl chloride-vinyl acetate copolymers,"3,843,549",7.50,7.50,2,,,,European Union
390440 - Other vinyl chloride copolymers,"17,521,170",7.50,7.50,1,,,,European Union
390450 - Vinylidene chloride polymers,"12,777,545",7.50,7.50,2,,,,European Union
390461 -- Polytetrafluoroethylene,"7,844,878",7.50,7.50,1,,,,European Union
390469 -- Other,"3,949,679",7.50,7.50,2,,,,European Union
390490 - Other,"70,282,892",7.50,7.50,1,,,,European Union
390512 -- In aqueous dispersion,"4,857,182",7.50,7.50,3,,,,European Union
390519 -- Other,"334,766",7.50,7.50,3,,,,European Union
390521 -- In aqueous dispersion,"595,978",7.50,7.50,1,,,,European Union
390529 -- Other,"58,597,408",7.50,7.50,1,,,,European Union
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups","4,159,819",7.50,7.50,1,,,,European Union
390591 -- Copolymers,"1,517,922",7.50,7.50,1,,,,European Union
390599 -- Other,"20,958,459",7.50,7.50,2,,,,European Union
390610 - Poly(methyl methacrylate),"8,317,661",7.50,7.50,2,,,,European Union
390690 - Other,"98,608,378",7.50,7.50,4,,,,European Union
390710 - Polyacetals,"6,188,777",7.50,7.50,1,,,,European Union
390720 - Other polyethers,"80,955,921",7.50,7.50,2,,,,European Union
390730 - Epoxide resins,"31,494,387",7.50,7.50,2,,,,European Union
390740 - Polycarbonates,"66,180,393",7.50,7.50,1,,,,European Union
390750 - Alkyd resins,"1,508,944",7.50,7.50,1,,,,European Union
390760 - Poly(ethylene terephthalate),"1,267,127",7.50,7.50,3,,,,European Union
390770 - Poly(lactic acid),"32,643",7.50,7.50,1,,,,European Union
390791 -- Unsaturated,"16,338,185",7.50,7.50,6,,,,European Union
390799 -- Other,"22,363,917",7.50,7.50,3,,,,European Union
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","37,314,027",10.00,10.00,2,,,,European Union
390890 - Other,"14,976,689",10.00,10.00,3,,,,European Union
390910 - Urea resins; thiourea resins,"1,272,132",7.50,7.50,2,,,,European Union
390920 - Melamine resins,"2,692,090",7.50,7.50,2,,,,European Union
390930 - Other amino-resins,"19,006,728",7.50,7.50,2,,,,European Union
390940 - Phenolic resins,"20,616,201",7.50,7.50,7,,,,European Union
390950 - Polyurethanes,"89,475,364",7.50,7.50,1,,,,European Union
391000 Silicones in primary forms.,"74,120,054",7.50,7.50,3,,,,European Union
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","3,624,686",7.50,7.50,2,,,,European Union
391190 - Other,"12,370,731",7.50,7.50,2,,,,European Union
391211 -- Non-plasticised,"680,579",7.50,7.50,5,,,,European Union
391212 -- Plasticised,"108,575",7.50,7.50,4,,,,European Union
391220 - Cellulose nitrates (including collodions),"86,697",7.50,7.50,4,,,,European Union
391231 -- Carboxymethylcellulose and its salts,"20,032,227",7.50,7.50,1,,,,European Union
391239 -- Other,"76,425,132",7.50,7.50,6,,,,European Union
391290 - Other,"18,539,171",7.50,7.50,3,,,,European Union
"391310 - Alginic acid, its salts and esters","198,288",7.50,7.50,2,,,,European Union
391390 - Other,"7,194,355",7.50,7.50,5,,,,European Union
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.","6,659,930",7.50,7.50,3,,,,European Union
391510 - Of polymers of ethylene,"639,400",7.50,7.50,1,,,,European Union
391520 - Of polymers of styrene,"48,023",7.50,7.50,1,,,,European Union
391530 - Of polymers of vinyl chloride,"22,555,807",7.50,7.50,2,,,,European Union
391590 - Of other plastics,"34,119,365",7.50,7.50,17,,,,European Union
391610 - Of polymers of ethylene,"654,137",10.00,10.00,3,,,,European Union
391620 - Of polymers of vinyl chloride,"2,334,819",10.00,10.00,4,,,,European Union
391690 - Of other plastics,"5,753,087",10.00,10.00,17,,,,European Union
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"665,716",10.00,10.00,2,,,,European Union
391721 -- Of polymers of ethylene,"1,666,863",10.00,10.00,2,,,,European Union
391722 -- Of polymers of propylene,"1,210,118",10.00,10.00,1,,,,European Union
391723 -- Of polymers of vinyl chloride,"1,347,915",10.00,10.00,2,,,,European Union
391729 -- Of other plastics,"6,699,430",10.00,10.00,6,,,,European Union
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","2,757,132",10.00,10.00,1,,,,European Union
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","6,790,262",10.00,10.00,3,,,,European Union
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","1,384,023",10.00,10.00,1,,,,European Union
391739 -- Other,"10,335,475",10.00,10.00,3,,,,European Union
391740 - Fittings,"17,841,737",10.00,10.00,1,,,,European Union
391810 - Of polymers of vinyl chloride,"5,200,570",10.00,10.00,2,,,,European Union
391890 - Of other plastics,"2,525,961",10.00,10.00,3,,,,European Union
391910 - In rolls of a width not exceeding 20 cm,"5,024,223",10.00,10.00,1,,,,European Union
391990 - Other,"40,994,965",10.00,10.00,3,,,,European Union
392010 - Of polymers of ethylene,"24,902,913",10.00,10.00,6,,,,European Union
392020 - Of polymers of propylene,"16,886,995",10.00,10.00,3,,,,European Union
392030 - Of polymers of styrene,"2,857,686",10.00,10.00,3,,,,European Union
392043 -- Containing by weight not less than 6 % of plasticisers,"2,153,540",10.00,10.00,1,,,,European Union
392049 -- Other,"3,582,809",10.00,10.00,1,,,,European Union
392051 -- Of poly(methyl methacrylate),"6,022,339",10.00,10.00,6,,,,European Union
392059 -- Other,"1,314,470",10.00,10.00,6,,,,European Union
392061 -- Of polycarbonates,"1,912,216",10.00,10.00,3,,,,European Union
392062 -- Of poly(ethylene terephthalate),"5,095,589",10.00,10.00,3,,,,European Union
392063 -- Of unsaturated polyesters,"268,712",10.00,10.00,3,,,,European Union
392069 -- Of other polyesters,"6,667,852",10.00,10.00,12,,,,European Union
392071 -- Of regenerated cellulose,"1,016,066",10.00,10.00,7,,,,European Union
392073 -- Of cellulose acetate,"514,946",10.00,10.00,9,,,,European Union
392079 -- Of other cellulose derivatives,"238,140",10.00,10.00,6,,,,European Union
392091 -- Of poly(vinyl butyral),"5,116,427",10.00,10.00,3,,,,European Union
392092 -- Of polyamides,"880,927",10.00,10.00,6,,,,European Union
392093 -- Of amino-resins,"152,881",10.00,10.00,3,,,,European Union
392094 -- Of phenolic resins,"249,203",10.00,10.00,3,,,,European Union
392099 -- Of other plastics,"25,162,826",10.00,10.00,19,,,,European Union
392111 -- Of polymers of styrene,"250,159",10.00,10.00,1,,,,European Union
392112 -- Of polymers of vinyl chloride,"1,200,601",10.00,10.00,1,,,,European Union
392113 -- Of polyurethanes,"12,602,594",10.00,10.00,2,,,,European Union
392114 -- Of regenerated cellulose,"1,506,551",10.00,10.00,1,,,,European Union
392119 -- Of other plastics,"10,970,436",10.00,10.00,1,,,,European Union
392190 - Other,"43,478,004",10.00,10.00,22,,,,European Union
"392210 - Baths, shower-baths, sinks and wash-basins","805,077",10.00,10.00,1,,,,European Union
392220 - Lavatory seats and covers,"820,335",10.00,10.00,1,,,,European Union
392290 - Other,"16,732,278",10.00,10.00,1,,,,European Union
"392310 - Boxes, cases, crates and similar articles","9,793,587",10.00,10.00,5,,,,European Union
392321 -- Of polymers of ethylene,"2,846,559",10.00,10.00,1,,,,European Union
392329 -- Of other plastics,"4,027,800",10.00,10.00,2,,,,European Union
"392330 - Carboys, bottles, flasks and similar articles","5,404,482",10.00,10.00,2,,,,European Union
"392340 - Spools, cops, bobbins and similar supports","2,453,998",10.00,10.00,1,,,,European Union
"392350 - Stoppers, lids, caps and other closures","15,719,860",10.00,10.00,2,,,,European Union
392390 - Other,"21,541,298",10.00,10.00,3,,,,European Union
392410 - Tableware and kitchenware,"2,003,727",10.00,10.00,2,,,,European Union
392490 - Other,"2,536,900",10.00,10.00,3,,,,European Union
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","101,669",10.00,10.00,1,,,,European Union
"392520 - Doors, windows and their frames and thresholds for doors","1,027,517",10.00,10.00,1,,,,European Union
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","307,055",10.00,10.00,1,,,,European Union
392590 - Other,"6,583,671",10.00,10.00,2,,,,European Union
392610 - Office or school supplies,"1,277,412",10.00,10.00,4,,,,European Union
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","1,157,295",10.00,10.00,10,,,,European Union
"392630 - Fittings for furniture, coachwork or the like","2,999,629",10.00,10.00,2,,,,European Union
392640 - Statuettes and other ornamental articles,"2,092,645",10.00,10.00,13,,,,European Union
392690 - Other,"142,192,710",10.00,10.00,16,,,,European Union
,2014,"1,950,532,560",9.11,9.11,411,,,,European Union
390110 - Polyethylene having a specific gravity of less than 0.94,"132,494,463",7.50,7.50,2,,,,European Union
390120 - Polyethylene having a specific gravity of 0.94 or more,"23,948,295",7.50,7.50,1,,,,European Union
390130 - Ethylene-vinyl acetate copolymers,"28,589,932",7.50,7.50,1,,,,European Union
390190 - Other,"52,414,139",7.50,7.50,2,,,,European Union
390210 - Polypropylene,"26,354,813",7.50,7.50,1,,,,European Union
390220 - Polyisobutylene,"6,820,723",7.50,7.50,1,,,,European Union
390230 - Propylene copolymers,"15,264,037",7.50,7.50,1,,,,European Union
390290 - Other,"5,678,768",7.50,7.50,1,,,,European Union
390311 -- Expansible,"577,536",7.50,7.50,1,,,,European Union
390319 -- Other,"1,102,676",7.50,7.50,2,,,,European Union
390320 - Styrene-acrylonitrile (SAN) copolymers,"1,977,694",7.50,7.50,1,,,,European Union
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"2,895,978",7.50,7.50,1,,,,European Union
390390 - Other,"5,184,590",7.50,7.50,3,,,,European Union
"390410 - Poly(vinyl chloride), not mixed with any other substances","12,943,218",7.50,7.50,2,,,,European Union
390421 -- Non-plasticised,"91,686,600",7.50,7.50,2,,,,European Union
390422 -- Plasticised,"11,739,405",7.50,7.50,2,,,,European Union
390430 - Vinyl chloride-vinyl acetate copolymers,"3,483,013",7.50,7.50,2,,,,European Union
390440 - Other vinyl chloride copolymers,"20,769,761",7.50,7.50,1,,,,European Union
390450 - Vinylidene chloride polymers,"15,084,354",7.50,7.50,2,,,,European Union
390461 -- Polytetrafluoroethylene,"5,998,906",7.50,7.50,1,,,,European Union
390469 -- Other,"4,232,165",7.50,7.50,2,,,,European Union
390490 - Other,"62,373,576",7.50,7.50,1,,,,European Union
390512 -- In aqueous dispersion,"5,641,070",7.50,7.50,3,,,,European Union
390519 -- Other,"322,726",7.50,7.50,3,,,,European Union
390521 -- In aqueous dispersion,"310,040",7.50,7.50,1,,,,European Union
390529 -- Other,"42,791,676",7.50,7.50,1,,,,European Union
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups","5,241,623",7.50,7.50,1,,,,European Union
390591 -- Copolymers,"829,778",7.50,7.50,1,,,,European Union
390599 -- Other,"18,712,933",7.50,7.50,2,,,,European Union
390610 - Poly(methyl methacrylate),"4,829,845",7.50,7.50,2,,,,European Union
390690 - Other,"81,889,892",7.50,7.50,4,,,,European Union
390710 - Polyacetals,"7,212,209",7.50,7.50,1,,,,European Union
390720 - Other polyethers,"87,564,810",7.50,7.50,2,,,,European Union
390730 - Epoxide resins,"25,752,828",7.50,7.50,2,,,,European Union
390740 - Polycarbonates,"80,844,000",7.50,7.50,1,,,,European Union
390750 - Alkyd resins,"1,473,429",7.50,7.50,1,,,,European Union
390760 - Poly(ethylene terephthalate),"2,602,260",7.50,7.50,3,,,,European Union
390770 - Poly(lactic acid),"36,536",7.50,7.50,1,,,,European Union
390791 -- Unsaturated,"13,401,064",7.50,7.50,6,,,,European Union
390799 -- Other,"24,764,999",7.50,7.50,3,,,,European Union
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","38,553,583",10.00,10.00,2,,,,European Union
390890 - Other,"19,619,298",10.00,10.00,3,,,,European Union
390910 - Urea resins; thiourea resins,"1,173,496",7.50,7.50,2,,,,European Union
390920 - Melamine resins,"2,908,027",7.50,7.50,2,,,,European Union
390930 - Other amino-resins,"23,166,946",7.50,7.50,2,,,,European Union
390940 - Phenolic resins,"25,932,842",7.50,7.50,7,,,,European Union
390950 - Polyurethanes,"88,933,636",7.50,7.50,1,,,,European Union
391000 Silicones in primary forms.,"75,967,872",7.50,7.50,3,,,,European Union
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","3,382,246",7.50,7.50,2,,,,European Union
391190 - Other,"14,416,563",7.50,7.50,2,,,,European Union
391211 -- Non-plasticised,"807,862",7.50,7.50,5,,,,European Union
391212 -- Plasticised,"92,394",7.50,7.50,4,,,,European Union
391220 - Cellulose nitrates (including collodions),"78,962",7.50,7.50,4,,,,European Union
391231 -- Carboxymethylcellulose and its salts,"17,398,783",7.50,7.50,1,,,,European Union
391239 -- Other,"66,695,853",7.50,7.50,6,,,,European Union
391290 - Other,"22,729,672",7.50,7.50,3,,,,European Union
"391310 - Alginic acid, its salts and esters","229,700",7.50,7.50,2,,,,European Union
391390 - Other,"7,125,599",7.50,7.50,5,,,,European Union
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.","6,441,701",7.50,7.50,3,,,,European Union
391510 - Of polymers of ethylene,"173,638",7.50,7.50,1,,,,European Union
391520 - Of polymers of styrene,"3,430",7.50,7.50,1,,,,European Union
391530 - Of polymers of vinyl chloride,"35,971,303",7.50,7.50,2,,,,European Union
391590 - Of other plastics,"47,423,248",7.50,7.50,17,,,,European Union
391610 - Of polymers of ethylene,"842,448",10.00,10.00,3,,,,European Union
391620 - Of polymers of vinyl chloride,"2,451,806",10.00,10.00,4,,,,European Union
391690 - Of other plastics,"5,458,537",10.00,10.00,17,,,,European Union
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"340,438",10.00,10.00,2,,,,European Union
391721 -- Of polymers of ethylene,"2,702,133",10.00,10.00,2,,,,European Union
391722 -- Of polymers of propylene,"1,336,040",10.00,10.00,1,,,,European Union
391723 -- Of polymers of vinyl chloride,"1,160,806",10.00,10.00,2,,,,European Union
391729 -- Of other plastics,"6,618,049",10.00,10.00,6,,,,European Union
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","1,702,866",10.00,10.00,1,,,,European Union
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","7,160,703",10.00,10.00,3,,,,European Union
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","766,537",10.00,10.00,1,,,,European Union
391739 -- Other,"10,227,001",10.00,10.00,3,,,,European Union
391740 - Fittings,"12,573,175",10.00,10.00,1,,,,European Union
391810 - Of polymers of vinyl chloride,"5,686,926",10.00,10.00,2,,,,European Union
391890 - Of other plastics,"1,375,384",10.00,10.00,3,,,,European Union
391910 - In rolls of a width not exceeding 20 cm,"7,022,457",10.00,10.00,1,,,,European Union
391990 - Other,"42,996,185",10.00,10.00,3,,,,European Union
392010 - Of polymers of ethylene,"20,831,261",10.00,10.00,6,,,,European Union
392020 - Of polymers of propylene,"23,639,643",10.00,10.00,3,,,,European Union
392030 - Of polymers of styrene,"1,530,296",10.00,10.00,3,,,,European Union
392043 -- Containing by weight not less than 6 % of plasticisers,"1,670,928",10.00,10.00,1,,,,European Union
392049 -- Other,"3,364,548",10.00,10.00,1,,,,European Union
