Importer,Year,Value,Ad val. duties,Number of lines,European Union
,(US$),Simple average,MFN duties,Pref. duties,European Union
,MFN,Best,All items,Non ad val.,All items,Non ad val.,European Union
851840 - Audio-frequency electric amplifiers,"1,914,589",30.00,30.00,1,,,,European Union
851850 - Electric sound amplifier sets,"521,118",30.00,30.00,1,,,,European Union
851890 - Parts,"1,110,577",25.00,25.00,1,,,,European Union
851910 - Coin- or disc-operated record-players,311,30.00,30.00,1,,,,European Union
851921 -- Without loudspeaker,413,30.00,30.00,1,,,,European Union
851929 -- Other,710,30.00,30.00,1,,,,European Union
851931 -- With automatic record changing mechanism,,30.00,30.00,1,,,,European Union
851939 -- Other,"83,363",30.00,30.00,1,,,,European Union
851940 - Transcribing machines,"98,858",30.00,30.00,1,,,,European Union
851992 -- Pocket-size cassette-players,"3,760",30.00,30.00,1,,,,European Union
"851993 -- Other, cassette-type",104,30.00,30.00,1,,,,European Union
851999 -- Other,"193,468",30.00,30.00,1,,,,European Union
852010 - Dictating machines not capable of operating without an external source of power,,30.00,30.00,1,,,,European Union
852020 - Telephone answering machines,,15.00,15.00,1,,,,European Union
852032 -- Digital audio type,"150,126",30.00,30.00,1,,,,European Union
"852033 -- Other, cassette-type",,30.00,30.00,1,,,,European Union
852039 -- Other,"194,525",30.00,30.00,1,,,,European Union
852090 - Other,"596,802",30.00,30.00,1,,,,European Union
852110 - Magnetic tape-type,"744,732",30.00,30.00,1,,,,European Union
852190 - Other,"487,234",30.00,30.00,1,,,,European Union
852210 - Pick-up cartridges,"59,235",30.00,30.00,1,,,,European Union
852290 - Other,"1,331,772",30.00,30.00,1,,,,European Union
852311 -- Of a width not exceeding 4 mm,"545,764",10.00,10.00,1,,,,European Union
852312 -- Of a width exceeding 4 mm but not exceeding 6.5 mm,"3,459",10.00,10.00,1,,,,European Union
852313 -- Of a width exceeding 6.5 mm,"3,379",10.00,10.00,1,,,,European Union
852320 - Magnetic discs,"82,964",10.00,10.00,1,,,,European Union
852330 - Cards incorporating a magnetic stripe,"122,097",30.00,30.00,1,,,,European Union
852390 - Other,"293,980",10.00,10.00,1,,,,European Union
852410 - Gramophone records,"21,336",30.00,30.00,1,,,,European Union
852431 -- For reproducing phenomena other than sound or image,"1,402,170",10.00,10.00,1,,,,European Union
852432 -- For reproducing sound only,"33,616",30.00,30.00,1,,,,European Union
852439 -- Other,"3,537,628",30.00,30.00,1,,,,European Union
852440 - Magnetic tapes for reproducing phenomena other than sound or image,"602,961",10.00,10.00,1,,,,European Union
852451 -- Of a width not exceeding 4 mm,"102,680",30.00,30.00,1,,,,European Union
852452 -- Of a width exceeding 4 mm but not exceeding 6.5 mm,"4,229",30.00,30.00,1,,,,European Union
852453 -- Of a width exceeding 6.5 mm,"181,137,718",30.00,30.00,1,,,,European Union
852460 - Cards incorporating a magnetic stripe,,30.00,30.00,1,,,,European Union
852491 -- For reproducing phenomena other than sound or image,"6,210,259",10.00,10.00,1,,,,European Union
852499 -- Other,"102,734,200",30.00,30.00,1,,,,European Union
852510 - Transmission apparatus,"9,619,416",25.00,25.00,1,,,,European Union
852520 - Transmission apparatus incorporating reception apparatus,"150,888,220",15.00,15.00,1,,,,European Union
852530 - Television cameras,"175,372",30.00,30.00,1,,,,European Union
852540 - Still image video cameras and other video camera recorders; digital cameras,"389,860",30.00,30.00,1,,,,European Union
852610 - Radar apparatus,"1,768,487",30.00,30.00,1,,,,European Union
852691 -- Radio navigational aid apparatus,"857,925",30.00,30.00,1,,,,European Union
852692 -- Radio remote control apparatus,"75,099",30.00,30.00,1,,,,European Union
852712 -- Pocket-size radio cassette-players,648,30.00,30.00,1,,,,European Union
852713 -- Other apparatus combined with sound recording or reproducing apparatus,"68,590",30.00,30.00,1,,,,European Union
852719 -- Other,"17,300",30.00,30.00,1,,,,European Union
852721 -- Combined with sound recording or reproducing apparatus,"9,221",30.00,30.00,1,,,,European Union
852729 -- Other,"91,606",30.00,30.00,1,,,,European Union
852731 -- Combined with sound recording or reproducing apparatus,"90,342",30.00,30.00,1,,,,European Union
852732 -- Not combined with sound recording or reproducing apparatus but combined with a clock,,30.00,30.00,1,,,,European Union
852739 -- Other,"2,479,326",30.00,30.00,1,,,,European Union
852790 - Other apparatus,"1,070,194",30.00,30.00,1,,,,European Union
852812 -- Colour,"234,095",30.00,30.00,1,,,,European Union
852813 -- Black and white or other monochrome,"75,688",30.00,30.00,1,,,,European Union
852821 -- Colour,"548,700",30.00,30.00,1,,,,European Union
852822 -- Black and white or other monochrome,"30,493",30.00,30.00,1,,,,European Union
852830 - Video projectors,"5,695,648",30.00,30.00,1,,,,European Union
852910 - Aerials and aerial reflectors of all kinds; parts suitable for use therewith,"18,002,562",25.00,25.00,1,,,,European Union
852990 - Other,"52,936,613",25.00,25.00,1,,,,European Union
853010 - Equipment for railways or tramways,"576,930",25.00,25.00,1,,,,European Union
853080 - Other equipment,"696,500",25.00,25.00,1,,,,European Union
853090 - Parts,"826,379",25.00,25.00,1,,,,European Union
853110 - Burglar or fire alarms and similar apparatus,"447,143",30.00,30.00,1,,,,European Union
853120 - Indicator panels incorporating liquid crystal devices (LCD) or light emitting diodes (LED),"744,963",15.00,15.00,1,,,,European Union
853180 - Other apparatus,"2,436,073",30.00,30.00,1,,,,European Union
853190 - Parts,"3,064,313",30.00,30.00,1,,,,European Union
853210 - Fixed capacitors designed for use in 50/60 Hz circuits and having a reactive power handling capacity of not less than 0.5 kvar (power capacitors),"1,193,550",15.00,15.00,1,,,,European Union
853221 -- Tantalum,"381,999",0.00,0.00,1,,,,European Union
853222 -- Aluminum electrolytic,"944,683",15.00,15.00,1,,,,European Union
"853223 -- Ceramic dielectric, single layer","261,029",15.00,15.00,1,,,,European Union
"853224 -- Ceramic dielectric, multilayer","596,080",0.00,0.00,1,,,,European Union
853225 -- Dielectric of paper or plastics,"503,481",15.00,15.00,1,,,,European Union
853229 -- Other,"6,679,554",15.00,15.00,1,,,,European Union
853230 - Variable or adjustable (pre-set) capacitors,"168,979",15.00,15.00,1,,,,European Union
853290 - Parts,"622,564",0.00,0.00,1,,,,European Union
"853310 - Fixed carbon resistors, composition or film types","426,068",15.00,15.00,1,,,,European Union
853321 -- For a power handling capacity not exceeding 20 W,"373,566",15.00,15.00,1,,,,European Union
853329 -- Other,"1,934,225",15.00,15.00,1,,,,European Union
853331 -- For a power handling capacity not exceeding 20 W,"127,284",15.00,15.00,1,,,,European Union
853339 -- Other,"789,766",15.00,15.00,1,,,,European Union
"853340 - Other variable resistors, including rheostats and potentiometers","3,682,477",15.00,15.00,1,,,,European Union
853390 - Parts,"854,257",0.00,0.00,1,,,,European Union
853400 Printed circuits.,"3,921,966",15.00,15.00,1,,,,European Union
853510 - Fuses,"480,597",25.00,25.00,1,,,,European Union
853521 -- For a voltage of less than 72.5 kV,"116,395",25.00,25.00,1,,,,European Union
853529 -- Other,"768,080",25.00,25.00,1,,,,European Union
853530 - Isolating switches and make-and-break switches,"1,546,498",25.00,25.00,1,,,,European Union
"853540 - Lightning arresters, voltage limiters and surge suppressors","880,143",25.00,25.00,1,,,,European Union
853590 - Other,"2,977,716",25.00,25.00,1,,,,European Union
853610 - Fuses,"2,291,199",30.00,30.00,1,,,,European Union
853620 - Automatic circuit breakers,"5,862,747",30.00,30.00,1,,,,European Union
853630 - Other apparatus for protecting electric circuits,"1,537,019",30.00,30.00,1,,,,European Union
853641 -- For a voltage not exceeding 60 V,"742,611",30.00,30.00,1,,,,European Union
853649 -- Other,"10,924,392",30.00,30.00,1,,,,European Union
853650 - Other switches,"11,135,006",30.00,30.00,1,,,,European Union
853661 -- Lamp-holders,"594,829",30.00,30.00,1,,,,European Union
853669 -- Other,"4,939,062",30.00,30.00,1,,,,European Union
853690 - Other apparatus,"21,186,548",30.00,30.00,1,,,,European Union
"853710 - For a voltage not exceeding 1,000 V","18,464,921",30.00,30.00,1,,,,European Union
"853720 - For a voltage exceeding 1,000 V","7,433,717",25.00,25.00,1,,,,European Union
"853810 - Boards, panels, consoles, desks, cabinets and other bases for the goods of heading 85.37, not equipped with their apparatus","7,950,722",30.00,30.00,1,,,,European Union
853890 - Other,"38,246,305",30.00,30.00,1,,,,European Union
853910 - Sealed beam lamp units,"123,534",30.00,30.00,1,,,,European Union
853921 -- Tungsten halogen,"439,204",30.00,30.00,1,,,,European Union
"853922 -- Other, of a power not exceeding 200 W and for a voltage exceeding 100 V","258,761",30.00,30.00,1,,,,European Union
853929 -- Other,"2,820,197",30.00,30.00,1,,,,European Union
"853931 -- Fluorescent, hot cathode","1,196,718",30.00,30.00,1,,,,European Union
853932 -- Mercury or sodium vapour lamps; metal halide lamps,"485,029",30.00,30.00,1,,,,European Union
853939 -- Other,"2,063,791",30.00,30.00,1,,,,European Union
853941 -- Arc-lamps,"141,851",30.00,30.00,1,,,,European Union
853949 -- Other,"1,822,797",30.00,30.00,1,,,,European Union
853990 - Parts,"2,822,037",30.00,30.00,1,,,,European Union
854011 -- Colour,"571,949",30.00,30.00,1,,,,European Union
854012 -- Black and white or other monochrome,,25.00,25.00,1,,,,European Union
854020 - Television camera tubes; image converters and intensifiers; other photo-cathode tubes,"1,509,218",25.00,25.00,1,,,,European Union
"854040 - Data/graphic display tubes, colour, with a phosphor dot screen pitch smaller than 0.4 mm","31,688",0.00,0.00,1,,,,European Union
"854050 - Data/graphic display tubes, black and white or other monochrome",222,25.00,25.00,1,,,,European Union
854060 - Other cathode-ray tubes,"521,908",25.00,25.00,1,,,,European Union
854071 -- Magnetrons,"709,701",25.00,25.00,1,,,,European Union
854072 -- Klystrons,,25.00,25.00,1,,,,European Union
854079 -- Other,"51,467",25.00,25.00,1,,,,European Union
854081 -- Receiver or amplifier valves and tubes,"395,200",25.00,25.00,1,,,,European Union
854089 -- Other,"827,170",25.00,25.00,1,,,,European Union
854091 -- Of cathode-ray tubes,"2,106,372",30.00,30.00,1,,,,European Union
854099 -- Other,"1,426,589",25.00,25.00,1,,,,European Union
"854110 - Diodes, other than photosensitive or light emitting diodes","7,988,459",15.00,15.00,1,,,,European Union
854121 -- With a dissipation rate of less than 1 W,"170,752",15.00,15.00,1,,,,European Union
854129 -- Other,"3,611,219",15.00,15.00,1,,,,European Union
"854130 - Thyristors, diacs and triacs, other than photosensitive devices","2,636,297",15.00,15.00,1,,,,European Union
"854140 - Photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes","2,679,543",15.00,15.00,1,,,,European Union
854150 - Other semiconductor devices,"820,022",15.00,15.00,1,,,,European Union
854160 - Mounted piezo-electric crystals,"1,001,160",15.00,15.00,1,,,,European Union
854190 - Parts,"2,576,420",0.00,0.00,1,,,,European Union
"854210 - Cards incorporating an electronic integrated circuit (""smart"" cards)","5,890,030",0.00,0.00,1,,,,European Union
854221 -- Digital,"23,077,804",0.00,0.00,1,,,,European Union
854229 -- Other,"737,076",0.00,0.00,1,,,,European Union
854260 - Hybrid integrated circuits,"4,765,127",0.00,0.00,1,,,,European Union
854270 - Electronic microassemblies,"123,416",0.00,0.00,1,,,,European Union
854290 - Parts,"2,718,610",0.00,0.00,1,,,,European Union
854311 -- Ion implanters for doping semiconductor materials,"5,720",0.00,0.00,1,,,,European Union
854319 -- Other,"1,094,494",25.00,25.00,1,,,,European Union
854320 - Signal generators,"1,526,643",25.00,25.00,1,,,,European Union
"854330 - Machines and apparatus for electroplating, electrolysis or electrophoresis","977,590",25.00,25.00,1,,,,European Union
854340 - Electric fence energisers,"80,374",30.00,30.00,1,,,,European Union
854381 -- Proximity cards and tags,"62,507",15.00,15.00,1,,,,European Union
854389 -- Other,"19,590,555",30.00,30.00,1,,,,European Union
854390 - Parts,"9,552,150",25.00,25.00,1,,,,European Union
854411 -- Of copper,"3,482,365",30.00,30.00,1,,,,European Union
854419 -- Other,"4,002,522",30.00,30.00,1,,,,European Union
854420 - Co- Axial cable and other co- Axial electric conductors,"4,042,369",30.00,30.00,1,,,,European Union
"854430 - Ignition wiring sets and other wiring sets of a kind used in vehicles, aircraft or ships","638,075",30.00,30.00,1,,,,European Union
854441 -- Fitted with connectors,"1,507,703",30.00,30.00,1,,,,European Union
854449 -- Other,"4,871,954",30.00,30.00,1,,,,European Union
854451 -- Fitted with connectors,"976,576",30.00,30.00,1,,,,European Union
854459 -- Other,"11,957,443",30.00,30.00,1,,,,European Union
"854460 - Other electric conductors, for a voltage exceeding 1,000 V","2,223,399",30.00,30.00,1,,,,European Union
854470 - Optical fibre cables,"12,321,190",15.00,15.00,1,,,,European Union
854511 -- Of a kind used for furnaces,"946,165",25.00,25.00,1,,,,European Union
854519 -- Other,"5,207,163",25.00,25.00,1,,,,European Union
854520 - Brushes,"838,525",25.00,25.00,1,,,,European Union
854590 - Other,"968,093",25.00,25.00,1,,,,European Union
854610 - Of glass,"98,289",25.00,25.00,1,,,,European Union
854620 - Of ceramics,"259,900",25.00,25.00,1,,,,European Union
854690 - Other,"2,654,770",25.00,25.00,1,,,,European Union
854710 - Insulating fittings of ceramics,"1,131,295",25.00,25.00,1,,,,European Union
854720 - Insulating fittings of plastics,"948,052",25.00,25.00,1,,,,European Union
854790 - Other,"5,791,901",25.00,25.00,1,,,,European Union
"854810 - Waste and scrap of primary cells, primary batteries and electric accumulators; spent primary cells, spent primary batteries and spent electric accumulators","101,852",30.00,30.00,1,,,,European Union
854890 - Other,"17,438,557",30.00,30.00,1,,,,European Union
,2001,"988,148,159",26.00,26.00,293,,,,European Union
850110 - Motors of an output not exceeding 37.5 W,"3,557,952",25.00,25.00,1,,,,European Union
850120 - Universal AC/DC motors of an output exceeding 37.5 W,"3,895,076",25.00,25.00,1,,,,European Union
850131 - - Of an output not exceeding 750 W,"3,324,637",25.00,25.00,1,,,,European Union
850132 - - Of an output exceeding 750 W but not exceeding 75 kW,"1,048,622",25.00,25.00,1,,,,European Union
850133 - - Of an output exceeding 75 kW but not exceeding 375 kW,"2,758,255",25.00,25.00,1,,,,European Union
850134 - - Of an output exceeding 375 kW,"936,028",25.00,25.00,1,,,,European Union
"850140 - Other AC motors, single-phase","716,493",25.00,25.00,1,,,,European Union
850151 - - Of an output not exceeding 750 W,"630,147",25.00,25.00,1,,,,European Union
850152 - - Of an output exceeding 750 W but not exceeding 75 kW,"2,170,145",25.00,25.00,1,,,,European Union
850153 - - Of an output exceeding 75 kW,"1,898,156",25.00,25.00,1,,,,European Union
850161 - - Of an output not exceeding 75 kVA,"130,875",25.00,25.00,1,,,,European Union
850162 - - Of an output exceeding 75 kVA but not exceeding 375 kVA,"218,786",25.00,25.00,1,,,,European Union
850163 - - Of an output exceeding 375 kVA but not exceeding 750 kVA,"20,433",25.00,25.00,1,,,,European Union
850164 - - Of an output exceeding 750 kVA,"2,132,637",25.00,25.00,1,,,,European Union
850211 - - Of an output not exceeding 75 kVA,"454,742",25.00,25.00,1,,,,European Union
850212 - - Of an output exceeding 75 kVA but not exceeding 375 kVA,"84,792",25.00,25.00,1,,,,European Union
850213 - - Of an output exceeding 375 kVA,"21,374,564",25.00,25.00,1,,,,European Union
850220 - Generating sets with spark-ignition internal combustion piston engines,"23,175",25.00,25.00,1,,,,European Union
850231 - - Wind-powered,"3,966,761",25.00,25.00,1,,,,European Union
850239 - - Other,"22,762,886",25.00,25.00,1,,,,European Union
850240 - Electric rotary converters,"117,274",25.00,25.00,1,,,,European Union
850300 Parts suitable for use solely or principally with the machines of heading No. 85.01 or 85.02,"46,769,471",25.00,25.00,1,,,,European Union
850410 - Ballasts for discharge lamps or tubes,"1,267,888",35.00,35.00,1,,,,European Union
850421 - - Having a power handling capacity not exceeding 650 kVA,"172,669",25.00,25.00,1,,,,European Union
"850422 - - Having a power handling capacity exceeding 650 kVA but not exceeding 10,000 kVA","180,232",25.00,25.00,1,,,,European Union
"850423 - - Having a power handling capacity exceeding 10,000 kVA","1,624,861",25.00,25.00,1,,,,European Union
850431 - - Having a power handling capacity not exceeding 1 kVA,"2,138,080",25.00,25.00,1,,,,European Union
850432 - - Having a power handling capacity exceeding 1 kVA but not exceeding 16 kVA,"407,662",25.00,25.00,1,,,,European Union
850433 - - Having a power handling capacity exceeding 16 kVA but not exceeding 500 kVA,"250,896",25.00,25.00,1,,,,European Union
850434 - - Having a power handling capacity exceeding 500 kVA,"320,844",25.00,25.00,1,,,,European Union
850440 - Static converters,"17,209,288",23.33,23.33,1,,,,European Union
850450 - Other inductors,"2,813,482",22.50,22.50,1,,,,European Union
850490 - Parts,"13,840,622",22.50,22.50,1,,,,European Union
850511 - - Of metal,"505,457",25.00,25.00,1,,,,European Union
850519 - - Other,"427,710",25.00,25.00,1,,,,European Union
"850520 - Electro-magnetic couplings, clutches and brakes","1,048,780",25.00,25.00,1,,,,European Union
850530 - Electro-magnetic lifting heads,"105,566",25.00,25.00,1,,,,European Union
"850590 - Other, including parts","1,251,523",25.00,25.00,1,,,,European Union
850610 - Manganese dioxide,"270,228",35.00,35.00,1,,,,European Union
850630 - Mercuric oxide,667,35.00,35.00,1,,,,European Union
850640 - Silver oxide,"50,963",35.00,35.00,1,,,,European Union
850650 - Lithium,"339,204",35.00,35.00,1,,,,European Union
850660 - Air-zinc,"6,612",35.00,35.00,1,,,,European Union
850680 - Other,"1,553,105",35.00,35.00,1,,,,European Union
850690 - Parts,"336,950",35.00,35.00,1,,,,European Union
"850710 - Lead-acid, of a kind used for starting piston engines","72,032",35.00,35.00,1,,,,European Union
850720 - Other lead-acid accumulators,"577,600",35.00,35.00,1,,,,European Union
850730 - Nickel-cadmium,"843,464",35.00,35.00,1,,,,European Union
850740 - Nickel-iron,115,35.00,35.00,1,,,,European Union
850780 - Other accumulators,"365,314",35.00,35.00,1,,,,European Union
850790 - Parts,"2,868,835",35.00,35.00,1,,,,European Union
850810 - Drills of all kinds,"574,556",25.00,25.00,1,,,,European Union
850820 - Saws,"228,257",25.00,25.00,1,,,,European Union
850880 - Other tools,"1,062,643",25.00,25.00,1,,,,European Union
850890 - Parts,"324,047",25.00,25.00,1,,,,European Union
850910 - Vacuum cleaners,"91,244",35.00,35.00,1,,,,European Union
850920 - Floor polishers,"7,734",35.00,35.00,1,,,,European Union
850930 - Kitchen waste disposers,"2,863",35.00,35.00,1,,,,European Union
850940 - Food grinders and mixers; fruit or vegetable juice extractors,"577,070",35.00,35.00,1,,,,European Union
850980 - Other appliances,"171,878",35.00,35.00,1,,,,European Union
850990 - Parts,"248,526",35.00,35.00,1,,,,European Union
851010 - Shavers,"125,868",35.00,35.00,1,,,,European Union
851020 - Hair clippers,"59,820",35.00,35.00,1,,,,European Union
851030 - Hair-removing appliances,"96,861",35.00,35.00,1,,,,European Union
851090 - Parts,"37,986",35.00,35.00,1,,,,European Union
851110 - Sparking plugs,"191,473",35.00,35.00,1,,,,European Union
851120 - Ignition magnetos; magneto-dynamos; magnetic flywheels,"167,599",35.00,35.00,1,,,,European Union
851130 - Distributors; ignition coils,"624,455",35.00,35.00,1,,,,European Union
851140 - Starter motors and dual purpose starter-generators,"771,353",35.00,35.00,1,,,,European Union
851150 - Other generators,"248,665",35.00,35.00,1,,,,European Union
851180 - Other equipment,"694,618",35.00,35.00,1,,,,European Union
851190 - Parts,"2,647,017",35.00,35.00,1,,,,European Union
851210 - Lighting or visual signalling equipment of a kind used on bicycles,"38,655",35.00,35.00,1,,,,European Union
851220 - Other lighting or visual signalling equipment,"3,778,365",35.00,35.00,1,,,,European Union
851230 - Sound signalling equipment,"196,781",35.00,35.00,1,,,,European Union
"851240 - Windscreen wipers, defrosters and demisters","176,037",35.00,35.00,1,,,,European Union
851290 - Parts,"1,320,949",35.00,35.00,1,,,,European Union
851310 - Lamps,"159,331",35.00,35.00,1,,,,European Union
851390 - Parts,"134,336",35.00,35.00,1,,,,European Union
851410 - Resistance heated furnaces and ovens,"211,383",12.50,12.50,1,,,,European Union
851420 - Induction or dielectric furnaces and ovens,"953,526",12.50,12.50,1,,,,European Union
851430 - Other furnaces and ovens,"383,967",8.33,8.33,1,,,,European Union
851440 - Other induction or dielectric heating equipment,"496,132",25.00,25.00,1,,,,European Union
851490 - Parts,"3,170,342",8.33,8.33,1,,,,European Union
851511 - - Soldering irons and guns,"112,130",25.00,25.00,1,,,,European Union
851519 - - Other,"209,423",25.00,25.00,1,,,,European Union
851521 - - Fully or partly automatic,"870,602",25.00,25.00,1,,,,European Union
851529 - - Other,"854,707",25.00,25.00,1,,,,European Union
851531 - - Fully or partly automatic,"433,081",25.00,25.00,1,,,,European Union
851539 - - Other,"2,600,470",25.00,25.00,1,,,,European Union
851580 - Other machines and apparatus,"1,864,480",25.00,25.00,1,,,,European Union
851590 - Parts,"2,826,793",25.00,25.00,1,,,,European Union
851610 - Electric instantaneous or storage water heaters and immersion heaters,"141,941",35.00,35.00,1,,,,European Union
851621 - - Storage heating radiators,"155,735",35.00,35.00,1,,,,European Union
851629 - - Other,"532,165",35.00,35.00,1,,,,European Union
851631 - - Hair dryers,"37,820",35.00,35.00,1,,,,European Union
851632 - - Other hair-dressing apparatus,"12,705",35.00,35.00,1,,,,European Union
851633 - - Hand-drying apparatus,"29,331",35.00,35.00,1,,,,European Union
851640 - Electric smoothing irons,"69,038",35.00,35.00,1,,,,European Union
851650 - Microwave ovens,"1,433,707",25.00,25.00,1,,,,European Union
"851660 - Other ovens; cookers, cooking plates, boiling rings, grillers and roasters","352,776",35.00,35.00,1,,,,European Union
851671 - - Coffee or tea makers,"196,887",35.00,35.00,1,,,,European Union
851672 - - Toasters,"47,782",35.00,35.00,1,,,,European Union
851679 - - Other,"186,178",35.00,35.00,1,,,,European Union
851680 - Electric heating resistors,"561,944",35.00,35.00,1,,,,European Union
851690 - Parts,"1,635,585",25.00,25.00,1,,,,European Union
851711 - - Line telephone sets with cordless handsets,"288,000",15.00,15.00,1,,,,European Union
851719 - - Other,"906,353",15.00,15.00,1,,,,European Union
851721 - - Facsimile machines,"121,920",15.00,15.00,1,,,,European Union
851722 - - Teleprinters,,15.00,15.00,1,,,,European Union
851730 - Telephonic or telegraphic switching apparatus,"36,719,837",15.00,15.00,1,,,,European Union
"851750 - Other apparatus, for carrier-current line systems or for digital line systems","15,906,325",15.00,15.00,1,,,,European Union
851780 - Other apparatus,"6,784,642",15.00,15.00,1,,,,European Union
851790 - Parts,"36,723,917",10.00,10.00,1,,,,European Union
851810 - Microphones and stands therefor,"183,022",25.00,25.00,1,,,,European Union
"851821 - - Single loudspeakers, mounted in their enclosures","129,928",35.00,35.00,1,,,,European Union
"851822 - - Multiple loudspeakers, mounted in the same enclosure","421,435",35.00,35.00,1,,,,European Union
851829 - - Other,"744,352",21.67,21.67,1,,,,European Union
"851830 - Headphones, earphones and combined microphone/speaker sets","1,826,024",25.00,25.00,1,,,,European Union
851840 - Audio-frequency electric amplifiers,"1,583,808",35.00,35.00,1,,,,European Union
851850 - Electric sound amplifier sets,"461,524",35.00,35.00,1,,,,European Union
851890 - Parts,"727,879",25.00,25.00,1,,,,European Union
851910 - Coin- or disc-operated record-players,"5,074",35.00,35.00,1,,,,European Union
851921 - - Without loudspeaker,,35.00,35.00,1,,,,European Union
851929 - - Other,"64,568",35.00,35.00,1,,,,European Union
851931 - - With automatic record changing mechanism,,35.00,35.00,1,,,,European Union
851939 - - Other,"267,961",35.00,35.00,1,,,,European Union
851940 - Transcribing machines,"2,870",35.00,35.00,1,,,,European Union
851992 - - Pocket-size cassette-players,,35.00,35.00,1,,,,European Union
"851993 - - Other, cassette-type","4,534",35.00,35.00,1,,,,European Union
851999 - - Other,"315,568",35.00,35.00,1,,,,European Union
852010 - Dictating machines not capable of operating without an external source of power,,35.00,35.00,1,,,,European Union
852020 - Telephone answering machines,,15.00,15.00,1,,,,European Union
852032 - - Digital audio type,"193,708",35.00,35.00,1,,,,European Union
"852033 - - Other, cassette-type",,35.00,35.00,1,,,,European Union
852039 - - Other,"378,203",35.00,35.00,1,,,,European Union
852090 - Other,"228,961",35.00,35.00,1,,,,European Union
852110 - Magnetic tape-type,"383,871",35.00,35.00,1,,,,European Union
852190 - Other,"1,349,458",35.00,35.00,1,,,,European Union
852210 - Pick-up cartridges,"7,031",35.00,35.00,1,,,,European Union
852290 - Other,"891,573",25.00,25.00,1,,,,European Union
852311 - - Of a width not exceeding 4 mm,"1,329,234",15.00,15.00,1,,,,European Union
852312 - - Of a width exceeding 4 mm but not exceeding 6.5 mm,"10,755",15.00,15.00,1,,,,European Union
852313 - - Of a width exceeding 6.5 mm,"9,983",15.00,15.00,1,,,,European Union
852320 - Magnetic discs,"90,322",10.00,10.00,1,,,,European Union
852330 - Cards incorporating a magnetic stripe,"39,251",35.00,35.00,1,,,,European Union
852390 - Other,"310,630",15.00,15.00,1,,,,European Union
852410 - Gramophone records,"19,734",35.00,35.00,1,,,,European Union
852431 - - For reproducing phenomena other than sound or image,"337,165",7.50,7.50,1,,,,European Union
852432 - - For reproducing sound only,"2,397",35.00,35.00,1,,,,European Union
852439 - - Other,"2,169,451",17.50,17.50,1,,,,European Union
852440 - Magnetic tapes for reproducing phenomena other than sound or image,"31,419",12.50,12.50,1,,,,European Union
852451 - - Of a width not exceeding 4 mm,"120,387",35.00,35.00,1,,,,European Union
852452 - - Of a width exceeding 4 mm but not exceeding 6.5 mm,"59,730",35.00,35.00,1,,,,European Union
852453 - - Of a width exceeding 6.5 mm,"78,248,486",35.00,35.00,1,,,,European Union
852460 - Cards incorporating a magnetic stripe,"23,583",35.00,35.00,1,,,,European Union
852491 - - For reproducing phenomena other than sound or image,"2,460,938",12.50,12.50,1,,,,European Union
852499 - - Other,"81,647,499",17.50,17.50,1,,,,European Union
852510 - Transmission apparatus,"8,523,526",20.00,20.00,1,,,,European Union
852520 - Transmission apparatus incorporating reception apparatus,"134,500,570",15.00,15.00,1,,,,European Union
852530 - Television cameras,"382,737",25.00,25.00,1,,,,European Union
852540 - Still image video cameras and other video camera recorders,"1,469,572",20.00,20.00,1,,,,European Union
852610 - Radar apparatus,"7,686,988",35.00,35.00,1,,,,European Union
852691 - - Radio navigational aid apparatus,"896,564",35.00,35.00,1,,,,European Union
852692 - - Radio remote control apparatus,"336,620",35.00,35.00,1,,,,European Union
852712 - - Pocket-size radio cassette-players,"53,046",35.00,35.00,1,,,,European Union
852713 - - Other apparatus combined with sound recording or reproducing apparatus,"4,555",35.00,35.00,1,,,,European Union
852719 - - Other,"258,519",35.00,35.00,1,,,,European Union
852721 - - Combined with sound recording or reproducing apparatus,"11,831",35.00,35.00,1,,,,European Union
852729 - - Other,"14,372",35.00,35.00,1,,,,European Union
852731 - - Combined with sound recording or reproducing apparatus,580,35.00,35.00,1,,,,European Union
852732 - - Not combined with sound recording or reproducing apparatus but combined with a clock,,35.00,35.00,1,,,,European Union
852739 - - Other,"51,953",35.00,35.00,1,,,,European Union
852790 - Other apparatus,"609,511",20.00,20.00,1,,,,European Union
852812 - - Colour,"1,038,581",35.00,35.00,1,,,,European Union
852813 - - Black and white or other monochrome,"342,916",35.00,35.00,1,,,,European Union
852821 - - Colour,"186,811",35.00,35.00,1,,,,European Union
852822 - - Black and white or other monochrome,"6,729",35.00,35.00,1,,,,European Union
852830 - Video projectors,"2,273,682",35.00,35.00,1,,,,European Union
852910 - Aerials and aerial reflectors of all kinds; parts suitable for use therewith,"10,964,991",20.00,20.00,1,,,,European Union
852990 - Other,"34,207,856",21.67,21.67,1,,,,European Union
853010 - Equipment for railways or tramways,"9,254",25.00,25.00,1,,,,European Union
853080 - Other equipment,"119,709",25.00,25.00,1,,,,European Union
853090 - Parts,"681,303",25.00,25.00,1,,,,European Union
853110 - Burglar or fire alarms and similar apparatus,"498,699",35.00,35.00,1,,,,European Union
853120 - Indicator panels incorporating liquid crystal devices (LCD) or light emitting diodes (LED),"282,087",15.00,15.00,1,,,,European Union
