Importer,Year,Value,Ad val. duties,Number of lines,United States of America
,(US$),Simple average,MFN duties,Pref. duties,United States of America
,MFN,Best,All items,Non ad val.,All items,Non ad val.,United States of America
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.","1,129,063",9.88,9.88,4,,,,United States of America
870710 - For the vehicles of heading 87.03,"2,484,250",4.50,4.50,2,,,,United States of America
870790 - Other,"3,683,541",4.50,4.50,2,,,,United States of America
870810 - Bumpers and parts thereof,"31,259,407",3.75,3.75,2,,,,United States of America
870821 -- Safety seat belts,"2,312,843",3.75,3.75,2,,,,United States of America
870829 -- Other,"124,460,849",3.75,3.75,2,,,,United States of America
870830 - Brakes and servo-brakes; parts thereof,"76,130,932",4.00,4.00,3,,,,United States of America
870840 - Gear boxes and parts thereof,"193,745,029",3.88,3.88,4,,,,United States of America
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof","54,727,168",4.00,4.00,5,,,,United States of America
870870 - Road wheels and parts and accessories thereof,"37,364,642",3.75,3.75,4,,,,United States of America
870880 - Suspension systems and parts thereof (including shock-absorbers),"44,434,367",3.80,3.80,5,,,,United States of America
870891 -- Radiators and parts thereof,"19,571,011",3.88,3.88,4,,,,United States of America
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,"17,915,620",3.88,3.88,4,,,,United States of America
870893 -- Clutches and parts thereof,"18,030,119",3.75,3.75,2,,,,United States of America
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof","23,201,382",3.88,3.88,4,,,,United States of America
870895 -- Safety airbags with inflater system; parts thereof,"58,123,896",3.67,3.67,3,,,,United States of America
870899 -- Other,"296,947,899",3.67,3.67,3,,,,United States of America
870911 -- Electrical,"6,746,578",3.00,3.00,2,,,,United States of America
870919 -- Other,"7,732,353",3.00,3.00,2,,,,United States of America
870990 - Parts,"4,345,639",3.50,3.50,1,,,,United States of America
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.","7,296,994",1.70,1.70,1,,,,United States of America
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"283,633",8.00,8.00,1,,,,United States of America
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"2,259,715",8.00,8.00,4,,,,United States of America
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"3,009,672",6.00,6.00,2,,,,United States of America
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"7,289,727",6.00,6.00,1,,,,United States of America
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"104,711,862",6.00,6.00,1,,,,United States of America
871190 - Other,"12,514,913",6.00,6.00,1,,,,United States of America
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.","16,563,892",14.67,14.67,3,,,,United States of America
871310 - Not mechanically propelled,"4,919,641",0.00,0.00,1,,,,United States of America
871390 - Other,"7,421,814",0.00,0.00,1,,,,United States of America
871411 -- Saddles,"959,469",3.70,3.70,1,,,,United States of America
871419 -- Other,"71,864,099",3.70,3.70,1,,,,United States of America
871420 - Of carriages for disabled persons,"22,121,695",0.00,0.00,1,,,,United States of America
"871491 -- Frames and forks, and parts thereof","42,188,390",4.70,4.70,3,,,,United States of America
871492 -- Wheel rims and spokes,"9,437,063",4.70,4.70,2,,,,United States of America
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free-wheel sprocket-wheels","1,538,227",4.70,4.70,2,,,,United States of America
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof","2,482,995",4.70,4.70,3,,,,United States of America
871495 -- Saddles,"419,096",4.70,4.70,1,,,,United States of America
"871496 -- Pedals and crank-gear, and parts thereof","1,967,937",4.70,4.70,3,,,,United States of America
871499 -- Other,"40,018,165",4.70,4.70,4,,,,United States of America
871500 Baby carriages and parts thereof.,"1,114,501",2.70,2.70,2,,,,United States of America
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping","14,403,625",2.70,2.70,5,,,,United States of America
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,"2,498,687",2.70,2.70,1,,,,United States of America
871631 -- Tanker trailers and tanker semi-trailers,"164,824",2.70,2.70,1,,,,United States of America
871639 -- Other,"3,933,908",2.70,2.70,5,,,,United States of America
871640 - Other trailers and semi-trailers,"6,618,786",2.70,2.70,1,,,,United States of America
871680 - Other vehicles,"9,434,776",1.70,1.70,1,,,,United States of America
871690 - Parts,"18,470,318",1.70,1.70,4,,,,United States of America
,2008,"6,653,502,574",6.27,6.27,189,,,,United States of America
870110 - Pedestrian controlled tractors,"4,838,964",3.00,3.00,1,,,,United States of America
870120 - Road tractors for semi-trailers,"6,616,208",16.00,16.00,2,,,,United States of America
870130 - Track-laying tractors,"56,082,675",0.00,0.00,2,,,,United States of America
870190 - Other,"900,750,255",0.88,0.88,8,,,,United States of America
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),"1,501,271",13.00,13.00,4,,,,United States of America
870290 - Other,"1,240,561",12.40,12.40,5,,,,United States of America
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,"72,095,228",7.50,7.50,2,,,,United States of America
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","111,085,246",10.00,10.00,2,,,,United States of America
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","7,374,402",10.00,10.00,2,,,,United States of America
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","601,838,181",10.00,10.00,3,,,,United States of America
"870324 -- Of a cylinder capacity exceeding 3,000 cc","1,227,020,295",10.00,10.00,2,,,,United States of America
"870331 -- Of a cylinder capacity not exceeding 1,500 cc","2,021,709",10.00,10.00,2,,,,United States of America
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","219,131,226",10.00,10.00,3,,,,United States of America
"870333 -- Of a cylinder capacity exceeding 2,500 cc","438,291,295",10.00,10.00,3,,,,United States of America
870390 - Other,"14,414,648",10.00,10.00,2,,,,United States of America
870410 - Dumpers designed for off-highway use,"311,057,179",0.00,0.00,2,,,,United States of America
870421 -- g.v.w. not exceeding 5 tonnes,"47,660,878",13.50,13.50,5,,,,United States of America
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,"5,206,929",15.83,15.83,3,,,,United States of America
870423 -- g.v.w. exceeding 20 tonnes,"1,396,624",15.83,15.83,3,,,,United States of America
870431 -- g.v.w. not exceeding 5 tonnes,"43,905,314",13.50,13.50,5,,,,United States of America
870432 -- g.v.w. exceeding 5 tonnes,"787,168",15.83,15.83,3,,,,United States of America
870490 - Other,"3,407,932",10.00,10.00,1,,,,United States of America
870510 - Crane lorries,"1,120,108",3.70,3.70,1,,,,United States of America
870520 - Mobile drilling derricks,"8,138,133",3.70,3.70,1,,,,United States of America
870530 - Fire fighting vehicles,"5,878,668",3.70,3.70,1,,,,United States of America
870540 - Concrete-mixer lorries,"115,340",3.70,3.70,1,,,,United States of America
870590 - Other,"37,184,238",3.70,3.70,3,,,,United States of America
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.","1,474,201",9.88,9.88,4,,,,United States of America
870710 - For the vehicles of heading 87.03,"2,425,078",4.50,4.50,2,,,,United States of America
870790 - Other,"23,968,462",4.50,4.50,2,,,,United States of America
870810 - Bumpers and parts thereof,"33,548,028",3.75,3.75,2,,,,United States of America
870821 -- Safety seat belts,"5,001,809",3.75,3.75,2,,,,United States of America
870829 -- Other,"160,797,129",3.75,3.75,2,,,,United States of America
870830 - Brakes and servo-brakes; parts thereof,"100,628,220",4.00,4.00,3,,,,United States of America
870840 - Gear boxes and parts thereof,"318,909,291",3.88,3.88,4,,,,United States of America
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof","184,126,312",4.00,4.00,5,,,,United States of America
870870 - Road wheels and parts and accessories thereof,"59,973,560",3.75,3.75,4,,,,United States of America
870880 - Suspension systems and parts thereof (including shock-absorbers),"60,791,987",3.80,3.80,5,,,,United States of America
870891 -- Radiators and parts thereof,"30,987,703",3.88,3.88,4,,,,United States of America
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,"22,600,139",3.88,3.88,4,,,,United States of America
870893 -- Clutches and parts thereof,"33,950,562",3.75,3.75,2,,,,United States of America
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof","27,901,197",3.88,3.88,4,,,,United States of America
870895 -- Safety airbags with inflater system; parts thereof,"92,863,779",3.67,3.67,3,,,,United States of America
870899 -- Other,"446,469,242",3.67,3.67,3,,,,United States of America
870911 -- Electrical,"14,428,901",3.00,3.00,2,,,,United States of America
870919 -- Other,"13,714,051",3.00,3.00,2,,,,United States of America
870990 - Parts,"5,001,575",3.50,3.50,1,,,,United States of America
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.","6,570,974",1.70,1.70,1,,,,United States of America
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"782,715",8.00,8.00,1,,,,United States of America
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"7,848,098",8.00,8.00,4,,,,United States of America
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"7,099,821",6.00,6.00,2,,,,United States of America
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"13,627,407",6.00,6.00,1,,,,United States of America
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"467,451,628",6.00,6.00,1,,,,United States of America
871190 - Other,"17,200,571",6.00,6.00,1,,,,United States of America
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.","16,707,526",14.67,14.67,3,,,,United States of America
871310 - Not mechanically propelled,"5,389,065",0.00,0.00,1,,,,United States of America
871390 - Other,"7,229,707",0.00,0.00,1,,,,United States of America
871411 -- Saddles,"4,142,645",3.70,3.70,1,,,,United States of America
871419 -- Other,"108,692,262",3.70,3.70,1,,,,United States of America
871420 - Of carriages for disabled persons,"24,016,157",0.00,0.00,1,,,,United States of America
"871491 -- Frames and forks, and parts thereof","40,634,533",4.70,4.70,3,,,,United States of America
871492 -- Wheel rims and spokes,"11,249,379",4.70,4.70,2,,,,United States of America
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free-wheel sprocket-wheels","2,868,451",4.70,4.70,2,,,,United States of America
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof","3,200,908",4.70,4.70,3,,,,United States of America
871495 -- Saddles,"527,279",4.70,4.70,1,,,,United States of America
"871496 -- Pedals and crank-gear, and parts thereof","1,794,485",4.70,4.70,3,,,,United States of America
871499 -- Other,"40,413,520",4.70,4.70,4,,,,United States of America
871500 Baby carriages and parts thereof.,"1,724,481",2.70,2.70,2,,,,United States of America
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping","20,960,940",2.70,2.70,5,,,,United States of America
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,"612,517",2.70,2.70,1,,,,United States of America
871631 -- Tanker trailers and tanker semi-trailers,"491,537",2.70,2.70,1,,,,United States of America
871639 -- Other,"8,224,968",2.70,2.70,5,,,,United States of America
871640 - Other trailers and semi-trailers,"11,535,767",2.70,2.70,1,,,,United States of America
871680 - Other vehicles,"13,539,298",1.70,1.70,1,,,,United States of America
871690 - Parts,"39,244,033",1.70,1.70,4,,,,United States of America
,2007,"5,687,847,949",6.27,6.27,189,,,,United States of America
870110 - Pedestrian controlled tractors,"2,982,647",3.00,3.00,1,,,,United States of America
870120 - Road tractors for semi-trailers,"7,226,002",16.00,16.00,2,,,,United States of America
870130 - Track-laying tractors,"51,956,450",0.00,0.00,2,,,,United States of America
870190 - Other,"648,843,271",0.88,0.88,8,,,,United States of America
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),"1,351,190",13.00,13.00,4,,,,United States of America
870290 - Other,"1,597,660",12.40,12.40,5,,,,United States of America
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,"60,647,106",7.50,7.50,2,,,,United States of America
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","124,035,307",10.00,10.00,2,,,,United States of America
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","4,316,266",10.00,10.00,2,,,,United States of America
