Importer,Year,Value,Ad val. duties,Number of lines,Ukraine
,(US$),Simple average,MFN duties,Pref. duties,Ukraine
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Ukraine
390319 - - Other,"39,214",8.30,8.30,1,,,,Ukraine
390320 - Styrene-acrylonitrile (SAN) copolymers,,8.30,8.30,1,,,,Ukraine
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"10,039",8.30,8.30,1,,,,Ukraine
390390 - Other,"27,644",2.77,2.77,3,,,,Ukraine
"390410 - Polyvinyl chloride, not mixed with any other substances",,8.30,8.30,1,,,,Ukraine
390421 - - Non-plasticised,"606,654",8.30,8.30,1,,,,Ukraine
390422 - - Plasticised,,8.30,8.30,1,,,,Ukraine
390430 - Vinyl chloride-vinyl acetate copolymers,,8.30,8.30,1,,,,Ukraine
390440 - Other vinyl chloride copolymers,,8.30,8.30,1,,,,Ukraine
390450 - Vinylidene chloride polymers,,4.15,4.15,2,,,,Ukraine
390461 - - Polytetrafluoroethylene,"247,300",8.30,8.30,1,,,,Ukraine
390469 - - Other,,4.15,4.15,2,,,,Ukraine
390490 - Other,,8.30,8.30,1,,,,Ukraine
390512 - - In aqueous dispersion,,8.20,8.20,1,,,,Ukraine
390519 - - Other,,8.20,8.20,1,,,,Ukraine
390521 - - In aqueous dispersion,,8.20,8.20,1,,,,Ukraine
390529 - - Other,,8.20,8.20,1,,,,Ukraine
"390530 - Polyvinyl alcohol, whether or not containing unhydrolysed acetate groups",,8.30,8.30,1,,,,Ukraine
390591 - - Copolymers,,8.30,8.30,1,,,,Ukraine
390599 - - Other,,4.15,4.15,2,,,,Ukraine
390610 - Polymethyl methacrylate,,8.30,8.30,1,,,,Ukraine
390690 - Other,,1.90,1.90,7,,,,Ukraine
390710 - Polyacetals,,6.50,6.50,1,,,,Ukraine
390720 - Other polyethers,"566,258",5.20,5.20,5,,,,Ukraine
390730 - Epoxide resins,,6.50,6.50,1,,,,Ukraine
390740 - Polycarbonates,"1,155",6.50,6.50,1,,,,Ukraine
390750 - Alkyd resins,,6.50,6.50,1,,,,Ukraine
390760 - Polyethylene terephthalate,,6.50,6.50,2,,,,Ukraine
390791 - - Unsaturated,,6.50,6.50,2,,,,Ukraine
390799 - - Other,,3.25,3.25,4,,,,Ukraine
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","21,429",6.50,6.50,1,,,,Ukraine
390890 - Other,,6.50,6.50,1,,,,Ukraine
390910 - Urea resins; thiourea resins,,6.50,6.50,1,,,,Ukraine
390920 - Melamine resins,,6.50,6.50,1,,,,Ukraine
390930 - Other amino-resins,,6.50,6.50,1,,,,Ukraine
390940 - Phenolic resins,,6.50,6.50,1,,,,Ukraine
390950 - Polyurethanes,,3.25,3.25,2,,,,Ukraine
391000 Silicones in primary forms,"473,878",6.50,6.50,1,,,,Ukraine
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,8.30,8.30,1,,,,Ukraine
391190 - Other,,3.05,3.05,6,,,,Ukraine
391211 - - Non-plasticised,,6.50,6.50,1,,,,Ukraine
391212 - - Plasticised,,6.50,6.50,1,,,,Ukraine
391220 - Cellulose nitrates (including collodions),,7.30,7.30,3,,,,Ukraine
391231 - - Carboxymethylcellulose and its salts,,6.50,6.50,1,,,,Ukraine
391239 - - Other,,4.33,4.33,3,,,,Ukraine
391290 - Other,"224,689",6.45,6.45,2,,,,Ukraine
"391310 - Alginic acid, its salts and esters",,5.00,5.00,1,,,,Ukraine
391390 - Other,,7.78,7.78,4,,,,Ukraine
"391400 Ion-exchangers based on polymers of headings Nos. 39.01 to 39.13, in primary forms",,6.50,6.50,1,,,,Ukraine
391510 - Of polymers of ethylene,,8.30,8.30,1,,,,Ukraine
391520 - Of polymers of styrene,,8.30,8.30,1,,,,Ukraine
391530 - Of polymers of vinyl chloride,,8.30,8.30,1,,,,Ukraine
391590 - Of other plastics,"35,533",7.40,7.40,6,,,,Ukraine
391610 - Of polymers of ethylene,,8.30,8.30,1,,,,Ukraine
391620 - Of polymers of vinyl chloride,"2,489",8.30,8.30,2,,,,Ukraine
391690 - Of other plastics,"51,607",7.01,7.01,7,,,,Ukraine
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,5.90,5.90,2,,,,Ukraine
391721 - - Of polymers of ethylene,"20,032",4.93,4.93,3,,,,Ukraine
391722 - - Of polymers of propylene,"3,815",4.93,4.93,3,,,,Ukraine
391723 - - Of polymers of vinyl chloride,"255,780",4.93,4.93,3,,,,Ukraine
391729 - - Of other plastics,"1,245",5.56,5.56,5,,,,Ukraine
"391731 - - Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,3.25,3.25,2,,,,Ukraine
"391732 - - Other, not reinforced or otherwise combined with other materials, without fittings","12,806",7.27,7.27,7,,,,Ukraine
"391733 - - Other, not reinforced or otherwise combined with other materials, with fittings",,3.25,3.25,2,,,,Ukraine
391739 - - Other,,5.56,5.56,5,,,,Ukraine
391740 - Fittings,197,3.25,3.25,2,,,,Ukraine
391810 - Of polymers of vinyl chloride,,8.30,8.30,2,,,,Ukraine
391890 - Of other plastics,,8.30,8.30,1,,,,Ukraine
391910 - In rolls of a width not exceeding 20 cm,"1,290",7.03,7.03,9,,,,Ukraine
391990 - Other,"11,024",7.43,7.43,6,,,,Ukraine
392010 - Of polymers of ethylene,"26,310",6.23,6.23,8,,,,Ukraine
392020 - Of polymers of propylene,"729,381",8.30,8.30,5,,,,Ukraine
392030 - Of polymers of styrene,,8.30,8.30,1,,,,Ukraine
392041 - - Rigid,,8.30,8.30,4,,,,Ukraine
392042 - - Flexible,"6,403",8.30,8.30,4,,,,Ukraine
392051 - - Of polymethyl methacrylate,,8.30,8.30,1,,,,Ukraine
392059 - - Other,,4.15,4.15,2,,,,Ukraine
392061 - - Of polycarbonates,,8.50,8.50,1,,,,Ukraine
392062 - - Of polyethylene terephthalate,"35,883",4.25,4.25,4,,,,Ukraine
392063 - - Of unsaturated polyesters,,8.50,8.50,1,,,,Ukraine
392069 - - Of other polyesters,,8.50,8.50,1,,,,Ukraine
392071 - - Of regenerated cellulose,,7.50,7.50,2,,,,Ukraine
392072 - - Of vulcanised fibre,,5.70,5.70,1,,,,Ukraine
392073 - - Of cellulose acetate,,7.10,7.10,3,,,,Ukraine
392079 - - Of other cellulose derivatives,,6.50,6.50,1,,,,Ukraine
392091 - - Of polyvinyl butyral,,8.30,8.30,1,,,,Ukraine
392092 - - Of polyamides,"5,928",6.50,6.50,1,,,,Ukraine
392093 - - Of amino-resins,,6.50,6.50,1,,,,Ukraine
392094 - - Of phenolic resins,,6.50,6.50,1,,,,Ukraine
392099 - - Of other plastics,"15,985",3.04,3.04,7,,,,Ukraine
392111 - - Of polymers of styrene,9,8.30,8.30,1,,,,Ukraine
392112 - - Of polymers of vinyl chloride,,8.30,8.30,1,,,,Ukraine
392113 - - Of polyurethanes,,6.50,6.50,2,,,,Ukraine
392114 - - Of regenerated cellulose,,6.50,6.50,1,,,,Ukraine
392119 - - Of other plastics,54,8.30,8.30,1,,,,Ukraine
392190 - Other,"39,285",7.14,7.14,9,,,,Ukraine
"392210 - Baths, shower-baths and wash-basins",,6.50,6.50,1,,,,Ukraine
392220 - Lavatory seats and covers,,6.50,6.50,1,,,,Ukraine
392290 - Other,"2,660",6.50,6.50,1,,,,Ukraine
"392310 - Boxes, cases, crates and similar articles","2,919",6.50,6.50,1,,,,Ukraine
392321 - - Of polymers of ethylene,"6,304",6.50,6.50,1,,,,Ukraine
392329 - - Of other plastics,"5,722",6.50,6.50,2,,,,Ukraine
"392330 - Carboys, bottles, flasks and similar articles","20,650",6.50,6.50,2,,,,Ukraine
"392340 - Spools, cops, bobbins and similar supports","9,385",5.90,5.90,2,,,,Ukraine
"392350 - Stoppers, lids, caps and other closures","16,477",6.50,6.50,2,,,,Ukraine
392390 - Other,"1,901,406",6.50,6.50,2,,,,Ukraine
392410 - Tableware and kitchenware,"1,218",6.50,6.50,1,,,,Ukraine
392490 - Other,"11,695",6.50,6.50,3,,,,Ukraine
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l",,6.50,6.50,1,,,,Ukraine
"392520 - Doors, windows and their frames and thresholds for doors","6,573",6.50,6.50,1,,,,Ukraine
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,6.50,6.50,1,,,,Ukraine
392590 - Other,"41,784",6.50,6.50,3,,,,Ukraine
392610 - Office or school supplies,170,6.50,6.50,1,,,,Ukraine
392620 - Articles of apparel and clothing accessories (including gloves),"42,044",6.50,6.50,1,,,,Ukraine
"392630 - Fittings for furniture, coachwork of the like","1,218",6.50,6.50,1,,,,Ukraine
392640 - Statuettes and other ornamental articles,"1,961",6.50,6.50,1,,,,Ukraine
392690 - Other,"311,991",4.88,4.88,4,,,,Ukraine
,2000,"5,240,787",6.40,6.40,267,,,,Ukraine
390110 - Polyethylene having a specific gravity of less than 0.94,"1,454,051",8.90,8.90,2,,,,Ukraine
390120 - Polyethylene having a specific gravity of 0.94 or more,"2,572",4.45,4.45,2,,,,Ukraine
390130 - Ethylene-vinyl acetate copolymers,,8.90,8.90,1,,,,Ukraine
390190 - Other,"2,397",2.97,2.97,3,,,,Ukraine
390210 - Polypropylene,"11,598",8.90,8.90,1,,,,Ukraine
390220 - Polyisobutylene,,8.90,8.90,1,,,,Ukraine
390230 - Propylene copolymers,,8.90,8.90,1,,,,Ukraine
390290 - Other,,2.97,2.97,3,,,,Ukraine
390311 - - Expansible,,8.90,8.90,1,,,,Ukraine
390319 - - Other,"24,053",8.90,8.90,1,,,,Ukraine
390320 - Styrene-acrylonitrile (SAN) copolymers,,8.90,8.90,1,,,,Ukraine
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,8.90,8.90,1,,,,Ukraine
390390 - Other,,2.97,2.97,3,,,,Ukraine
"390410 - Polyvinyl chloride, not mixed with any other substances",,8.90,8.90,1,,,,Ukraine
390421 - - Non-plasticised,,8.90,8.90,1,,,,Ukraine
390422 - - Plasticised,,8.90,8.90,1,,,,Ukraine
390430 - Vinyl chloride-vinyl acetate copolymers,,8.90,8.90,1,,,,Ukraine
390440 - Other vinyl chloride copolymers,,8.90,8.90,1,,,,Ukraine
390450 - Vinylidene chloride polymers,,4.45,4.45,2,,,,Ukraine
390461 - - Polytetrafluoroethylene,"58,561",8.90,8.90,1,,,,Ukraine
390469 - - Other,,4.45,4.45,2,,,,Ukraine
390490 - Other,,8.90,8.90,1,,,,Ukraine
390512 - - In aqueous dispersion,,8.70,8.70,1,,,,Ukraine
390519 - - Other,,8.70,8.70,1,,,,Ukraine
390521 - - In aqueous dispersion,,8.70,8.70,1,,,,Ukraine
390529 - - Other,,8.70,8.70,1,,,,Ukraine
"390530 - Polyvinyl alcohol, whether or not containing unhydrolysed acetate groups",,8.90,8.90,1,,,,Ukraine
390591 - - Copolymers,,8.90,8.90,1,,,,Ukraine
390599 - - Other,,4.45,4.45,2,,,,Ukraine
390610 - Polymethyl methacrylate,,8.90,8.90,1,,,,Ukraine
390690 - Other,,1.99,1.99,7,,,,Ukraine
390710 - Polyacetals,,6.50,6.50,1,,,,Ukraine
390720 - Other polyethers,"739,753",5.20,5.20,5,,,,Ukraine
390730 - Epoxide resins,,6.50,6.50,1,,,,Ukraine
390740 - Polycarbonates,"5,154",6.50,6.50,1,,,,Ukraine
390750 - Alkyd resins,,6.50,6.50,1,,,,Ukraine
390760 - Polyethylene terephthalate,,6.50,6.50,2,,,,Ukraine
390791 - - Unsaturated,,6.50,6.50,2,,,,Ukraine
390799 - - Other,,3.25,3.25,4,,,,Ukraine
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","13,857",6.50,6.50,1,,,,Ukraine
390890 - Other,,6.50,6.50,1,,,,Ukraine
390910 - Urea resins; thiourea resins,,6.50,6.50,1,,,,Ukraine
390920 - Melamine resins,,6.50,6.50,1,,,,Ukraine
390930 - Other amino-resins,,6.50,6.50,1,,,,Ukraine
390940 - Phenolic resins,,6.50,6.50,1,,,,Ukraine
390950 - Polyurethanes,,3.25,3.25,2,,,,Ukraine
391000 Silicones in primary forms,"20,854",6.50,6.50,1,,,,Ukraine
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,8.90,8.90,1,,,,Ukraine
391190 - Other,,3.15,3.15,6,,,,Ukraine
391211 - - Non-plasticised,,6.50,6.50,1,,,,Ukraine
391212 - - Plasticised,,6.50,6.50,1,,,,Ukraine
391220 - Cellulose nitrates (including collodions),,7.60,7.60,3,,,,Ukraine
391231 - - Carboxymethylcellulose and its salts,,6.50,6.50,1,,,,Ukraine
391239 - - Other,,4.33,4.33,3,,,,Ukraine
391290 - Other,,6.45,6.45,2,,,,Ukraine
"391310 - Alginic acid, its salts and esters",,5.00,5.00,1,,,,Ukraine
391390 - Other,"14,262",8.15,8.15,4,,,,Ukraine
"391400 Ion-exchangers based on polymers of headings Nos. 39.01 to 39.13, in primary forms",,6.50,6.50,1,,,,Ukraine
391510 - Of polymers of ethylene,,8.90,8.90,1,,,,Ukraine
391520 - Of polymers of styrene,,8.90,8.90,1,,,,Ukraine
391530 - Of polymers of vinyl chloride,,8.90,8.90,1,,,,Ukraine
391590 - Of other plastics,"27,677",7.70,7.70,6,,,,Ukraine
391610 - Of polymers of ethylene,,8.90,8.90,1,,,,Ukraine
391620 - Of polymers of vinyl chloride,"8,546",8.90,8.90,2,,,,Ukraine
391690 - Of other plastics,,7.19,7.19,7,,,,Ukraine
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"2,729",5.90,5.90,2,,,,Ukraine
391721 - - Of polymers of ethylene,,5.13,5.13,3,,,,Ukraine
391722 - - Of polymers of propylene,,5.13,5.13,3,,,,Ukraine
391723 - - Of polymers of vinyl chloride,"142,531",5.13,5.13,3,,,,Ukraine
391729 - - Of other plastics,,5.68,5.68,5,,,,Ukraine
"391731 - - Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,3.25,3.25,2,,,,Ukraine
"391732 - - Other, not reinforced or otherwise combined with other materials, without fittings","16,669",7.53,7.53,7,,,,Ukraine
"391733 - - Other, not reinforced or otherwise combined with other materials, with fittings","1,512",3.25,3.25,2,,,,Ukraine
391739 - - Other,,5.68,5.68,5,,,,Ukraine
391740 - Fittings,,3.25,3.25,2,,,,Ukraine
391810 - Of polymers of vinyl chloride,,8.90,8.90,2,,,,Ukraine
391890 - Of other plastics,,8.90,8.90,1,,,,Ukraine
391910 - In rolls of a width not exceeding 20 cm,"1,033",7.23,7.23,9,,,,Ukraine
391990 - Other,,7.73,7.73,6,,,,Ukraine
392010 - Of polymers of ethylene,,6.68,6.68,8,,,,Ukraine
392020 - Of polymers of propylene,"454,441",8.90,8.90,5,,,,Ukraine
392030 - Of polymers of styrene,,8.90,8.90,1,,,,Ukraine
392041 - - Rigid,,8.90,8.90,4,,,,Ukraine
392042 - - Flexible,,8.90,8.90,4,,,,Ukraine
392051 - - Of polymethyl methacrylate,,8.90,8.90,1,,,,Ukraine
392059 - - Other,"1,650",4.45,4.45,2,,,,Ukraine
392061 - - Of polycarbonates,"6,656",9.10,9.10,1,,,,Ukraine
392062 - - Of polyethylene terephthalate,"26,745",4.55,4.55,4,,,,Ukraine
392063 - - Of unsaturated polyesters,,9.10,9.10,1,,,,Ukraine
392069 - - Of other polyesters,,9.10,9.10,1,,,,Ukraine
392071 - - Of regenerated cellulose,,7.80,7.80,2,,,,Ukraine
392072 - - Of vulcanised fibre,,5.70,5.70,1,,,,Ukraine
392073 - - Of cellulose acetate,,7.30,7.30,3,,,,Ukraine
392079 - - Of other cellulose derivatives,,6.50,6.50,1,,,,Ukraine
392091 - - Of polyvinyl butyral,,8.90,8.90,1,,,,Ukraine
392092 - - Of polyamides,,6.50,6.50,1,,,,Ukraine
392093 - - Of amino-resins,,6.50,6.50,1,,,,Ukraine
392094 - - Of phenolic resins,,6.50,6.50,1,,,,Ukraine
392099 - - Of other plastics,,3.13,3.13,7,,,,Ukraine
392111 - - Of polymers of styrene,,8.90,8.90,1,,,,Ukraine
392112 - - Of polymers of vinyl chloride,,8.90,8.90,1,,,,Ukraine
392113 - - Of polyurethanes,"3,079",6.50,6.50,2,,,,Ukraine
392114 - - Of regenerated cellulose,,6.50,6.50,1,,,,Ukraine
392119 - - Of other plastics,,8.90,8.90,1,,,,Ukraine
392190 - Other,"18,503",7.34,7.34,9,,,,Ukraine
"392210 - Baths, shower-baths and wash-basins","16,134",6.50,6.50,1,,,,Ukraine
392220 - Lavatory seats and covers,,6.50,6.50,1,,,,Ukraine
392290 - Other,,6.50,6.50,1,,,,Ukraine
"392310 - Boxes, cases, crates and similar articles","1,014",6.50,6.50,1,,,,Ukraine
392321 - - Of polymers of ethylene,"26,469",6.50,6.50,1,,,,Ukraine
392329 - - Of other plastics,,6.50,6.50,2,,,,Ukraine
"392330 - Carboys, bottles, flasks and similar articles","7,375",6.50,6.50,2,,,,Ukraine
"392340 - Spools, cops, bobbins and similar supports","2,065",5.90,5.90,2,,,,Ukraine
"392350 - Stoppers, lids, caps and other closures",461,6.50,6.50,2,,,,Ukraine
392390 - Other,"1,836,443",6.50,6.50,2,,,,Ukraine
392410 - Tableware and kitchenware,"2,360",6.50,6.50,1,,,,Ukraine
392490 - Other,"22,956",6.50,6.50,3,,,,Ukraine
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","9,072",6.50,6.50,1,,,,Ukraine
"392520 - Doors, windows and their frames and thresholds for doors","2,379",6.50,6.50,1,,,,Ukraine
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","11,644",6.50,6.50,1,,,,Ukraine
392590 - Other,"7,910",6.50,6.50,3,,,,Ukraine
392610 - Office or school supplies,,6.50,6.50,1,,,,Ukraine
392620 - Articles of apparel and clothing accessories (including gloves),"3,946",6.50,6.50,1,,,,Ukraine
"392630 - Fittings for furniture, coachwork of the like","2,037",6.50,6.50,1,,,,Ukraine
392640 - Statuettes and other ornamental articles,,6.50,6.50,1,,,,Ukraine
392690 - Other,"229,636",4.88,4.88,4,,,,Ukraine
,1999,"5,750,011",6.63,6.63,266,,,,Ukraine
390110 - Polyethylene having a specific gravity of less than 0.94,"1,857,708",9.50,9.50,2,,,,Ukraine
390120 - Polyethylene having a specific gravity of 0.94 or more,"543,580",4.75,4.75,2,,,,Ukraine
390130 - Ethylene-vinyl acetate copolymers,,9.50,9.50,1,,,,Ukraine
390190 - Other,,3.17,3.17,3,,,,Ukraine
390210 - Polypropylene,"353,509",9.50,9.50,1,,,,Ukraine
390220 - Polyisobutylene,,9.50,9.50,1,,,,Ukraine
390230 - Propylene copolymers,,9.50,9.50,1,,,,Ukraine
390290 - Other,,3.17,3.17,3,,,,Ukraine
390311 - - Expansible,437,9.50,9.50,1,,,,Ukraine
390319 - - Other,"53,641",9.50,9.50,1,,,,Ukraine
390320 - Styrene-acrylonitrile (SAN) copolymers,,9.50,9.50,1,,,,Ukraine
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,373,9.50,9.50,1,,,,Ukraine
390390 - Other,,3.17,3.17,3,,,,Ukraine
"390410 - Polyvinyl chloride, not mixed with any other substances",,9.50,9.50,1,,,,Ukraine
390421 - - Non-plasticised,,9.50,9.50,1,,,,Ukraine
390422 - - Plasticised,,9.50,9.50,1,,,,Ukraine
390430 - Vinyl chloride-vinyl acetate copolymers,,9.50,9.50,1,,,,Ukraine
390440 - Other vinyl chloride copolymers,,9.50,9.50,1,,,,Ukraine
390450 - Vinylidene chloride polymers,,4.75,4.75,2,,,,Ukraine
390461 - - Polytetrafluoroethylene,,9.50,9.50,1,,,,Ukraine
390469 - - Other,,4.75,4.75,2,,,,Ukraine
390490 - Other,,9.50,9.50,1,,,,Ukraine
390512 - - In aqueous dispersion,,9.30,9.30,1,,,,Ukraine
390519 - - Other,,9.30,9.30,1,,,,Ukraine
390521 - - In aqueous dispersion,,9.30,9.30,1,,,,Ukraine
390529 - - Other,,9.30,9.30,1,,,,Ukraine
"390530 - Polyvinyl alcohol, whether or not containing unhydrolysed acetate groups",,9.50,9.50,1,,,,Ukraine
390591 - - Copolymers,,9.50,9.50,1,,,,Ukraine
390599 - - Other,,4.75,4.75,2,,,,Ukraine
390610 - Polymethyl methacrylate,,9.50,9.50,1,,,,Ukraine
390690 - Other,,2.07,2.07,7,,,,Ukraine
390710 - Polyacetals,,6.50,6.50,1,,,,Ukraine
390720 - Other polyethers,"984,386",5.20,5.20,5,,,,Ukraine
390730 - Epoxide resins,,6.50,6.50,1,,,,Ukraine
390740 - Polycarbonates,,6.50,6.50,1,,,,Ukraine
390750 - Alkyd resins,,6.50,6.50,1,,,,Ukraine
390760 - Polyethylene terephthalate,,6.50,6.50,1,,,,Ukraine
390791 - - Unsaturated,,6.50,6.50,2,,,,Ukraine
390799 - - Other,"20,271",3.25,3.25,4,,,,Ukraine
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","43,356",6.50,6.50,1,,,,Ukraine
390890 - Other,,6.50,6.50,1,,,,Ukraine
390910 - Urea resins; thiourea resins,,6.50,6.50,1,,,,Ukraine
390920 - Melamine resins,,6.50,6.50,1,,,,Ukraine
390930 - Other amino-resins,,6.50,6.50,1,,,,Ukraine
390940 - Phenolic resins,,6.50,6.50,1,,,,Ukraine
390950 - Polyurethanes,,3.25,3.25,2,,,,Ukraine
391000 Silicones in primary forms,"292,621",6.50,6.50,1,,,,Ukraine
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,9.50,9.50,1,,,,Ukraine
391190 - Other,,3.25,3.25,6,,,,Ukraine
391211 - - Non-plasticised,,6.50,6.50,1,,,,Ukraine
391212 - - Plasticised,,6.50,6.50,1,,,,Ukraine
391220 - Cellulose nitrates (including collodions),,7.93,7.93,3,,,,Ukraine
391231 - - Carboxymethylcellulose and its salts,,6.50,6.50,1,,,,Ukraine
391239 - - Other,,4.33,4.33,3,,,,Ukraine
391290 - Other,,6.45,6.45,2,,,,Ukraine
"391310 - Alginic acid, its salts and esters",,5.00,5.00,1,,,,Ukraine
391390 - Other,,8.60,8.60,4,,,,Ukraine
"391400 Ion-exchangers based on polymers of headings Nos. 39.01 to 39.13, in primary forms",,6.50,6.50,1,,,,Ukraine
391510 - Of polymers of ethylene,,9.50,9.50,1,,,,Ukraine
391520 - Of polymers of styrene,,9.50,9.50,1,,,,Ukraine
391530 - Of polymers of vinyl chloride,,9.50,9.50,1,,,,Ukraine
391590 - Of other plastics,"26,581",8.00,8.00,6,,,,Ukraine
391610 - Of polymers of ethylene,384,9.50,9.50,1,,,,Ukraine
391620 - Of polymers of vinyl chloride,,9.50,9.50,2,,,,Ukraine
391690 - Of other plastics,"32,666",7.36,7.36,7,,,,Ukraine
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,5.90,5.90,2,,,,Ukraine
391721 - - Of polymers of ethylene,,5.33,5.33,3,,,,Ukraine
391722 - - Of polymers of propylene,,5.33,5.33,3,,,,Ukraine
391723 - - Of polymers of vinyl chloride,"56,753",5.33,5.33,3,,,,Ukraine
391729 - - Of other plastics,,5.80,5.80,5,,,,Ukraine
"391731 - - Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,3.25,3.25,2,,,,Ukraine
"391732 - - Other, not reinforced or otherwise combined with other materials, without fittings","35,299",7.79,7.79,7,,,,Ukraine
"391733 - - Other, not reinforced or otherwise combined with other materials, with fittings",,3.25,3.25,2,,,,Ukraine
391739 - - Other,,5.80,5.80,5,,,,Ukraine
391740 - Fittings,,3.25,3.25,2,,,,Ukraine
391810 - Of polymers of vinyl chloride,,9.50,9.50,2,,,,Ukraine
391890 - Of other plastics,,9.50,9.50,1,,,,Ukraine
391910 - In rolls of a width not exceeding 20 cm,"40,958",7.44,7.44,9,,,,Ukraine
391990 - Other,"24,033",8.05,8.05,6,,,,Ukraine
392010 - Of polymers of ethylene,"161,146",7.13,7.13,8,,,,Ukraine
392020 - Of polymers of propylene,"35,256",9.50,9.50,5,,,,Ukraine
392030 - Of polymers of styrene,,9.50,9.50,1,,,,Ukraine
392041 - - Rigid,,9.50,9.50,4,,,,Ukraine
392042 - - Flexible,,9.50,9.50,4,,,,Ukraine
392051 - - Of polymethyl methacrylate,,9.50,9.50,1,,,,Ukraine
392059 - - Other,,4.75,4.75,2,,,,Ukraine
392061 - - Of polycarbonates,,9.80,9.80,1,,,,Ukraine
392062 - - Of polyethylene terephthalate,"46,425",4.90,4.90,4,,,,Ukraine
392063 - - Of unsaturated polyesters,,9.80,9.80,1,,,,Ukraine
392069 - - Of other polyesters,874,9.80,9.80,1,,,,Ukraine
392071 - - Of regenerated cellulose,,8.15,8.15,2,,,,Ukraine
392072 - - Of vulcanised fibre,,5.70,5.70,1,,,,Ukraine
392073 - - Of cellulose acetate,,7.53,7.53,3,,,,Ukraine
392079 - - Of other cellulose derivatives,,6.50,6.50,1,,,,Ukraine
392091 - - Of polyvinyl butyral,,9.50,9.50,1,,,,Ukraine
392092 - - Of polyamides,,6.50,6.50,1,,,,Ukraine
392093 - - Of amino-resins,,6.50,6.50,1,,,,Ukraine
392094 - - Of phenolic resins,,6.50,6.50,1,,,,Ukraine
392099 - - Of other plastics,,3.21,3.21,7,,,,Ukraine
392111 - - Of polymers of styrene,,9.50,9.50,1,,,,Ukraine
392112 - - Of polymers of vinyl chloride,565,9.50,9.50,1,,,,Ukraine
392113 - - Of polyurethanes,,6.50,6.50,2,,,,Ukraine
392114 - - Of regenerated cellulose,,6.50,6.50,1,,,,Ukraine
392119 - - Of other plastics,"18,672",9.50,9.50,1,,,,Ukraine
392190 - Other,"1,801",7.57,7.57,9,,,,Ukraine
"392210 - Baths, shower-baths and wash-basins",,6.50,6.50,1,,,,Ukraine
392220 - Lavatory seats and covers,,6.50,6.50,1,,,,Ukraine
392290 - Other,"2,590",6.50,6.50,1,,,,Ukraine
"392310 - Boxes, cases, crates and similar articles","3,869",6.50,6.50,1,,,,Ukraine
392321 - - Of polymers of ethylene,725,6.50,6.50,1,,,,Ukraine
392329 - - Of other plastics,544,6.50,6.50,2,,,,Ukraine
"392330 - Carboys, bottles, flasks and similar articles","21,028",6.50,6.50,2,,,,Ukraine
"392340 - Spools, cops, bobbins and similar supports","1,034",5.90,5.90,2,,,,Ukraine
"392350 - Stoppers, lids, caps and other closures","1,151",6.50,6.50,2,,,,Ukraine
392390 - Other,"767,095",6.50,6.50,2,,,,Ukraine
392410 - Tableware and kitchenware,298,6.50,6.50,1,,,,Ukraine
392490 - Other,"18,321",6.50,6.50,3,,,,Ukraine
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l",,6.50,6.50,1,,,,Ukraine
"392520 - Doors, windows and their frames and thresholds for doors","4,135",6.50,6.50,1,,,,Ukraine
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,6.50,6.50,1,,,,Ukraine
392590 - Other,,6.50,6.50,3,,,,Ukraine
392610 - Office or school supplies,107,6.50,6.50,1,,,,Ukraine
392620 - Articles of apparel and clothing accessories (including gloves),"17,489",6.50,6.50,1,,,,Ukraine
"392630 - Fittings for furniture, coachwork of the like","17,745",6.50,6.50,1,,,,Ukraine
392640 - Statuettes and other ornamental articles,"4,764",6.50,6.50,1,,,,Ukraine
392690 - Other,"257,823",4.88,4.88,4,,,,Ukraine
,1998,"22,479,317",6.98,6.98,274,,,,Ukraine
390110 - Polyethylene having a specific gravity of less than 0.94,"16,221,931",10.10,10.10,2,,,,Ukraine
390120 - Polyethylene having a specific gravity of 0.94 or more,"1,196,636",5.05,5.05,2,,,,Ukraine
