Importer,Year,Value,Ad val. duties,Number of lines,China
,(US$),Simple average,MFN duties,Pref. duties,China
,MFN,Best,All items,Non ad val.,All items,Non ad val.,China
391212 -- Plasticised,"3,000",2.00,2.00,1,,,,China
391220 - Cellulose nitrates (including collodions),,14.00,14.00,3,,,,China
391231 -- Carboxymethylcellulose and its salts,"516,000",14.00,14.00,4,,,,China
391239 -- Other,"3,088,000",14.00,14.00,4,,,,China
391290 - Other,"362,000",10.00,10.00,6,,,,China
"391310 - Alginic acid, its salts and esters","435,000",2.00,2.00,1,,,,China
391390 - Other,"6,184,000",4.67,4.67,9,,,,China
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.","2,059,000",2.00,2.00,3,,,,China
391510 - Of polymers of ethylene,,14.00,14.00,1,,,,China
391520 - Of polymers of styrene,,14.00,14.00,1,,,,China
391530 - Of polymers of vinyl chloride,"1,000",14.00,14.00,1,,,,China
391590 - Of other plastics,"2,000",14.00,14.00,1,,,,China
391610 - Of polymers of ethylene,"15,000",16.00,16.00,1,,,,China
391620 - Of polymers of vinyl chloride,"409,000",16.00,16.00,1,,,,China
391690 - Of other plastics,"443,000",16.00,16.00,2,,,,China
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"1,969,000",6.67,6.67,3,,,,China
391721 -- Of polymers of ethylene,"19,000",16.00,16.00,1,,,,China
391722 -- Of polymers of propylene,"13,000",16.00,16.00,1,,,,China
391723 -- Of polymers of vinyl chloride,"22,000",16.00,16.00,1,,,,China
391729 -- Of other plastics,"86,000",16.00,16.00,1,,,,China
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","166,000",16.00,16.00,1,,,,China
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","1,023,000",12.50,12.50,8,,,,China
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","85,000",16.00,16.00,1,,,,China
391739 -- Other,"341,000",16.00,16.00,1,,,,China
391740 - Fittings,"1,283,000",8.00,8.00,2,,,,China
391810 - Of polymers of vinyl chloride,"1,283,000",16.00,16.00,1,,,,China
391890 - Of other plastics,"323,000",16.00,16.00,1,,,,China
391910 - In rolls of a width not exceeding 20 cm,"5,884,000",16.00,16.00,1,,,,China
391990 - Other,"11,643,000",16.00,16.00,1,,,,China
392010 - Of polymers of ethylene,"212,000",6.67,6.67,3,,,,China
392020 - Of polymers of propylene,"2,961,000",9.00,9.00,4,,,,China
392030 - Of polymers of styrene,"27,000",16.00,16.00,1,,,,China
392043 -- Containing by weight not less than 6 % of plasticisers,"2,951,000",16.00,16.00,2,,,,China
392049 -- Other,"659,000",16.00,16.00,1,,,,China
392051 -- Of poly(methyl methacrylate),"113,000",16.00,16.00,1,,,,China
392059 -- Other,"3,000",16.00,16.00,1,,,,China
392061 -- Of polycarbonates,"873,000",16.00,16.00,1,,,,China
392062 -- Of poly(ethylene terephthalate),"297,000",12.50,12.50,4,,,,China
392063 -- Of unsaturated polyesters,"97,000",16.00,16.00,1,,,,China
392069 -- Of other polyesters,"327,000",16.00,16.00,1,,,,China
392071 -- Of regenerated cellulose,"32,000",16.00,16.00,1,,,,China
392073 -- Of cellulose acetate,"18,000",16.00,16.00,2,,,,China
392079 -- Of other cellulose derivatives,"86,000",9.00,9.00,2,,,,China
392091 -- Of poly(vinyl butyral),"1,000",16.00,16.00,1,,,,China
392092 -- Of polyamides,"37,000",16.00,16.00,1,,,,China
392093 -- Of amino-resins,,16.00,16.00,1,,,,China
392094 -- Of phenolic resins,"5,000",16.00,16.00,1,,,,China
392099 -- Of other plastics,"612,000",9.00,9.00,6,,,,China
392111 -- Of polymers of styrene,"210,000",16.00,16.00,1,,,,China
392112 -- Of polymers of vinyl chloride,"616,000",16.00,16.00,1,,,,China
392113 -- Of polyurethanes,"2,856,000",9.00,9.00,2,,,,China
392114 -- Of regenerated cellulose,"15,000",16.00,16.00,1,,,,China
392119 -- Of other plastics,"405,000",16.00,16.00,1,,,,China
392190 - Other,"13,652,000",10.40,10.40,5,,,,China
"392210 - Baths, shower-baths, sinks and wash-basins","56,000",18.00,18.00,1,,,,China
392220 - Lavatory seats and covers,"111,000",18.00,18.00,1,,,,China
392290 - Other,"1,068,000",18.00,18.00,1,,,,China
"392310 - Boxes, cases, crates and similar articles","3,904,000",18.00,18.00,2,,,,China
392321 -- Of polymers of ethylene,"3,066,000",18.00,18.00,2,,,,China
392329 -- Of other plastics,"2,283,000",18.00,18.00,2,,,,China
"392330 - Carboys, bottles, flasks and similar articles","1,065,000",18.00,18.00,1,,,,China
"392340 - Spools, cops, bobbins and similar supports","179,000",18.00,18.00,1,,,,China
"392350 - Stoppers, lids, caps and other closures","283,000",18.00,18.00,1,,,,China
392390 - Other,"1,932,000",18.00,18.00,1,,,,China
392410 - Tableware and kitchenware,"13,658,000",18.00,18.00,1,,,,China
392490 - Other,"6,072,000",18.00,18.00,1,,,,China
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","1,000",18.00,18.00,1,,,,China
"392520 - Doors, windows and their frames and thresholds for doors","88,000",18.00,18.00,1,,,,China
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","864,000",18.00,18.00,1,,,,China
392590 - Other,"994,000",18.00,18.00,1,,,,China
392610 - Office or school supplies,"2,575,000",18.00,18.00,1,,,,China
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","7,640,000",18.00,18.00,1,,,,China
"392630 - Fittings for furniture, coachwork or the like","1,278,000",18.00,18.00,1,,,,China
392640 - Statuettes and other ornamental articles,"5,056,000",18.00,18.00,1,,,,China
392690 - Other,"28,530,000",12.22,12.22,9,,,,China
,2006,"156,479,000",11.55,11.55,289,,,,China
390110 - Polyethylene having a specific gravity of less than 0.94,"19,000",14.00,14.00,3,,,,China
390120 - Polyethylene having a specific gravity of 0.94 or more,"3,000",8.00,8.00,4,,,,China
390130 - Ethylene-vinyl acetate copolymers,"799,000",14.00,14.00,2,,,,China
390190 - Other,"353,000",9.20,9.20,5,,,,China
390210 - Polypropylene,,14.00,14.00,2,,,,China
390220 - Polyisobutylene,,14.00,14.00,1,,,,China
390230 - Propylene copolymers,,14.00,14.00,1,,,,China
390290 - Other,"14,000",14.00,14.00,1,,,,China
390311 -- Expansible,"1,113,000",14.00,14.00,2,,,,China
390319 -- Other,"114,000",14.00,14.00,1,,,,China
390320 - Styrene- Acrylonitrile (SAN) copolymers,,14.00,14.00,1,,,,China
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"50,000",14.00,14.00,2,,,,China
390390 - Other,"6,000",10.00,10.00,3,,,,China
"390410 - Poly(vinyl chloride), not mixed with any other substances","11,882,000",14.00,14.00,3,,,,China
390421 -- Non-plasticised,,14.00,14.00,1,,,,China
390422 -- Plasticised,"10,000",14.00,14.00,1,,,,China
390430 - Vinyl chloride-vinyl acetate copolymers,"10,000",14.00,14.00,1,,,,China
390440 - Other vinyl chloride copolymers,,14.00,14.00,2,,,,China
390450 - Vinylidene chloride polymers,,2.00,2.00,2,,,,China
390461 -- Polytetrafluoroethylene,"1,761,000",2.00,2.00,2,,,,China
390469 -- Other,"267,000",2.00,2.00,2,,,,China
390490 - Other,,14.00,14.00,1,,,,China
390512 -- In aqueous dispersion,,14.00,14.00,1,,,,China
390519 -- Other,,14.00,14.00,2,,,,China
390521 -- In aqueous dispersion,,14.00,14.00,1,,,,China
390529 -- Other,"47,000",14.00,14.00,1,,,,China
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups","942,000",2.00,2.00,1,,,,China
390591 -- Copolymers,"37,000",8.00,8.00,2,,,,China
390599 -- Other,"565,000",4.50,4.50,4,,,,China
390610 - Poly(methyl methacrylate),"5,000",14.00,14.00,1,,,,China
390690 - Other,"11,664,000",11.60,11.60,15,,,,China
390710 - Polyacetals,"1,247,000",8.67,8.67,9,,,,China
390720 - Other polyethers,"29,000",10.00,10.00,6,,,,China
390730 - Epoxide resins,"1,173,000",14.00,14.00,5,,,,China
390740 - Polycarbonates,"70,000",8.00,8.00,2,,,,China
390750 - Alkyd resins,,14.00,14.00,2,,,,China
390760 - Poly(ethylene terephthalate),"32,939,000",14.00,14.00,1,,,,China
390791 -- Unsaturated,"63,000",14.00,14.00,1,,,,China
390799 -- Other,"258,000",8.00,8.00,6,,,,China
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","1,000",6.80,6.80,10,,,,China
390890 - Other,"74,000",6.00,6.00,3,,,,China
390910 - Urea resins; thiourea resins,"57,000",14.00,14.00,1,,,,China
390920 - Melamine resins,,14.00,14.00,4,,,,China
390930 - Other amino-resins,"49,000",14.00,14.00,2,,,,China
390940 - Phenolic resins,"70,000",14.00,14.00,4,,,,China
390950 - Polyurethanes,"133,000",9.20,9.20,5,,,,China
391000 Silicones in primary forms.,"1,165,000",9.50,9.50,8,,,,China
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","29,000",14.00,14.00,2,,,,China
391190 - Other,"7,000",10.00,10.00,6,,,,China
391211 -- Non-plasticised,,5.00,5.00,2,,,,China
391212 -- Plasticised,"21,000",2.00,2.00,1,,,,China
391220 - Cellulose nitrates (including collodions),,14.00,14.00,3,,,,China
391231 -- Carboxymethylcellulose and its salts,"60,000",14.00,14.00,4,,,,China
391239 -- Other,"734,000",14.00,14.00,4,,,,China
391290 - Other,"133,000",10.00,10.00,6,,,,China
"391310 - Alginic acid, its salts and esters","270,000",2.00,2.00,1,,,,China
391390 - Other,"7,085,000",3.50,3.50,8,,,,China
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.","1,233,000",2.00,2.00,3,,,,China
391510 - Of polymers of ethylene,,14.00,14.00,1,,,,China
391520 - Of polymers of styrene,,14.00,14.00,1,,,,China
391530 - Of polymers of vinyl chloride,,14.00,14.00,1,,,,China
391590 - Of other plastics,"106,000",14.00,14.00,1,,,,China
391610 - Of polymers of ethylene,"24,000",16.00,16.00,1,,,,China
391620 - Of polymers of vinyl chloride,"234,000",16.00,16.00,1,,,,China
391690 - Of other plastics,"157,000",16.00,16.00,2,,,,China
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"721,000",6.67,6.67,3,,,,China
391721 -- Of polymers of ethylene,"29,000",16.00,16.00,1,,,,China
391722 -- Of polymers of propylene,"1,000",16.00,16.00,1,,,,China
391723 -- Of polymers of vinyl chloride,"8,000",16.00,16.00,1,,,,China
391729 -- Of other plastics,"48,000",16.00,16.00,1,,,,China
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","163,000",16.00,16.00,1,,,,China
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","633,000",12.50,12.50,8,,,,China
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","69,000",16.00,16.00,1,,,,China
391739 -- Other,"569,000",16.00,16.00,1,,,,China
391740 - Fittings,"614,000",8.00,8.00,2,,,,China
391810 - Of polymers of vinyl chloride,"930,000",16.00,16.00,1,,,,China
391890 - Of other plastics,"220,000",16.00,16.00,1,,,,China
391910 - In rolls of a width not exceeding 20 cm,"4,853,000",16.00,16.00,1,,,,China
391990 - Other,"8,346,000",16.00,16.00,1,,,,China
392010 - Of polymers of ethylene,"1,023,000",6.67,6.67,3,,,,China
392020 - Of polymers of propylene,"1,428,000",9.00,9.00,4,,,,China
392030 - Of polymers of styrene,"16,000",16.00,16.00,1,,,,China
392043 -- Containing by weight not less than 6% of plasticizers,"1,504,000",16.00,16.00,2,,,,China
392049 -- Other,"371,000",16.00,16.00,1,,,,China
392051 -- Of poly(methyl methacrylate),"2,000",16.00,16.00,1,,,,China
392059 -- Other,"9,000",16.00,16.00,1,,,,China
392061 -- Of polycarbonates,"350,000",16.00,16.00,1,,,,China
392062 -- Of poly(ethylene terephthalate),"106,000",12.50,12.50,4,,,,China
392063 -- Of unsaturated polyesters,,16.00,16.00,1,,,,China
392069 -- Of other polyesters,"137,000",16.00,16.00,1,,,,China
392071 -- Of regenerated cellulose,"21,000",16.00,16.00,1,,,,China
392072 -- Of vulcanised fibre,,9.00,9.00,2,,,,China
392073 -- Of cellulose acetate,"11,000",16.00,16.00,2,,,,China
392079 -- Of other cellulose derivatives,"89,000",16.00,16.00,1,,,,China
392091 -- Of poly(vinyl butyral),"97,000",16.00,16.00,1,,,,China
392092 -- Of polyamides,"15,000",16.00,16.00,1,,,,China
392093 -- Of amino-resins,,16.00,16.00,1,,,,China
392094 -- Of phenolic resins,"17,000",16.00,16.00,1,,,,China
392099 -- Of other plastics,"318,000",10.40,10.40,5,,,,China
392111 -- Of polymers of styrene,"7,000",16.00,16.00,1,,,,China
392112 -- Of polymers of vinyl chloride,"369,000",16.00,16.00,1,,,,China
392113 -- Of polyurethanes,"1,106,000",9.00,9.00,2,,,,China
392114 -- Of regenerated cellulose,"32,000",16.00,16.00,1,,,,China
392119 -- Of other plastics,"248,000",16.00,16.00,1,,,,China
392190 - Other,"7,277,000",11.33,11.33,6,,,,China
"392210 - Baths, shower-baths, sinks and wash-basins","35,000",18.00,18.00,1,,,,China
392220 - Lavatory seats and covers,"175,000",18.00,18.00,1,,,,China
392290 - Other,"706,000",18.00,18.00,1,,,,China
"392310 - Boxes, cases, crates and similar articles","2,586,000",18.00,18.00,2,,,,China
392321 -- Of polymers of ethylene,"2,029,000",18.00,18.00,2,,,,China
392329 -- Of other plastics,"1,863,000",18.00,18.00,2,,,,China
"392330 - Carboys, bottles, flasks and similar articles","523,000",18.00,18.00,1,,,,China
"392340 - Spools, cops, bobbins and similar supports","31,000",18.00,18.00,1,,,,China
"392350 - Stoppers, lids, caps and other closures","1,563,000",18.00,18.00,1,,,,China
392390 - Other,"599,000",18.00,18.00,1,,,,China
392410 - Tableware and kitchenware,"6,759,000",18.00,18.00,1,,,,China
392490 - Other,"2,628,000",18.00,18.00,1,,,,China
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 litres","4,000",18.00,18.00,1,,,,China
"392520 - Doors, windows and their frames and thresholds for doors",,18.00,18.00,1,,,,China
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","1,193,000",18.00,18.00,1,,,,China
392590 - Other,"180,000",18.00,18.00,1,,,,China
392610 - Office or school supplies,"1,485,000",18.00,18.00,1,,,,China
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","3,467,000",18.00,18.00,1,,,,China
"392630 - Fittings for furniture, coachwork or the like","267,000",18.00,18.00,1,,,,China
392640 - Statuettes and other ornamental articles,"2,896,000",18.00,18.00,1,,,,China
392690 - Other,"18,651,000",12.86,12.86,7,,,,China
,2005,"73,204,000",11.53,11.53,287,,,,China
390110 - Polyethylene having a specific gravity of less than 0.94,,14.00,14.00,3,,,,China
390120 - Polyethylene having a specific gravity of 0.94 or more,"194,000",8.00,8.00,4,,,,China
390130 - Ethylene-vinyl acetate copolymers,,14.00,14.00,2,,,,China
390190 - Other,"19,000",9.20,9.20,5,,,,China
390210 - Polypropylene,"28,000",14.00,14.00,2,,,,China
390220 - Polyisobutylene,,14.00,14.00,1,,,,China
390230 - Propylene copolymers,,14.00,14.00,1,,,,China
390290 - Other,"14,000",14.00,14.00,1,,,,China
390311 -- Expansible,"1,192,000",14.00,14.00,2,,,,China
390319 -- Other,"8,000",14.00,14.00,1,,,,China
390320 - Styrene- Acrylonitrile (SAN) copolymers,,2.00,2.00,1,,,,China
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"847,000",8.00,8.00,2,,,,China
390390 - Other,"36,000",14.00,14.00,2,,,,China
"390410 - Poly(vinyl chloride), not mixed with any other substances","63,000",14.00,14.00,3,,,,China
390421 -- Non-plasticised,"29,000",14.00,14.00,1,,,,China
390422 -- Plasticised,,14.00,14.00,1,,,,China
390430 - Vinyl chloride-vinyl acetate copolymers,"8,000",14.00,14.00,1,,,,China
390440 - Other vinyl chloride copolymers,,14.00,14.00,2,,,,China
390450 - Vinylidene chloride polymers,"4,000",2.00,2.00,2,,,,China
390461 -- Polytetrafluoroethylene,"1,312,000",2.00,2.00,2,,,,China
390469 -- Other,"100,000",2.00,2.00,2,,,,China
390490 - Other,"1,000",14.00,14.00,1,,,,China
390512 -- In aqueous dispersion,"17,000",14.00,14.00,1,,,,China
390519 -- Other,,14.00,14.00,2,,,,China
390521 -- In aqueous dispersion,,14.00,14.00,1,,,,China
390529 -- Other,"97,000",14.00,14.00,1,,,,China
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups","490,000",2.00,2.00,1,,,,China
390591 -- Copolymers,"29,000",8.00,8.00,2,,,,China
390599 -- Other,"655,000",4.50,4.50,4,,,,China
390610 - Poly(methyl methacrylate),,14.00,14.00,1,,,,China
390690 - Other,"5,125,000",11.60,11.60,15,,,,China
390710 - Polyacetals,"1,096,000",8.67,8.67,9,,,,China
390720 - Other polyethers,,10.00,10.00,6,,,,China
390730 - Epoxide resins,"400,000",14.00,14.00,5,,,,China
390740 - Polycarbonates,"1,000",8.00,8.00,2,,,,China
390750 - Alkyd resins,,14.00,14.00,2,,,,China
390760 - Poly(ethylene terephthalate),"8,198,000",14.00,14.00,1,,,,China
390791 -- Unsaturated,"1,000",14.00,14.00,1,,,,China
390799 -- Other,"239,000",9.20,9.20,5,,,,China
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","102,000",6.80,6.80,10,,,,China
390890 - Other,"27,000",6.00,6.00,3,,,,China
390910 - Urea resins; thiourea resins,"6,000",14.00,14.00,1,,,,China
390920 - Melamine resins,,14.00,14.00,4,,,,China
390930 - Other amino-resins,"42,000",14.00,14.00,2,,,,China
390940 - Phenolic resins,"13,000",14.00,14.00,4,,,,China
390950 - Polyurethanes,"1,000",9.20,9.20,5,,,,China
391000 Silicones in primary forms.,"853,000",9.50,9.50,8,,,,China
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,14.00,14.00,2,,,,China
391190 - Other,"62,000",10.00,10.00,6,,,,China
391211 -- Non-plasticised,,5.00,5.00,2,,,,China
391212 -- Plasticised,"20,000",2.00,2.00,1,,,,China
391220 - Cellulose nitrates (including collodions),,14.00,14.00,3,,,,China
391231 -- Carboxymethylcellulose and its salts,"33,000",14.00,14.00,4,,,,China
391239 -- Other,"47,000",14.00,14.00,4,,,,China
391290 - Other,"98,000",10.00,10.00,6,,,,China
"391310 - Alginic acid, its salts and esters","159,000",2.00,2.00,1,,,,China
391390 - Other,"2,960,000",3.50,3.50,8,,,,China
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.","1,036,000",2.00,2.00,3,,,,China
391510 - Of polymers of ethylene,,14.00,14.00,1,,,,China
391520 - Of polymers of styrene,,14.00,14.00,1,,,,China
391530 - Of polymers of vinyl chloride,,14.00,14.00,1,,,,China
391590 - Of other plastics,"10,000",14.00,14.00,1,,,,China
391610 - Of polymers of ethylene,,16.00,16.00,1,,,,China
391620 - Of polymers of vinyl chloride,"80,000",16.00,16.00,1,,,,China
391690 - Of other plastics,"88,000",16.00,16.00,2,,,,China
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"508,000",6.67,6.67,3,,,,China
391721 -- Of polymers of ethylene,"2,000",16.00,16.00,1,,,,China
391722 -- Of polymers of propylene,,16.00,16.00,1,,,,China
391723 -- Of polymers of vinyl chloride,,16.00,16.00,1,,,,China
391729 -- Of other plastics,"2,000",16.00,16.00,1,,,,China
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","39,000",16.00,16.00,1,,,,China
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","423,000",12.50,12.50,8,,,,China
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","2,000",16.00,16.00,1,,,,China
391739 -- Other,"308,000",16.00,16.00,1,,,,China
391740 - Fittings,"218,000",8.00,8.00,2,,,,China
391810 - Of polymers of vinyl chloride,"263,000",16.00,16.00,1,,,,China
391890 - Of other plastics,"64,000",16.00,16.00,1,,,,China
391910 - In rolls of a width not exceeding 20 cm,"2,472,000",16.00,16.00,1,,,,China
391990 - Other,"4,626,000",16.00,16.00,1,,,,China
392010 - Of polymers of ethylene,"769,000",6.67,6.67,3,,,,China
392020 - Of polymers of propylene,"486,000",9.00,9.00,4,,,,China
392030 - Of polymers of styrene,,16.00,16.00,1,,,,China
392043 -- Containing by weight not less than 6% of plasticizers,"545,000",16.00,16.00,2,,,,China
392049 -- Other,"130,000",16.00,16.00,1,,,,China
392051 -- Of poly(methyl methacrylate),"7,000",16.00,16.00,1,,,,China
392059 -- Other,,16.00,16.00,1,,,,China
392061 -- Of polycarbonates,"287,000",16.00,16.00,1,,,,China
392062 -- Of poly(ethylene terephthalate),"101,000",12.50,12.50,4,,,,China
392063 -- Of unsaturated polyesters,"32,000",16.00,16.00,1,,,,China
392069 -- Of other polyesters,"157,000",16.00,16.00,1,,,,China
392071 -- Of regenerated cellulose,"21,000",16.00,16.00,1,,,,China
392072 -- Of vulcanised fibre,,9.00,9.00,2,,,,China
392073 -- Of cellulose acetate,,16.00,16.00,2,,,,China
392079 -- Of other cellulose derivatives,"90,000",16.00,16.00,1,,,,China
392091 -- Of poly(vinyl butyral),,16.00,16.00,1,,,,China
392092 -- Of polyamides,"21,000",16.00,16.00,1,,,,China
392093 -- Of amino-resins,,16.00,16.00,1,,,,China
392094 -- Of phenolic resins,,16.00,16.00,1,,,,China
392099 -- Of other plastics,"202,000",10.40,10.40,5,,,,China
392111 -- Of polymers of styrene,,16.00,16.00,1,,,,China
392112 -- Of polymers of vinyl chloride,"129,000",16.00,16.00,1,,,,China
392113 -- Of polyurethanes,"1,040,000",9.00,9.00,2,,,,China
392114 -- Of regenerated cellulose,"51,000",16.00,16.00,1,,,,China
392119 -- Of other plastics,"74,000",16.00,16.00,1,,,,China
392190 - Other,"2,404,000",11.33,11.33,6,,,,China
"392210 - Baths, shower-baths, sinks and wash-basins","57,000",18.00,18.00,1,,,,China
392220 - Lavatory seats and covers,"5,000",18.00,18.00,1,,,,China
392290 - Other,"421,000",18.00,18.00,1,,,,China
"392310 - Boxes, cases, crates and similar articles","1,944,000",18.00,18.00,2,,,,China
392321 -- Of polymers of ethylene,"647,000",18.00,18.00,2,,,,China
392329 -- Of other plastics,"1,547,000",18.00,18.00,2,,,,China
"392330 - Carboys, bottles, flasks and similar articles","163,000",18.00,18.00,1,,,,China
"392340 - Spools, cops, bobbins and similar supports","77,000",18.00,18.00,1,,,,China
"392350 - Stoppers, lids, caps and other closures","626,000",18.00,18.00,1,,,,China
392390 - Other,"732,000",18.00,18.00,1,,,,China
392410 - Tableware and kitchenware,"3,626,000",18.00,18.00,1,,,,China
392490 - Other,"1,667,000",18.00,18.00,1,,,,China
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 litres",,18.00,18.00,1,,,,China
"392520 - Doors, windows and their frames and thresholds for doors","18,000",18.00,18.00,1,,,,China
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","539,000",18.00,18.00,1,,,,China
392590 - Other,"316,000",18.00,18.00,1,,,,China
392610 - Office or school supplies,"1,448,000",18.00,18.00,1,,,,China
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","1,976,000",18.00,18.00,1,,,,China
"392630 - Fittings for furniture, coachwork or the like","241,000",18.00,18.00,1,,,,China
392640 - Statuettes and other ornamental articles,"2,026,000",18.00,18.00,1,,,,China
392690 - Other,"13,815,000",12.86,12.86,7,,,,China
,2004,"39,929,000",11.65,11.65,286,,,,China
390110 - Polyethylene having a specific gravity of less than 0.94,,14.00,14.00,3,,,,China
390120 - Polyethylene having a specific gravity of 0.94 or more,,8.00,8.00,4,,,,China
390130 - Ethylene-vinyl acetate copolymers,,14.00,14.00,2,,,,China
390190 - Other,"45,000",9.20,9.20,5,,,,China
390210 - Polypropylene,"54,000",14.00,14.00,2,,,,China
390220 - Polyisobutylene,,14.00,14.00,1,,,,China
390230 - Propylene copolymers,,14.00,14.00,1,,,,China
390290 - Other,,14.00,14.00,1,,,,China
390311 -- Expansible,,14.00,14.00,2,,,,China
390319 -- Other,"149,000",14.00,14.00,1,,,,China
390320 - Styrene- Acrylonitrile (SAN) copolymers,,14.00,14.00,1,,,,China
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"321,000",14.00,14.00,2,,,,China
390390 - Other,"20,000",14.00,14.00,2,,,,China
"390410 - Poly(vinyl chloride), not mixed with any other substances","47,000",14.00,14.00,3,,,,China
390421 -- Non-plasticised,,14.00,14.00,1,,,,China
390422 -- Plasticised,"48,000",14.00,14.00,1,,,,China
390430 - Vinyl chloride-vinyl acetate copolymers,,14.00,14.00,1,,,,China
390440 - Other vinyl chloride copolymers,,14.00,14.00,2,,,,China
390450 - Vinylidene chloride polymers,"16,000",2.00,2.00,2,,,,China
390461 -- Polytetrafluoroethylene,"951,000",2.00,2.00,2,,,,China
390469 -- Other,"41,000",2.00,2.00,2,,,,China
390490 - Other,,14.00,14.00,1,,,,China
390512 -- In aqueous dispersion,,14.00,14.00,1,,,,China
390519 -- Other,,14.00,14.00,2,,,,China
390521 -- In aqueous dispersion,,14.00,14.00,1,,,,China
390529 -- Other,,14.00,14.00,1,,,,China
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups","450,000",2.00,2.00,1,,,,China
390591 -- Copolymers,"26,000",8.00,8.00,2,,,,China
390599 -- Other,"1,264,000",4.50,4.50,4,,,,China
390610 - Poly(methyl methacrylate),,14.00,14.00,1,,,,China
390690 - Other,"1,074,000",11.60,11.60,15,,,,China
390710 - Polyacetals,"261,000",8.67,8.67,9,,,,China
390720 - Other polyethers,"85,000",10.00,10.00,6,,,,China
390730 - Epoxide resins,"344,000",14.00,14.00,5,,,,China
390740 - Polycarbonates,"1,000",8.00,8.00,2,,,,China
390750 - Alkyd resins,,14.00,14.00,2,,,,China
390760 - Poly(ethylene terephthalate),"34,000",14.00,14.00,1,,,,China
390791 -- Unsaturated,,14.00,14.00,1,,,,China
390799 -- Other,"143,000",9.20,9.20,5,,,,China
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","30,000",6.80,6.80,10,,,,China
390890 - Other,"18,000",6.00,6.00,3,,,,China
390910 - Urea resins; thiourea resins,,14.00,14.00,1,,,,China
390920 - Melamine resins,,14.00,14.00,4,,,,China
390930 - Other amino-resins,"78,000",14.00,14.00,2,,,,China
390940 - Phenolic resins,"13,000",14.00,14.00,4,,,,China
390950 - Polyurethanes,"45,000",9.20,9.20,5,,,,China
391000 Silicones in primary forms.,"372,000",9.50,9.50,8,,,,China
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","119,000",14.00,14.00,2,,,,China
391190 - Other,"53,000",10.00,10.00,6,,,,China
391211 -- Non-plasticised,,5.00,5.00,2,,,,China
391212 -- Plasticised,,2.00,2.00,1,,,,China
391220 - Cellulose nitrates (including collodions),,14.00,14.00,3,,,,China
391231 -- Carboxymethylcellulose and its salts,"5,000",14.00,14.00,4,,,,China
391239 -- Other,"25,000",14.00,14.00,4,,,,China
391290 - Other,,10.00,10.00,6,,,,China
"391310 - Alginic acid, its salts and esters","67,000",2.00,2.00,1,,,,China
391390 - Other,"1,792,000",3.50,3.50,8,,,,China
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.","527,000",2.00,2.00,3,,,,China
391510 - Of polymers of ethylene,,14.00,14.00,1,,,,China
391520 - Of polymers of styrene,,14.00,14.00,1,,,,China
391530 - Of polymers of vinyl chloride,"1,000",14.00,14.00,1,,,,China
391590 - Of other plastics,,14.00,14.00,1,,,,China
391610 - Of polymers of ethylene,,16.00,16.00,1,,,,China
